scope,sample,clock,model,quarters_ahead,n,mae,rmse,bias,report_count,unique_target_quarters,cnb_mae,mean_absolute_error_gain_vs_cnb,material_gains,material_losses,immaterial_pairs,mean_model_cnb_deviation,mean_realised_cnb_error,deviation_direction_correct_rate,deviation_error_correlation
within_clock_common,full,cutoff,PRESS_SIGNED_R23B,2,17,1.4706618746960096,2.1288181822359364,-0.4967700658404387,17,17,1.175891176650326,-0.2947706980456841,5,8,4,-0.145648447420012,0.3511216184204268,0.6470588235294118,0.3061356550778614
within_clock_common,full,cutoff,PRESS_SIGNED_R23B,3,16,1.4588630953049853,2.170921460774099,-0.37997310150887054,16,16,1.1088691841257816,-0.34999391117920375,4,10,2,0.3737698689040867,0.7537429704129572,0.375,0.45945730240506905
within_clock_common,full,cutoff,PRESS_SIGNED_R23B,4,15,1.6613501766669656,2.660722532528134,-0.11346462795007269,15,15,1.4843928442432301,-0.17695733242373549,4,10,1,1.0782422316855735,1.1917068596356455,0.5333333333333333,0.4734272221034497
within_clock_common,full,cutoff,PRESS_ULC_R23B,all,66,1.3242266474828592,2.1150809939338977,-0.32695798513992747,18,18,1.0605492231877776,-0.26367742429508156,18,36,12,0.17210950471099137,0.499067489850919,0.5303030303030303,0.42330614533397115
within_clock_common,full,cutoff,PRESS_ULC_R23B,1,18,0.8504175973352734,1.508286655614122,-0.24798353887423888,18,18,0.5554610620931573,-0.2949565352421162,4,8,6,-0.4127670724369394,-0.16478353356270048,0.5555555555555556,0.23575538865026488
within_clock_common,full,cutoff,PRESS_ULC_R23B,2,17,1.438234572063899,2.0846546886320247,-0.5042723273060481,17,17,1.175891176650326,-0.2623433954135733,5,9,3,-0.1531507088856212,0.3511216184204268,0.6470588235294118,0.3346549891633729
within_clock_common,full,cutoff,PRESS_ULC_R23B,3,16,1.508425997386522,2.1786531343184397,-0.40004104028017273,16,16,1.1088691841257816,-0.3995568132607404,4,11,1,0.3537019301327846,0.7537429704129572,0.375,0.45411377412980264
within_clock_common,full,cutoff,PRESS_ULC_R23B,4,15,1.5671092199042098,2.6392413973381195,-0.1428158073875561,15,15,1.4843928442432301,-0.08271637566097997,5,8,2,1.0488910522480899,1.1917068596356455,0.5333333333333333,0.49005509951670523
within_clock_common,full,cutoff,STABLE_LOCAL_CORE_R14B,all,66,1.5398259358158655,2.544963785079963,-0.19306785567446777,18,18,1.0605492231877776,-0.4792767126280879,17,31,18,0.30599963417645115,0.499067489850919,0.5454545454545454,0.1317631105410917
within_clock_common,full,cutoff,STABLE_LOCAL_CORE_R14B,1,18,0.8614488685140429,1.515084695418347,-0.21733151407034332,18,18,0.5554610620931573,-0.30598780642088586,4,7,7,-0.3821150476330438,-0.16478353356270048,0.6666666666666666,0.19875171729615487
within_clock_common,full,cutoff,STABLE_LOCAL_CORE_R14B,2,17,1.528228467477615,2.284985793909034,-0.38688864375216986,17,17,1.175891176650326,-0.3523372908272894,5,7,5,-0.035767025331743196,0.3511216184204268,0.5882352941176471,0.13038080838299332
within_clock_common,full,cutoff,STABLE_LOCAL_CORE_R14B,3,16,1.7255066816704077,2.751773534651942,-0.2323563012404124,16,16,1.1088691841257816,-0.6166374975446262,4,8,4,0.5213866691725447,0.7537429704129572,0.375,0.01917256577619396
within_clock_common,full,cutoff,STABLE_LOCAL_CORE_R14B,4,15,2.1689627517832255,3.427700608480751,0.09761976949231961,15,15,1.4843928442432301,-0.6845699075399949,4,9,2,1.2893266291279653,1.1917068596356455,0.5333333333333333,-0.025169406713840856
within_clock_common,full,cutoff,STATE_FAST_R15,all,66,1.3350176986691555,2.129456611256195,-0.24980974243149776,18,18,1.0605492231877776,-0.2744684754813778,13,31,22,0.24925774741942122,0.499067489850919,0.5303030303030303,0.40653964595277325
within_clock_common,full,cutoff,STATE_FAST_R15,1,18,0.8391588134792128,1.5022420674064336,-0.235608030204747,18,18,0.5554610620931573,-0.28369775138605574,4,8,6,-0.40039156376744756,-0.16478353356270048,0.6666666666666666,0.23612952573294474
within_clock_common,full,cutoff,STATE_FAST_R15,2,17,1.4326982017793106,2.0725905400049163,-0.43438755748989094,17,17,1.175891176650326,-0.2568070251289849,3,7,7,-0.08326593906946413,0.3511216184204268,0.5882352941176471,0.3190254105330096
within_clock_common,full,cutoff,STATE_FAST_R15,3,16,1.4876750367071834,2.1873548868336403,-0.29290410221541874,16,16,1.1088691841257816,-0.3788058525814019,3,8,5,0.46083886819753844,0.7537429704129572,0.3125,0.4334331448203533
within_clock_common,full,cutoff,STATE_FAST_R15,4,15,1.656509296798347,2.69670662696897,-0.011696289601237142,15,15,1.4843928442432301,-0.17211645255511715,3,8,4,1.1800105700344088,1.1917068596356455,0.5333333333333333,0.44903455281412424
within_clock_common,full,cutoff,cnb,all,66,1.0605492231877776,2.2954532595060186,-0.499067489850919,18,18,1.0605492231877776,0.0,0,0,66,0.0,0.499067489850919,0.0,
within_clock_common,full,cutoff,cnb,1,18,0.5554610620931573,0.9474636327304558,0.16478353356270048,18,18,0.5554610620931573,0.0,0,0,18,0.0,-0.16478353356270048,0.0,
within_clock_common,full,cutoff,cnb,2,17,1.175891176650326,2.0747355620744736,-0.3511216184204268,17,17,1.175891176650326,0.0,0,0,17,0.0,0.3511216184204268,0.0,
