period,as_of,model,block,prediction,n_train,train_start,train_end,training_last_release,dropped_columns,fit_status
2024-04,2024-05-12 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.2022188056526038,110,2015-02,2024-03,2024-04-10 09:00:00,[],estimated
2024-04,2024-05-12 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.1915585022040353,110,2015-02,2024-03,2024-04-10 09:00:00,[],estimated
2024-05,2024-06-10 23:59:00,SHARED_OWN_CATEGORIES,actual_rent,0.5302666645638323,111,2015-02,2024-04,2024-05-13 09:00:00,[],estimated
2024-05,2024-06-10 23:59:00,SHARED_OWN_CATEGORIES,imputed_rent,0.29255222117687113,111,2015-02,2024-04,2024-05-13 09:00:00,[],estimated
2024-05,2024-06-10 23:59:00,SHARED_OWN_CATEGORIES,catering,0.5392998720097508,111,2015-02,2024-04,2024-05-13 09:00:00,[],estimated
2024-05,2024-06-10 23:59:00,SHARED_OWN_CATEGORIES,accommodation,1.6415905305226857,111,2015-02,2024-04,2024-05-13 09:00:00,[],estimated
2024-05,2024-06-10 23:59:00,SHARED_OWN_CATEGORIES,package_holidays,-2.454295898229649,111,2015-02,2024-04,2024-05-13 09:00:00,[],estimated
2024-05,2024-06-10 23:59:00,OWN_REPLAY,remaining_core_tax_reconciliation,0.022473593753936573,111,2015-02,2024-04,2024-05-13 09:00:00,[],estimated
2024-05,2024-06-10 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.0533824377187028,111,2015-02,2024-04,2024-05-13 09:00:00,[],estimated
2024-05,2024-06-10 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.03375193294213691,111,2015-02,2024-04,2024-05-13 09:00:00,[],estimated
2024-06,2024-07-09 23:59:00,SHARED_OWN_CATEGORIES,actual_rent,0.34035873917730364,112,2015-02,2024-05,2024-06-11 09:00:00,[],estimated
2024-06,2024-07-09 23:59:00,SHARED_OWN_CATEGORIES,imputed_rent,0.19915060245356375,112,2015-02,2024-05,2024-06-11 09:00:00,[],estimated
2024-06,2024-07-09 23:59:00,SHARED_OWN_CATEGORIES,catering,0.3139937732646549,112,2015-02,2024-05,2024-06-11 09:00:00,[],estimated
2024-06,2024-07-09 23:59:00,SHARED_OWN_CATEGORIES,accommodation,1.6379156625338487,112,2015-02,2024-05,2024-06-11 09:00:00,[],estimated
2024-06,2024-07-09 23:59:00,SHARED_OWN_CATEGORIES,package_holidays,7.617015917440219,112,2015-02,2024-05,2024-06-11 09:00:00,[],estimated
2024-06,2024-07-09 23:59:00,OWN_REPLAY,remaining_core_tax_reconciliation,-0.027326825923953135,112,2015-02,2024-05,2024-06-11 09:00:00,[],estimated
2024-06,2024-07-09 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,-0.0033741045353264387,112,2015-02,2024-05,2024-06-11 09:00:00,[],estimated
2024-06,2024-07-09 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,-0.01103209461768051,112,2015-02,2024-05,2024-06-11 09:00:00,[],estimated
2024-07,2024-08-11 23:59:00,SHARED_OWN_CATEGORIES,actual_rent,0.8614992707029705,113,2015-02,2024-06,2024-07-10 09:00:00,[],estimated
2024-07,2024-08-11 23:59:00,SHARED_OWN_CATEGORIES,imputed_rent,0.15794058126975455,113,2015-02,2024-06,2024-07-10 09:00:00,[],estimated
2024-07,2024-08-11 23:59:00,SHARED_OWN_CATEGORIES,catering,0.41943076862887096,113,2015-02,2024-06,2024-07-10 09:00:00,[],estimated
2024-07,2024-08-11 23:59:00,SHARED_OWN_CATEGORIES,accommodation,1.0705505542395914,113,2015-02,2024-06,2024-07-10 09:00:00,[],estimated
2024-07,2024-08-11 23:59:00,SHARED_OWN_CATEGORIES,package_holidays,21.667373056012423,113,2015-02,2024-06,2024-07-10 09:00:00,[],estimated
2024-07,2024-08-11 23:59:00,OWN_REPLAY,remaining_core_tax_reconciliation,-0.018478429425031792,113,2015-02,2024-06,2024-07-10 09:00:00,[],estimated
2024-07,2024-08-11 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,-0.05580521414883785,113,2015-02,2024-06,2024-07-10 09:00:00,[],estimated
2024-07,2024-08-11 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,-0.051851399657115216,113,2015-02,2024-06,2024-07-10 09:00:00,[],estimated
2024-08,2024-09-09 23:59:00,SHARED_OWN_CATEGORIES,actual_rent,0.5500916563916171,114,2015-02,2024-07,2024-08-12 09:00:00,[],estimated
2024-08,2024-09-09 23:59:00,SHARED_OWN_CATEGORIES,imputed_rent,0.5382598937203246,114,2015-02,2024-07,2024-08-12 09:00:00,[],estimated
2024-08,2024-09-09 23:59:00,SHARED_OWN_CATEGORIES,catering,0.3260064192763278,114,2015-02,2024-07,2024-08-12 09:00:00,[],estimated
2024-08,2024-09-09 23:59:00,SHARED_OWN_CATEGORIES,accommodation,0.5847113499447327,114,2015-02,2024-07,2024-08-12 09:00:00,[],estimated
2024-08,2024-09-09 23:59:00,SHARED_OWN_CATEGORIES,package_holidays,3.784718708889697,114,2015-02,2024-07,2024-08-12 09:00:00,[],estimated
2024-08,2024-09-09 23:59:00,OWN_REPLAY,remaining_core_tax_reconciliation,-0.017919231850458656,114,2015-02,2024-07,2024-08-12 09:00:00,[],estimated
2024-08,2024-09-09 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,-0.004030184383269991,114,2015-02,2024-07,2024-08-12 09:00:00,[],estimated
2024-08,2024-09-09 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,-0.013601142178450987,114,2015-02,2024-07,2024-08-12 09:00:00,[],estimated
2024-09,2024-10-09 23:59:00,SHARED_OWN_CATEGORIES,actual_rent,0.5041083717298418,115,2015-02,2024-08,2024-09-10 09:00:00,[],estimated
2024-09,2024-10-09 23:59:00,SHARED_OWN_CATEGORIES,imputed_rent,0.5634766210889809,115,2015-02,2024-08,2024-09-10 09:00:00,[],estimated
2024-09,2024-10-09 23:59:00,SHARED_OWN_CATEGORIES,catering,0.5353316242000992,115,2015-02,2024-08,2024-09-10 09:00:00,[],estimated
2024-09,2024-10-09 23:59:00,SHARED_OWN_CATEGORIES,accommodation,-0.46640382900414773,115,2015-02,2024-08,2024-09-10 09:00:00,[],estimated
2024-09,2024-10-09 23:59:00,SHARED_OWN_CATEGORIES,package_holidays,-21.767539651971994,115,2015-02,2024-08,2024-09-10 09:00:00,[],estimated
2024-09,2024-10-09 23:59:00,OWN_REPLAY,remaining_core_tax_reconciliation,0.008350634834532897,115,2015-02,2024-08,2024-09-10 09:00:00,[],estimated
2024-09,2024-10-09 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.06008083424553283,115,2015-02,2024-08,2024-09-10 09:00:00,[],estimated
2024-09,2024-10-09 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.02310511466974728,115,2015-02,2024-08,2024-09-10 09:00:00,[],estimated
2024-10,2024-11-10 23:59:00,SHARED_OWN_CATEGORIES,actual_rent,0.4391409009050237,116,2015-02,2024-09,2024-10-10 09:00:00,[],estimated
2024-10,2024-11-10 23:59:00,SHARED_OWN_CATEGORIES,imputed_rent,0.7352891456192516,116,2015-02,2024-09,2024-10-10 09:00:00,[],estimated
2024-10,2024-11-10 23:59:00,SHARED_OWN_CATEGORIES,catering,0.4320817381830877,116,2015-02,2024-09,2024-10-10 09:00:00,[],estimated
2024-10,2024-11-10 23:59:00,SHARED_OWN_CATEGORIES,accommodation,-0.5896518903084167,116,2015-02,2024-09,2024-10-10 09:00:00,[],estimated
2024-10,2024-11-10 23:59:00,SHARED_OWN_CATEGORIES,package_holidays,-1.0329304109103967,116,2015-02,2024-09,2024-10-10 09:00:00,[],estimated
2024-10,2024-11-10 23:59:00,OWN_REPLAY,remaining_core_tax_reconciliation,0.14371902834114883,116,2015-02,2024-09,2024-10-10 09:00:00,[],estimated
2024-10,2024-11-10 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.16905396901956404,116,2015-02,2024-09,2024-10-10 09:00:00,[],estimated
2024-10,2024-11-10 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.14262832185710864,116,2015-02,2024-09,2024-10-10 09:00:00,[],estimated
2024-11,2024-12-09 23:59:00,SHARED_OWN_CATEGORIES,actual_rent,0.28965757156641897,117,2015-02,2024-10,2024-11-11 09:00:00,[],estimated
2024-11,2024-12-09 23:59:00,SHARED_OWN_CATEGORIES,imputed_rent,0.5085916217702997,117,2015-02,2024-10,2024-11-11 09:00:00,[],estimated
2024-11,2024-12-09 23:59:00,SHARED_OWN_CATEGORIES,catering,0.4612126117677231,117,2015-02,2024-10,2024-11-11 09:00:00,[],estimated
2024-11,2024-12-09 23:59:00,SHARED_OWN_CATEGORIES,accommodation,-0.43381163687572866,117,2015-02,2024-10,2024-11-11 09:00:00,[],estimated
2024-11,2024-12-09 23:59:00,SHARED_OWN_CATEGORIES,package_holidays,-0.7913721737860994,117,2015-02,2024-10,2024-11-11 09:00:00,[],estimated
2024-11,2024-12-09 23:59:00,OWN_REPLAY,remaining_core_tax_reconciliation,-0.0741549008137001,117,2015-02,2024-10,2024-11-11 09:00:00,[],estimated
2024-11,2024-12-09 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,-0.040886277649455044,117,2015-02,2024-10,2024-11-11 09:00:00,[],estimated
2024-11,2024-12-09 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,-0.0775279114172758,117,2015-02,2024-10,2024-11-11 09:00:00,[],estimated
2024-12,2025-01-12 23:59:00,SHARED_OWN_CATEGORIES,actual_rent,0.254238202341804,118,2015-02,2024-11,2024-12-10 09:00:00,[],estimated
2024-12,2025-01-12 23:59:00,SHARED_OWN_CATEGORIES,imputed_rent,0.15353619821942105,118,2015-02,2024-11,2024-12-10 09:00:00,[],estimated
2024-12,2025-01-12 23:59:00,SHARED_OWN_CATEGORIES,catering,0.43697460123371024,118,2015-02,2024-11,2024-12-10 09:00:00,[],estimated
2024-12,2025-01-12 23:59:00,SHARED_OWN_CATEGORIES,accommodation,0.37784878650723164,118,2015-02,2024-11,2024-12-10 09:00:00,[],estimated
2024-12,2025-01-12 23:59:00,SHARED_OWN_CATEGORIES,package_holidays,-0.016198826175706338,118,2015-02,2024-11,2024-12-10 09:00:00,[],estimated
2024-12,2025-01-12 23:59:00,OWN_REPLAY,remaining_core_tax_reconciliation,-0.024853217626457466,118,2015-02,2024-11,2024-12-10 09:00:00,[],estimated
2024-12,2025-01-12 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.009127273490367127,118,2015-02,2024-11,2024-12-10 09:00:00,[],estimated
2024-12,2025-01-12 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,-0.016535628476157735,118,2015-02,2024-11,2024-12-10 09:00:00,[],estimated
2025-01,2025-02-05 23:59:00,SHARED_OWN_CATEGORIES,actual_rent,0.7543492523477043,119,2015-02,2024-12,2025-01-13 09:00:00,[],estimated
2025-01,2025-02-05 23:59:00,SHARED_OWN_CATEGORIES,imputed_rent,0.02243082181942868,119,2015-02,2024-12,2025-01-13 09:00:00,[],estimated
2025-01,2025-02-05 23:59:00,SHARED_OWN_CATEGORIES,catering,0.6456165715793315,119,2015-02,2024-12,2025-01-13 09:00:00,[],estimated
2025-01,2025-02-05 23:59:00,SHARED_OWN_CATEGORIES,accommodation,0.2941061537401847,119,2015-02,2024-12,2025-01-13 09:00:00,[],estimated
2025-01,2025-02-05 23:59:00,SHARED_OWN_CATEGORIES,package_holidays,7.080230268034155,119,2015-02,2024-12,2025-01-13 09:00:00,[],estimated
2025-01,2025-02-05 23:59:00,OWN_REPLAY,remaining_core_tax_reconciliation,0.011651457635896242,119,2015-02,2024-12,2025-01-13 09:00:00,[],estimated
2025-01,2025-02-05 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.007102890337633505,119,2015-02,2024-12,2025-01-13 09:00:00,[],estimated
2025-01,2025-02-05 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.010810156451734637,119,2015-02,2024-12,2025-01-13 09:00:00,[],estimated
2025-02,2025-03-04 23:59:00,SHARED_OWN_CATEGORIES,actual_rent,0.566924411044921,120,2015-02,2025-01,2025-02-12 09:00:00,[],estimated
2025-02,2025-03-04 23:59:00,SHARED_OWN_CATEGORIES,imputed_rent,0.015395822918549906,120,2015-02,2025-01,2025-02-12 09:00:00,[],estimated
2025-02,2025-03-04 23:59:00,SHARED_OWN_CATEGORIES,catering,0.06440724910223439,120,2015-02,2025-01,2025-02-12 09:00:00,[],estimated
2025-02,2025-03-04 23:59:00,SHARED_OWN_CATEGORIES,accommodation,0.6487721735390295,120,2015-02,2025-01,2025-02-12 09:00:00,[],estimated
2025-02,2025-03-04 23:59:00,SHARED_OWN_CATEGORIES,package_holidays,5.6669849848292015,120,2015-02,2025-01,2025-02-12 09:00:00,[],estimated
2025-02,2025-03-04 23:59:00,OWN_REPLAY,remaining_core_tax_reconciliation,0.10500177802709862,120,2015-02,2025-01,2025-02-12 09:00:00,[],estimated
2025-02,2025-03-04 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.08755286247517435,120,2015-02,2025-01,2025-02-12 09:00:00,[],estimated
2025-02,2025-03-04 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.09641782256685463,120,2015-02,2025-01,2025-02-12 09:00:00,[],estimated
2025-03,2025-04-03 23:59:00,SHARED_OWN_CATEGORIES,actual_rent,0.6239237516498928,121,2015-02,2025-02,2025-03-11 09:00:00,[],estimated
2025-03,2025-04-03 23:59:00,SHARED_OWN_CATEGORIES,imputed_rent,0.14134819167779783,121,2015-02,2025-02,2025-03-11 09:00:00,[],estimated
2025-03,2025-04-03 23:59:00,SHARED_OWN_CATEGORIES,catering,0.38980671977628156,121,2015-02,2025-02,2025-03-11 09:00:00,[],estimated
2025-03,2025-04-03 23:59:00,SHARED_OWN_CATEGORIES,accommodation,1.037560066025419,121,2015-02,2025-02,2025-03-11 09:00:00,[],estimated
2025-03,2025-04-03 23:59:00,SHARED_OWN_CATEGORIES,package_holidays,-4.3712825084986315,121,2015-02,2025-02,2025-03-11 09:00:00,[],estimated
2025-03,2025-04-03 23:59:00,OWN_REPLAY,remaining_core_tax_reconciliation,0.07340829657819523,121,2015-02,2025-02,2025-03-11 09:00:00,[],estimated
2025-03,2025-04-03 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.10294802769011596,121,2015-02,2025-02,2025-03-11 09:00:00,[],estimated
2025-03,2025-04-03 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.09569464716656456,121,2015-02,2025-02,2025-03-11 09:00:00,[],estimated
2025-04,2025-05-05 23:59:00,SHARED_OWN_CATEGORIES,actual_rent,0.5254862382405316,122,2015-02,2025-03,2025-04-10 09:00:00,[],estimated
2025-04,2025-05-05 23:59:00,SHARED_OWN_CATEGORIES,imputed_rent,0.4825033379880617,122,2015-02,2025-03,2025-04-10 09:00:00,[],estimated
2025-04,2025-05-05 23:59:00,SHARED_OWN_CATEGORIES,catering,0.5890962586830709,122,2015-02,2025-03,2025-04-10 09:00:00,[],estimated
2025-04,2025-05-05 23:59:00,SHARED_OWN_CATEGORIES,accommodation,1.4580650134545843,122,2015-02,2025-03,2025-04-10 09:00:00,[],estimated
2025-04,2025-05-05 23:59:00,SHARED_OWN_CATEGORIES,package_holidays,-3.298044155717109,122,2015-02,2025-03,2025-04-10 09:00:00,[],estimated
2025-04,2025-05-05 23:59:00,OWN_REPLAY,remaining_core_tax_reconciliation,0.12514195068134307,122,2015-02,2025-03,2025-04-10 09:00:00,[],estimated
2025-04,2025-05-05 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.1433249055301636,122,2015-02,2025-03,2025-04-10 09:00:00,[],estimated
2025-04,2025-05-05 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.12022156022486638,122,2015-02,2025-03,2025-04-10 09:00:00,[],estimated
2025-05,2025-06-03 23:59:00,SHARED_OWN_CATEGORIES,actual_rent,0.32638308433006075,123,2015-02,2025-04,2025-05-13 09:00:00,[],estimated
2025-05,2025-06-03 23:59:00,SHARED_OWN_CATEGORIES,imputed_rent,0.7062942582387389,123,2015-02,2025-04,2025-05-13 09:00:00,[],estimated
2025-05,2025-06-03 23:59:00,SHARED_OWN_CATEGORIES,catering,0.47300938252723757,123,2015-02,2025-04,2025-05-13 09:00:00,[],estimated
2025-05,2025-06-03 23:59:00,SHARED_OWN_CATEGORIES,accommodation,1.6198667049007518,123,2015-02,2025-04,2025-05-13 09:00:00,[],estimated
2025-05,2025-06-03 23:59:00,SHARED_OWN_CATEGORIES,package_holidays,-1.8755981091494038,123,2015-02,2025-04,2025-05-13 09:00:00,[],estimated
2025-05,2025-06-03 23:59:00,OWN_REPLAY,remaining_core_tax_reconciliation,-0.002435229448413345,123,2015-02,2025-04,2025-05-13 09:00:00,[],estimated
2025-05,2025-06-03 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.020281478034588706,123,2015-02,2025-04,2025-05-13 09:00:00,[],estimated
2025-05,2025-06-03 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,-0.01465727472085411,123,2015-02,2025-04,2025-05-13 09:00:00,[],estimated
2025-06,2025-07-03 23:59:00,SHARED_OWN_CATEGORIES,actual_rent,0.13473941285545196,124,2015-02,2025-05,2025-06-10 09:00:00,[],estimated
2025-06,2025-07-03 23:59:00,SHARED_OWN_CATEGORIES,imputed_rent,0.6233954531924172,124,2015-02,2025-05,2025-06-10 09:00:00,[],estimated
2025-06,2025-07-03 23:59:00,SHARED_OWN_CATEGORIES,catering,0.2812698706797855,124,2015-02,2025-05,2025-06-10 09:00:00,[],estimated
2025-06,2025-07-03 23:59:00,SHARED_OWN_CATEGORIES,accommodation,1.2199467181935497,124,2015-02,2025-05,2025-06-10 09:00:00,[],estimated
2025-06,2025-07-03 23:59:00,SHARED_OWN_CATEGORIES,package_holidays,3.108443961693142,124,2015-02,2025-05,2025-06-10 09:00:00,[],estimated
2025-06,2025-07-03 23:59:00,OWN_REPLAY,remaining_core_tax_reconciliation,-0.023857113174773653,124,2015-02,2025-05,2025-06-10 09:00:00,[],estimated
2025-06,2025-07-03 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,-0.014000036205090632,124,2015-02,2025-05,2025-06-10 09:00:00,[],estimated
2025-06,2025-07-03 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,-0.020241595857693417,124,2015-02,2025-05,2025-06-10 09:00:00,[],estimated
2025-07,2025-08-04 23:59:00,SHARED_OWN_CATEGORIES,actual_rent,1.007381807079946,125,2015-02,2025-06,2025-07-10 09:00:00,[],estimated
2025-07,2025-08-04 23:59:00,SHARED_OWN_CATEGORIES,imputed_rent,0.38633771581275905,125,2015-02,2025-06,2025-07-10 09:00:00,[],estimated
2025-07,2025-08-04 23:59:00,SHARED_OWN_CATEGORIES,catering,0.2691065772625669,125,2015-02,2025-06,2025-07-10 09:00:00,[],estimated
2025-07,2025-08-04 23:59:00,SHARED_OWN_CATEGORIES,accommodation,1.118115994584706,125,2015-02,2025-06,2025-07-10 09:00:00,[],estimated
2025-07,2025-08-04 23:59:00,SHARED_OWN_CATEGORIES,package_holidays,23.142139853487187,125,2015-02,2025-06,2025-07-10 09:00:00,[],estimated
2025-07,2025-08-04 23:59:00,OWN_REPLAY,remaining_core_tax_reconciliation,0.005369285936834639,125,2015-02,2025-06,2025-07-10 09:00:00,[],estimated
2025-07,2025-08-04 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.01141011666317357,125,2015-02,2025-06,2025-07-10 09:00:00,[],estimated
2025-07,2025-08-04 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,-0.001119698614055878,125,2015-02,2025-06,2025-07-10 09:00:00,[],estimated
2025-08,2025-09-03 23:59:00,SHARED_OWN_CATEGORIES,actual_rent,0.3739633122982052,126,2015-02,2025-07,2025-08-08 09:00:00,[],estimated
2025-08,2025-09-03 23:59:00,SHARED_OWN_CATEGORIES,imputed_rent,0.5314894309960219,126,2015-02,2025-07,2025-08-08 09:00:00,[],estimated
2025-08,2025-09-03 23:59:00,SHARED_OWN_CATEGORIES,catering,0.33573674986083424,126,2015-02,2025-07,2025-08-08 09:00:00,[],estimated
2025-08,2025-09-03 23:59:00,SHARED_OWN_CATEGORIES,accommodation,0.1797880380315688,126,2015-02,2025-07,2025-08-08 09:00:00,[],estimated
2025-08,2025-09-03 23:59:00,SHARED_OWN_CATEGORIES,package_holidays,3.729180236547985,126,2015-02,2025-07,2025-08-08 09:00:00,[],estimated
2025-08,2025-09-03 23:59:00,OWN_REPLAY,remaining_core_tax_reconciliation,-0.03519237867041479,126,2015-02,2025-07,2025-08-08 09:00:00,[],estimated
2025-08,2025-09-03 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,-0.013110918999257828,126,2015-02,2025-07,2025-08-08 09:00:00,[],estimated
2025-08,2025-09-03 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,-0.030394689703575006,126,2015-02,2025-07,2025-08-08 09:00:00,[],estimated
2025-09,2025-10-05 23:59:00,SHARED_OWN_CATEGORIES,actual_rent,0.2655382548819538,127,2015-02,2025-08,2025-09-10 09:00:00,[],estimated
2025-09,2025-10-05 23:59:00,SHARED_OWN_CATEGORIES,imputed_rent,0.5830243307042061,127,2015-02,2025-08,2025-09-10 09:00:00,[],estimated
2025-09,2025-10-05 23:59:00,SHARED_OWN_CATEGORIES,catering,0.6491568870374687,127,2015-02,2025-08,2025-09-10 09:00:00,[],estimated
2025-09,2025-10-05 23:59:00,SHARED_OWN_CATEGORIES,accommodation,-0.7560602069114372,127,2015-02,2025-08,2025-09-10 09:00:00,[],estimated
2025-09,2025-10-05 23:59:00,SHARED_OWN_CATEGORIES,package_holidays,-20.90169665801167,127,2015-02,2025-08,2025-09-10 09:00:00,[],estimated
2025-09,2025-10-05 23:59:00,OWN_REPLAY,remaining_core_tax_reconciliation,0.004017264391013714,127,2015-02,2025-08,2025-09-10 09:00:00,[],estimated
2025-09,2025-10-05 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.0023096286420501155,127,2015-02,2025-08,2025-09-10 09:00:00,[],estimated
2025-09,2025-10-05 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,-0.016577929503471575,127,2015-02,2025-08,2025-09-10 09:00:00,[],estimated
2025-10,2025-11-04 23:59:00,SHARED_OWN_CATEGORIES,actual_rent,0.3767795386514071,128,2015-02,2025-09,2025-10-10 09:00:00,[],estimated
2025-10,2025-11-04 23:59:00,SHARED_OWN_CATEGORIES,imputed_rent,0.705979113940826,128,2015-02,2025-09,2025-10-10 09:00:00,[],estimated
2025-10,2025-11-04 23:59:00,SHARED_OWN_CATEGORIES,catering,0.38133800302062915,128,2015-02,2025-09,2025-10-10 09:00:00,[],estimated
2025-10,2025-11-04 23:59:00,SHARED_OWN_CATEGORIES,accommodation,-0.6231469126195585,128,2015-02,2025-09,2025-10-10 09:00:00,[],estimated
2025-10,2025-11-04 23:59:00,SHARED_OWN_CATEGORIES,package_holidays,-0.5765548597467263,128,2015-02,2025-09,2025-10-10 09:00:00,[],estimated
2025-10,2025-11-04 23:59:00,OWN_REPLAY,remaining_core_tax_reconciliation,0.15651436635315966,128,2015-02,2025-09,2025-10-10 09:00:00,[],estimated
2025-10,2025-11-04 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.17665232970129902,128,2015-02,2025-09,2025-10-10 09:00:00,[],estimated
2025-10,2025-11-04 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.15490698204981224,128,2015-02,2025-09,2025-10-10 09:00:00,[],estimated
2025-11,2025-12-03 23:59:00,SHARED_OWN_CATEGORIES,actual_rent,0.3298858754657288,129,2015-02,2025-10,2025-11-11 09:00:00,[],estimated
2025-11,2025-12-03 23:59:00,SHARED_OWN_CATEGORIES,imputed_rent,0.4177316880283062,129,2015-02,2025-10,2025-11-11 09:00:00,[],estimated
2025-11,2025-12-03 23:59:00,SHARED_OWN_CATEGORIES,catering,0.415275167160188,129,2015-02,2025-10,2025-11-11 09:00:00,[],estimated
2025-11,2025-12-03 23:59:00,SHARED_OWN_CATEGORIES,accommodation,-0.4521064860853751,129,2015-02,2025-10,2025-11-11 09:00:00,[],estimated
2025-11,2025-12-03 23:59:00,SHARED_OWN_CATEGORIES,package_holidays,-0.04648735573796248,129,2015-02,2025-10,2025-11-11 09:00:00,[],estimated
2025-11,2025-12-03 23:59:00,OWN_REPLAY,remaining_core_tax_reconciliation,-0.07085507419359473,129,2015-02,2025-10,2025-11-11 09:00:00,[],estimated
2025-11,2025-12-03 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,-0.04419965175650091,129,2015-02,2025-10,2025-11-11 09:00:00,[],estimated
2025-11,2025-12-03 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,-0.07157277133940255,129,2015-02,2025-10,2025-11-11 09:00:00,[],estimated
2025-12,2026-01-06 23:59:00,SHARED_OWN_CATEGORIES,actual_rent,0.34337426220457856,130,2015-02,2025-11,2025-12-10 09:00:00,[],estimated
2025-12,2026-01-06 23:59:00,SHARED_OWN_CATEGORIES,imputed_rent,0.12744770983639458,130,2015-02,2025-11,2025-12-10 09:00:00,[],estimated
2025-12,2026-01-06 23:59:00,SHARED_OWN_CATEGORIES,catering,0.3650898812299942,130,2015-02,2025-11,2025-12-10 09:00:00,[],estimated
2025-12,2026-01-06 23:59:00,SHARED_OWN_CATEGORIES,accommodation,0.5112858982483561,130,2015-02,2025-11,2025-12-10 09:00:00,[],estimated
2025-12,2026-01-06 23:59:00,SHARED_OWN_CATEGORIES,package_holidays,-1.0288861064925792,130,2015-02,2025-11,2025-12-10 09:00:00,[],estimated
2025-12,2026-01-06 23:59:00,OWN_REPLAY,remaining_core_tax_reconciliation,-0.031067506551148344,130,2015-02,2025-11,2025-12-10 09:00:00,[],estimated
2025-12,2026-01-06 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,-0.01763570645259699,130,2015-02,2025-11,2025-12-10 09:00:00,[],estimated
2025-12,2026-01-06 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,-0.03527386748112604,130,2015-02,2025-11,2025-12-10 09:00:00,[],estimated
2026-01,2026-02-04 23:59:00,SHARED_OWN_CATEGORIES,actual_rent,1.0169402288275438,131,2015-02,2025-12,2026-01-13 09:00:00,[],estimated
2026-01,2026-02-04 23:59:00,SHARED_OWN_CATEGORIES,imputed_rent,0.15872185561291505,131,2015-02,2025-12,2026-01-13 09:00:00,[],estimated
2026-01,2026-02-04 23:59:00,SHARED_OWN_CATEGORIES,catering,0.7421028186312244,131,2015-02,2025-12,2026-01-13 09:00:00,[],estimated
2026-01,2026-02-04 23:59:00,SHARED_OWN_CATEGORIES,accommodation,0.24470989174943591,131,2015-02,2025-12,2026-01-13 09:00:00,[],estimated
2026-01,2026-02-04 23:59:00,SHARED_OWN_CATEGORIES,package_holidays,6.708896568512688,131,2015-02,2025-12,2026-01-13 09:00:00,[],estimated
