period,as_of,model,block,prediction,weight,contribution
2024-12,2025-01-12 23:59:00,TARGET_MACRO_REMAINDER,actual_rent,0.254238202341804,0.033184542,0.008436778303616093
2024-12,2025-01-12 23:59:00,TARGET_MACRO_REMAINDER,imputed_rent,0.15353619821942105,0.103372152,0.015871367219840123
2024-12,2025-01-12 23:59:00,TARGET_MACRO_REMAINDER,catering,0.43697460123371024,0.056992583000000006,0.024904311229704136
2024-12,2025-01-12 23:59:00,TARGET_MACRO_REMAINDER,accommodation,0.37784878650723164,0.007779954,0.002939646177982083
2024-12,2025-01-12 23:59:00,TARGET_MACRO_REMAINDER,package_holidays,-0.016198826175706338,0.01874232,-0.0003036035838094644
2024-12,2025-01-12 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,-0.016535628476157735,1.0,-0.016535628476157735
2025-01,2025-02-05 23:59:00,TARGET_BASE_REMAINDER,actual_rent,0.7543492523477043,0.033184542,0.025032734447200992
2025-01,2025-02-05 23:59:00,TARGET_BASE_REMAINDER,imputed_rent,0.02243082181942868,0.103372152,0.002318722322602898
2025-01,2025-02-05 23:59:00,TARGET_BASE_REMAINDER,catering,0.6456165715793315,0.056992583000000006,0.0367953560419105
2025-01,2025-02-05 23:59:00,TARGET_BASE_REMAINDER,accommodation,0.2941061537401847,0.007779954,0.002288132347215565
2025-01,2025-02-05 23:59:00,TARGET_BASE_REMAINDER,package_holidays,7.080230268034155,0.01874232,0.1326999413571819
2025-01,2025-02-05 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.007102890337633505,1.0,0.007102890337633505
2025-01,2025-02-05 23:59:00,TARGET_MACRO_REMAINDER,actual_rent,0.7543492523477043,0.033184542,0.025032734447200992
2025-01,2025-02-05 23:59:00,TARGET_MACRO_REMAINDER,imputed_rent,0.02243082181942868,0.103372152,0.002318722322602898
2025-01,2025-02-05 23:59:00,TARGET_MACRO_REMAINDER,catering,0.6456165715793315,0.056992583000000006,0.0367953560419105
2025-01,2025-02-05 23:59:00,TARGET_MACRO_REMAINDER,accommodation,0.2941061537401847,0.007779954,0.002288132347215565
2025-01,2025-02-05 23:59:00,TARGET_MACRO_REMAINDER,package_holidays,7.080230268034155,0.01874232,0.1326999413571819
2025-01,2025-02-05 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.010810156451734637,1.0,0.010810156451734637
2025-02,2025-03-04 23:59:00,TARGET_BASE_REMAINDER,actual_rent,0.566924411044921,0.033184542,0.018813126929145444
2025-02,2025-03-04 23:59:00,TARGET_BASE_REMAINDER,imputed_rent,0.015395822918549906,0.103372152,0.0015914993469014244
2025-02,2025-03-04 23:59:00,TARGET_BASE_REMAINDER,catering,0.06440724910223439,0.056992583000000006,0.003670735490260769
2025-02,2025-03-04 23:59:00,TARGET_BASE_REMAINDER,accommodation,0.6487721735390295,0.007779954,0.005047417666613667
2025-02,2025-03-04 23:59:00,TARGET_BASE_REMAINDER,package_holidays,5.6669849848292015,0.01874232,0.10621244602086403
2025-02,2025-03-04 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.08755286247517435,1.0,0.08755286247517435
2025-02,2025-03-04 23:59:00,TARGET_MACRO_REMAINDER,actual_rent,0.566924411044921,0.033184542,0.018813126929145444
2025-02,2025-03-04 23:59:00,TARGET_MACRO_REMAINDER,imputed_rent,0.015395822918549906,0.103372152,0.0015914993469014244
2025-02,2025-03-04 23:59:00,TARGET_MACRO_REMAINDER,catering,0.06440724910223439,0.056992583000000006,0.003670735490260769
2025-02,2025-03-04 23:59:00,TARGET_MACRO_REMAINDER,accommodation,0.6487721735390295,0.007779954,0.005047417666613667
2025-02,2025-03-04 23:59:00,TARGET_MACRO_REMAINDER,package_holidays,5.6669849848292015,0.01874232,0.10621244602086403
2025-02,2025-03-04 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.09641782256685463,1.0,0.09641782256685463
2025-03,2025-04-03 23:59:00,TARGET_BASE_REMAINDER,actual_rent,0.6239237516498928,0.033184542,0.020704623941423434
2025-03,2025-04-03 23:59:00,TARGET_BASE_REMAINDER,imputed_rent,0.14134819167779783,0.103372152,0.014611466755042452
2025-03,2025-04-03 23:59:00,TARGET_BASE_REMAINDER,catering,0.38980671977628156,0.056992583000000006,0.022216091830807472
2025-03,2025-04-03 23:59:00,TARGET_BASE_REMAINDER,accommodation,1.037560066025419,0.007779954,0.008072169585914722
2025-03,2025-04-03 23:59:00,TARGET_BASE_REMAINDER,package_holidays,-4.3712825084986315,0.01874232,-0.08192797558468407
2025-03,2025-04-03 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.10294802769011596,1.0,0.10294802769011596
2025-03,2025-04-03 23:59:00,TARGET_MACRO_REMAINDER,actual_rent,0.6239237516498928,0.033184542,0.020704623941423434
2025-03,2025-04-03 23:59:00,TARGET_MACRO_REMAINDER,imputed_rent,0.14134819167779783,0.103372152,0.014611466755042452
2025-03,2025-04-03 23:59:00,TARGET_MACRO_REMAINDER,catering,0.38980671977628156,0.056992583000000006,0.022216091830807472
2025-03,2025-04-03 23:59:00,TARGET_MACRO_REMAINDER,accommodation,1.037560066025419,0.007779954,0.008072169585914722
2025-03,2025-04-03 23:59:00,TARGET_MACRO_REMAINDER,package_holidays,-4.3712825084986315,0.01874232,-0.08192797558468407
2025-03,2025-04-03 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.09569464716656456,1.0,0.09569464716656456
2025-04,2025-05-05 23:59:00,TARGET_BASE_REMAINDER,actual_rent,0.5254862382405316,0.033184542,0.017438020143314928
2025-04,2025-05-05 23:59:00,TARGET_BASE_REMAINDER,imputed_rent,0.4825033379880617,0.103372152,0.04987740839500929
2025-04,2025-05-05 23:59:00,TARGET_BASE_REMAINDER,catering,0.5890962586830709,0.056992583000000006,0.03357411741798439
2025-04,2025-05-05 23:59:00,TARGET_BASE_REMAINDER,accommodation,1.4580650134545843,0.007779954,0.011343678733686047
2025-04,2025-05-05 23:59:00,TARGET_BASE_REMAINDER,package_holidays,-3.298044155717109,0.01874232,-0.061812998940579886
2025-04,2025-05-05 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.1433249055301636,1.0,0.1433249055301636
2025-04,2025-05-05 23:59:00,TARGET_MACRO_REMAINDER,actual_rent,0.5254862382405316,0.033184542,0.017438020143314928
2025-04,2025-05-05 23:59:00,TARGET_MACRO_REMAINDER,imputed_rent,0.4825033379880617,0.103372152,0.04987740839500929
2025-04,2025-05-05 23:59:00,TARGET_MACRO_REMAINDER,catering,0.5890962586830709,0.056992583000000006,0.03357411741798439
2025-04,2025-05-05 23:59:00,TARGET_MACRO_REMAINDER,accommodation,1.4580650134545843,0.007779954,0.011343678733686047
2025-04,2025-05-05 23:59:00,TARGET_MACRO_REMAINDER,package_holidays,-3.298044155717109,0.01874232,-0.061812998940579886
2025-04,2025-05-05 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.12022156022486638,1.0,0.12022156022486638
2025-05,2025-06-03 23:59:00,TARGET_BASE_REMAINDER,actual_rent,0.32638308433006075,0.033184542,0.010830873170040441
2025-05,2025-06-03 23:59:00,TARGET_BASE_REMAINDER,imputed_rent,0.7062942582387389,0.103372152,0.07301115741938217
2025-05,2025-06-03 23:59:00,TARGET_BASE_REMAINDER,catering,0.47300938252723757,0.056992583000000006,0.02695802649346234
2025-05,2025-06-03 23:59:00,TARGET_BASE_REMAINDER,accommodation,1.6198667049007518,0.007779954,0.012602488450259424
2025-05,2025-06-03 23:59:00,TARGET_BASE_REMAINDER,package_holidays,-1.8755981091494038,0.01874232,-0.03515305995307305
2025-05,2025-06-03 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.020281478034588706,1.0,0.020281478034588706
2025-05,2025-06-03 23:59:00,TARGET_MACRO_REMAINDER,actual_rent,0.32638308433006075,0.033184542,0.010830873170040441
2025-05,2025-06-03 23:59:00,TARGET_MACRO_REMAINDER,imputed_rent,0.7062942582387389,0.103372152,0.07301115741938217
2025-05,2025-06-03 23:59:00,TARGET_MACRO_REMAINDER,catering,0.47300938252723757,0.056992583000000006,0.02695802649346234
2025-05,2025-06-03 23:59:00,TARGET_MACRO_REMAINDER,accommodation,1.6198667049007518,0.007779954,0.012602488450259424
2025-05,2025-06-03 23:59:00,TARGET_MACRO_REMAINDER,package_holidays,-1.8755981091494038,0.01874232,-0.03515305995307305
2025-05,2025-06-03 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,-0.01465727472085411,1.0,-0.01465727472085411
2025-06,2025-07-03 23:59:00,TARGET_BASE_REMAINDER,actual_rent,0.13473941285545196,0.033184542,0.004471265704957085
2025-06,2025-07-03 23:59:00,TARGET_BASE_REMAINDER,imputed_rent,0.6233954531924172,0.103372152,0.06444172954351543
2025-06,2025-07-03 23:59:00,TARGET_BASE_REMAINDER,catering,0.2812698706797855,0.056992583000000006,0.016030296450116943
2025-06,2025-07-03 23:59:00,TARGET_BASE_REMAINDER,accommodation,1.2199467181935497,0.007779954,0.00949112934999678
2025-06,2025-07-03 23:59:00,TARGET_BASE_REMAINDER,package_holidays,3.108443961693142,0.01874232,0.05825945143212061
2025-06,2025-07-03 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,-0.014000036205090632,1.0,-0.014000036205090632
2025-06,2025-07-03 23:59:00,TARGET_MACRO_REMAINDER,actual_rent,0.13473941285545196,0.033184542,0.004471265704957085
2025-06,2025-07-03 23:59:00,TARGET_MACRO_REMAINDER,imputed_rent,0.6233954531924172,0.103372152,0.06444172954351543
2025-06,2025-07-03 23:59:00,TARGET_MACRO_REMAINDER,catering,0.2812698706797855,0.056992583000000006,0.016030296450116943
2025-06,2025-07-03 23:59:00,TARGET_MACRO_REMAINDER,accommodation,1.2199467181935497,0.007779954,0.00949112934999678
2025-06,2025-07-03 23:59:00,TARGET_MACRO_REMAINDER,package_holidays,3.108443961693142,0.01874232,0.05825945143212061
2025-06,2025-07-03 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,-0.020241595857693417,1.0,-0.020241595857693417
2025-07,2025-08-04 23:59:00,TARGET_BASE_REMAINDER,actual_rent,1.007381807079946,0.033184542,0.03342950388708037
2025-07,2025-08-04 23:59:00,TARGET_BASE_REMAINDER,imputed_rent,0.38633771581275905,0.103372152,0.03993656108232933
2025-07,2025-08-04 23:59:00,TARGET_BASE_REMAINDER,catering,0.2691065772625669,0.056992583000000006,0.01533707894048276
2025-07,2025-08-04 23:59:00,TARGET_BASE_REMAINDER,accommodation,1.118115994584706,0.007779954,0.008698891004533261
2025-07,2025-08-04 23:59:00,TARGET_BASE_REMAINDER,package_holidays,23.142139853487187,0.01874232,0.43373739061880995
2025-07,2025-08-04 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.01141011666317357,1.0,0.01141011666317357
2025-07,2025-08-04 23:59:00,TARGET_MACRO_REMAINDER,actual_rent,1.007381807079946,0.033184542,0.03342950388708037
2025-07,2025-08-04 23:59:00,TARGET_MACRO_REMAINDER,imputed_rent,0.38633771581275905,0.103372152,0.03993656108232933
2025-07,2025-08-04 23:59:00,TARGET_MACRO_REMAINDER,catering,0.2691065772625669,0.056992583000000006,0.01533707894048276
2025-07,2025-08-04 23:59:00,TARGET_MACRO_REMAINDER,accommodation,1.118115994584706,0.007779954,0.008698891004533261
2025-07,2025-08-04 23:59:00,TARGET_MACRO_REMAINDER,package_holidays,23.142139853487187,0.01874232,0.43373739061880995
2025-07,2025-08-04 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,-0.001119698614055878,1.0,-0.001119698614055878
2025-08,2025-09-03 23:59:00,TARGET_BASE_REMAINDER,actual_rent,0.3739633122982052,0.033184542,0.012409801243418905
2025-08,2025-09-03 23:59:00,TARGET_BASE_REMAINDER,imputed_rent,0.5314894309960219,0.103372152,0.05494120624731428
2025-08,2025-09-03 23:59:00,TARGET_BASE_REMAINDER,catering,0.33573674986083424,0.056992583000000006,0.019134504582593834
2025-08,2025-09-03 23:59:00,TARGET_BASE_REMAINDER,accommodation,0.1797880380315688,0.007779954,0.0013987426656358558
2025-08,2025-09-03 23:59:00,TARGET_BASE_REMAINDER,package_holidays,3.729180236547985,0.01874232,0.06989348933105803
2025-08,2025-09-03 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,-0.013110918999257828,1.0,-0.013110918999257828
2025-08,2025-09-03 23:59:00,TARGET_MACRO_REMAINDER,actual_rent,0.3739633122982052,0.033184542,0.012409801243418905
2025-08,2025-09-03 23:59:00,TARGET_MACRO_REMAINDER,imputed_rent,0.5314894309960219,0.103372152,0.05494120624731428
2025-08,2025-09-03 23:59:00,TARGET_MACRO_REMAINDER,catering,0.33573674986083424,0.056992583000000006,0.019134504582593834
2025-08,2025-09-03 23:59:00,TARGET_MACRO_REMAINDER,accommodation,0.1797880380315688,0.007779954,0.0013987426656358558
2025-08,2025-09-03 23:59:00,TARGET_MACRO_REMAINDER,package_holidays,3.729180236547985,0.01874232,0.06989348933105803
2025-08,2025-09-03 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,-0.030394689703575006,1.0,-0.030394689703575006
2025-09,2025-10-05 23:59:00,TARGET_BASE_REMAINDER,actual_rent,0.2655382548819538,0.033184542,0.0088117653717369
2025-09,2025-10-05 23:59:00,TARGET_BASE_REMAINDER,imputed_rent,0.5830243307042061,0.103372152,0.06026847973325346
2025-09,2025-10-05 23:59:00,TARGET_BASE_REMAINDER,catering,0.6491568870374687,0.056992583000000006,0.03699712776450456
2025-09,2025-10-05 23:59:00,TARGET_BASE_REMAINDER,accommodation,-0.7560602069114372,0.007779954,-0.005882113631001463
2025-09,2025-10-05 23:59:00,TARGET_BASE_REMAINDER,package_holidays,-20.90169665801167,0.01874232,-0.39174628730738525
2025-09,2025-10-05 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.0023096286420501155,1.0,0.0023096286420501155
2025-09,2025-10-05 23:59:00,TARGET_MACRO_REMAINDER,actual_rent,0.2655382548819538,0.033184542,0.0088117653717369
2025-09,2025-10-05 23:59:00,TARGET_MACRO_REMAINDER,imputed_rent,0.5830243307042061,0.103372152,0.06026847973325346
2025-09,2025-10-05 23:59:00,TARGET_MACRO_REMAINDER,catering,0.6491568870374687,0.056992583000000006,0.03699712776450456
2025-09,2025-10-05 23:59:00,TARGET_MACRO_REMAINDER,accommodation,-0.7560602069114372,0.007779954,-0.005882113631001463
2025-09,2025-10-05 23:59:00,TARGET_MACRO_REMAINDER,package_holidays,-20.90169665801167,0.01874232,-0.39174628730738525
2025-09,2025-10-05 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,-0.016577929503471575,1.0,-0.016577929503471575
2025-10,2025-11-04 23:59:00,TARGET_BASE_REMAINDER,actual_rent,0.3767795386514071,0.033184542,0.012503256425118242
2025-10,2025-11-04 23:59:00,TARGET_BASE_REMAINDER,imputed_rent,0.705979113940826,0.103372152,0.07297858027511639
2025-10,2025-11-04 23:59:00,TARGET_BASE_REMAINDER,catering,0.38133800302062915,0.056992583000000006,0.02173343778820746
2025-10,2025-11-04 23:59:00,TARGET_BASE_REMAINDER,accommodation,-0.6231469126195585,0.007779954,-0.004848054315422184
2025-10,2025-11-04 23:59:00,TARGET_BASE_REMAINDER,package_holidays,-0.5765548597467263,0.01874232,-0.010805975678928263
2025-10,2025-11-04 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.17665232970129902,1.0,0.17665232970129902
2025-10,2025-11-04 23:59:00,TARGET_MACRO_REMAINDER,actual_rent,0.3767795386514071,0.033184542,0.012503256425118242
2025-10,2025-11-04 23:59:00,TARGET_MACRO_REMAINDER,imputed_rent,0.705979113940826,0.103372152,0.07297858027511639
2025-10,2025-11-04 23:59:00,TARGET_MACRO_REMAINDER,catering,0.38133800302062915,0.056992583000000006,0.02173343778820746
2025-10,2025-11-04 23:59:00,TARGET_MACRO_REMAINDER,accommodation,-0.6231469126195585,0.007779954,-0.004848054315422184
2025-10,2025-11-04 23:59:00,TARGET_MACRO_REMAINDER,package_holidays,-0.5765548597467263,0.01874232,-0.010805975678928263
2025-10,2025-11-04 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.15490698204981224,1.0,0.15490698204981224
2025-11,2025-12-03 23:59:00,TARGET_BASE_REMAINDER,actual_rent,0.3298858754657288,0.033184542,0.010947111689599245
2025-11,2025-12-03 23:59:00,TARGET_BASE_REMAINDER,imputed_rent,0.4177316880283062,0.103372152,0.043181823550078643
2025-11,2025-12-03 23:59:00,TARGET_BASE_REMAINDER,catering,0.415275167160188,0.056992583000000006,0.02366760443221589
2025-11,2025-12-03 23:59:00,TARGET_BASE_REMAINDER,accommodation,-0.4521064860853751,0.007779954,-0.003517367664845859
2025-11,2025-12-03 23:59:00,TARGET_BASE_REMAINDER,package_holidays,-0.04648735573796248,0.01874232,-0.0008712808971947289
2025-11,2025-12-03 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,-0.04419965175650091,1.0,-0.04419965175650091
2025-11,2025-12-03 23:59:00,TARGET_MACRO_REMAINDER,actual_rent,0.3298858754657288,0.033184542,0.010947111689599245
2025-11,2025-12-03 23:59:00,TARGET_MACRO_REMAINDER,imputed_rent,0.4177316880283062,0.103372152,0.043181823550078643
2025-11,2025-12-03 23:59:00,TARGET_MACRO_REMAINDER,catering,0.415275167160188,0.056992583000000006,0.02366760443221589
2025-11,2025-12-03 23:59:00,TARGET_MACRO_REMAINDER,accommodation,-0.4521064860853751,0.007779954,-0.003517367664845859
2025-11,2025-12-03 23:59:00,TARGET_MACRO_REMAINDER,package_holidays,-0.04648735573796248,0.01874232,-0.0008712808971947289
2025-11,2025-12-03 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,-0.07157277133940255,1.0,-0.07157277133940255
2025-12,2026-01-06 23:59:00,TARGET_BASE_REMAINDER,actual_rent,0.34337426220457856,0.033184542,0.011394717625846849
2025-12,2026-01-06 23:59:00,TARGET_BASE_REMAINDER,imputed_rent,0.12744770983639458,0.103372152,0.013174544033259676
2025-12,2026-01-06 23:59:00,TARGET_BASE_REMAINDER,catering,0.3650898812299942,0.056992583000000006,0.02080741535846059
2025-12,2026-01-06 23:59:00,TARGET_BASE_REMAINDER,accommodation,0.5112858982483561,0.007779954,0.003977780769220891
2025-12,2026-01-06 23:59:00,TARGET_BASE_REMAINDER,package_holidays,-1.0288861064925792,0.01874232,-0.019283712651437995
2025-12,2026-01-06 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,-0.01763570645259699,1.0,-0.01763570645259699
2025-12,2026-01-06 23:59:00,TARGET_MACRO_REMAINDER,actual_rent,0.34337426220457856,0.033184542,0.011394717625846849
2025-12,2026-01-06 23:59:00,TARGET_MACRO_REMAINDER,imputed_rent,0.12744770983639458,0.103372152,0.013174544033259676
2025-12,2026-01-06 23:59:00,TARGET_MACRO_REMAINDER,catering,0.3650898812299942,0.056992583000000006,0.02080741535846059
2025-12,2026-01-06 23:59:00,TARGET_MACRO_REMAINDER,accommodation,0.5112858982483561,0.007779954,0.003977780769220891
2025-12,2026-01-06 23:59:00,TARGET_MACRO_REMAINDER,package_holidays,-1.0288861064925792,0.01874232,-0.019283712651437995
2025-12,2026-01-06 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,-0.03527386748112604,1.0,-0.03527386748112604
2026-01,2026-02-04 23:59:00,TARGET_BASE_REMAINDER,actual_rent,1.0169402288275438,0.033184542,0.033746695735017235
2026-01,2026-02-04 23:59:00,TARGET_BASE_REMAINDER,imputed_rent,0.15872185561291505,0.103372152,0.016407419784140308
2026-01,2026-02-04 23:59:00,TARGET_BASE_REMAINDER,catering,0.7421028186312244,0.056992583000000006,0.04229435648537401
2026-01,2026-02-04 23:59:00,TARGET_BASE_REMAINDER,accommodation,0.24470989174943591,0.007779954,0.001903831701155591
2026-01,2026-02-04 23:59:00,TARGET_BASE_REMAINDER,package_holidays,6.708896568512688,0.01874232,0.12574028633396672
2026-01,2026-02-04 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.028032507206733462,1.0,0.028032507206733462
2026-01,2026-02-04 23:59:00,TARGET_MACRO_REMAINDER,actual_rent,1.0169402288275438,0.033184542,0.033746695735017235
2026-01,2026-02-04 23:59:00,TARGET_MACRO_REMAINDER,imputed_rent,0.15872185561291505,0.103372152,0.016407419784140308
2026-01,2026-02-04 23:59:00,TARGET_MACRO_REMAINDER,catering,0.7421028186312244,0.056992583000000006,0.04229435648537401
2026-01,2026-02-04 23:59:00,TARGET_MACRO_REMAINDER,accommodation,0.24470989174943591,0.007779954,0.001903831701155591
2026-01,2026-02-04 23:59:00,TARGET_MACRO_REMAINDER,package_holidays,6.708896568512688,0.01874232,0.12574028633396672
2026-01,2026-02-04 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.04053098790605069,1.0,0.04053098790605069
2026-02,2026-03-03 23:59:00,TARGET_BASE_REMAINDER,actual_rent,0.5580251264022846,0.034497805,0.019250641995726365
2026-02,2026-03-03 23:59:00,TARGET_BASE_REMAINDER,imputed_rent,0.0646181425099337,0.119295072,0.007708625963228801
2026-02,2026-03-03 23:59:00,TARGET_BASE_REMAINDER,catering,0.2097457142365442,0.060074047,0.012600273895094724
2026-02,2026-03-03 23:59:00,TARGET_BASE_REMAINDER,accommodation,0.6442556599174667,0.008090192,0.00521215198581901
2026-02,2026-03-03 23:59:00,TARGET_BASE_REMAINDER,package_holidays,5.233508950109435,0.018543302,0.0970465369815822
2026-02,2026-03-03 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.10299840625381414,1.0,0.10299840625381414
2026-02,2026-03-03 23:59:00,TARGET_MACRO_REMAINDER,actual_rent,0.5580251264022846,0.034497805,0.019250641995726365
2026-02,2026-03-03 23:59:00,TARGET_MACRO_REMAINDER,imputed_rent,0.0646181425099337,0.119295072,0.007708625963228801
2026-02,2026-03-03 23:59:00,TARGET_MACRO_REMAINDER,catering,0.2097457142365442,0.060074047,0.012600273895094724
2026-02,2026-03-03 23:59:00,TARGET_MACRO_REMAINDER,accommodation,0.6442556599174667,0.008090192,0.00521215198581901
2026-02,2026-03-03 23:59:00,TARGET_MACRO_REMAINDER,package_holidays,5.233508950109435,0.018543302,0.0970465369815822
2026-02,2026-03-03 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.10097307733329053,1.0,0.10097307733329053
2026-03,2026-04-06 23:59:00,TARGET_BASE_REMAINDER,actual_rent,0.39029796704300584,0.034497805,0.013464423158946042
2026-03,2026-04-06 23:59:00,TARGET_BASE_REMAINDER,imputed_rent,0.17051108313285365,0.119295072,0.020341131939131764
2026-03,2026-04-06 23:59:00,TARGET_BASE_REMAINDER,catering,0.23890804592253762,0.060074047,0.014352173179428683
2026-03,2026-04-06 23:59:00,TARGET_BASE_REMAINDER,accommodation,1.0975436102513025,0.008090192,0.008879338535306204
2026-03,2026-04-06 23:59:00,TARGET_BASE_REMAINDER,package_holidays,-4.1648514825240905,0.018543302,-0.07723009882559194
2026-03,2026-04-06 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.06825655007972586,1.0,0.06825655007972586
2026-03,2026-04-06 23:59:00,TARGET_MACRO_REMAINDER,actual_rent,0.39029796704300584,0.034497805,0.013464423158946042
2026-03,2026-04-06 23:59:00,TARGET_MACRO_REMAINDER,imputed_rent,0.17051108313285365,0.119295072,0.020341131939131764
2026-03,2026-04-06 23:59:00,TARGET_MACRO_REMAINDER,catering,0.23890804592253762,0.060074047,0.014352173179428683
2026-03,2026-04-06 23:59:00,TARGET_MACRO_REMAINDER,accommodation,1.0975436102513025,0.008090192,0.008879338535306204
2026-03,2026-04-06 23:59:00,TARGET_MACRO_REMAINDER,package_holidays,-4.1648514825240905,0.018543302,-0.07723009882559194
2026-03,2026-04-06 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.06254146643099666,1.0,0.06254146643099666
2026-04,2026-05-05 23:59:00,TARGET_BASE_REMAINDER,actual_rent,0.351109944572074,0.034497805,0.012112522401408218
2026-04,2026-05-05 23:59:00,TARGET_BASE_REMAINDER,imputed_rent,0.6295556541234106,0.119295072,0.07510288708665937
2026-04,2026-05-05 23:59:00,TARGET_BASE_REMAINDER,catering,0.4045822135022039,0.060074047,0.024304890909295433
2026-04,2026-05-05 23:59:00,TARGET_BASE_REMAINDER,accommodation,1.4527905980264642,0.008090192,0.011753354873828916
2026-04,2026-05-05 23:59:00,TARGET_BASE_REMAINDER,package_holidays,-2.668573688193318,0.018543302,-0.04948416780942254
2026-04,2026-05-05 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.15499296349580216,1.0,0.15499296349580216
2026-04,2026-05-05 23:59:00,TARGET_MACRO_REMAINDER,actual_rent,0.351109944572074,0.034497805,0.012112522401408218
2026-04,2026-05-05 23:59:00,TARGET_MACRO_REMAINDER,imputed_rent,0.6295556541234106,0.119295072,0.07510288708665937
2026-04,2026-05-05 23:59:00,TARGET_MACRO_REMAINDER,catering,0.4045822135022039,0.060074047,0.024304890909295433
2026-04,2026-05-05 23:59:00,TARGET_MACRO_REMAINDER,accommodation,1.4527905980264642,0.008090192,0.011753354873828916
2026-04,2026-05-05 23:59:00,TARGET_MACRO_REMAINDER,package_holidays,-2.668573688193318,0.018543302,-0.04948416780942254
2026-04,2026-05-05 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.14341285577051446,1.0,0.14341285577051446
2026-05,2026-06-03 23:59:00,TARGET_BASE_REMAINDER,actual_rent,0.270285318615002,0.034497805,0.009324250215943209
2026-05,2026-06-03 23:59:00,TARGET_BASE_REMAINDER,imputed_rent,0.7315927653199978,0.119295072,0.08727541161352825
2026-05,2026-06-03 23:59:00,TARGET_BASE_REMAINDER,catering,0.41860316676265635,0.060074047,0.025147186314448657
2026-05,2026-06-03 23:59:00,TARGET_BASE_REMAINDER,accommodation,1.543050939238019,0.008090192,0.012483578364215906
2026-05,2026-06-03 23:59:00,TARGET_BASE_REMAINDER,package_holidays,-1.7239513213592779,0.018543302,-0.031967749985264145
2026-05,2026-06-03 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.07081212237279466,1.0,0.07081212237279466
2026-05,2026-06-03 23:59:00,TARGET_MACRO_REMAINDER,actual_rent,0.270285318615002,0.034497805,0.009324250215943209
2026-05,2026-06-03 23:59:00,TARGET_MACRO_REMAINDER,imputed_rent,0.7315927653199978,0.119295072,0.08727541161352825
2026-05,2026-06-03 23:59:00,TARGET_MACRO_REMAINDER,catering,0.41860316676265635,0.060074047,0.025147186314448657
2026-05,2026-06-03 23:59:00,TARGET_MACRO_REMAINDER,accommodation,1.543050939238019,0.008090192,0.012483578364215906
2026-05,2026-06-03 23:59:00,TARGET_MACRO_REMAINDER,package_holidays,-1.7239513213592779,0.018543302,-0.031967749985264145
2026-05,2026-06-03 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.04044678030214473,1.0,0.04044678030214473
2026-06,2026-07-06 23:59:00,TARGET_BASE_REMAINDER,actual_rent,0.4532724037703679,0.034497805,0.015636902997151418
2026-06,2026-07-06 23:59:00,TARGET_BASE_REMAINDER,imputed_rent,0.5278141122005372,0.119295072,0.06296562251757916
