origin,model,as_of,block,offset_log,n,last_release,targets
2024-08,FOOD_FEEDBACK_R21,2024-09-09T23:59:00,food,-0.09271920047848155,24,2024-08-12 09:00:00,2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07
2024-08,DUAL_FEEDBACK_R21,2024-09-09T23:59:00,core,-0.06842160989899759,24,2024-08-12 09:00:00,2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07
2024-08,DUAL_FEEDBACK_R21,2024-09-09T23:59:00,food,-0.09271920047848155,24,2024-08-12 09:00:00,2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07
2024-09,CORE_FEEDBACK_R21,2024-10-09T23:59:00,core,-0.05604081867576438,24,2024-09-10 09:00:00,2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08
2024-09,FOOD_FEEDBACK_R21,2024-10-09T23:59:00,food,-0.04901570210533509,24,2024-09-10 09:00:00,2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08
2024-09,DUAL_FEEDBACK_R21,2024-10-09T23:59:00,core,-0.05604081867576438,24,2024-09-10 09:00:00,2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08
2024-09,DUAL_FEEDBACK_R21,2024-10-09T23:59:00,food,-0.04901570210533509,24,2024-09-10 09:00:00,2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08
2024-10,CORE_FEEDBACK_R21,2024-11-10T23:59:00,core,-0.059831342830834196,24,2024-10-10 09:00:00,2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09
2024-10,FOOD_FEEDBACK_R21,2024-11-10T23:59:00,food,0.0007832109167101748,24,2024-10-10 09:00:00,2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09
2024-10,DUAL_FEEDBACK_R21,2024-11-10T23:59:00,core,-0.059831342830834196,24,2024-10-10 09:00:00,2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09
2024-10,DUAL_FEEDBACK_R21,2024-11-10T23:59:00,food,0.0007832109167101748,24,2024-10-10 09:00:00,2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09
2024-11,CORE_FEEDBACK_R21,2024-12-09T23:59:00,core,-0.05941894234939623,24,2024-11-11 09:00:00,2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10
2024-11,FOOD_FEEDBACK_R21,2024-12-09T23:59:00,food,-0.04406282463649461,24,2024-11-11 09:00:00,2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10
2024-11,DUAL_FEEDBACK_R21,2024-12-09T23:59:00,core,-0.05941894234939623,24,2024-11-11 09:00:00,2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10
2024-11,DUAL_FEEDBACK_R21,2024-12-09T23:59:00,food,-0.04406282463649461,24,2024-11-11 09:00:00,2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10
2024-12,CORE_FEEDBACK_R21,2025-01-12T23:59:00,core,-0.05136591317696424,24,2024-12-10 09:00:00,2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11
2024-12,FOOD_FEEDBACK_R21,2025-01-12T23:59:00,food,-0.05923752019733389,24,2024-12-10 09:00:00,2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11
2024-12,DUAL_FEEDBACK_R21,2025-01-12T23:59:00,core,-0.05136591317696424,24,2024-12-10 09:00:00,2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11
2024-12,DUAL_FEEDBACK_R21,2025-01-12T23:59:00,food,-0.05923752019733389,24,2024-12-10 09:00:00,2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11
2025-01,CORE_FEEDBACK_R21,2025-02-05T23:59:00,core,-0.046230771525116655,24,2025-01-13 09:00:00,2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12
2025-01,FOOD_FEEDBACK_R21,2025-02-05T23:59:00,food,-0.08605030010463897,24,2025-01-13 09:00:00,2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12
2025-01,DUAL_FEEDBACK_R21,2025-02-05T23:59:00,core,-0.046230771525116655,24,2025-01-13 09:00:00,2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12
2025-01,DUAL_FEEDBACK_R21,2025-02-05T23:59:00,food,-0.08605030010463897,24,2025-01-13 09:00:00,2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12
2025-02,CORE_FEEDBACK_R21,2025-03-04T23:59:00,core,-0.03825739119449859,24,2025-02-12 09:00:00,2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01
2025-02,FOOD_FEEDBACK_R21,2025-03-04T23:59:00,food,-0.05743194599317095,24,2025-02-12 09:00:00,2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01
2025-02,DUAL_FEEDBACK_R21,2025-03-04T23:59:00,core,-0.03825739119449859,24,2025-02-12 09:00:00,2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01
2025-02,DUAL_FEEDBACK_R21,2025-03-04T23:59:00,food,-0.05743194599317095,24,2025-02-12 09:00:00,2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01
2025-03,CORE_FEEDBACK_R21,2025-04-03T23:59:00,core,-0.02674629039791331,24,2025-03-11 09:00:00,2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02
2025-03,FOOD_FEEDBACK_R21,2025-04-03T23:59:00,food,-0.09267296322272493,24,2025-03-11 09:00:00,2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02
2025-03,DUAL_FEEDBACK_R21,2025-04-03T23:59:00,core,-0.02674629039791331,24,2025-03-11 09:00:00,2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02
2025-03,DUAL_FEEDBACK_R21,2025-04-03T23:59:00,food,-0.09267296322272493,24,2025-03-11 09:00:00,2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02
2025-04,CORE_FEEDBACK_R21,2025-05-05T23:59:00,core,-0.01903927693278548,24,2025-04-10 09:00:00,2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03
2025-04,FOOD_FEEDBACK_R21,2025-05-05T23:59:00,food,-0.06145833986460467,24,2025-04-10 09:00:00,2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03
2025-04,DUAL_FEEDBACK_R21,2025-05-05T23:59:00,core,-0.01903927693278548,24,2025-04-10 09:00:00,2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03
2025-04,DUAL_FEEDBACK_R21,2025-05-05T23:59:00,food,-0.06145833986460467,24,2025-04-10 09:00:00,2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03
2025-05,CORE_FEEDBACK_R21,2025-06-03T23:59:00,core,-0.017438465821441998,24,2025-05-13 09:00:00,2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04
2025-05,FOOD_FEEDBACK_R21,2025-06-03T23:59:00,food,-0.06011376966714044,24,2025-05-13 09:00:00,2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04
2025-05,DUAL_FEEDBACK_R21,2025-06-03T23:59:00,core,-0.017438465821441998,24,2025-05-13 09:00:00,2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04
2025-05,DUAL_FEEDBACK_R21,2025-06-03T23:59:00,food,-0.06011376966714044,24,2025-05-13 09:00:00,2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04
2025-06,CORE_FEEDBACK_R21,2025-07-03T23:59:00,core,-0.014279612948021833,24,2025-06-10 09:00:00,2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05
2025-06,FOOD_FEEDBACK_R21,2025-07-03T23:59:00,food,-0.04320699949294523,24,2025-06-10 09:00:00,2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05
2025-06,DUAL_FEEDBACK_R21,2025-07-03T23:59:00,core,-0.014279612948021833,24,2025-06-10 09:00:00,2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05
2025-06,DUAL_FEEDBACK_R21,2025-07-03T23:59:00,food,-0.04320699949294523,24,2025-06-10 09:00:00,2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05
2025-07,CORE_FEEDBACK_R21,2025-08-04T23:59:00,core,-0.013834856449888416,24,2025-07-10 09:00:00,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06
2025-07,FOOD_FEEDBACK_R21,2025-08-04T23:59:00,food,-0.04064920980794502,24,2025-07-10 09:00:00,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06
2025-07,DUAL_FEEDBACK_R21,2025-08-04T23:59:00,core,-0.013834856449888416,24,2025-07-10 09:00:00,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06
2025-07,DUAL_FEEDBACK_R21,2025-08-04T23:59:00,food,-0.04064920980794502,24,2025-07-10 09:00:00,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06
2025-08,CORE_FEEDBACK_R21,2025-09-03T23:59:00,core,-0.012226146943462085,24,2025-08-08 09:00:00,2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07
2025-08,FOOD_FEEDBACK_R21,2025-09-03T23:59:00,food,-0.05217220918186996,24,2025-08-08 09:00:00,2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07
2025-08,DUAL_FEEDBACK_R21,2025-09-03T23:59:00,core,-0.012226146943462085,24,2025-08-08 09:00:00,2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07
2025-08,DUAL_FEEDBACK_R21,2025-09-03T23:59:00,food,-0.05217220918186996,24,2025-08-08 09:00:00,2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07
2025-09,CORE_FEEDBACK_R21,2025-10-05T23:59:00,core,-0.004866213079550289,24,2025-09-10 09:00:00,2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08
2025-09,FOOD_FEEDBACK_R21,2025-10-05T23:59:00,food,-0.04203224735927133,24,2025-09-10 09:00:00,2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08
2025-09,DUAL_FEEDBACK_R21,2025-10-05T23:59:00,core,-0.004866213079550289,24,2025-09-10 09:00:00,2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08
2025-09,DUAL_FEEDBACK_R21,2025-10-05T23:59:00,food,-0.04203224735927133,24,2025-09-10 09:00:00,2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08
2025-10,CORE_FEEDBACK_R21,2025-11-04T23:59:00,core,-0.00729031598049558,24,2025-10-10 09:00:00,2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09
2025-10,FOOD_FEEDBACK_R21,2025-11-04T23:59:00,food,-0.05965855074695953,24,2025-10-10 09:00:00,2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09
2025-10,DUAL_FEEDBACK_R21,2025-11-04T23:59:00,core,-0.00729031598049558,24,2025-10-10 09:00:00,2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09
2025-10,DUAL_FEEDBACK_R21,2025-11-04T23:59:00,food,-0.05965855074695953,24,2025-10-10 09:00:00,2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09
2025-11,CORE_FEEDBACK_R21,2025-12-03T23:59:00,core,-0.008558741946175279,24,2025-11-11 09:00:00,2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10
2025-11,FOOD_FEEDBACK_R21,2025-12-03T23:59:00,food,-0.0514055328357522,24,2025-11-11 09:00:00,2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10
2025-11,DUAL_FEEDBACK_R21,2025-12-03T23:59:00,core,-0.008558741946175279,24,2025-11-11 09:00:00,2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10
2025-11,DUAL_FEEDBACK_R21,2025-12-03T23:59:00,food,-0.0514055328357522,24,2025-11-11 09:00:00,2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10
2025-12,CORE_FEEDBACK_R21,2026-01-06T23:59:00,core,-0.012296356137345787,24,2025-12-10 09:00:00,2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2025-11
2025-12,FOOD_FEEDBACK_R21,2026-01-06T23:59:00,food,-0.08794997895587038,24,2025-12-10 09:00:00,2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2025-11
2025-12,DUAL_FEEDBACK_R21,2026-01-06T23:59:00,core,-0.012296356137345787,24,2025-12-10 09:00:00,2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2025-11
2025-12,DUAL_FEEDBACK_R21,2026-01-06T23:59:00,food,-0.08794997895587038,24,2025-12-10 09:00:00,2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2025-11
2026-01,CORE_FEEDBACK_R21,2026-02-04T23:59:00,core,-0.005037203018437652,24,2026-01-13 09:00:00,2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2025-11|2025-12
2026-01,FOOD_FEEDBACK_R21,2026-02-04T23:59:00,food,-0.10465385622893564,24,2026-01-13 09:00:00,2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2025-11|2025-12
2026-01,DUAL_FEEDBACK_R21,2026-02-04T23:59:00,core,-0.005037203018437652,24,2026-01-13 09:00:00,2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2025-11|2025-12
2026-01,DUAL_FEEDBACK_R21,2026-02-04T23:59:00,food,-0.10465385622893564,24,2026-01-13 09:00:00,2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2025-11|2025-12
2026-02,CORE_FEEDBACK_R21,2026-03-03T23:59:00,core,-0.002224945580746246,24,2026-02-13 09:00:00,2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2025-11|2025-12|2026-01
2026-02,FOOD_FEEDBACK_R21,2026-03-03T23:59:00,food,-0.05024271007628647,24,2026-02-13 09:00:00,2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2025-11|2025-12|2026-01
2026-02,DUAL_FEEDBACK_R21,2026-03-03T23:59:00,core,-0.002224945580746246,24,2026-02-13 09:00:00,2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2025-11|2025-12|2026-01
2026-02,DUAL_FEEDBACK_R21,2026-03-03T23:59:00,food,-0.05024271007628647,24,2026-02-13 09:00:00,2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2025-11|2025-12|2026-01
2026-03,CORE_FEEDBACK_R21,2026-04-06T23:59:00,core,0.0008061076146076642,24,2026-03-10 09:00:00,2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2025-11|2025-12|2026-01|2026-02
2026-03,FOOD_FEEDBACK_R21,2026-04-06T23:59:00,food,-0.09269743598067133,24,2026-03-10 09:00:00,2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2025-11|2025-12|2026-01|2026-02
