origin,model,h,log_rate,correction
2025-08,FOOD_ECM_PPI_R27,2,0.7218903222301375,-0.022593498336241403
2025-08,FOOD_ECM_PPI_R27,3,0.19691256525847037,-0.016945123752181053
2025-08,FOOD_ECM_PPI_R27,4,-0.1570950418387815,-0.01270884281413579
2025-08,FOOD_ECM_PPI_R27,5,2.0975717669336658,-0.009531632110601842
2025-08,FOOD_ECM_PPI_R27,6,-0.018748779987144738,-0.007148724082951381
2025-08,FOOD_ECM_PPI_R27,7,0.021706420335537213,0.0
2025-08,FOOD_ECM_PPI_R27,8,0.2654668461897273,0.0
2025-08,FOOD_ECM_PPI_R27,9,0.8757469683222907,0.0
2025-08,FOOD_ECM_PPI_R27,10,0.0692458826854176,0.0
2025-08,FOOD_ECM_PPI_R27,11,-0.5677864054521703,0.0
2025-08,FOOD_ECM_PPI_R27,12,-0.3360421296612498,0.0
2025-09,FOOD_ECM_R27,1,0.5222193728721338,-0.16151981672048338
2025-09,FOOD_ECM_R27,2,0.03754318919298817,-0.12113986254036253
2025-09,FOOD_ECM_R27,3,-0.28192486795404076,-0.09085489690527189
2025-09,FOOD_ECM_R27,4,1.9972057398712448,-0.06814117267895392
2025-09,FOOD_ECM_R27,5,-0.09953945194136865,-0.05110587950921544
2025-09,FOOD_ECM_R27,6,-0.04721703229890858,-0.03832940963191158
2025-09,FOOD_ECM_R27,7,0.2398124406841357,0.0
2025-09,FOOD_ECM_R27,8,0.8540572617086419,0.0
2025-09,FOOD_ECM_R27,9,0.05059826802080056,0.0
2025-09,FOOD_ECM_R27,10,-0.58394322729657,0.0
2025-09,FOOD_ECM_R27,11,-0.2542525069396957,0.0
2025-09,FOOD_ECM_R27,12,-0.48870495608649256,0.0
2025-09,FOOD_ECM_A002_R27,1,0.666854984751436,-0.016884204841181194
2025-09,FOOD_ECM_A002_R27,2,0.14213653098899315,-0.016546520744357567
2025-09,FOOD_ECM_A002_R27,3,-0.2072855613782393,-0.016215590329470418
2025-09,FOOD_ECM_A002_R27,4,2.049455634027318,-0.015891278522881008
2025-09,FOOD_ECM_A002_R27,5,-0.0640070253845766,-0.015573452952423388
2025-09,FOOD_ECM_A002_R27,6,-0.02414960656037192,-0.01526198389337492
2025-09,FOOD_ECM_A002_R27,7,0.2398124406841357,0.0
2025-09,FOOD_ECM_A002_R27,8,0.8540572617086419,0.0
2025-09,FOOD_ECM_A002_R27,9,0.05059826802080056,0.0
2025-09,FOOD_ECM_A002_R27,10,-0.58394322729657,0.0
2025-09,FOOD_ECM_A002_R27,11,-0.2542525069396957,0.0
2025-09,FOOD_ECM_A002_R27,12,-0.48870495608649256,0.0
2025-09,FOOD_ECM_A005_R27,1,0.642820836023428,-0.040918353569189124
2025-09,FOOD_ECM_A005_R27,2,0.11981061584262104,-0.03887243589072967
2025-09,FOOD_ECM_A005_R27,3,-0.22799878514496205,-0.036928814096193176
2025-09,FOOD_ECM_A005_R27,4,2.030264539158815,-0.035082373391383516
2025-09,FOOD_ECM_A005_R27,5,-0.08176182715396754,-0.03332825472181434
2025-09,FOOD_ECM_A005_R27,6,-0.04054946465272062,-0.031661841985723624
2025-09,FOOD_ECM_A005_R27,7,0.2398124406841357,0.0
2025-09,FOOD_ECM_A005_R27,8,0.8540572617086419,0.0
2025-09,FOOD_ECM_A005_R27,9,0.05059826802080056,0.0
2025-09,FOOD_ECM_A005_R27,10,-0.58394322729657,0.0
2025-09,FOOD_ECM_A005_R27,11,-0.2542525069396957,0.0
2025-09,FOOD_ECM_A005_R27,12,-0.48870495608649256,0.0
2025-09,FOOD_ECM_A010_R27,1,0.6062096775667851,-0.07752951202583203
2025-09,FOOD_ECM_A010_R27,2,0.08890649091010187,-0.06977656082324883
2025-09,FOOD_ECM_A010_R27,3,-0.25386887578969286,-0.06279890474092395
2025-09,FOOD_ECM_A010_R27,4,2.0088278982833674,-0.05651901426683155
2025-09,FOOD_ECM_A010_R27,5,-0.0993006852723016,-0.050867112840148394
2025-09,FOOD_ECM_A010_R27,6,-0.05466802422313055,-0.045780401556133554
2025-09,FOOD_ECM_A010_R27,7,0.2398124406841357,0.0
2025-09,FOOD_ECM_A010_R27,8,0.8540572617086419,0.0
2025-09,FOOD_ECM_A010_R27,9,0.05059826802080056,0.0
2025-09,FOOD_ECM_A010_R27,10,-0.58394322729657,0.0
2025-09,FOOD_ECM_A010_R27,11,-0.2542525069396957,0.0
2025-09,FOOD_ECM_A010_R27,12,-0.48870495608649256,0.0
2025-09,FOOD_ECM_A015_R27,1,0.5739057142226884,-0.10983347536992868
2025-09,FOOD_ECM_A015_R27,2,0.06532459766891133,-0.09335845406443938
2025-09,FOOD_ECM_A015_R27,3,-0.27042465700354235,-0.07935468595477346
2025-09,FOOD_ECM_A015_R27,4,1.9978954294886415,-0.06745148306155745
2025-09,FOOD_ECM_A015_R27,5,-0.10576733303447704,-0.05733376060232383
2025-09,FOOD_ECM_A015_R27,6,-0.05762131917897225,-0.048733696511975254
2025-09,FOOD_ECM_A015_R27,7,0.2398124406841357,0.0
2025-09,FOOD_ECM_A015_R27,8,0.8540572617086419,0.0
2025-09,FOOD_ECM_A015_R27,9,0.05059826802080056,0.0
2025-09,FOOD_ECM_A015_R27,10,-0.58394322729657,0.0
2025-09,FOOD_ECM_A015_R27,11,-0.2542525069396957,0.0
2025-09,FOOD_ECM_A015_R27,12,-0.48870495608649256,0.0
2025-09,FOOD_ECM_PPI_R27,1,0.5960115451420369,-0.08772764445058018
2025-09,FOOD_ECM_PPI_R27,2,0.09288731839541557,-0.06579573333793513
2025-09,FOOD_ECM_PPI_R27,3,-0.24041677105222023,-0.04934680000345135
2025-09,FOOD_ECM_PPI_R27,4,2.0283368125476104,-0.03701010000258851
2025-09,FOOD_ECM_PPI_R27,5,-0.0761911474340946,-0.027757575001941384
2025-09,FOOD_ECM_PPI_R27,6,-0.029705803918453035,-0.020818181251456038
2025-09,FOOD_ECM_PPI_R27,7,0.2398124406841357,0.0
2025-09,FOOD_ECM_PPI_R27,8,0.8540572617086419,0.0
2025-09,FOOD_ECM_PPI_R27,9,0.05059826802080056,0.0
2025-09,FOOD_ECM_PPI_R27,10,-0.58394322729657,0.0
2025-09,FOOD_ECM_PPI_R27,11,-0.2542525069396957,0.0
2025-09,FOOD_ECM_PPI_R27,12,-0.48870495608649256,0.0
2025-10,FOOD_ECM_R27,1,-0.046175771719186576,-0.0781321690796275
2025-10,FOOD_ECM_R27,2,-0.38565448903075006,-0.058599126809720625
2025-10,FOOD_ECM_R27,3,1.937071465178335,-0.04394934510729047
2025-10,FOOD_ECM_R27,4,-0.16636393057213478,-0.03296200883046785
2025-10,FOOD_ECM_R27,5,-0.09468702389229486,-0.02472150662285089
2025-10,FOOD_ECM_R27,6,0.18045725811530772,-0.018541129967138168
2025-10,FOOD_ECM_R27,7,0.8245590940420452,0.0
2025-10,FOOD_ECM_R27,8,0.030989692402980384,0.0
2025-10,FOOD_ECM_R27,9,-0.5967066795453267,0.0
2025-10,FOOD_ECM_R27,10,-0.2610733874147694,0.0
2025-10,FOOD_ECM_R27,11,-0.6432353342987478,0.0
2025-10,FOOD_ECM_R27,12,0.7257377782716438,0.0
2025-10,FOOD_ECM_A002_R27,1,0.023788981285983862,-0.00816741607445706
2025-10,FOOD_ECM_A002_R27,2,-0.33505942997399735,-0.008004067752967919
2025-10,FOOD_ECM_A002_R27,3,1.973176823887717,-0.007843986397908561
2025-10,FOOD_ECM_A002_R27,4,-0.14108902841161733,-0.007687106669950389
2025-10,FOOD_ECM_A002_R27,5,-0.07749888180599536,-0.007533364536551382
2025-10,FOOD_ECM_A002_R27,6,0.19161569083662552,-0.007382697245820354
2025-10,FOOD_ECM_A002_R27,7,0.8245590940420452,0.0
2025-10,FOOD_ECM_A002_R27,8,0.030989692402980384,0.0
2025-10,FOOD_ECM_A002_R27,9,-0.5967066795453267,0.0
2025-10,FOOD_ECM_A002_R27,10,-0.2610733874147694,0.0
2025-10,FOOD_ECM_A002_R27,11,-0.6432353342987478,0.0
2025-10,FOOD_ECM_A002_R27,12,0.7257377782716438,0.0
2025-10,FOOD_ECM_A005_R27,1,0.012162914526935291,-0.019793482833505634
2025-10,FOOD_ECM_A005_R27,2,-0.3458591709128598,-0.01880380869183035
2025-10,FOOD_ECM_A005_R27,3,1.9631571920283866,-0.017863618257238832
2025-10,FOOD_ECM_A005_R27,4,-0.15037235908604382,-0.01697043734437689
2025-10,FOOD_ECM_A005_R27,5,-0.08608743274660202,-0.016121915477158043
2025-10,FOOD_ECM_A005_R27,6,0.18368256837914573,-0.015315819703300142
2025-10,FOOD_ECM_A005_R27,7,0.8245590940420452,0.0
2025-10,FOOD_ECM_A005_R27,8,0.030989692402980384,0.0
2025-10,FOOD_ECM_A005_R27,9,-0.5967066795453267,0.0
2025-10,FOOD_ECM_A005_R27,10,-0.2610733874147694,0.0
2025-10,FOOD_ECM_A005_R27,11,-0.6432353342987478,0.0
2025-10,FOOD_ECM_A005_R27,12,0.7257377782716438,0.0
2025-10,FOOD_ECM_A010_R27,1,-0.005547043797780281,-0.037503441158221205
2025-10,FOOD_ECM_A010_R27,2,-0.3608084592634285,-0.03375309704239909
2025-10,FOOD_ECM_A010_R27,3,1.9506430229474663,-0.030377787338159178
2025-10,FOOD_ECM_A010_R27,4,-0.1607419303460102,-0.02734000860434326
2025-10,FOOD_ECM_A010_R27,5,-0.0945715250133529,-0.024606007743908934
2025-10,FOOD_ECM_A010_R27,6,0.17685298111292785,-0.02214540696951804
2025-10,FOOD_ECM_A010_R27,7,0.8245590940420452,0.0
2025-10,FOOD_ECM_A010_R27,8,0.030989692402980384,0.0
2025-10,FOOD_ECM_A010_R27,9,-0.5967066795453267,0.0
2025-10,FOOD_ECM_A010_R27,10,-0.2610733874147694,0.0
2025-10,FOOD_ECM_A010_R27,11,-0.6432353342987478,0.0
2025-10,FOOD_ECM_A010_R27,12,0.7257377782716438,0.0
2025-10,FOOD_ECM_A015_R27,1,-0.02117347761370577,-0.053129874974146694
2025-10,FOOD_ECM_A015_R27,2,-0.3722157559490541,-0.04516039372802469
2025-10,FOOD_ECM_A015_R27,3,1.9426344756168046,-0.038386334668820986
2025-10,FOOD_ECM_A015_R27,4,-0.16603030621016476,-0.032628384468497834
2025-10,FOOD_ECM_A015_R27,5,-0.09769964406766714,-0.027734126798223162
2025-10,FOOD_ECM_A015_R27,6,0.17542438030395618,-0.023574007778489687
2025-10,FOOD_ECM_A015_R27,7,0.8245590940420452,0.0
2025-10,FOOD_ECM_A015_R27,8,0.030989692402980384,0.0
2025-10,FOOD_ECM_A015_R27,9,-0.5967066795453267,0.0
2025-10,FOOD_ECM_A015_R27,10,-0.2610733874147694,0.0
2025-10,FOOD_ECM_A015_R27,11,-0.6432353342987478,0.0
2025-10,FOOD_ECM_A015_R27,12,0.7257377782716438,0.0
2025-10,FOOD_ECM_PPI_R27,1,-0.017734620011927216,-0.04969101737236814
2025-10,FOOD_ECM_PPI_R27,2,-0.36432362525030554,-0.037268263029276105
2025-10,FOOD_ECM_PPI_R27,3,1.9530696130136684,-0.02795119727195708
2025-10,FOOD_ECM_PPI_R27,4,-0.15436531969563475,-0.02096339795396781
2025-10,FOOD_ECM_PPI_R27,5,-0.08568806573491983,-0.015722548465475855
2025-10,FOOD_ECM_PPI_R27,6,0.18720647673333898,-0.011791911349106893
2025-10,FOOD_ECM_PPI_R27,7,0.8245590940420452,0.0
2025-10,FOOD_ECM_PPI_R27,8,0.030989692402980384,0.0
2025-10,FOOD_ECM_PPI_R27,9,-0.5967066795453267,0.0
2025-10,FOOD_ECM_PPI_R27,10,-0.2610733874147694,0.0
2025-10,FOOD_ECM_PPI_R27,11,-0.6432353342987478,0.0
2025-10,FOOD_ECM_PPI_R27,12,0.7257377782716438,0.0
2025-11,FOOD_ECM_R27,1,-0.57081097519805,-0.16725534776435147
2025-11,FOOD_ECM_R27,2,1.7584485365684126,-0.1254415108232636
2025-11,FOOD_ECM_R27,3,-0.2923158063356949,-0.09408113311744769
2025-11,FOOD_ECM_R27,4,-0.1987475508836509,-0.07056084983808578
2025-11,FOOD_ECM_R27,5,0.09009855971213258,-0.052920637378564325
2025-11,FOOD_ECM_R27,6,0.7420939350025092,-0.03969047803392325
2025-11,FOOD_ECM_R27,7,-0.0017267663644589537,0.0
2025-11,FOOD_ECM_R27,8,-0.6209965131855021,0.0
2025-11,FOOD_ECM_R27,9,-0.27944773799610245,0.0
2025-11,FOOD_ECM_R27,10,-0.6565324382654041,0.0
2025-11,FOOD_ECM_R27,11,0.65386513129881,0.0
2025-11,FOOD_ECM_R27,12,0.18472115422806823,0.0
2025-11,FOOD_ECM_A002_R27,1,-0.4210393864533321,-0.01748375901963354
2025-11,FOOD_ECM_A002_R27,2,1.8667559635524353,-0.017134083839240866
2025-11,FOOD_ECM_A002_R27,3,-0.2150260753807033,-0.01679140216245605
2025-11,FOOD_ECM_A002_R27,4,-0.14464227516477204,-0.016455574119206926
2025-11,FOOD_ECM_A002_R27,5,0.1268927344538741,-0.01612646263682279
2025-11,FOOD_ECM_A002_R27,6,0.7659804796523461,-0.01580393338408633
2025-11,FOOD_ECM_A002_R27,7,-0.0017267663644589537,0.0
2025-11,FOOD_ECM_A002_R27,8,-0.6209965131855021,0.0
2025-11,FOOD_ECM_A002_R27,9,-0.27944773799610245,0.0
2025-11,FOOD_ECM_A002_R27,10,-0.6565324382654041,0.0
2025-11,FOOD_ECM_A002_R27,11,0.65386513129881,0.0
2025-11,FOOD_ECM_A002_R27,12,0.18472115422806823,0.0
2025-11,FOOD_ECM_A005_R27,1,-0.44592698220066757,-0.04237135476696904
2025-11,FOOD_ECM_A005_R27,2,1.8436372603630555,-0.04025278702862058
2025-11,FOOD_ECM_A005_R27,3,-0.2364748208954368,-0.03824014767718955
2025-11,FOOD_ECM_A005_R27,4,-0.16451484133889518,-0.03632814029333007
2025-11,FOOD_ECM_A005_R27,5,0.10850746381203336,-0.03451173327866356
2025-11,FOOD_ECM_A005_R27,6,0.7489982664217021,-0.03278614661473039
2025-11,FOOD_ECM_A005_R27,7,-0.0017267663644589537,0.0
2025-11,FOOD_ECM_A005_R27,8,-0.6209965131855021,0.0
2025-11,FOOD_ECM_A005_R27,9,-0.27944773799610245,0.0
2025-11,FOOD_ECM_A005_R27,10,-0.6565324382654041,0.0
2025-11,FOOD_ECM_A005_R27,11,0.65386513129881,0.0
2025-11,FOOD_ECM_A005_R27,12,0.18472115422806823,0.0
2025-11,FOOD_ECM_A010_R27,1,-0.4838381943605873,-0.0802825669268887
2025-11,FOOD_ECM_A010_R27,2,1.8116357371574763,-0.07225431023419983
2025-11,FOOD_ECM_A010_R27,3,-0.2632635524290271,-0.06502887921077985
2025-11,FOOD_ECM_A010_R27,4,-0.186712692335267,-0.058525991289701866
2025-11,FOOD_ECM_A010_R27,5,0.09034580492996522,-0.052673392160731684
2025-11,FOOD_ECM_A010_R27,6,0.7343783600917739,-0.047406052944658515
2025-11,FOOD_ECM_A010_R27,7,-0.0017267663644589537,0.0
2025-11,FOOD_ECM_A010_R27,8,-0.6209965131855021,0.0
2025-11,FOOD_ECM_A010_R27,9,-0.27944773799610245,0.0
2025-11,FOOD_ECM_A010_R27,10,-0.6565324382654041,0.0
2025-11,FOOD_ECM_A010_R27,11,0.65386513129881,0.0
2025-11,FOOD_ECM_A010_R27,12,0.18472115422806823,0.0
2025-11,FOOD_ECM_A015_R27,1,-0.5172892639134575,-0.11373363647975898
2025-11,FOOD_ECM_A015_R27,2,1.787216456383881,-0.09667359100779513
2025-11,FOOD_ECM_A015_R27,3,-0.28040722557487313,-0.08217255235662586
2025-11,FOOD_ECM_A015_R27,4,-0.1980333705486971,-0.06984666950313198
2025-11,FOOD_ECM_A015_R27,5,0.08364952801303473,-0.05936966907766218
2025-11,FOOD_ECM_A015_R27,6,0.7313201943204196,-0.05046421871601285
2025-11,FOOD_ECM_A015_R27,7,-0.0017267663644589537,0.0
2025-11,FOOD_ECM_A015_R27,8,-0.6209965131855021,0.0
2025-11,FOOD_ECM_A015_R27,9,-0.27944773799610245,0.0
2025-11,FOOD_ECM_A015_R27,10,-0.6565324382654041,0.0
2025-11,FOOD_ECM_A015_R27,11,0.65386513129881,0.0
2025-11,FOOD_ECM_A015_R27,12,0.18472115422806823,0.0
2025-11,FOOD_ECM_PPI_R27,1,-0.6045294694674377,-0.20097384203373914
2025-11,FOOD_ECM_PPI_R27,2,1.733159665866372,-0.15073038152530435
2025-11,FOOD_ECM_PPI_R27,3,-0.31128245936222554,-0.11304778614397826
2025-11,FOOD_ECM_PPI_R27,4,-0.21297254065354881,-0.08478583960798369
2025-11,FOOD_ECM_PPI_R27,5,0.07942981738470914,-0.06358937970598777
2025-11,FOOD_ECM_PPI_R27,6,0.7340923782569416,-0.04769203477949083
2025-11,FOOD_ECM_PPI_R27,7,-0.0017267663644589537,0.0
2025-11,FOOD_ECM_PPI_R27,8,-0.6209965131855021,0.0
2025-11,FOOD_ECM_PPI_R27,9,-0.27944773799610245,0.0
2025-11,FOOD_ECM_PPI_R27,10,-0.6565324382654041,0.0
2025-11,FOOD_ECM_PPI_R27,11,0.65386513129881,0.0
2025-11,FOOD_ECM_PPI_R27,12,0.18472115422806823,0.0
2025-12,FOOD_ECM_R27,1,1.6589594375774908,-0.09012717933285894
2025-12,FOOD_ECM_R27,2,-0.37896406166682384,-0.0675953844996442
2025-12,FOOD_ECM_R27,3,-0.2634946506365481,-0.05069653837473315
2025-12,FOOD_ECM_R27,4,0.02599534522122332,-0.03802240378104986
2025-12,FOOD_ECM_R27,5,0.6978512867755504,-0.028516802835787395
2025-12,FOOD_ECM_R27,6,-0.06144973477045876,-0.021387602126840547
2025-12,FOOD_ECM_R27,7,-0.6490175160141648,0.0
2025-12,FOOD_ECM_R27,8,-0.298760777366351,0.0
2025-12,FOOD_ECM_R27,9,-0.6692357239983673,0.0
2025-12,FOOD_ECM_R27,10,0.6466665505836147,0.0
2025-12,FOOD_ECM_R27,11,0.03452719755810744,0.0
2025-12,FOOD_ECM_R27,12,-0.1600955716032865,0.0
2025-12,FOOD_ECM_A002_R27,1,1.7396653224307548,-0.009421294479594854
2025-12,FOOD_ECM_A002_R27,2,-0.3206015457571826,-0.009232868590002956
2025-12,FOOD_ECM_A002_R27,3,-0.22184632348001787,-0.009048211218202897
2025-12,FOOD_ECM_A002_R27,4,0.05515050200843434,-0.008867246993838838
2025-12,FOOD_ECM_A002_R27,5,0.7176781875573758,-0.008689902053962062
2025-12,FOOD_ECM_A002_R27,6,-0.04857823665650103,-0.008516104012882822
2025-12,FOOD_ECM_A002_R27,7,-0.6490175160141648,0.0
2025-12,FOOD_ECM_A002_R27,8,-0.298760777366351,0.0
2025-12,FOOD_ECM_A002_R27,9,-0.6692357239983673,0.0
2025-12,FOOD_ECM_A002_R27,10,0.6466665505836147,0.0
2025-12,FOOD_ECM_A002_R27,11,0.03452719755810744,0.0
2025-12,FOOD_ECM_A002_R27,12,-0.1600955716032865,0.0
2025-12,FOOD_ECM_A005_R27,1,1.7262543981460254,-0.02283221876432426
2025-12,FOOD_ECM_A005_R27,2,-0.3330592849932877,-0.021690607826108047
2025-12,FOOD_ECM_A005_R27,3,-0.2334041896966176,-0.020606077434802642
2025-12,FOOD_ECM_A005_R27,4,0.04444197543921067,-0.01957577356306251
2025-12,FOOD_ECM_A005_R27,5,0.7077711047264285,-0.018596984884909382
2025-12,FOOD_ECM_A005_R27,6,-0.057729268284282126,-0.017667135640663915
2025-12,FOOD_ECM_A005_R27,7,-0.6490175160141648,0.0
2025-12,FOOD_ECM_A005_R27,8,-0.298760777366351,0.0
2025-12,FOOD_ECM_A005_R27,9,-0.6692357239983673,0.0
2025-12,FOOD_ECM_A005_R27,10,0.6466665505836147,0.0
2025-12,FOOD_ECM_A005_R27,11,0.03452719755810744,0.0
2025-12,FOOD_ECM_A005_R27,12,-0.1600955716032865,0.0
2025-12,FOOD_ECM_A010_R27,1,1.7058255708305774,-0.04326104607977229
2025-12,FOOD_ECM_A010_R27,2,-0.3503036186389747,-0.03893494147179506
2025-12,FOOD_ECM_A010_R27,3,-0.24783955958643053,-0.03504144732461555
2025-12,FOOD_ECM_A010_R27,4,0.032480446410119185,-0.031537302592153996
2025-12,FOOD_ECM_A010_R27,5,0.6979845172783992,-0.0283835723329386
2025-12,FOOD_ECM_A010_R27,6,-0.06560734774326295,-0.02554521509964474
2025-12,FOOD_ECM_A010_R27,7,-0.6490175160141648,0.0
2025-12,FOOD_ECM_A010_R27,8,-0.298760777366351,0.0
2025-12,FOOD_ECM_A010_R27,9,-0.6692357239983673,0.0
2025-12,FOOD_ECM_A010_R27,10,0.6466665505836147,0.0
2025-12,FOOD_ECM_A010_R27,11,0.03452719755810744,0.0
2025-12,FOOD_ECM_A010_R27,12,-0.1600955716032865,0.0
2025-12,FOOD_ECM_A015_R27,1,1.6878001349640055,-0.06128648194634407
2025-12,FOOD_ECM_A015_R27,2,-0.3634621868215721,-0.05209350965439245
2025-12,FOOD_ECM_A015_R27,3,-0.25707759546804854,-0.04427948320623359
2025-12,FOOD_ECM_A015_R27,4,0.026380188276974637,-0.037637560725298544
2025-12,FOOD_ECM_A015_R27,5,0.6943761629948341,-0.03199192661650377
2025-12,FOOD_ECM_A015_R27,6,-0.06725527026764641,-0.0271931376240282
2025-12,FOOD_ECM_A015_R27,7,-0.6490175160141648,0.0
2025-12,FOOD_ECM_A015_R27,8,-0.298760777366351,0.0
2025-12,FOOD_ECM_A015_R27,9,-0.6692357239983673,0.0
2025-12,FOOD_ECM_A015_R27,10,0.6466665505836147,0.0
2025-12,FOOD_ECM_A015_R27,11,0.03452719755810744,0.0
2025-12,FOOD_ECM_A015_R27,12,-0.1600955716032865,0.0
2025-12,FOOD_ECM_PPI_R27,1,1.6289780318420854,-0.12010858506826425
2025-12,FOOD_ECM_PPI_R27,2,-0.4014501159683778,-0.09008143880119818
2025-12,FOOD_ECM_PPI_R27,3,-0.2803591913627136,-0.06756107910089863
2025-12,FOOD_ECM_PPI_R27,4,0.013346939676599202,-0.05067080932567398
2025-12,FOOD_ECM_PPI_R27,5,0.6883649826170823,-0.03800310699425548
2025-12,FOOD_ECM_PPI_R27,6,-0.06856446288930981,-0.028502330245691612
2025-12,FOOD_ECM_PPI_R27,7,-0.6490175160141648,0.0
2025-12,FOOD_ECM_PPI_R27,8,-0.298760777366351,0.0
2025-12,FOOD_ECM_PPI_R27,9,-0.6692357239983673,0.0
2025-12,FOOD_ECM_PPI_R27,10,0.6466665505836147,0.0
2025-12,FOOD_ECM_PPI_R27,11,0.03452719755810744,0.0
2025-12,FOOD_ECM_PPI_R27,12,-0.1600955716032865,0.0
2026-01,FOOD_ECM_R27,1,-0.2875566559486795,0.09780094057736013
2026-01,FOOD_ECM_R27,2,-0.23440501470318545,0.07335070543302011
2026-01,FOOD_ECM_R27,3,0.07577290735791412,0.055013029074765074
2026-01,FOOD_ECM_R27,4,0.7181684918004301,0.041259771806073806
2026-01,FOOD_ECM_R27,5,-0.04027021502845321,0.030944828854555354
2026-01,FOOD_ECM_R27,6,-0.6412022467256808,0.023208621640916516
2026-01,FOOD_ECM_R27,7,-0.3076448719940451,0.0
2026-01,FOOD_ECM_R27,8,-0.6714309410091169,0.0
2026-01,FOOD_ECM_R27,9,0.6483567217171458,0.0
2026-01,FOOD_ECM_R27,10,0.03994678858122999,0.0
2026-01,FOOD_ECM_R27,11,-0.36420177419935323,0.0
2026-01,FOOD_ECM_R27,12,2.1074287673415206,0.0
2026-01,FOOD_ECM_A002_R27,1,-0.37513413820435293,0.010223458321686713
2026-01,FOOD_ECM_A002_R27,2,-0.2977367309809526,0.010018989155252978
2026-01,FOOD_ECM_A002_R27,3,0.03057848765529696,0.009818609372147919
2026-01,FOOD_ECM_A002_R27,4,0.6865309571790613,0.00962223718470496
2026-01,FOOD_ECM_A002_R27,5,-0.0617852514419977,0.00942979244101086
2026-01,FOOD_ECM_A002_R27,6,-0.6551696717744067,0.009241196592190644
2026-01,FOOD_ECM_A002_R27,7,-0.3076448719940451,0.0
2026-01,FOOD_ECM_A002_R27,8,-0.6714309410091169,0.0
2026-01,FOOD_ECM_A002_R27,9,0.6483567217171458,0.0
2026-01,FOOD_ECM_A002_R27,10,0.03994678858122999,0.0
2026-01,FOOD_ECM_A002_R27,11,-0.36420177419935323,0.0
2026-01,FOOD_ECM_A002_R27,12,2.1074287673415206,0.0
2026-01,FOOD_ECM_A005_R27,1,-0.3605813582464417,0.0247762382795979
2026-01,FOOD_ECM_A005_R27,2,-0.28421829377058755,0.023537426365618005
2026-01,FOOD_ECM_A005_R27,3,0.043120433330486145,0.022360555047337104
2026-01,FOOD_ECM_A005_R27,4,0.6981512472893265,0.021242527294970247
2026-01,FOOD_ECM_A005_R27,5,-0.05103464295278683,0.02018040093022173
2026-01,FOOD_ECM_A005_R27,6,-0.6452394874828867,0.019171380883710645
2026-01,FOOD_ECM_A005_R27,7,-0.3076448719940451,0.0
2026-01,FOOD_ECM_A005_R27,8,-0.6714309410091169,0.0
2026-01,FOOD_ECM_A005_R27,9,0.6483567217171458,0.0
2026-01,FOOD_ECM_A005_R27,10,0.03994678858122999,0.0
2026-01,FOOD_ECM_A005_R27,11,-0.36420177419935323,0.0
2026-01,FOOD_ECM_A005_R27,12,2.1074287673415206,0.0
2026-01,FOOD_ECM_A010_R27,1,-0.33841314504890674,0.046944451477132866
2026-01,FOOD_ECM_A010_R27,2,-0.265505713806786,0.04225000632941958
2026-01,FOOD_ECM_A010_R27,3,0.05878488397962667,0.038025005696477626
2026-01,FOOD_ECM_A010_R27,4,0.7111312251211862,0.03422250512682986
2026-01,FOOD_ECM_A010_R27,5,-0.04041478926886169,0.030800254614146875
2026-01,FOOD_ECM_A010_R27,6,-0.6366906392138652,0.027720229152732187
2026-01,FOOD_ECM_A010_R27,7,-0.3076448719940451,0.0
2026-01,FOOD_ECM_A010_R27,8,-0.6714309410091169,0.0
2026-01,FOOD_ECM_A010_R27,9,0.6483567217171458,0.0
2026-01,FOOD_ECM_A010_R27,10,0.03994678858122999,0.0
2026-01,FOOD_ECM_A010_R27,11,-0.36420177419935323,0.0
2026-01,FOOD_ECM_A010_R27,12,2.1074287673415206,0.0
2026-01,FOOD_ECM_A015_R27,1,-0.31885295693343474,0.06650463959260489
2026-01,FOOD_ECM_A015_R27,2,-0.2512267764824914,0.05652894365371415
2026-01,FOOD_ECM_A015_R27,3,0.06880948038880608,0.04804960210565703
2026-01,FOOD_ECM_A015_R27,4,0.7177508817841648,0.04084216178980847
2026-01,FOOD_ECM_A015_R27,5,-0.03649920636167136,0.0347158375213372
2026-01,FOOD_ECM_A015_R27,6,-0.6349024064734607,0.02950846189313662
2026-01,FOOD_ECM_A015_R27,7,-0.3076448719940451,0.0
2026-01,FOOD_ECM_A015_R27,8,-0.6714309410091169,0.0
2026-01,FOOD_ECM_A015_R27,9,0.6483567217171458,0.0
2026-01,FOOD_ECM_A015_R27,10,0.03994678858122999,0.0
2026-01,FOOD_ECM_A015_R27,11,-0.36420177419935323,0.0
2026-01,FOOD_ECM_A015_R27,12,2.1074287673415206,0.0
2026-01,FOOD_ECM_PPI_R27,1,-0.4124584226336628,-0.027100826107623155
2026-01,FOOD_ECM_PPI_R27,2,-0.32808133971692294,-0.020325619580717366
2026-01,FOOD_ECM_PPI_R27,3,0.005515663597611017,-0.015244214685538025
2026-01,FOOD_ECM_PPI_R27,4,0.6654755589802028,-0.01143316101415352
2026-01,FOOD_ECM_PPI_R27,5,-0.0797899146436237,-0.008574870760615139
2026-01,FOOD_ECM_PPI_R27,6,-0.6708420214370587,-0.006431153070461354
2026-01,FOOD_ECM_PPI_R27,7,-0.3076448719940451,0.0
