origin,as_of,model,last_common_month,status,n,window_start,window_end,intercept,trend_per_month,coef_food_ppi,coef_agri4,r2,gap_seasonal_share_raw,gap_seasonal_share_centred,gap_sd,speed_status,speed_n_pairs,speed_alpha_raw,speed_wrong_sign,alpha,gap_last,cumulative_correction_h6
2025-10,2025-11-04T22:59:00+00:00,FOOD_ECM_PPI_R27,2025-09,estimated,96,2017-10,2025-09,4.290388175990342,0.11493328281601142,0.7730704587257163,,0.9906220146952073,0.21990025397920412,1.4130334354837877e-33,1.220867649902575,estimated,95,-0.5725014637003307,False,-0.25,0.26501875931929675,-0.1633883354421519
2025-11,2025-12-03T22:59:00+00:00,FOOD_ECM_R27,2025-10,estimated,96,2017-11,2025-10,4.463241439394988,0.07583620970795571,1.023342140493137,-0.19715089928141458,0.9925517241021048,0.3153354091598918,2.6271140721009184e-33,1.0218387351500133,estimated,95,-0.5217208892082487,False,-0.25,0.8920285214098744,-0.5499499569556361
2025-11,2025-12-03T22:59:00+00:00,FOOD_ECM_PPI_R27,2025-10,estimated,96,2017-11,2025-10,4.4171979579137055,0.11479620826397588,0.7734538336713751,,0.9906644359690223,0.2131481474769148,1.9812010356431454e-33,1.2264004942042115,estimated,95,-0.5713398201786491,False,-0.25,1.0718604908466087,-0.660819263796484
2025-12,2026-01-06T22:59:00+00:00,FOOD_ECM_R27,2025-11,estimated,96,2017-12,2025-11,4.541514395204578,0.07573383652146025,1.02310115420866,-0.19679606452083429,0.9925651681952635,0.31703223873830266,2.376087049683336e-33,1.0206614269860663,estimated,95,-0.5364920125780571,False,-0.25,0.4806782897752476,-0.29634591095091406
2025-12,2026-01-06T22:59:00+00:00,FOOD_ECM_PPI_R27,2025-11,estimated,96,2017-12,2025-11,4.501785824267541,0.1157482047824741,0.7722316340221704,,0.9906950657228806,0.21664872545251962,7.751931512361423e-34,1.2228718796960507,estimated,95,-0.5861647523896758,False,-0.25,0.6405791203640759,-0.39492734953598213
2026-01,2026-02-04T22:59:00+00:00,FOOD_ECM_R27,2025-12,estimated,96,2018-01,2025-12,4.625089124040402,0.07624899916541837,1.0132605841585198,-0.18763947362277067,0.9924668446975838,0.3403956071686092,1.6336160416826414e-33,1.0094970857186585,estimated,95,-0.5344068190881419,False,-0.25,-0.5216050164125874,0.321577897386691
2026-01,2026-02-04T22:59:00+00:00,FOOD_ECM_PPI_R27,2025-12,estimated,96,2018-01,2025-12,4.5717102155469656,0.1164582386035386,0.7714695548296927,,0.9907551284452614,0.24285770448426522,2.583215509985898e-33,1.1981578403036723,estimated,95,-0.583214357132349,False,-0.25,0.14453773924065683,-0.08910984521910856
2026-02,2026-03-03T22:59:00+00:00,FOOD_ECM_R27,2026-01,estimated,96,2018-02,2026-01,4.531479786871818,0.08212724230596094,1.0079614925067095,-0.18974148967482266,0.9925431845770852,0.3489265250110757,1.9296197552799503e-33,0.9999969372987754,estimated,95,-0.5324836035936829,False,-0.25,0.6808771795114976,-0.41977175233432845
2026-02,2026-03-03T22:59:00+00:00,FOOD_ECM_PPI_R27,2026-01,estimated,96,2018-02,2026-01,4.460424681785027,0.1251251892029353,0.760425299151552,,0.9907811497881608,0.25270761119781765,2.9661524922450614e-33,1.1912163094113581,estimated,95,-0.5860618218650429,False,-0.25,1.5278213044869078,-0.9419264524305576
2026-03,2026-04-06T21:59:00+00:00,FOOD_ECM_R27,2026-02,estimated,96,2018-03,2026-02,4.500087201230819,0.08671367126059812,0.9986452061044456,-0.1859583088180286,0.9926575454548554,0.348062992799097,3.0189678574803753e-33,0.9923275792355344,estimated,95,-0.5432898652444692,False,-0.25,0.09738127004451769,-0.06003712211423786
2026-03,2026-04-06T21:59:00+00:00,FOOD_ECM_PPI_R27,2026-02,estimated,96,2018-03,2026-02,4.406622008317345,0.13142867451733475,0.7527545958252077,,0.9909583848047019,0.2532912944507729,2.277208368081229e-33,1.178501740649847,estimated,95,-0.5954421463094447,False,-0.25,0.7000336193533148,-0.43158200616991166
2026-04,2026-05-05T21:59:00+00:00,FOOD_ECM_R27,2026-03,estimated,96,2018-04,2026-03,4.543034845378637,0.08901995536229729,0.9886412105434681,-0.17830786194901196,0.9926895512447541,0.3377071372903967,2.9413269471123058e-33,0.9956245404450107,estimated,95,-0.5470718044524946,False,-0.25,-0.8684142580822669,0.5353913831108995
2026-04,2026-05-05T21:59:00+00:00,FOOD_ECM_PPI_R27,2026-03,estimated,96,2018-04,2026-03,4.428057684119821,0.13476274443394634,0.7491482529684634,,0.9910881433724701,0.251109530587789,2.508422384436197e-33,1.1689388265212706,estimated,95,-0.5918584871650956,False,-0.25,0.10047936102843724,-0.06194714512623563
2026-05,2026-06-03T21:59:00+00:00,FOOD_ECM_R27,2026-04,estimated,96,2018-05,2026-04,4.63700549096774,0.08935888197672973,0.9825712282966181,-0.17224031302630954,0.9926036582169977,0.33059638162306443,3.5785589757907944e-33,1.002863340846911,estimated,95,-0.5445880945454514,False,-0.25,-1.0017640357942592,0.6176036697728157
2026-05,2026-06-03T21:59:00+00:00,FOOD_ECM_PPI_R27,2026-04,estimated,96,2018-05,2026-04,4.508823129489492,0.13583730365696373,0.7484778101769307,,0.9911041647233416,0.2509607493605044,1.3309930740787124e-33,1.1634156374125892,estimated,95,-0.5955523646740671,False,-0.25,-0.21920913129430986,0.13514596162132714
2026-06,2026-07-06T21:59:00+00:00,FOOD_ECM_R27,2026-05,estimated,96,2018-06,2026-05,4.685429924574775,0.09205459906435454,0.9711168838774704,-0.16362556795377903,0.9926081346279305,0.3157776122962855,3.536081864205819e-33,1.0103673036182759,estimated,95,-0.5452540809549495,False,-0.25,-1.018211723533822,0.6277439342904746
2026-06,2026-07-06T21:59:00+00:00,FOOD_ECM_PPI_R27,2026-05,estimated,96,2018-06,2026-05,4.537749275843208,0.13872649299258952,0.7458277158012176,,0.9912695352158405,0.243228483273238,1.3800252930009422e-33,1.1547944570489022,estimated,95,-0.6013848812211764,False,-0.25,-0.17084359800034998,0.10532783101816011
2026-07,2026-08-04T21:59:00+00:00,FOOD_ECM_R27,2026-06,estimated,96,2018-07,2026-06,4.751795076586571,0.09500881993952454,0.9533672105487794,-0.14858459402363297,0.9925354108664951,0.2941801664626722,2.6629418588786297e-33,1.0267492016880975,estimated,95,-0.5332914905229394,False,-0.25,-1.6078889158144887,0.9912894249659515
2026-07,2026-08-04T21:59:00+00:00,FOOD_ECM_PPI_R27,2026-06,estimated,96,2018-07,2026-06,4.594687481618498,0.1396654615998872,0.7462396799449386,,0.991455442327046,0.23406796777180192,2.8216996313136202e-33,1.1443382109686835,estimated,95,-0.5861781011150045,False,-0.25,-0.8612761308451613,0.5309906126505721
