period,as_of_eve,actual,consensus,actual_fixture,actual_ref,HARD_BASE,LEGACY_BASE,fixed_noncore,hard_core_pred,coreweight_delta,weight_sum_delta,headline_revision_or_rounding,weight_food,weight_eom_food,forecast_food,actual_food,error_food,report_weight_delta_food,report_actual_delta_food,report_block_error_delta_food,weight_fuel,weight_eom_fuel,forecast_fuel,actual_fuel,error_fuel,report_weight_delta_fuel,report_actual_delta_fuel,report_block_error_delta_fuel,weight_admin,weight_eom_admin,forecast_admin,actual_admin,error_admin,report_weight_delta_admin,report_actual_delta_admin,report_block_error_delta_admin,weight_alc,weight_eom_alc,forecast_alc,actual_alc,error_alc,report_weight_delta_alc,report_actual_delta_alc,report_block_error_delta_alc,weight_core,weight_eom_core,forecast_core,actual_core,error_core,report_weight_delta_core,report_actual_delta_core,report_block_error_delta_core,legacy_weighted_core_error,wedge_forecast,realised_reconciliation_first_release,realised_reconciliation_fixture,error_wedge,error_wedge_fixture,headline_error,noncore_blocks_error,noncore_error,all_blocks_error,fixed_noncore_identity_residual,headline_prediction_identity_residual,headline_error_identity_residual,prior_diagnosis_noncore_delta,big,wedge_offsets_blocks,wedge_abs_error_reduction,wedge_offsets_noncore,wedge_noncore_abs_error_reduction,category_core_error,category_headline_error,category_core_better_headline_worse,core_noncore_cancel,category_core_gain_pp,category_headline_loss_pp
2022-11,2022-12-11T23:59:00,1.2,0.69999999999999996,1.172161172161168,1.172161172161168,0.7585158740889214,0.66148147509803812,0.22108712333774838,0.98289990351120249,0,-1.1102230246251565e-16,0.027838827838831959,0.178075443,0.178075443,1.4892512855673441,1.8348623853211121,-0.061544849694369429,0,-2.2204460492503131e-16,3.4694469519536142e-17,0.031772263000000002,0.031772263000000002,-1.7559717907266625,-1.7378711078928299,-0.0005750996554761145,0,0,7.0473141211557788e-18,0.15642523738539582,0.15642523738539582,0,4.7999999999999998,-0.75084113944989994,0,0,0,0.086948337000000001,0.086948337000000001,-0.043651347276842313,0.35486160397444338,-0.03465003838426136,0,0,0,0.54677871961460411,0.54677871961460411,0.80543433012663845,0.40000000000000002,0.31871726290533159,0,0,0,0.22168286391444808,0.01547465053110357,-0.071935087836493494,-0.099773915675325453,0.087409738367597065,0.11524856620642902,-0.44148412591107855,-0.84761112718400689,-0.76020138881640986,-0.52889386427867535,-9.7144514654701197e-17,-2.2204460492503131e-16,-2.7755575615628914e-16,3.3306690738754696e-16,True,True,0.087409738367596801,True,0.087409738367597023,0.21128240908338261,-0.5489189797330275,True,True,0.10743485382194898,0.10743485382194895
2022-12,2023-01-10T23:59:00,0,0.40000000000000002,0,0,0.047475065722731635,-0.086244916370021407,-0.27317231425669863,0.58565974489617778,0,0,0,0.178075443,0.178075443,0.63572042788160443,0.27720027720026241,0.063843634657006737,0,0,0,0.031772263000000002,0.031772263000000002,-10.667102554531615,-10.53795136330139,-0.0041034256145299954,0,0,0,0.15570622854288566,0.15570622854288566,0,1,-0.15570622854288566,0,0,0,0.086948337000000001,0.086948337000000001,-0.39724383254570489,-1.2729844413012836,0.076144189574665219,0,0,0,0.54749772845711431,0.54749772845711431,0.34142132135132558,0.40000000000000002,0.10164828859658465,0,0,0,-0.032071693496168521,-0.012920832641959038,0.021430560306150176,0.021430560306150176,-0.034351392948109211,-0.034351392948109211,0.047475065722731635,-0.019821829925743703,-0.054173222873852914,0.081826458670840943,-5.2041704279304213e-17,-1.1102230246251565e-16,-9.7144514654701197e-17,9.7144514654701197e-17,True,True,0.034351392948109308,False,-0.034351392948109211,0.12152289478080444,0.067349671906951458,False,True,-0.019874606184219795,0.019874606184219823
2023-01,2023-02-09T23:59:00,6,5.7999999999999998,6.0101375814627156,6.0101375814627156,4.8731484312435551,4.8454108311915176,4.3221496294603927,1.0064333707675235,0,-1.1102230246251565e-16,-0.010137581462715595,0.178075443,0.178075443,2.0456539578951518,3.870076019350388,-0.32488476681261441,0,0,0,0.031772263000000002,0.031772263000000002,-2.3972564780358807,-1.7298187808896248,-0.021206006049845193,0,0,0,0.1557272756942511,0.1557272756942511,24.427931365355281,30.899999999999999,-1.0078776165794332,0,0,0,0.086948337000000001,0.086948337000000001,2.8631893056872717,4.0114613180515679,-0.099840341898719001,0,0,4.163336342344337e-17,0.54747668130574878,0.54747668130574878,0.95576892970697958,0.80000000000000004,0.11301745673856291,0,0,0,0.085279856686525615,-0.01900959303649823,-0.23294929888210181,-0.22281171741938621,0.21393970584560357,0.20380212438288797,-1.1268515687564449,-1.4538087313406118,-1.2398690254950082,-1.3407912746020489,-3.9898639947466563e-16,0,4.4408920985006262e-16,2.2204460492503131e-16,False,True,0.21393970584560407,True,0.21393970584560362,-0.020988666732246156,-1.2608576922272547,True,True,0.092028790006316752,0.13400612347080987
2023-02,2023-03-09T23:59:00,0.59999999999999998,0.5,0.6147540983606703,0.6147540983606703,0.5313152061494304,0.54383588938829797,0.14651316336962839,0.69723418862544961,0,-1.1102230246251565e-16,-0.01475409836067032,0.178075443,0.178075443,0.53122588284271721,0.66533599467730742,-0.023881717575724194,0,0,0,0.031772263000000002,0.031772263000000002,1.3161441285244768,1.257334450963965,0.0018685165423977797,0,0,0,0.1513061168518951,0.1513061168518951,0.10000000000000001,0.10000000000000001,0,0,0,0,0.086948337000000001,0.086948337000000001,-0.31181327681817639,0.61983471074380514,-0.081005243187910983,0,0,0,0.55189784014810483,0.55189784014810483,0.71992078445540908,0.69999999999999996,-0.0015264453238713947,0,0,0,0.010994237914996235,0.02207903574063148,-0.013781059953907659,0.00097303840676266073,0.035860095694539143,0.021105997333868819,-0.068684793850569581,-0.1030184442212374,-0.067158348526698261,-0.10454488954510879,4.5102810375396984e-17,0,6.9388939039072284e-17,-9.7144514654701197e-17,False,True,0.035860095694539212,True,0.035860095694539143,-0.14182877041576006,-0.20898711894245825,False,False,-0.14030232509188867,0.14030232509188867
2023-03,2023-04-12T23:59:00,0.10000000000000001,0.10000000000000001,0.13577732518668117,0.13577732518668117,0.29263385661464891,0.27075299646418771,0.10140321065364885,0.34649621492575933,0,0,-0.035777325186681169,0.178075443,0.178075443,0.59359666049675686,0.396563119629878,0.035086835075728053,0,0,0,0.031772263000000002,0.031772263000000002,-1.8480222212273523,-1.8211920529801362,-0.000852455161884798,0,0,-7.0473141211557788e-18,0.15130573207430068,0.15130573207430068,0.10000000000000001,0.10000000000000001,0,0,0,0,0.086948337000000001,0.086948337000000001,0.79061426418669256,0.41067761806981018,0.033034859545220431,0,0,0,0.55189822492569929,0.55189822492569929,0.30684966568489691,0.20000000000000001,0.080851000975860302,0,0,0,0.058970140825399003,-0.029459098271893757,-0.073972714451618765,-0.038195389264937596,0.044513616179725005,0.0087362909930438389,0.19263385661464891,0.067269239459063684,0.11178285563878869,0.148120240434924,1.0408340855860843e-17,-1.1102230246251565e-16,-8.3266726846886741e-17,9.7144514654701197e-17,False,False,-0.044513616179724907,False,-0.044513616179725005,-0.031576828670503279,0.080206026968285327,False,False,0.049274172305357022,-0.11242782964636358
2023-04,2023-05-10T23:59:00,-0.20000000000000001,0.40000000000000002,-0.20338983050848247,-0.20338983050848247,0.56409278889031511,0.5470608628042315,0.086114670389699277,0.86606601918535087,0,-1.1102230246251565e-16,0.0033898305084824609,0.178075443,0.178075443,0.48938397066529526,-1.6458196181698526,0.38022732497700884,0,0,0,0.031772263000000002,0.031772263000000002,-0.66235505287870478,-0.67453625632377667,0.00038702439951333043,0,0,0,0.151308249383833,0.151308249383833,0.10000000000000001,0.5,-0.060523299753533204,0,0,0,0.086948337000000001,0.086948337000000001,0.047367468803059809,-0.88616223585548104,0.081168855360161288,0,0,-1.3877787807814457e-17,0.55189570761616691,0.55189570761616691,0.83520524992941536,0.20000000000000001,0.36759897697738264,0,0,0,0.35056705089129886,0.0007625743771102686,0.0055286674473277453,0.0021388369388452844,-0.0047660930702174767,-0.0013762625617350158,0.76409278889031507,0.40125990498315023,0.39649381191293276,0.76885888196053287,-6.2450045135165055e-17,-2.2204460492503131e-16,-3.3306690738754696e-16,2.2204460492503131e-16,True,True,0.0047660930702178028,True,0.0047660930702174698,0.24977556831294179,0.64626938022587432,False,False,0.11782340866444085,-0.11782340866444074
2023-05,2023-06-11T23:59:00,0.29999999999999999,0.10000000000000001,0.27173913043478937,0.27173913043478937,0.22898268041677386,0.23585994590771578,-0.0025131858658060391,0.41945614082529137,0,-1.1102230246251565e-16,0.028260869565210622,0.178075443,0.178075443,0.37536720706673593,0.93708165997323789,-0.10002755004082796,0,1.1102230246251565e-16,-4.163336342344337e-17,0.031772263000000002,0.031772263000000002,-3.8939566137818127,-3.9049235993208753,0.00034844594886429412,0,0,0,0.1513086722460194,0.1513086722460194,0.10000000000000001,0.29999999999999999,-0.030261734449203877,0,0,0,0.086948337000000001,0.086948337000000001,0.76783101049947566,0.96286107290233236,-0.016957539590934614,0,0,0,0.55189528475398053,0.55189528475398053,0.43191731902507896,0.10000000000000001,0.17630633780718188,0,0,0,0.18318360329812372,-0.027529550592783478,0.072895728665522352,0.04463485910031173,-0.10042527925830583,-0.072164409693095205,-0.071017319583226129,-0.14689837813210216,-0.24732365739040799,0.029407959675079726,3.4694469519536142e-18,-2.7755575615628914e-17,-2.7755575615628914e-17,2.7755575615628914e-17,False,True,-0.041609359908146404,False,-0.10042527925830583,0.11969353764977633,-0.12763011974063165,True,True,0.056612800157405552,0.056612800157405524
2023-06,2023-07-12T23:59:00,0.29999999999999999,0.29999999999999999,0.33875338753388551,0.33875338753388551,0.035044079040744636,0.046987323610267306,-0.11889518354150896,0.2789313620981666,0,-1.1102230246251565e-16,-0.038753387533885519,0.178075443,0.178075443,-1.0075840310785029,0,-0.17942597269403018,0,0,0,0.031772263000000002,0.031772263000000002,0.63595218903531592,0.5300353356890497,0.0033652181206500005,0,0,0,0.15131455516186454,0.15131455516186454,0.050000000000000003,0.20000000000000001,-0.022697183274279685,0,0,0,0.086948337000000001,0.086948337000000001,0.3505448623516913,0.613079019073548,-0.02282690833266281,0,0,0,0.5518894018381354,0.5518894018381354,0.30057201062257077,0.5,-0.12200543833681418,0,0,0,-0.11006219376729144,0.0022801283635987529,-0.076354235194282694,-0.037600847660397174,0.078634363557881448,0.039880976023995929,-0.26495592095925535,-0.2215848461803227,-0.14295048262244126,-0.34359028451713691,1.5612511283791264e-17,8.3266726846886741e-17,1.1102230246251565e-16,-8.3266726846886741e-17,False,True,0.078634363557881559,True,0.078634363557881448,-0.040338250352935735,-0.1832887329753769,False,False,0.081667187983878453,-0.081667187983878453
2023-07,2023-08-09T23:59:00,0.5,0.40000000000000002,0.47265361242405657,0.47265361242405657,0.38617514341012105,0.36576315838069451,-0.12469685703013222,0.92569069033475171,0,-1.1102230246251565e-16,0.027346387575943432,0.178075443,0.178075443,-1.0922837132766821,-0.79575596816977567,-0.052804309571703435,0,0,0,0.031772263000000002,0.031772263000000002,1.7997957439321421,1.7574692442882345,0.0013448086785556408,0,0,-6.9388939039072284e-18,0.15132198846090847,0.15132198846090847,0.050000000000000003,-0.10000000000000001,0.022698298269136274,0,0,0,0.086948337000000001,0.086948337000000001,0.19019017586423964,0.4062288422478133,-0.018784202769749535,0,0,-3.4694469519536142e-18,0.55188196853909144,0.55188196853909144,0.88870454801982901,1,-0.041009968098838161,0,0,0,-0.061421953128264685,-0.011474353557373385,0.013795129539906359,-0.013551258036037073,-0.025269483097279742,0.0020769044786636878,-0.11382485658987895,-0.047545405393761057,-0.0728148884910408,-0.088555373492599218,8.6736173798840355e-18,0,0,-1.3877787807814457e-17,False,False,-0.025269483097279735,False,-0.025269483097279742,-0.0037492495525144275,-0.076564138043555219,False,False,0.037260718546323734,-0.037260718546323734
2023-08,2023-09-10T23:59:00,0.20000000000000001,0.10000000000000001,0.20161290322580072,0.20161290322580072,0.4746143904367312,0.44438253338679273,0.12974584331099864,0.62490659275678628,0,0,-0.0016129032258007103,0.178075443,0.178075443,-0.84894555762762847,-0.93582887700535133,0.015471785587498484,0,1.1102230246251565e-16,-1.9081958235744878e-17,0.031772263000000002,0.031772263000000002,7.8924508538288141,7.6856649395509624,0.0065700564531313583,0,0,0,0.15133180342847347,0.15133180342847347,0,0.29999999999999999,-0.045399541028542038,0,0,0,0.086948337000000001,0.086948337000000001,0.098239460474545959,0.94403236682398795,-0.073540286653480724,0,0,0,0.55187215357152652,0.55187215357152652,0.57012604828776703,0.20000000000000001,0.23449411641142723,0,0,0,0.20426225936148881,0.021619417609957954,-0.11539884205673895,-0.11378593883093824,0.1370182596666969,0.13540535644089619,0.27461439043673119,-0.096897985641392917,0.040120274025303979,0.1375961307700343,6.9388939039072284e-18,0,0,4.163336342344337e-17,False,False,-0.1370182596666969,True,0.056777711616088938,0.052769497126148819,0.092889771151452749,False,False,0.18172461928527842,-0.18172461928527844
2023-09,2023-10-09T23:59:00,-0.69999999999999996,-0.20000000000000001,-0.73775989268947129,-0.73775989268947129,-0.24889839959904397,-0.25732830892845582,-0.14949302615645527,-0.18012147073397738,0,-1.1102230246251565e-16,0.03775989268947133,0.178075443,0.178075443,-1.5507607940869714,-1.6194331983805488,0.012228868816453889,0,0,0,0.031772263000000002,0.031772263000000002,2.8007665140822535,2.8067361668003166,-0.00018966937617696393,0,0,-1.4121733296623695e-17,0.15132431135019653,0.15132431135019653,0.15000000000000002,-1.2,0.20428782032276532,0,0,-2.7755575615628914e-17,0.086948337000000001,0.086948337000000001,0.50436018188363407,0.20040080160321769,0.026428762630932797,0,0,0,0.55187964564980341,0.55187964564980341,-0.19539637604324278,-0.59999999999999998,0.23172241394729315,0,0,5.5511151231257827e-17,0.22329250461788147,-0.028879226815729651,-0.005502630875417247,-0.043262523564888578,-0.023376595940312404,0.014383296749158926,0.45110160040095598,0.24275578239397505,0.21937918645366264,0.4744781963412682,4.8572257327350599e-17,1.6653345369377348e-16,1.6653345369377348e-16,-1.9428902930940239e-16,True,True,0.023376595940312217,True,0.023376595940312411,0.073441029762879806,0.29282021621654264,False,False,0.15828138418441334,-0.15828138418441334
2023-10,2023-11-09T23:59:00,0.10000000000000001,0,0.067567567567561326,0.067567567567561326,0.29059742738357847,0.30982915785875942,-0.077996607249559757,0.66790911807222253,0,-1.1102230246251565e-16,0.032432432432438679,0.178075443,0.178075443,-0.1816171451733859,0.82304526748970819,-0.17890570420042928,0,0,0,0.031772263000000002,0.031772263000000002,-0.24107063380904847,-0.15600624024960652,-0.0027026882841060958,0,0,2.6020852139652106e-18,0.15134139866720384,0.15134139866720384,0,-1.2,0.1816096784006446,0,0,0,0.086948337000000001,0.086948337000000001,0.085529666856480613,-0.33333333333332987,0.036419441297334709,0,0,0,0.55186255833279607,0.55186255833279607,0.70275788645629422,0.29999999999999999,0.20303526713329947,0,0,0,0.22226699760848034,-0.045432356384790998,0.0034262105783739033,-0.029006221854064776,-0.048858566963164901,-0.016426134530726222,0.19059742738357846,0.036420727213443915,-0.012437839749720986,0.23945599434674339,2.0816681711721685e-17,-5.5511151231257827e-17,-2.7755575615628914e-17,2.7755575615628914e-17,False,True,0.048858566963164929,True,0.023982887463722929,0.16859378128127228,0.1561559415315513,False,True,0.034441485852027193,-0.034441485852027165
2023-11,2023-12-10T23:59:00,0.10000000000000001,-0.10000000000000001,0.067521944631998565,0.067521944631998565,0.058492492932447127,0.045618726365658287,-0.10037959194824256,0.2878983472942761,0,-1.1102230246251565e-16,0.032478055368001441,0.178075443,0.178075443,0.023403305810952596,-0.40816326530611624,0.076851408335663049,0,5.5511151231257827e-17,-4.163336342344337e-17,0.031772263000000002,0.031772263000000002,-3.4285235004548609,-3.3593749999999978,-0.0021970043425075299,0,0,0,0.1513699976396897,0.1513699976396897,0,0.69999999999999996,-0.10595899834778279,0,0,0,0.086948337000000001,0.086948337000000001,0.0061627716295684087,0.13377926421402889,-0.011096041803991671,0,0,0,0.55183395936031021,0.55183395936031021,0.26456928907228383,0.10000000000000001,0.103688688944659,0,0,-2.7755575615628914e-17,0.090814922377869811,0.0038489616154383181,0.10664452146903088,0.074166466101029435,-0.10279555985359255,-0.070317504485591112,-0.041507507067552879,-0.042400636158618936,-0.14519619601221148,0.061288052786040069,-8.6736173798840355e-18,-3.6082248300317588e-16,-3.9551695252271202e-16,4.163336342344337e-16,False,True,0.01978054571848719,False,-0.10279555985359254,-0.045551491839284579,-0.19074768785149648,True,True,0.058137197105374426,0.1492401807839436
2023-12,2024-01-10T23:59:00,-0.40000000000000002,0,-0.40485829959513442,-0.40485829959513442,-0.13307024110083232,-0.14642122677900665,-0.29881721731547434,0.30037252554067728,0,0,0.0048582995951343966,0.178075443,0.178075443,-0.5341849461227145,-1.43442622950819,0.16031086534575709,0,0,0,0.031772263000000002,0.031772263000000002,-4.7629719554102774,-4.6887631366208549,-0.0023577821074968748,0,0,0,0.1513992407853805,0.1513992407853805,0,0.59999999999999998,-0.090839544471228301,0,0,0,0.086948337000000001,0.086948337000000001,-0.50671140864015229,-1.4696058784235078,0.083722072854159515,0,0,0,0.55180471621461946,0.55180471621461946,0.2761773976523873,0,0.16574697621464196,0,0,0,0.15239599053646768,-0.0083038844416324989,0.04134894449503318,0.036490644899898783,-0.049652828936665679,-0.044794529341531282,0.2669297588991677,0.15083561162119141,0.10118278268452574,0.31658258783583337,-4.8572257327350599e-17,5.5511151231257827e-17,0,0,True,True,0.049652828936665672,True,0.049652828936665672,0.12214453812101471,0.22332732080554046,False,False,0.043602438093627252,-0.043602438093627238
2024-01,2024-02-14T23:59:00,1.5,2,1.4905149051490652,1.4905149051490652,0.93191653765185667,0.94120503857399496,0.76800223727076811,0.29705902942708351,0,-1.1102230246251565e-16,0.0094850948509348498,0.178075443,0.178075443,2.3717298154315531,0.069300069300060052,0.41000619701874319,0,-5.5511151231257827e-17,0,0.031772263000000002,0.031772263000000002,-1.0101730071600645,-0.50890585241730735,-0.015926391873748579,0,0,6.9388939039072284e-18,0.15141362530323763,0.15141362530323763,0.90000000000000002,5.7999999999999998,-0.74192676398586432,0,0,0,0.086948337000000001,0.086948337000000001,3.006723307232809,4.1355932203389845,-0.098153361633916456,0,0,0,0.55179033169676228,0.55179033169676228,0.31389241774248927,0.20000000000000001,0.053556234041736213,0,0,-4.163336342344337e-17,0.062844734963874369,-0.019950971985470113,0.15568840392962313,0.14620330907868828,-0.17563937591509324,-0.16615428106415839,-0.56808346234814333,-0.44600032047478616,-0.62163969638987937,-0.39244408643304995,-2.0816681711721685e-17,-1.1102230246251565e-16,-1.1102230246251565e-16,2.2204460492503131e-16,True,False,-0.17563937591509338,False,-0.17563937591509321,0.17246466952882764,-0.44917502686105193,False,True,-0.11890843548709143,-0.1189084354870914
2024-02,2024-03-10T23:59:00,0.29999999999999999,0.40000000000000002,0.26702269692921998,0.26702269692921998,0.27062000125373109,0.25001559015089836,0.16218329462866926,0.19676820952827628,0,0,0.032977303070780006,0.177431636,0.177431636,-0.065812534184948673,-0.27700831024931594,0.037472812063390329,0,5.5511151231257827e-17,0,0.035444108000000002,0.035444108000000002,4.4188247381518941,4.2625745950554128,0.005538146946927139,0,0,0,0.15141362530323763,0.15141362530323763,0.10000000000000001,0,0.015141362530323763,0,0,0,0.084622084,0.084622084,-0.20829683375573399,-1.041666666666663,0.070521492003654596,0,0,0,0.55108854669676233,0.55108854669676233,0.1593796424344108,0.5,-0.16710756672331936,0,0,0,-0.18771197782615207,0.019724368618971169,0.010670614186216565,-0.022306688884563441,0.0090537544327546036,0.042031057503534613,-0.029379998746268898,0.12867381354429583,0.13772756797705044,-0.038433753179023533,-2.4286128663675299e-17,0,3.1225022567582528e-17,-2.7755575615628914e-17,False,True,0.0090537544327546349,False,-0.0090537544327546071,-0.18109106552121473,-0.043363497544164242,False,True,-0.013983498797895372,0.013983498797895344
2024-03,2024-04-09T23:59:00,0.10000000000000001,0.10000000000000001,0.13315579227697327,0.13315579227697327,0.17828022163150525,0.13589923379296834,0.10697110074826559,0.12939684794878806,0,0,-0.033155792276973267,0.177431636,0.177431636,0.019068378681103254,-0.76388888888888618,0.13892138890303296,0,0,0,0.035444108000000002,0.035444108000000002,1.5675918641532283,1.6353229762878119,-0.0024006688534582918,0,0,7.8062556418956319e-18,0.15141362530323763,0.15141362530323763,0.10000000000000001,0.69999999999999996,-0.090848175181942575,0,0,0,0.084622084,0.084622084,0.74839908128481669,0.52631578947368585,0.018793150974638028,0,0,0,0.55108854669676233,0.55108854669676233,0.052492713227481613,0.10000000000000001,0.016200266213563307,0,0,-1.0408340855860843e-17,-0.02618072162497348,-0.030446580662288811,-0.028060840237960488,0.0050949520390127789,-0.0023857404243283233,-0.035541532701301587,0.078280221631505248,0.064465695842270118,0.062079955417941798,0.080665962055833429,1.7347234759768071e-17,1.1102230246251565e-16,1.3877787807814457e-16,-1.457167719820518e-16,False,True,0.002385740424328181,True,0.0023857404243283198,-0.054929738136159575,0.0071502172817823617,False,False,-0.038729471922596265,-0.071130004349722886
2024-04,2024-05-12T23:59:00,0.69999999999999996,0.20000000000000001,0.66489361702126715,0.66489361702126715,0.53551387459744904,0.45565687854243303,0.28319846474496935,0.4578491267235803,0,0,0.035106382978732809,0.177431636,0.177431636,0.97565204949844908,1.679496151154658,-0.12488421044581147,0,0,2.7755575615628914e-17,0.035444108000000002,0.035444108000000002,2.788158589142653,2.7353177795655714,0.0018728953614575144,0,0,0,0.15141362530323763,0.15141362530323763,0.10000000000000001,0.20000000000000001,-0.015141362530323763,0,0,0,0.084622084,0.084622084,-0.056358053936778063,2.1596858638743388,-0.18752625456070143,0,0,0,0.55108854669676233,0.55108854669676233,0.31294138633652152,0.10000000000000001,0.19720655518280339,0,0,0,0.11734955912778744,0.00089090472499751524,0.03690465313497282,0.0017982701562400116,-0.036013748409975302,-0.00090736543124249639,-0.16448612540255092,-0.32567893217537913,-0.36169268058535442,-0.12847237699257574,1.6913553890773869e-17,0,1.1102230246251565e-16,-5.5511151231257827e-17,True,False,-0.036013748409975177,False,-0.036013748409975288,0.14534652782187163,-0.21634615276348268,True,True,0.05186002736093176,0.05186002736093176
2024-05,2024-06-10T23:59:00,0,0.10000000000000001,0,0,0.2079810434726739,0.16027736300948725,0.16672978357046075,0.078875393788509718,0,0,0,0.177431636,0.177431636,0.89059531250769375,-0.068823124569872274,0.17023118289923561,0,6.9388939039072284e-17,-2.7755575615628914e-17,0.035444108000000002,0.035444108000000002,-1.8483847891283212,-1.8010963194988183,-0.0016760976247028186,0,0,1.5612511283791264e-17,0.17950941189003702,0.17950941189003702,0.15000000000000002,0,0.026926411783505556,0,0,-3.4694469519536142e-18,0.084622084,0.084622084,0.7895010174331264,-0.12812299807815061,0.077651256521012582,0,0,0,0.52299276010996298,0.52299276010996298,-0.012337494996330051,0.10000000000000001,-0.011048016108783374,0,0,2.7755575615628914e-17,-0.058751696571969811,-0.019511282849106224,0.034592411148487649,0.034592411148487649,-0.054103693997593877,-0.054103693997593877,0.2079810434726739,0.27313275357905092,0.21902905958145705,0.26208473747026756,3.4694469519536142e-18,2.2204460492503131e-16,2.2204460492503131e-16,-2.2204460492503131e-16,False,True,0.054103693997593655,True,0.054103693997593877,0.015521119252191507,0.23455017883364879,False,True,-0.0044731031434081334,0.026569135360974883
2024-06,2024-07-09T23:59:00,-0.29999999999999999,0.20000000000000001,-0.26420079260238705,-0.26420079260238705,0.049566412104763674,0.029142593405205003,-0.1029241240209387,0.29151266520235175,0,-1.1102230246251565e-16,-0.035799207397612942,0.177431636,0.177431636,-0.077241871517987115,-0.55096418732780705,0.084053325503845019,0,0,0,0.035444108000000002,0.035444108000000002,-3.869323331686858,-3.7480063795853336,-0.0042999711525172615,0,0,0,0.1794012768129864,0.1794012768129864,0.10000000000000001,0,0.017940127681298639,0,0,0,0.084622084,0.084622084,0.37971532420967535,-0.57729313662604476,0.080984050361551013,0,0,0,0.52310089518701353,0.52310089518701353,0.25246891879037714,0.10000000000000001,0.10018044660700101,0,0,-2.7755575615628914e-17,0.07975662790744234,-0.0021466880772286496,-0.072855121180813887,-0.037055913783200944,0.070708433103585239,0.034909225705972297,0.34956641210476369,0.17867753239417741,0.24938596549776265,0.27885797900117842,1.5612511283791264e-17,0,0,0,True,False,-0.070708433103585266,False,-0.070708433103585239,0.12564313424478318,0.37502909974254584,False,False,-0.025462687637782172,0.025462687637782144
2024-07,2024-08-11T23:59:00,0.69999999999999996,0.5,0.66225165562914245,0.66225165562914245,0.20998444901121854,0.20922912091095602,-0.069733386349140503,0.53484857941550357,0,0,0.037748344370857501,0.177431636,0.177431636,-0.7642277004708129,0.34626038781162549,-0.19703571826246546,0,0,0,0.035444108000000002,0.035444108000000002,1.4234004682028845,1.3256006628003192,0.0034664268650675075,0,0,0,0.17951707654355889,0.17951707654355889,0.050000000000000003,-0.29999999999999999,0.062830976790245602,0,0,0,0.084622084,0.084622084,0.21419447212908116,0,0.018125582612842764,0,0,-3.4694469519536142e-18,0.52298509545644112,0.52298509545644112,0.53340431626761531,1.1000000000000001,-0.29556576964172621,0,0,0,-0.29632109774198878,-0.011687811540340515,0.070149237812405008,0.032400893441547507,-0.081837049352745522,-0.044088704981888022,-0.49001555098878141,-0.11261273199430959,-0.1944497813470551,-0.40817850163603581,0,0,-5.5511151231257827e-17,5.5511151231257827e-17,False,False,-0.081837049352745606,False,-0.081837049352745508,-0.11051680158586363,-0.30496658293291878,False,False,0.18504896805586257,-0.18504896805586263
2024-08,2024-09-09T23:59:00,0.29999999999999999,0,0.26315789473685403,0.26315789473685403,0.072815474352942833,0.046499687746246188,-0.12097837289005467,0.36960929140628362,0,0,0.036842105263145963,0.177431636,0.177431636,-0.35445561170329531,0.48309178743961567,-0.14860740525747171,0,-5.5511151231257827e-17,0,0.035444108000000002,0.035444108000000002,-2.2832761560643733,-2.2076860179885527,-0.0026792250176942978,0,0,0,0.17818135066552099,0.17818135066552099,0,0.10000000000000001,-0.017818135066552099,0,0,0,0.084622084,0.084622084,0.1922164500689284,1.1612903225806548,-0.082005050641892605,0,0,0,0.52432082133447899,0.52432082133447899,0.31941905379619073,0.20000000000000001,0.088929682976101612,0,0,-2.7755575615628914e-17,0.06261389636940505,0.0065761962692975906,0.071580588908845777,0.034738483645699814,-0.065004392639548186,-0.028162287376402223,-0.22718452564705716,-0.25110981598361071,-0.31611420862315887,-0.16218013300750911,0,8.3266726846886741e-17,1.3877787807814457e-16,-1.1102230246251565e-16,False,False,-0.065004392639548048,False,-0.065004392639548159,0.045175611574168308,-0.27093859704899048,True,True,0.043754071401933305,0.043754071401933325
2024-09,2024-10-09T23:59:00,-0.40000000000000002,-0.5,-0.3937007874015741,-0.3937007874015741,-0.46517399207243548,-0.50227645099821017,-0.28288190405223812,-0.34760500391583893,0,0,-0.0062992125984259184,0.177431636,0.177431636,-0.80183497576085228,0.75549450549450281,-0.27631951765016899,0,0,0,0.035444108000000002,0.035444108000000002,-4.9833623281263728,-4.8494983277591945,-0.0047446900863263065,0,0,0,0.17807908842340825,0.17807908842340825,0.15000000000000002,0.20000000000000001,-0.0089039544211704097,0,0,-5.2041704279304213e-18,0.084622084,0.084622084,0.47058691740803227,0.063775510204067104,0.034425229072572144,0,0,0,0.52442308357659173,0.52442308357659173,-0.41835409961302661,-0.69999999999999996,0.18480407048341668,0,0,0,0.14770161155764217,-0.030514088857441963,-0.036078959386683207,-0.029779746788257289,0.0055648705292412441,-0.00073434206918467429,-0.06517399207243546,-0.25554293308509357,-0.24997806255585234,-0.070738862601676888,-3.8163916471489756e-17,1.1102230246251565e-16,1.8041124150158794e-16,-1.3877787807814457e-16,False,True,0.005564870529241428,True,0.0055648705292412337,0.069330327615749227,-0.18064773494010289,True,True,0.11547374286766746,0.11547374286766743
