origin,model,h,log_rate
2021-07,FOOD_STABLE_PIPELINE_R14B,11,-0.06003970481187702
2021-07,FOOD_STABLE_PIPELINE_R14B,12,-0.512023594542517
2021-07,FOOD_ZERO_DRIFT_R24,1,-0.6421386144581287
2021-07,FOOD_ZERO_DRIFT_R24,2,-0.12444355373893304
2021-07,FOOD_ZERO_DRIFT_R24,3,0.32930583576203365
2021-07,FOOD_ZERO_DRIFT_R24,4,0.08621285563702952
2021-07,FOOD_ZERO_DRIFT_R24,5,0.014254571965068408
2021-07,FOOD_ZERO_DRIFT_R24,6,1.4460957240824075
2021-07,FOOD_ZERO_DRIFT_R24,7,0.09933872016527817
2021-07,FOOD_ZERO_DRIFT_R24,8,-0.1605621507050212
2021-07,FOOD_ZERO_DRIFT_R24,9,-0.18257051040462977
2021-07,FOOD_ZERO_DRIFT_R24,10,0.28090968291221163
2021-07,FOOD_ZERO_DRIFT_R24,11,-0.24169635538259138
2021-07,FOOD_ZERO_DRIFT_R24,12,-0.6936802451132313
2021-07,FOOD_ROBUST_WINDOW_R24,1,-0.4139107271436375
2021-07,FOOD_ROBUST_WINDOW_R24,2,0.10378433357555814
2021-07,FOOD_ROBUST_WINDOW_R24,3,0.5575337230765248
2021-07,FOOD_ROBUST_WINDOW_R24,4,0.3144407429515207
2021-07,FOOD_ROBUST_WINDOW_R24,5,0.24248245927955958
2021-07,FOOD_ROBUST_WINDOW_R24,6,1.6743236113968987
2021-07,FOOD_ROBUST_WINDOW_R24,7,0.32756660747976935
2021-07,FOOD_ROBUST_WINDOW_R24,8,0.06766573660946998
2021-07,FOOD_ROBUST_WINDOW_R24,9,0.04565737690986141
2021-07,FOOD_ROBUST_WINDOW_R24,10,0.5091375702267028
2021-07,FOOD_ROBUST_WINDOW_R24,11,-0.013468468068100203
2021-07,FOOD_ROBUST_WINDOW_R24,12,-0.46545235779874017
2021-07,FOOD_NORM_SHIFT_R24,1,-0.42267571164310414
2021-07,FOOD_NORM_SHIFT_R24,2,0.09501934907609152
2021-07,FOOD_NORM_SHIFT_R24,3,0.5487687385770582
2021-07,FOOD_NORM_SHIFT_R24,4,0.3056757584520541
2021-07,FOOD_NORM_SHIFT_R24,5,0.23371747478009297
2021-07,FOOD_NORM_SHIFT_R24,6,1.665558626897432
2021-07,FOOD_NORM_SHIFT_R24,7,0.31880162298030273
2021-07,FOOD_NORM_SHIFT_R24,8,0.05890075211000337
2021-07,FOOD_NORM_SHIFT_R24,9,0.0368923924103948
2021-07,FOOD_NORM_SHIFT_R24,10,0.5003725857272362
2021-07,FOOD_NORM_SHIFT_R24,11,-0.022233452567566814
2021-07,FOOD_NORM_SHIFT_R24,12,-0.4742173422982068
2021-07,FOOD_NORM_REFIT_R24,1,-0.42241070938626835
2021-07,FOOD_NORM_REFIT_R24,2,0.09427421228178934
2021-07,FOOD_NORM_REFIT_R24,3,0.5498481296103832
2021-07,FOOD_NORM_REFIT_R24,4,0.30537999996755094
2021-07,FOOD_NORM_REFIT_R24,5,0.2345285022750055
2021-07,FOOD_NORM_REFIT_R24,6,1.6659454033909433
2021-07,FOOD_NORM_REFIT_R24,7,0.3189246720191644
2021-07,FOOD_NORM_REFIT_R24,8,0.05908635396385042
2021-07,FOOD_NORM_REFIT_R24,9,0.03693750098407859
2021-07,FOOD_NORM_REFIT_R24,10,0.5004244855127271
2021-07,FOOD_NORM_REFIT_R24,11,-0.02220941918886953
2021-07,FOOD_NORM_REFIT_R24,12,-0.47421464387858353
2021-08,FOOD_STABLE_PIPELINE_R14B,1,0.020338747122588905
2021-08,FOOD_STABLE_PIPELINE_R14B,2,0.5192042590756736
2021-08,FOOD_STABLE_PIPELINE_R14B,3,0.2424250911334597
2021-08,FOOD_STABLE_PIPELINE_R14B,4,0.19688686855225232
2021-08,FOOD_STABLE_PIPELINE_R14B,5,1.618745376986313
2021-08,FOOD_STABLE_PIPELINE_R14B,6,0.2766644583998174
2021-08,FOOD_STABLE_PIPELINE_R14B,7,0.02088963433888991
2021-08,FOOD_STABLE_PIPELINE_R14B,8,-0.002769472028831883
2021-08,FOOD_STABLE_PIPELINE_R14B,9,0.46238664075663977
2021-08,FOOD_STABLE_PIPELINE_R14B,10,-0.060310176005033043
2021-08,FOOD_STABLE_PIPELINE_R14B,11,-0.36852297692526037
2021-08,FOOD_STABLE_PIPELINE_R14B,12,-0.5140387831670886
2021-08,FOOD_ZERO_DRIFT_R24,1,-0.17328994510483026
2021-08,FOOD_ZERO_DRIFT_R24,2,0.3255755668482544
2021-08,FOOD_ZERO_DRIFT_R24,3,0.04879639890604054
2021-08,FOOD_ZERO_DRIFT_R24,4,0.003258176324833162
2021-08,FOOD_ZERO_DRIFT_R24,5,1.4251166847588939
2021-08,FOOD_ZERO_DRIFT_R24,6,0.08303576617239825
2021-08,FOOD_ZERO_DRIFT_R24,7,-0.17273905788852925
2021-08,FOOD_ZERO_DRIFT_R24,8,-0.19639816425625103
2021-08,FOOD_ZERO_DRIFT_R24,9,0.26875794852922064
2021-08,FOOD_ZERO_DRIFT_R24,10,-0.2539388682324522
2021-08,FOOD_ZERO_DRIFT_R24,11,-0.5621516691526796
2021-08,FOOD_ZERO_DRIFT_R24,12,-0.7076674753945078
2021-08,FOOD_ROBUST_WINDOW_R24,1,0.05059259521517981
2021-08,FOOD_ROBUST_WINDOW_R24,2,0.5494581071682645
2021-08,FOOD_ROBUST_WINDOW_R24,3,0.2726789392260506
2021-08,FOOD_ROBUST_WINDOW_R24,4,0.22714071664484323
2021-08,FOOD_ROBUST_WINDOW_R24,5,1.6489992250789038
2021-08,FOOD_ROBUST_WINDOW_R24,6,0.3069183064924083
2021-08,FOOD_ROBUST_WINDOW_R24,7,0.05114348243148081
2021-08,FOOD_ROBUST_WINDOW_R24,8,0.02748437606375903
2021-08,FOOD_ROBUST_WINDOW_R24,9,0.49264048884923073
2021-08,FOOD_ROBUST_WINDOW_R24,10,-0.030056327912442143
2021-08,FOOD_ROBUST_WINDOW_R24,11,-0.33826912883266946
2021-08,FOOD_ROBUST_WINDOW_R24,12,-0.4837849350744977
2021-08,FOOD_NORM_SHIFT_R24,1,0.04526785272398723
2021-08,FOOD_NORM_SHIFT_R24,2,0.5441333646770719
2021-08,FOOD_NORM_SHIFT_R24,3,0.26735419673485805
2021-08,FOOD_NORM_SHIFT_R24,4,0.22181597415365065
2021-08,FOOD_NORM_SHIFT_R24,5,1.6436744825877114
2021-08,FOOD_NORM_SHIFT_R24,6,0.30159356400121573
2021-08,FOOD_NORM_SHIFT_R24,7,0.04581873994028823
2021-08,FOOD_NORM_SHIFT_R24,8,0.02215963357256645
2021-08,FOOD_NORM_SHIFT_R24,9,0.4873157463580381
2021-08,FOOD_NORM_SHIFT_R24,10,-0.03538107040363472
2021-08,FOOD_NORM_SHIFT_R24,11,-0.3435938713238621
2021-08,FOOD_NORM_SHIFT_R24,12,-0.48910967756569035
2021-08,FOOD_NORM_REFIT_R24,1,0.0459878757676091
2021-08,FOOD_NORM_REFIT_R24,2,0.5433471024508986
2021-08,FOOD_NORM_REFIT_R24,3,0.2678604348352349
2021-08,FOOD_NORM_REFIT_R24,4,0.22171515874233763
2021-08,FOOD_NORM_REFIT_R24,5,1.6440949819184294
2021-08,FOOD_NORM_REFIT_R24,6,0.3016723285336219
2021-08,FOOD_NORM_REFIT_R24,7,0.04582203044942563
2021-08,FOOD_NORM_REFIT_R24,8,0.022221421582434293
2021-08,FOOD_NORM_REFIT_R24,9,0.4873184048146818
2021-08,FOOD_NORM_REFIT_R24,10,-0.03536779739063235
2021-08,FOOD_NORM_REFIT_R24,11,-0.3435920887729093
2021-08,FOOD_NORM_REFIT_R24,12,-0.48911139498183354
2021-09,FOOD_STABLE_PIPELINE_R14B,1,0.46077630696945515
2021-09,FOOD_STABLE_PIPELINE_R14B,2,0.2579782633545819
2021-09,FOOD_STABLE_PIPELINE_R14B,3,0.17119312170539835
2021-09,FOOD_STABLE_PIPELINE_R14B,4,1.6242285507517655
2021-09,FOOD_STABLE_PIPELINE_R14B,5,0.2659446236741006
2021-09,FOOD_STABLE_PIPELINE_R14B,6,0.01649347859130102
2021-09,FOOD_STABLE_PIPELINE_R14B,7,-0.002515793627450881
2021-09,FOOD_STABLE_PIPELINE_R14B,8,0.46062311349497825
2021-09,FOOD_STABLE_PIPELINE_R14B,9,-0.06037981771938417
2021-09,FOOD_STABLE_PIPELINE_R14B,10,-0.36877660913404275
2021-09,FOOD_STABLE_PIPELINE_R14B,11,-0.4033453689158994
2021-09,FOOD_STABLE_PIPELINE_R14B,12,-0.023437655712470598
2021-09,FOOD_ZERO_DRIFT_R24,1,0.2579131777319753
2021-09,FOOD_ZERO_DRIFT_R24,2,0.05511513411710203
2021-09,FOOD_ZERO_DRIFT_R24,3,-0.03167000753208152
2021-09,FOOD_ZERO_DRIFT_R24,4,1.4213654215142857
2021-09,FOOD_ZERO_DRIFT_R24,5,0.06308149443662073
2021-09,FOOD_ZERO_DRIFT_R24,6,-0.18636965064617886
2021-09,FOOD_ZERO_DRIFT_R24,7,-0.20537892286493076
2021-09,FOOD_ZERO_DRIFT_R24,8,0.25775998425749835
2021-09,FOOD_ZERO_DRIFT_R24,9,-0.26324294695686407
2021-09,FOOD_ZERO_DRIFT_R24,10,-0.5716397383715226
2021-09,FOOD_ZERO_DRIFT_R24,11,-0.6062084981533793
2021-09,FOOD_ZERO_DRIFT_R24,12,-0.22630078494995048
2021-09,FOOD_ROBUST_WINDOW_R24,1,0.4808664058669725
2021-09,FOOD_ROBUST_WINDOW_R24,2,0.27806836225209924
2021-09,FOOD_ROBUST_WINDOW_R24,3,0.1912832206029157
2021-09,FOOD_ROBUST_WINDOW_R24,4,1.644318649649283
2021-09,FOOD_ROBUST_WINDOW_R24,5,0.28603472257161794
2021-09,FOOD_ROBUST_WINDOW_R24,6,0.03658357748881835
2021-09,FOOD_ROBUST_WINDOW_R24,7,0.017574305270066454
2021-09,FOOD_ROBUST_WINDOW_R24,8,0.48071321239249554
2021-09,FOOD_ROBUST_WINDOW_R24,9,-0.040289718821866854
2021-09,FOOD_ROBUST_WINDOW_R24,10,-0.3486865102365254
2021-09,FOOD_ROBUST_WINDOW_R24,11,-0.3832552700183821
2021-09,FOOD_ROBUST_WINDOW_R24,12,-0.003347556814953273
2021-09,FOOD_NORM_SHIFT_R24,1,0.47556587057458577
2021-09,FOOD_NORM_SHIFT_R24,2,0.27276782695971247
2021-09,FOOD_NORM_SHIFT_R24,3,0.18598268531052892
2021-09,FOOD_NORM_SHIFT_R24,4,1.639018114356896
2021-09,FOOD_NORM_SHIFT_R24,5,0.28073418727923116
2021-09,FOOD_NORM_SHIFT_R24,6,0.031283042196431576
2021-09,FOOD_NORM_SHIFT_R24,7,0.012273769977679677
2021-09,FOOD_NORM_SHIFT_R24,8,0.4754126771001088
2021-09,FOOD_NORM_SHIFT_R24,9,-0.04559025411425363
2021-09,FOOD_NORM_SHIFT_R24,10,-0.35398704552891214
2021-09,FOOD_NORM_SHIFT_R24,11,-0.38855580531076883
2021-09,FOOD_NORM_SHIFT_R24,12,-0.00864809210734005
2021-09,FOOD_NORM_REFIT_R24,1,0.4763274736265615
2021-09,FOOD_NORM_REFIT_R24,2,0.27232044804523525
2021-09,FOOD_NORM_REFIT_R24,3,0.18628204041554844
2021-09,FOOD_NORM_REFIT_R24,4,1.6389816315590369
2021-09,FOOD_NORM_REFIT_R24,5,0.2809362481098388
2021-09,FOOD_NORM_REFIT_R24,6,0.03128378080811859
2021-09,FOOD_NORM_REFIT_R24,7,0.012249725152769442
2021-09,FOOD_NORM_REFIT_R24,8,0.4754315262795294
2021-09,FOOD_NORM_REFIT_R24,9,-0.04559609464359132
2021-09,FOOD_NORM_REFIT_R24,10,-0.3539858179563839
2021-09,FOOD_NORM_REFIT_R24,11,-0.3885580124568424
2021-09,FOOD_NORM_REFIT_R24,12,-0.008649994656736576
2021-10,FOOD_STABLE_PIPELINE_R14B,1,0.28847133955199356
2021-10,FOOD_STABLE_PIPELINE_R14B,2,0.11718738166872743
2021-10,FOOD_STABLE_PIPELINE_R14B,3,1.6201108672619724
2021-10,FOOD_STABLE_PIPELINE_R14B,4,0.2425516487626907
2021-10,FOOD_STABLE_PIPELINE_R14B,5,0.016931501239285846
2021-10,FOOD_STABLE_PIPELINE_R14B,6,-0.003941264324749688
2021-10,FOOD_STABLE_PIPELINE_R14B,7,0.4577734400063777
2021-10,FOOD_STABLE_PIPELINE_R14B,8,-0.060401446374972835
2021-10,FOOD_STABLE_PIPELINE_R14B,9,-0.3690977331962358
2021-10,FOOD_STABLE_PIPELINE_R14B,10,-0.40326168780599847
2021-10,FOOD_STABLE_PIPELINE_R14B,11,-0.15752866664811804
2021-10,FOOD_STABLE_PIPELINE_R14B,12,0.49078596619907405
2021-10,FOOD_ZERO_DRIFT_R24,1,0.09679137296685666
2021-10,FOOD_ZERO_DRIFT_R24,2,-0.07449258491640946
2021-10,FOOD_ZERO_DRIFT_R24,3,1.4284309006768354
2021-10,FOOD_ZERO_DRIFT_R24,4,0.050871682177553806
2021-10,FOOD_ZERO_DRIFT_R24,5,-0.17474846534585103
2021-10,FOOD_ZERO_DRIFT_R24,6,-0.1956212309098866
2021-10,FOOD_ZERO_DRIFT_R24,7,0.2660934734212408
2021-10,FOOD_ZERO_DRIFT_R24,8,-0.2520814129601097
2021-10,FOOD_ZERO_DRIFT_R24,9,-0.5607776997813727
2021-10,FOOD_ZERO_DRIFT_R24,10,-0.5949416543911353
2021-10,FOOD_ZERO_DRIFT_R24,11,-0.3492086332332549
2021-10,FOOD_ZERO_DRIFT_R24,12,0.29910599961393713
2021-10,FOOD_ROBUST_WINDOW_R24,1,0.3188152889168411
2021-10,FOOD_ROBUST_WINDOW_R24,2,0.1475313310335749
2021-10,FOOD_ROBUST_WINDOW_R24,3,1.6504548166268198
2021-10,FOOD_ROBUST_WINDOW_R24,4,0.27289559812753816
2021-10,FOOD_ROBUST_WINDOW_R24,5,0.04727545060413335
2021-10,FOOD_ROBUST_WINDOW_R24,6,0.026402685040097795
2021-10,FOOD_ROBUST_WINDOW_R24,7,0.4881173893712252
2021-10,FOOD_ROBUST_WINDOW_R24,8,-0.030057497010125334
2021-10,FOOD_ROBUST_WINDOW_R24,9,-0.3387537838313883
2021-10,FOOD_ROBUST_WINDOW_R24,10,-0.37291773844115095
2021-10,FOOD_ROBUST_WINDOW_R24,11,-0.12718471728327052
2021-10,FOOD_ROBUST_WINDOW_R24,12,0.5211299155639215
2021-10,FOOD_NORM_SHIFT_R24,1,0.31356848963259554
2021-10,FOOD_NORM_SHIFT_R24,2,0.14228453174932937
2021-10,FOOD_NORM_SHIFT_R24,3,1.6452080173425743
2021-10,FOOD_NORM_SHIFT_R24,4,0.2676487988432926
2021-10,FOOD_NORM_SHIFT_R24,5,0.04202865131988781
2021-10,FOOD_NORM_SHIFT_R24,6,0.021155885755852255
2021-10,FOOD_NORM_SHIFT_R24,7,0.48287059008697963
2021-10,FOOD_NORM_SHIFT_R24,8,-0.035304296294370874
2021-10,FOOD_NORM_SHIFT_R24,9,-0.34400058311563386
2021-10,FOOD_NORM_SHIFT_R24,10,-0.3781645377253965
2021-10,FOOD_NORM_SHIFT_R24,11,-0.13243151656751606
2021-10,FOOD_NORM_SHIFT_R24,12,0.515883116279676
2021-10,FOOD_NORM_REFIT_R24,1,0.3137797589401228
2021-10,FOOD_NORM_REFIT_R24,2,0.1410720079864386
2021-10,FOOD_NORM_REFIT_R24,3,1.6453674976431847
2021-10,FOOD_NORM_REFIT_R24,4,0.2673479296680396
2021-10,FOOD_NORM_REFIT_R24,5,0.04206644442266359
2021-10,FOOD_NORM_REFIT_R24,6,0.021158137728832342
2021-10,FOOD_NORM_REFIT_R24,7,0.4828297753462668
2021-10,FOOD_NORM_REFIT_R24,8,-0.035303453277698876
2021-10,FOOD_NORM_REFIT_R24,9,-0.34400837278085794
2021-10,FOOD_NORM_REFIT_R24,10,-0.37816884007465784
2021-10,FOOD_NORM_REFIT_R24,11,-0.13243099308918393
2021-10,FOOD_NORM_REFIT_R24,12,0.5158817076713932
2021-11,FOOD_STABLE_PIPELINE_R14B,1,0.22669930923148557
2021-11,FOOD_STABLE_PIPELINE_R14B,2,1.6441906647021578
2021-11,FOOD_STABLE_PIPELINE_R14B,3,0.2835669787752502
2021-11,FOOD_STABLE_PIPELINE_R14B,4,0.030598000407734728
2021-11,FOOD_STABLE_PIPELINE_R14B,5,0.017568955649310918
2021-11,FOOD_STABLE_PIPELINE_R14B,6,0.4660085825616706
2021-11,FOOD_STABLE_PIPELINE_R14B,7,-0.05822072120379079
2021-11,FOOD_STABLE_PIPELINE_R14B,8,-0.3663824017747674
2021-11,FOOD_STABLE_PIPELINE_R14B,9,-0.40268020388448017
2021-11,FOOD_STABLE_PIPELINE_R14B,10,-0.15709925410644288
2021-11,FOOD_STABLE_PIPELINE_R14B,11,0.3703340805019732
2021-11,FOOD_STABLE_PIPELINE_R14B,12,0.2439269200218856
2021-11,FOOD_ZERO_DRIFT_R24,1,0.045058046095772936
2021-11,FOOD_ZERO_DRIFT_R24,2,1.462549401566445
2021-11,FOOD_ZERO_DRIFT_R24,3,0.10192571563953759
2021-11,FOOD_ZERO_DRIFT_R24,4,-0.1510432627279779
2021-11,FOOD_ZERO_DRIFT_R24,5,-0.16407230748640173
2021-11,FOOD_ZERO_DRIFT_R24,6,0.28436731942595794
2021-11,FOOD_ZERO_DRIFT_R24,7,-0.23986198433950343
2021-11,FOOD_ZERO_DRIFT_R24,8,-0.54802366491048
2021-11,FOOD_ZERO_DRIFT_R24,9,-0.5843214670201928
2021-11,FOOD_ZERO_DRIFT_R24,10,-0.3387405172421555
2021-11,FOOD_ZERO_DRIFT_R24,11,0.18869281736626056
2021-11,FOOD_ZERO_DRIFT_R24,12,0.06228565688617296
2021-11,FOOD_ROBUST_WINDOW_R24,1,0.25770105875476257
2021-11,FOOD_ROBUST_WINDOW_R24,2,1.6751924142254349
2021-11,FOOD_ROBUST_WINDOW_R24,3,0.3145687282985272
2021-11,FOOD_ROBUST_WINDOW_R24,4,0.06159974993101175
2021-11,FOOD_ROBUST_WINDOW_R24,5,0.048570705172587936
2021-11,FOOD_ROBUST_WINDOW_R24,6,0.4970103320849476
2021-11,FOOD_ROBUST_WINDOW_R24,7,-0.027218971680513765
2021-11,FOOD_ROBUST_WINDOW_R24,8,-0.3353806522514904
2021-11,FOOD_ROBUST_WINDOW_R24,9,-0.37167845436120317
2021-11,FOOD_ROBUST_WINDOW_R24,10,-0.12609750458316582
2021-11,FOOD_ROBUST_WINDOW_R24,11,0.4013358300252502
2021-11,FOOD_ROBUST_WINDOW_R24,12,0.2749286695451626
2021-11,FOOD_NORM_SHIFT_R24,1,0.2609595865846402
2021-11,FOOD_NORM_SHIFT_R24,2,1.6784509420553124
2021-11,FOOD_NORM_SHIFT_R24,3,0.31782725612840484
2021-11,FOOD_NORM_SHIFT_R24,4,0.06485827776088934
2021-11,FOOD_NORM_SHIFT_R24,5,0.05182923300246553
2021-11,FOOD_NORM_SHIFT_R24,6,0.5002688599148252
2021-11,FOOD_NORM_SHIFT_R24,7,-0.02396044385063617
2021-11,FOOD_NORM_SHIFT_R24,8,-0.3321221244216128
2021-11,FOOD_NORM_SHIFT_R24,9,-0.3684199265313256
2021-11,FOOD_NORM_SHIFT_R24,10,-0.12283897675328823
2021-11,FOOD_NORM_SHIFT_R24,11,0.4045943578551278
2021-11,FOOD_NORM_SHIFT_R24,12,0.2781871973750402
2021-11,FOOD_NORM_REFIT_R24,1,0.2616022317574601
2021-11,FOOD_NORM_REFIT_R24,2,1.6769646237786338
2021-11,FOOD_NORM_REFIT_R24,3,0.3177009467097459
2021-11,FOOD_NORM_REFIT_R24,4,0.06448750837496502
2021-11,FOOD_NORM_REFIT_R24,5,0.052357152791917744
2021-11,FOOD_NORM_REFIT_R24,6,0.5004822228152308
2021-11,FOOD_NORM_REFIT_R24,7,-0.0239321331617224
2021-11,FOOD_NORM_REFIT_R24,8,-0.33203499923016827
2021-11,FOOD_NORM_REFIT_R24,9,-0.3683837522037646
2021-11,FOOD_NORM_REFIT_R24,10,-0.12280586759097982
2021-11,FOOD_NORM_REFIT_R24,11,0.4046078250472465
2021-11,FOOD_NORM_REFIT_R24,12,0.27818954093389936
2021-12,FOOD_STABLE_PIPELINE_R14B,1,1.7410224435057065
2021-12,FOOD_STABLE_PIPELINE_R14B,2,0.3877123465735818
2021-12,FOOD_STABLE_PIPELINE_R14B,3,0.08870841273640162
2021-12,FOOD_STABLE_PIPELINE_R14B,4,0.0666548658420464
2021-12,FOOD_STABLE_PIPELINE_R14B,5,0.48866795775259403
2021-12,FOOD_STABLE_PIPELINE_R14B,6,-0.04596180538042578
2021-12,FOOD_STABLE_PIPELINE_R14B,7,-0.3578348399918963
2021-12,FOOD_STABLE_PIPELINE_R14B,8,-0.3986152459487407
2021-12,FOOD_STABLE_PIPELINE_R14B,9,-0.15479148384085367
2021-12,FOOD_STABLE_PIPELINE_R14B,10,0.3713644567251162
2021-12,FOOD_STABLE_PIPELINE_R14B,11,0.36008873842807076
2021-12,FOOD_STABLE_PIPELINE_R14B,12,0.17517090123608572
2021-12,FOOD_ZERO_DRIFT_R24,1,1.5497427582587857
2021-12,FOOD_ZERO_DRIFT_R24,2,0.19643266132666107
2021-12,FOOD_ZERO_DRIFT_R24,3,-0.10257127251051909
2021-12,FOOD_ZERO_DRIFT_R24,4,-0.12462481940487431
2021-12,FOOD_ZERO_DRIFT_R24,5,0.29738827250567335
2021-12,FOOD_ZERO_DRIFT_R24,6,-0.2372414906273465
2021-12,FOOD_ZERO_DRIFT_R24,7,-0.549114525238817
2021-12,FOOD_ZERO_DRIFT_R24,8,-0.5898949311956614
2021-12,FOOD_ZERO_DRIFT_R24,9,-0.34607116908777436
2021-12,FOOD_ZERO_DRIFT_R24,10,0.1800847714781955
2021-12,FOOD_ZERO_DRIFT_R24,11,0.16880905318115005
2021-12,FOOD_ZERO_DRIFT_R24,12,-0.016108784010834987
2021-12,FOOD_ROBUST_WINDOW_R24,1,1.7530048676267806
2021-12,FOOD_ROBUST_WINDOW_R24,2,0.399694770694656
2021-12,FOOD_ROBUST_WINDOW_R24,3,0.10069083685747585
2021-12,FOOD_ROBUST_WINDOW_R24,4,0.07863728996312062
2021-12,FOOD_ROBUST_WINDOW_R24,5,0.5006503818736683
2021-12,FOOD_ROBUST_WINDOW_R24,6,-0.03397938125935157
2021-12,FOOD_ROBUST_WINDOW_R24,7,-0.34585241587082205
2021-12,FOOD_ROBUST_WINDOW_R24,8,-0.38663282182766645
2021-12,FOOD_ROBUST_WINDOW_R24,9,-0.14280905971977942
2021-12,FOOD_ROBUST_WINDOW_R24,10,0.3833468808461904
2021-12,FOOD_ROBUST_WINDOW_R24,11,0.37207116254914496
2021-12,FOOD_ROBUST_WINDOW_R24,12,0.18715332535715995
2021-12,FOOD_NORM_SHIFT_R24,1,1.7629711518449966
2021-12,FOOD_NORM_SHIFT_R24,2,0.4096610549128721
2021-12,FOOD_NORM_SHIFT_R24,3,0.11065712107569192
2021-12,FOOD_NORM_SHIFT_R24,4,0.0886035741813367
2021-12,FOOD_NORM_SHIFT_R24,5,0.5106166660918844
2021-12,FOOD_NORM_SHIFT_R24,6,-0.024013097041135495
2021-12,FOOD_NORM_SHIFT_R24,7,-0.33588613165260595
2021-12,FOOD_NORM_SHIFT_R24,8,-0.37666653760945035
2021-12,FOOD_NORM_SHIFT_R24,9,-0.13284277550156334
2021-12,FOOD_NORM_SHIFT_R24,10,0.3933131650644065
2021-12,FOOD_NORM_SHIFT_R24,11,0.38203744676736107
2021-12,FOOD_NORM_SHIFT_R24,12,0.19711960957537603
2021-12,FOOD_NORM_REFIT_R24,1,1.7645362961361584
2021-12,FOOD_NORM_REFIT_R24,2,0.40923280646996524
2021-12,FOOD_NORM_REFIT_R24,3,0.11121033456571353
2021-12,FOOD_NORM_REFIT_R24,4,0.08902067400965195
2021-12,FOOD_NORM_REFIT_R24,5,0.5114429148446367
2021-12,FOOD_NORM_REFIT_R24,6,-0.023728125131375497
2021-12,FOOD_NORM_REFIT_R24,7,-0.3357535912622374
2021-12,FOOD_NORM_REFIT_R24,8,-0.3765192214234317
2021-12,FOOD_NORM_REFIT_R24,9,-0.13277300115735158
2021-12,FOOD_NORM_REFIT_R24,10,0.3933595403386672
2021-12,FOOD_NORM_REFIT_R24,11,0.3820535939179379
2021-12,FOOD_NORM_REFIT_R24,12,0.19712745766253204
2022-01,FOOD_STABLE_PIPELINE_R14B,1,0.4562865940891916
2022-01,FOOD_STABLE_PIPELINE_R14B,2,0.1642537767987336
2022-01,FOOD_STABLE_PIPELINE_R14B,3,0.11060715500065928
2022-01,FOOD_STABLE_PIPELINE_R14B,4,0.5254095844385541
2022-01,FOOD_STABLE_PIPELINE_R14B,5,-0.026760677261785604
2022-01,FOOD_STABLE_PIPELINE_R14B,6,-0.3469719942705147
2022-01,FOOD_STABLE_PIPELINE_R14B,7,-0.3913180263472808
2022-01,FOOD_STABLE_PIPELINE_R14B,8,-0.15060962236571196
2022-01,FOOD_STABLE_PIPELINE_R14B,9,0.3737363905889409
2022-01,FOOD_STABLE_PIPELINE_R14B,10,0.361426401330436
2022-01,FOOD_STABLE_PIPELINE_R14B,11,0.25036809255872683
2022-01,FOOD_STABLE_PIPELINE_R14B,12,1.6239955514436695
2022-01,FOOD_ZERO_DRIFT_R24,1,0.2587997910303138
2022-01,FOOD_ZERO_DRIFT_R24,2,-0.033233026260144155
2022-01,FOOD_ZERO_DRIFT_R24,3,-0.08687964805821848
2022-01,FOOD_ZERO_DRIFT_R24,4,0.32792278137967634
2022-01,FOOD_ZERO_DRIFT_R24,5,-0.22424748032066336
2022-01,FOOD_ZERO_DRIFT_R24,6,-0.5444587973293925
2022-01,FOOD_ZERO_DRIFT_R24,7,-0.5888048294061585
2022-01,FOOD_ZERO_DRIFT_R24,8,-0.34809642542458974
2022-01,FOOD_ZERO_DRIFT_R24,9,0.17624958753006317
2022-01,FOOD_ZERO_DRIFT_R24,10,0.16393959827155827
2022-01,FOOD_ZERO_DRIFT_R24,11,0.05288128949984908
2022-01,FOOD_ZERO_DRIFT_R24,12,1.4265087483847918
2022-01,FOOD_ROBUST_WINDOW_R24,1,0.47144280368930347
2022-01,FOOD_ROBUST_WINDOW_R24,2,0.1794099863988455
2022-01,FOOD_ROBUST_WINDOW_R24,3,0.1257633646007712
2022-01,FOOD_ROBUST_WINDOW_R24,4,0.540565794038666
2022-01,FOOD_ROBUST_WINDOW_R24,5,-0.011604467661673695
2022-01,FOOD_ROBUST_WINDOW_R24,6,-0.33181578467040285
2022-01,FOOD_ROBUST_WINDOW_R24,7,-0.37616181674716886
2022-01,FOOD_ROBUST_WINDOW_R24,8,-0.13545341276560008
2022-01,FOOD_ROBUST_WINDOW_R24,9,0.3888926001890528
2022-01,FOOD_ROBUST_WINDOW_R24,10,0.3765826109305479
2022-01,FOOD_ROBUST_WINDOW_R24,11,0.2655243021588387
2022-01,FOOD_ROBUST_WINDOW_R24,12,1.6391517610437814
2022-01,FOOD_NORM_SHIFT_R24,1,0.47470133151918104
2022-01,FOOD_NORM_SHIFT_R24,2,0.1826685142287231
2022-01,FOOD_NORM_SHIFT_R24,3,0.12902189243064877
2022-01,FOOD_NORM_SHIFT_R24,4,0.5438243218685436
2022-01,FOOD_NORM_SHIFT_R24,5,-0.008345939831796101
2022-01,FOOD_NORM_SHIFT_R24,6,-0.3285572568405253
2022-01,FOOD_NORM_SHIFT_R24,7,-0.3729032889172913
2022-01,FOOD_NORM_SHIFT_R24,8,-0.13219488493572248
2022-01,FOOD_NORM_SHIFT_R24,9,0.39215112801893043
