model,target,old_origin,new_origin,old_h,new_h,monthly_revision,annual_revision,revision_status,contribution_core,contribution_food,contribution_administered,contribution_alcohol_tobacco,contribution_fuel,contribution_wedge
DAMPED_P95_Q001_R16,2020-08,2020-01,2020-02,7,6,0.08547365755471052,1.1215216049379322,reconciled,0.08416534921561646,0.0005833736507379617,0.0,0.0007249346883561377,-4.8027334231925974e-17,0.0
DAMPED_P95_Q001_R16,2020-08,2020-02,2020-03,6,5,0.038126691958425454,-0.5216654166970645,reconciled,0.04165073073625977,-0.0035240387778338045,0.0,0.0,-5.102003589601001e-16,0.0
DAMPED_P95_Q001_R16,2020-08,2020-03,2020-04,5,4,-0.08939834849023186,-0.6646810787641089,reconciled,-0.09637384122698693,0.0069754927367549485,0.0,0.0,1.251713014908118e-16,0.0
DAMPED_P95_Q001_R16,2020-08,2020-04,2020-05,4,3,-0.03886183106100438,0.12756806574673485,reconciled,-0.038401901633682206,-0.00045992942732217545,0.0,0.0,0.0,0.0
DAMPED_P95_Q001_R16,2020-08,2020-05,2020-06,3,2,0.09627581880308231,0.620710161199225,reconciled,0.10712705848332492,-0.010851239680243374,0.0,0.0,7.605429619417237e-16,0.0
DAMPED_P95_Q001_R16,2020-08,2020-06,2020-07,2,1,0.043506038175186376,0.40425133648450284,reconciled,0.025519654461508362,-0.008897967064436033,0.0,0.0,0.026884350778114033,0.0
DAMPED_P95_Q001_R16,2020-09,2019-09,2019-10,12,11,-0.18151330303412833,-1.5124462793863427,reconciled,-0.15716053855783638,-0.03446884917380738,-0.00016823444878956428,0.0030434633563901532,4.330563917012143e-16,0.007240855789914437
DAMPED_P95_Q001_R16,2020-09,2019-10,2019-11,11,10,0.058948360503669806,0.9838072113063601,reconciled,0.059215102494270505,-0.00011481974665374095,0.00012660186995579886,0.0,0.0,-0.00027852411390275056
DAMPED_P95_Q001_R16,2020-09,2019-11,2019-12,10,9,-0.004333233360581279,0.006524724707392515,reconciled,-0.004618903525873047,0.00038068019299074274,7.917502308248461e-05,0.0,0.0,-0.00017418505078147656
DAMPED_P95_Q001_R16,2020-09,2019-12,2020-01,9,8,-0.018069255747151847,0.11902962072787249,reconciled,-0.01873023545421726,0.0006896743223562055,2.3912179408461243e-05,0.0,-6.495845875518214e-16,-5.260679469861612e-05
DAMPED_P95_Q001_R16,2020-09,2020-01,2020-02,8,7,0.08288562901047629,1.2116981253143044,reconciled,0.08415976314455442,0.00035752217703202,0.0,-0.001631656311110355,2.1177061935218064e-16,0.0
DAMPED_P95_Q001_R16,2020-09,2020-02,2020-03,7,6,0.039542045993607874,-0.4829646169050106,reconciled,0.04165902372631568,-0.002116977732708053,0.0,0.0,2.551001794800501e-16,0.0
DAMPED_P95_Q001_R16,2020-09,2020-03,2020-04,6,5,-0.09358300342221024,-0.7641043487731634,reconciled,-0.09600403047231428,0.002421027050104288,0.0,0.0,-2.503426029816236e-16,0.0
DAMPED_P95_Q001_R16,2020-09,2020-04,2020-05,5,4,-0.08551200416402177,0.03995198824710133,reconciled,-0.07928756505757403,0.0009355154725525852,-0.007159954579000313,0.0,0.0,0.0
DAMPED_P95_Q001_R16,2020-09,2020-05,2020-06,4,3,0.15280358605110084,0.7808930348010565,reconciled,0.15260216480708122,-0.007989988533284836,0.008191409777304808,0.0,-3.8027148097086186e-16,0.0
DAMPED_P95_Q001_R16,2020-09,2020-06,2020-07,3,2,0.005877528079682115,0.4121646774489869,reconciled,0.0163630398757941,-0.008989601950850676,-0.0014959098452616802,0.0,3.8027148097086186e-16,0.0
DAMPED_P95_Q001_R16,2020-09,2020-07,2020-08,2,1,0.0817730136001243,-0.05953426419176022,reconciled,0.08577743497225114,-0.000985123591136932,0.005718950900918535,0.0,-0.008738248681908433,0.0
DAMPED_P95_Q001_R16,2020-10,2019-10,2019-11,12,11,0.09104839424404632,0.839958034487635,reconciled,0.07920775932801491,0.01630334379987179,0.0,-0.0021416255936404244,0.0,-0.002321083290199937
DAMPED_P95_Q001_R16,2020-10,2019-11,2019-12,11,10,-0.004981465636290872,0.0014263967734335914,reconciled,-0.005390312962115895,0.00021882727042706052,0.0,0.0,0.0,0.00019002005539797
DAMPED_P95_Q001_R16,2020-10,2019-12,2020-01,10,9,-0.018823634651554566,0.0996016453169215,reconciled,-0.019305041855188665,0.00042401797305380295,0.0,0.0,0.0,5.7389230580297615e-05
DAMPED_P95_Q001_R16,2020-10,2020-01,2020-02,9,8,0.08563364308040955,1.2983005285357212,reconciled,0.08615588663789892,-4.1461685728105824e-05,0.0,-0.0004807818717613068,0.0,0.0
DAMPED_P95_Q001_R16,2020-10,2020-02,2020-03,8,7,0.04102738700914138,-0.44031384789929184,reconciled,0.042376963103727294,-0.0013495760945858998,0.0,0.0,0.0,0.0
DAMPED_P95_Q001_R16,2020-10,2020-03,2020-04,7,6,-0.09555766082745515,-0.8614978554429595,reconciled,-0.09736169942350406,0.0018040385960489402,0.0,0.0,0.0,0.0
DAMPED_P95_Q001_R16,2020-10,2020-04,2020-05,6,5,-0.021450841173502655,0.017957529428321628,reconciled,-0.01988728295758349,-0.0015635582159191919,0.0,0.0,0.0,0.0
DAMPED_P95_Q001_R16,2020-10,2020-05,2020-06,5,4,0.07961004033230629,0.8617155106723815,reconciled,0.08470214430573741,-0.005092103973431156,0.0,0.0,0.0,0.0
DAMPED_P95_Q001_R16,2020-10,2020-06,2020-07,4,3,0.022307343090029852,0.43492700285454466,reconciled,0.02886425833373346,-0.0065569152437035955,0.0,0.0,0.0,0.0
DAMPED_P95_Q001_R16,2020-10,2020-07,2020-08,3,2,0.03137504960685572,-0.0270562810769559,reconciled,0.03723396870373097,-0.005858919096875262,0.0,0.0,0.0,0.0
DAMPED_P95_Q001_R16,2020-10,2020-08,2020-09,2,1,-0.09702378561135605,-0.5068649997065457,reconciled,-0.08424400321921027,-0.0016149013935277678,0.0,0.0,-0.011164880998617961,0.0
DAMPED_P95_Q001_R16,2020-11,2019-11,2019-12,12,11,0.02999284064172572,-0.08552229681843881,reconciled,-0.011948928196473144,0.03917612350986949,0.0,0.0015261797762690646,0.0,0.0012394655520603075
DAMPED_P95_Q001_R16,2020-11,2019-12,2020-01,11,10,-0.019121045889420984,0.0798420049174351,reconciled,-0.01936646922820176,0.00026455308230690505,0.0,0.0,6.495845875518214e-16,-1.912974352677281e-05
DAMPED_P95_Q001_R16,2020-11,2020-01,2020-02,10,9,0.08699747493598876,1.3855755727418417,reconciled,0.08666616449786642,-1.1307604759529244e-05,0.0,0.0003426180428819118,-4.8027334231925974e-17,0.0
DAMPED_P95_Q001_R16,2020-11,2020-02,2020-03,9,8,0.0418167259701995,-0.3965953374841771,reconciled,0.042659613839700836,-0.0008428878695008121,0.0,0.0,-5.102003589601001e-16,0.0
DAMPED_P95_Q001_R16,2020-11,2020-03,2020-04,8,7,-0.09640353296514595,-0.9593297646011165,reconciled,-0.09779202297841026,0.0013884900132641945,0.0,0.0,1.251713014908118e-16,0.0
DAMPED_P95_Q001_R16,2020-11,2020-04,2020-05,7,6,-0.049102467952395694,-0.03231337922891253,reconciled,-0.04865638827597085,-0.0004460796764248348,0.0,0.0,0.0,0.0
DAMPED_P95_Q001_R16,2020-11,2020-05,2020-06,6,5,0.11359772767830295,0.976881873681887,reconciled,0.1172768537898366,-0.0036791261115344254,0.0,0.0,7.605429619417237e-16,0.0
DAMPED_P95_Q001_R16,2020-11,2020-06,2020-07,5,4,0.01784322966601673,0.4528799358845781,reconciled,0.02271951227199645,-0.004876282605978964,0.0,0.0,-7.605429619417237e-16,0.0
DAMPED_P95_Q001_R16,2020-11,2020-07,2020-08,4,3,0.05535363542287833,0.030305899682303572,reconciled,0.059236970682174234,-0.003883335259295774,0.0,0.0,-1.251713014908118e-16,0.0
DAMPED_P95_Q001_R16,2020-11,2020-08,2020-09,3,2,-0.08227203969905783,-0.5914126510920332,reconciled,-0.08244109162191217,0.0001690519228539772,0.0,0.0,3.755139044724354e-16,0.0
DAMPED_P95_Q001_R16,2020-11,2020-09,2020-10,2,1,-0.0877841299533115,-0.5019399202641601,reconciled,-0.08807764308670281,-0.003819678077924986,0.0,0.0,0.004113191211316279,0.0
DAMPED_P95_Q001_R16,2020-12,2019-12,2020-01,12,11,0.0006578214914198521,-0.09123361044293521,reconciled,-0.021010742792224438,0.011892201712604744,0.0,0.0012946587473476323,-6.495845875518214e-16,0.008481703823692555
DAMPED_P95_Q001_R16,2020-12,2020-01,2020-02,11,10,0.09046167737202299,1.4783103402338518,reconciled,0.08801623977340996,-0.0001497847092839788,0.0,0.0025952223078968065,2.1177061935218064e-16,0.0
DAMPED_P95_Q001_R16,2020-12,2020-02,2020-03,10,9,0.04273104667434727,-0.3526063073622119,reconciled,0.04324880009438997,-0.0005177534200429545,0.0,0.0,2.551001794800501e-16,0.0
DAMPED_P95_Q001_R16,2020-12,2020-03,2020-04,9,8,-0.0982655064953904,-1.0603793579674319,reconciled,-0.09898437172110043,0.0007188652257102829,0.0,0.0,-2.503426029816236e-16,0.0
DAMPED_P95_Q001_R16,2020-12,2020-04,2020-05,8,7,-0.036412450555351264,-0.06950315293008336,reconciled,-0.0363709397097437,-4.151084560757856e-05,0.0,0.0,0.0,0.0
DAMPED_P95_Q001_R16,2020-12,2020-05,2020-06,7,6,0.10165655586572257,1.081053664125239,reconciled,0.10352179160686685,-0.0018652357411438891,0.0,0.0,-3.8027148097086186e-16,0.0
DAMPED_P95_Q001_R16,2020-12,2020-06,2020-07,6,5,0.023467256398945285,0.47733617059408884,reconciled,0.025481807087389396,-0.0020145506884444997,0.0,0.0,3.8027148097086186e-16,0.0
DAMPED_P95_Q001_R16,2020-12,2020-07,2020-08,5,4,0.044079806600212906,0.0759988570222383,reconciled,0.048874278252526576,-0.004794471652313934,0.0,0.0,2.503426029816236e-16,0.0
DAMPED_P95_Q001_R16,2020-12,2020-08,2020-09,4,3,-0.08207319146936409,-0.6765632063470508,reconciled,-0.0818066671254265,-0.0002665243439371884,0.0,0.0,-3.755139044724354e-16,0.0
DAMPED_P95_Q001_R16,2020-12,2020-09,2020-10,3,2,-0.09183236621380358,-0.5961849220699933,reconciled,-0.0815502820819182,-0.01028208413188604,0.0,0.0,6.353716604509119e-16,0.0
DAMPED_P95_Q001_R16,2020-12,2020-10,2020-11,2,1,0.019462853172243888,0.09458715263772044,reconciled,0.020414257847164524,-0.0011597818320742484,0.0,0.0,0.0002083771571536312,0.0
DAMPED_P95_Q001_R16,2021-01,2020-01,2020-02,12,11,0.18877017484760295,1.0861253910434865,reconciled,0.14454562294802736,0.04320572440960649,-0.015159954579000323,0.025384017539081816,0.0,-0.009205235470112396
DAMPED_P95_Q001_R16,2021-01,2020-02,2020-03,11,10,0.043570870787733584,-0.3065415760031871,reconciled,0.04389413156813371,-0.000323260780399931,0.0,0.0,0.0,0.0
DAMPED_P95_Q001_R16,2021-01,2020-03,2020-04,10,9,-0.09983001064878716,-1.1565530663395311,reconciled,-0.10035116202504343,0.0005211513762562181,0.0,0.0,0.0,0.0
DAMPED_P95_Q001_R16,2021-01,2020-04,2020-05,9,8,-0.11240733692550953,-0.18245113504875654,reconciled,-0.02200348705526714,-0.00018842217483866497,-0.10023936410600437,0.0,0.0,0.010023936410600431
DAMPED_P95_Q001_R16,2021-01,2020-05,2020-06,8,7,0.18974863761228766,1.2674743594139997,reconciled,0.08761736382217544,-0.0010804894039282698,0.11467973688226729,0.0,0.0,-0.011467973688226718
DAMPED_P95_Q001_R16,2021-01,2020-06,2020-07,7,6,0.008831416958098526,0.48422974694786225,reconciled,0.028794357541818916,-0.0011144765334231699,-0.020942737833663516,0.0,0.0,0.002094273783366335
DAMPED_P95_Q001_R16,2021-01,2020-07,2020-08,6,5,0.10900513917810772,0.18730352001042672,reconciled,0.03709154531710379,-0.00014518749056952052,0.08006531261285948,0.0,0.0,-0.008006531261285938
DAMPED_P95_Q001_R16,2021-01,2020-08,2020-09,5,4,-0.08166089059453219,-0.7573990713946399,reconciled,-0.08172586876963778,6.49781751055345e-05,0.0,0.0,0.0,0.0
DAMPED_P95_Q001_R16,2021-01,2020-09,2020-10,4,3,-0.11578671510092842,-0.7108513916531525,reconciled,-0.07494081978400269,-0.005530160635651121,-0.03923970520141645,0.0,0.0,0.003923970520141628
DAMPED_P95_Q001_R16,2021-01,2020-10,2020-11,3,2,-0.0024774944320916648,0.09157935798559924,reconciled,0.025041738567452676,0.0012700215933353909,-0.03198806065875523,0.0,0.0,0.0031988060658755422
DAMPED_P95_Q001_R16,2021-01,2020-11,2020-12,2,1,0.00784261446333534,-0.08132598505601729,reconciled,-0.0028036887395976873,0.0038889083492605336,-0.00026389682523722535,0.0,0.006994901996386029,2.638968252372529e-05
DAMPED_P95_Q001_R16,2021-02,2020-02,2020-03,12,11,0.036329957396413926,-0.2371540672411001,reconciled,0.06925419143243419,-0.014919856934776203,0.0,-0.018803737346717704,0.0,0.0007993602454736473
DAMPED_P95_Q001_R16,2021-02,2020-03,2020-04,11,10,-0.10129509638772877,-1.2606882926410288,reconciled,-0.10155879331153109,0.0002636969238023132,0.0,0.0,0.0,0.0
DAMPED_P95_Q001_R16,2021-02,2020-04,2020-05,10,9,-0.03910403029602055,-0.2221032570548438,reconciled,-0.02591200564274193,-6.544125844469562e-05,-0.007159954579000313,0.0,0.0,-0.005966628815833604
DAMPED_P95_Q001_R16,2021-02,2020-05,2020-06,9,8,0.106951255297632,1.3768583241990884,reconciled,0.09262079351263705,-0.0006871228067305488,0.008191409777304808,0.0,0.0,0.0068261748144206845
DAMPED_P95_Q001_R16,2021-02,2020-06,2020-07,8,7,0.02486438450463857,0.5102410929441685,reconciled,0.02828083661610764,-0.0006739507284893378,-0.0014959098452616802,0.0,0.0,-0.0012465915377180732
DAMPED_P95_Q001_R16,2021-02,2020-07,2020-08,7,6,0.04999300317250521,0.23913263046813782,reconciled,0.04004140086925917,-0.0005331410151045851,0.005718950900918535,0.0,0.0,0.004765792417432118
DAMPED_P95_Q001_R16,2021-02,2020-08,2020-09,6,5,-0.08224309291204801,-0.8428789740825167,reconciled,-0.08184257476649393,-0.00040051814555409904,0.0,0.0,0.0,0.0
DAMPED_P95_Q001_R16,2021-02,2020-09,2020-10,5,4,-0.08757830503859043,-0.800526919129207,reconciled,-0.07587249341812308,-0.0065672787964723145,-0.002802836085815462,0.0,0.0,-0.0023356967381795504
DAMPED_P95_Q001_R16,2021-02,2020-10,2020-11,4,3,0.020009331598351165,0.1119564192532656,reconciled,0.023889443197439936,0.0003088011062243809,-0.0022848614756253733,0.0,0.0,-0.0019040512296878039
DAMPED_P95_Q001_R16,2021-02,2020-11,2020-12,3,2,-0.0012403907681856619,-0.08259142038904033,reconciled,-0.0027662045627904197,0.00156037171219537,-1.8849773231230382e-05,0.0,0.0,-1.5708144359360965e-05
DAMPED_P95_Q001_R16,2021-02,2020-12,2021-01,2,1,-0.011619510281420442,-0.4760870469778178,reconciled,-0.03667134086322005,0.0013508239806718642,1.0683146676014263e-05,0.0,0.023681420832221738,8.902622230001767e-06
DAMPED_P95_Q001_R16,2021-03,2020-03,2020-04,12,11,-0.09085535540598932,-1.5345287014710283,reconciled,-0.13230842926819464,0.037971614594099375,0.0,0.012207924589840359,1.251713014908118e-16,-0.008726465321734538
DAMPED_P95_Q001_R16,2021-03,2020-04,2020-05,11,10,-0.05046264254043025,-0.27372083807307956,reconciled,-0.05275811627448278,-9.117779228089932e-05,-0.007159954579000313,0.0,0.0,0.009546606105333748
DAMPED_P95_Q001_R16,2021-03,2020-05,2020-06,10,9,0.12066612148310915,1.502401792230834,reconciled,0.12377558643141537,-0.00037899502253871875,0.008191409777304808,0.0,7.605429619417237e-16,-0.010921879703073074
DAMPED_P95_Q001_R16,2021-03,2020-06,2020-07,9,8,0.02307299051516673,0.535191311464557,reconciled,0.02292075717956582,-0.00034640327948555916,-0.0014959098452616802,0.0,-7.605429619417237e-16,0.0019945464603489116
DAMPED_P95_Q001_R16,2021-03,2020-07,2020-08,8,7,0.05898847982784472,0.3009219700634045,reconciled,0.0613929055173385,-0.000498108722520828,0.005718950900918535,0.0,-1.251713014908118e-16,-0.007625267867891382
DAMPED_P95_Q001_R16,2021-03,2020-08,2020-09,7,6,-0.08214359991994366,-0.9298957489563349,reconciled,-0.08200218816609542,-0.00014141175384860217,0.0,0.0,3.755139044724354e-16,0.0
DAMPED_P95_Q001_R16,2021-03,2020-09,2020-10,6,5,-0.08493540828776126,-0.8889578214012057,reconciled,-0.0860028141848794,0.00013312720184681945,-0.002802836085815462,0.0,-5.054427824616737e-16,0.003737114781087271
DAMPED_P95_Q001_R16,2021-03,2020-10,2020-11,5,4,0.01722427451209078,0.12970991621730787,reconciled,0.015414265024449453,0.0010483889957655732,-0.0022848614756253733,0.0,6.401292369493384e-16,0.0030464819675005
DAMPED_P95_Q001_R16,2021-03,2020-11,2020-12,4,3,-0.0015991278100047843,-0.08433990675023839,reconciled,-0.0028065483676874958,0.0012011372999390958,-1.8849773231230382e-05,0.0,-1.346864544876647e-16,2.5133030974969217e-05
DAMPED_P95_Q001_R16,2021-03,2020-12,2021-01,3,2,-0.0467240938322145,-0.5242684046967463,reconciled,-0.0358648637147323,-0.010855669068590212,1.0683146676014263e-05,0.0,0.0,-1.4244195568002826e-05
DAMPED_P95_Q001_R16,2021-03,2021-01,2021-02,2,1,0.13400811492196116,0.825596431019678,reconciled,0.06136597350092941,-0.002268624445772106,-0.00013283289088524865,0.0,0.07486648823650878,0.00017711052118032228
DAMPED_P95_Q001_R16,2021-04,2020-04,2020-05,12,11,-0.016319649851824686,-0.4328498502888283,reconciled,-0.0352819247730258,0.03392385819893648,-0.007159954579000313,-0.019107048649008848,0.0,0.011305419950273784
DAMPED_P95_Q001_R16,2021-04,2020-05,2020-06,11,10,0.10271299493785638,1.6142475979341375,reconciled,0.09065313427856894,-0.00022725400666940426,0.008191409777304808,0.0,-3.8027148097086186e-16,0.0040957048886524055
DAMPED_P95_Q001_R16,2021-04,2020-06,2020-07,10,9,0.02731672085285991,0.5661456078068299,reconciled,0.029715609998276327,-0.00015502437752425158,-0.0014959098452616802,0.0,3.8027148097086186e-16,-0.0007479549226308442
DAMPED_P95_Q001_R16,2021-04,2020-07,2020-08,9,8,0.0460841978210198,0.3504743665523158,reconciled,0.03772086714722389,-0.00021509567758216594,0.005718950900918535,0.0,2.503426029816236e-16,0.00285947545045927
DAMPED_P95_Q001_R16,2021-04,2020-08,2020-09,8,7,-0.08307155033418273,-1.0208405608328888,reconciled,-0.08304568619785085,-2.586413633148474e-05,0.0,0.0,-3.755139044724354e-16,0.0
DAMPED_P95_Q001_R16,2021-04,2020-09,2020-10,7,6,-0.08002423647189133,-0.9750762480466251,reconciled,-0.07478843059294057,-0.0010315517502281907,-0.002802836085815462,0.0,6.353716604509119e-16,-0.0014014180429077322
DAMPED_P95_Q001_R16,2021-04,2020-10,2020-11,6,5,0.021405581341614244,0.15216109256765664,reconciled,0.02536400236385572,-0.0005311288088029158,-0.0022848614756253733,0.0,-5.149579354585266e-16,-0.0011424307378126834
DAMPED_P95_Q001_R16,2021-04,2020-11,2020-12,5,4,-0.0031486803559363785,-0.08791246314611856,reconciled,-0.0027388889085207813,-0.00038151678756864066,-1.8849773231230382e-05,0.0,-1.204137249923853e-16,-9.424886615615191e-06
DAMPED_P95_Q001_R16,2021-04,2020-12,2021-01,4,3,-0.03833440348765632,-0.5654767857346084,reconciled,-0.03573050447061529,-0.0026199237370550243,1.0683146676014263e-05,0.0,0.0,5.341573338003337e-06
DAMPED_P95_Q001_R16,2021-04,2021-01,2021-02,3,2,0.07488632697175554,0.9055882766473133,reconciled,0.06112730610978137,0.013958270198301929,-0.00013283289088524865,0.0,1.251713014908118e-16,-6.641644544261999e-05
DAMPED_P95_Q001_R16,2021-04,2021-02,2021-03,2,1,0.05937785385470523,-0.179533695445095,reconciled,-0.028219614430253226,-0.00026442303374690085,8.731120004286906e-05,0.0,0.08773092451864102,4.365560002142965e-05
DAMPED_P95_Q001_R16,2021-05,2020-05,2020-06,12,11,0.12158876370156055,1.5497765929441512,reconciled,0.13229091544512478,-0.0032771169267499234,0.008191409777304808,0.03688881095206422,7.605429619417237e-16,-0.05250525554618407
DAMPED_P95_Q001_R16,2021-05,2020-06,2020-07,11,10,0.023457533496998306,0.5904943110515402,reconciled,0.026262869241595543,-6.28343616167204e-05,-0.0014959098452616802,0.0,-7.605429619417237e-16,-0.0012465915377180767
DAMPED_P95_Q001_R16,2021-05,2020-07,2020-08,10,9,0.06275655625422427,0.41595327961336537,reconciled,0.052387280076048925,-0.00011546714017517112,0.005718950900918535,0.0,-1.251713014908118e-16,0.004765792417432118
DAMPED_P95_Q001_R16,2021-05,2020-08,2020-09,9,8,-0.08374844635759005,-1.108120111803204,reconciled,-0.08369824351695762,-5.020284063288194e-05,0.0,0.0,3.755139044724354e-16,0.0
DAMPED_P95_Q001_R16,2021-05,2020-09,2020-10,8,7,-0.08811737923116547,-1.065157229766299,reconciled,-0.08219184045916934,-0.0007870059480005742,-0.002802836085815462,0.0,-5.054427824616737e-16,-0.0023356967381795435
DAMPED_P95_Q001_R16,2021-05,2020-10,2020-11,7,6,0.015717049324303733,0.16811876923476765,reconciled,0.019811243573872928,9.47184557433256e-05,-0.0022848614756253733,0.0,6.401292369493384e-16,-0.0019040512296878039
DAMPED_P95_Q001_R16,2021-05,2020-11,2020-12,6,5,-0.001779945283065687,-0.08966929290415271,reconciled,-0.0027948772602623823,0.001049489894787467,-1.8849773231230382e-05,0.0,-1.346864544876647e-16,-1.5708144359360965e-05
DAMPED_P95_Q001_R16,2021-05,2020-12,2021-01,5,4,-0.04012653753499337,-0.6058782431752638,reconciled,-0.035514633878676566,-0.004631489425222846,1.0683146676014263e-05,0.0,0.0,8.902622230001767e-06
DAMPED_P95_Q001_R16,2021-05,2021-01,2021-02,4,3,0.06111086081560721,0.9672740395518444,reconciled,0.06008357064699499,0.0012708171352354275,-0.00013283289088524865,0.0,-2.503426029816236e-16,-0.00011069407573769535
DAMPED_P95_Q001_R16,2021-05,2021-02,2021-03,3,2,-0.031695175748341686,-0.21191225801592362,reconciled,-0.027446189658564546,-0.00440905662318955,8.731120004286906e-05,0.0,5.102003589601001e-16,7.275933336905321e-05
