period,model,actual,consensus,forecast,error,surprise,deviation,gain,big,alert,directional_big_hit,wrong_way_big_alert,material_big_hit,capture_ratio
2024-03,SENTIMENT_HALF,0.1,0.1,0.1763838740596329,0.0763838740596329,0.0,0.0763838740596329,-0.0763838740596329,False,False,False,False,False,
2024-04,SENTIMENT_HALF,0.7,0.2,0.5205848006774388,-0.17941519932256111,0.49999999999999994,0.32058480067743883,0.32058480067743883,True,True,True,False,True,0.6411696013548778
2024-05,SENTIMENT_HALF,0.0,0.1,0.22234023663387353,0.22234023663387353,-0.1,0.12234023663387353,-0.12234023663387353,False,False,False,False,False,
2024-06,SENTIMENT_HALF,-0.3,0.2,0.08706702267174081,0.3870670226717408,-0.5,-0.1129329773282592,0.11293297732825919,True,False,False,False,False,0.2258659546565184
2024-07,SENTIMENT_HALF,0.7,0.5,0.2509692737305253,-0.44903072626947466,0.19999999999999996,-0.2490307262694747,-0.2490307262694747,False,True,False,False,False,
2024-08,SENTIMENT_HALF,0.3,0.0,0.04643559047339074,-0.25356440952660925,0.3,0.04643559047339074,0.04643559047339074,False,False,False,False,False,
2024-09,SENTIMENT_HALF,-0.4,-0.5,-0.5250579613404842,-0.1250579613404842,0.09999999999999998,-0.025057961340484214,-0.025057961340484214,False,False,False,False,False,
2024-10,SENTIMENT_HALF,0.3,0.3,0.26235401435152866,-0.037645985648471325,0.0,-0.037645985648471325,-0.037645985648471325,False,False,False,False,False,
2024-11,SENTIMENT_HALF,0.1,0.2,0.10338604196842532,0.0033860419684253185,-0.1,-0.09661395803157469,0.09661395803157469,False,False,False,False,False,
2024-12,SENTIMENT_HALF,-0.3,0.1,-0.025037437477788964,0.274962562522211,-0.4,-0.12503743747778898,0.125037437477789,True,False,False,False,False,0.3125935936944724
2025-01,SENTIMENT_HALF,1.3,1.1,1.114326335833459,-0.18567366416654107,0.19999999999999996,0.01432633583345888,0.01432633583345888,False,False,False,False,False,
2025-02,SENTIMENT_HALF,0.2,0.2,0.3648328877615289,0.16483288776152888,0.0,0.16483288776152888,-0.16483288776152888,False,False,False,False,False,
2025-03,SENTIMENT_HALF,0.1,0.0,0.021087449232532807,-0.0789125507674672,0.1,0.021087449232532807,0.021087449232532807,False,False,False,False,False,
2025-04,SENTIMENT_HALF,-0.1,0.1,0.16653832458406,0.26653832458406,-0.2,0.06653832458406,-0.06653832458406,False,False,False,False,False,
2025-05,SENTIMENT_HALF,0.5,0.2,0.27114375982925065,-0.22885624017074935,0.3,0.07114375982925064,0.07114375982925064,False,False,False,False,False,
2025-06,SENTIMENT_HALF,0.3,0.2,0.21259205295482525,-0.08740794704517474,0.09999999999999998,0.012592052954825239,0.012592052954825239,False,False,False,False,False,
2025-07,SENTIMENT_HALF,0.5,0.5,0.5574541866250289,0.05745418662502888,0.0,0.05745418662502888,-0.05745418662502888,False,False,False,False,False,
2025-08,SENTIMENT_HALF,0.1,0.1,0.10582845960333029,0.005828459603330283,0.0,0.005828459603330283,-0.005828459603330283,False,False,False,False,False,
2025-09,SENTIMENT_HALF,-0.6,-0.3,-0.5204883927646056,0.07951160723539441,-0.3,-0.22048839276460558,0.22048839276460558,False,True,False,False,False,
2025-10,SENTIMENT_HALF,0.5,0.3,0.2899387396070801,-0.2100612603929199,0.2,-0.01006126039291988,-0.01006126039291988,False,False,False,False,False,
2025-11,SENTIMENT_HALF,-0.3,0.1,0.019920078452074223,0.3199200784520742,-0.4,-0.08007992154792579,0.08007992154792581,True,False,False,False,False,0.20019980386981445
2025-12,SENTIMENT_HALF,-0.3,-0.1,-0.32357482386317504,-0.023574823863175054,-0.19999999999999998,-0.22357482386317504,0.17642517613682493,False,True,False,False,False,
2026-01,SENTIMENT_HALF,0.9,0.8,0.8397765236138263,-0.06022347638617376,0.09999999999999998,0.03977652361382622,0.03977652361382622,False,False,False,False,False,
2026-02,SENTIMENT_HALF,-0.1,0.1,0.09341565514348062,0.19341565514348064,-0.2,-0.006584344856519389,0.006584344856519375,False,False,False,False,False,
2026-03,SENTIMENT_HALF,0.6,0.7,0.5763187240983212,-0.02368127590167879,-0.09999999999999998,-0.12368127590167877,0.07631872409832119,False,False,False,False,False,
2026-04,SENTIMENT_HALF,0.5,0.4,0.4762344432429381,-0.02376555675706188,0.09999999999999998,0.0762344432429381,0.0762344432429381,False,False,False,False,False,
2026-05,SENTIMENT_HALF,0.1,0.3,0.37378140827441875,0.27378140827441877,-0.19999999999999998,0.07378140827441876,-0.07378140827441879,False,False,False,False,False,
2026-06,SENTIMENT_HALF,-0.3,0.0,-0.08644471685972901,0.21355528314027097,-0.3,-0.08644471685972901,0.08644471685972901,False,False,False,False,False,
2026-07,SENTIMENT_HALF,0.6,0.6,0.5278787512782573,-0.07212124872174264,0.0,-0.07212124872174264,-0.07212124872174264,False,False,False,False,False,
2019-02,SENTIMENT_FULL,0.2,0.1,0.38231147325529863,0.18231147325529862,0.1,0.2823114732552986,-0.08231147325529861,False,True,False,False,False,
2019-03,SENTIMENT_FULL,0.2,0.1,0.08656266020122257,-0.11343733979877745,0.1,-0.01343733979877744,-0.01343733979877744,False,False,False,False,False,
2019-04,SENTIMENT_FULL,0.1,0.3,0.4950439305164249,0.39504393051642495,-0.19999999999999998,0.19504393051642493,-0.19504393051642496,False,False,False,False,False,
2019-05,SENTIMENT_FULL,0.7,0.4,0.247475346002517,-0.452524653997483,0.29999999999999993,-0.15252465399748302,-0.15252465399748305,False,False,False,False,False,
2019-06,SENTIMENT_FULL,0.2,0.1,0.02506223536505181,-0.1749377646349482,0.1,-0.0749377646349482,-0.0749377646349482,False,False,False,False,False,
2019-07,SENTIMENT_FULL,0.4,0.2,0.4159920686329235,0.015992068632923462,0.2,0.21599206863292347,0.18400793136707655,False,True,False,False,False,
2019-08,SENTIMENT_FULL,0.1,0.0,0.04399608721250173,-0.05600391278749828,0.1,0.04399608721250173,0.04399608721250173,False,False,False,False,False,
2019-09,SENTIMENT_FULL,-0.6,-0.4,-0.3500921422465639,0.2499078577534361,-0.19999999999999996,0.04990785775343615,-0.04990785775343615,False,False,False,False,False,
2019-10,SENTIMENT_FULL,0.5,0.4,0.3598485937887084,-0.14015140621129157,0.09999999999999998,-0.040151406211291596,-0.040151406211291596,False,False,False,False,False,
2019-11,SENTIMENT_FULL,0.3,0.2,0.21587914542572978,-0.08412085457427021,0.09999999999999998,0.015879145425729768,0.015879145425729768,False,False,False,False,False,
2019-12,SENTIMENT_FULL,0.2,0.1,0.014355198202190125,-0.1856448017978099,0.1,-0.08564480179780988,-0.0856448017978099,False,False,False,False,False,
2020-01,SENTIMENT_FULL,1.5,1.0,0.9373016942794747,-0.5626983057205253,0.5,-0.06269830572052526,-0.06269830572052526,True,False,False,False,False,-0.12539661144105052
2020-02,SENTIMENT_FULL,0.3,0.3,0.3636698992893996,0.06366989928939959,0.0,0.06366989928939959,-0.06366989928939959,False,False,False,False,False,
2020-03,SENTIMENT_FULL,-0.1,0.1,-0.2361952998221622,-0.1361952998221622,-0.2,-0.33619529982216223,0.06380470017783782,False,True,False,False,False,
2020-04,SENTIMENT_FULL,-0.2,-0.2,-0.36120562011696455,-0.16120562011696454,0.0,-0.16120562011696454,-0.16120562011696454,False,False,False,False,False,
2020-05,SENTIMENT_FULL,0.4,0.1,0.19394584650421992,-0.2060541534957801,0.30000000000000004,0.09394584650421992,0.09394584650421994,False,False,False,False,False,
2020-06,SENTIMENT_FULL,0.6,0.2,0.4594004616523338,-0.1405995383476662,0.39999999999999997,0.25940046165233377,0.25940046165233377,True,True,True,False,True,0.6485011541308344
2020-07,SENTIMENT_FULL,0.4,0.2,0.5615711430299403,0.16157114302994025,0.2,0.36157114302994026,0.038428856970059766,False,True,False,False,False,
2020-08,SENTIMENT_FULL,0.0,0.0,0.14235329331645835,0.14235329331645835,0.0,0.14235329331645835,-0.14235329331645835,False,False,False,False,False,
2020-09,SENTIMENT_FULL,-0.6,-0.3,-0.3767197957189787,0.2232802042810213,-0.3,-0.07671979571897869,0.07671979571897869,False,False,False,False,False,
2020-10,SENTIMENT_FULL,0.2,0.2,0.394907081517168,0.194907081517168,0.0,0.194907081517168,-0.194907081517168,False,False,False,False,False,
2020-11,SENTIMENT_FULL,0.0,0.1,0.27460255169120956,0.27460255169120956,-0.1,0.17460255169120956,-0.17460255169120956,False,False,False,False,False,
2020-12,SENTIMENT_FULL,-0.2,0.1,0.21745525976071503,0.41745525976071507,-0.30000000000000004,0.11745525976071503,-0.11745525976071503,False,False,False,False,False,
2021-01,SENTIMENT_FULL,1.3,0.9,1.012756892194725,-0.28724310780527507,0.4,0.11275689219472496,0.11275689219472496,True,False,False,False,False,0.2818922304868124
2021-02,SENTIMENT_FULL,0.2,0.3,0.6294233510502116,0.4294233510502116,-0.09999999999999998,0.32942335105021164,-0.32942335105021164,False,True,False,False,False,
2021-03,SENTIMENT_FULL,0.2,0.3,0.09008210661158221,-0.1099178933884178,-0.09999999999999998,-0.20991789338841776,-0.009917893388417823,False,True,False,False,False,
2021-04,SENTIMENT_FULL,0.5,0.2,0.29896239147164805,-0.20103760852835195,0.3,0.09896239147164804,0.09896239147164804,False,False,False,False,False,
2021-05,SENTIMENT_FULL,0.2,0.4,0.6012696030303034,0.4012696030303034,-0.2,0.2012696030303034,-0.2012696030303034,False,True,False,False,False,
2021-06,SENTIMENT_FULL,0.5,0.4,0.3230428087181559,-0.17695719128184412,0.09999999999999998,-0.07695719128184414,-0.07695719128184414,False,False,False,False,False,
2021-07,SENTIMENT_FULL,1.0,0.5,0.7211037909735135,-0.2788962090264865,0.5,0.22110379097351351,0.22110379097351351,True,True,True,False,True,0.44220758194702703
2021-08,SENTIMENT_FULL,0.7,0.2,0.09191310021380553,-0.6080868997861945,0.49999999999999994,-0.10808689978619448,-0.10808689978619451,True,False,False,False,False,-0.216173799572389
2021-09,SENTIMENT_FULL,0.2,-0.2,-0.11815627392671278,-0.3181562739267128,0.4,0.08184372607328723,0.08184372607328722,True,False,False,False,False,0.20460931518321807
2021-10,SENTIMENT_FULL,1.0,0.7,0.8046600818813833,-0.19533991811861673,0.30000000000000004,0.10466008188138332,0.10466008188138332,False,False,False,False,False,
2021-11,SENTIMENT_FULL,0.2,0.3,0.7906043701712427,0.5906043701712427,-0.09999999999999998,0.49060437017124275,-0.4906043701712427,False,True,False,False,False,
2021-12,SENTIMENT_FULL,0.4,0.3,1.0343789184459018,0.6343789184459018,0.10000000000000003,0.7343789184459018,-0.5343789184459018,False,True,False,False,False,
2022-01,SENTIMENT_FULL,4.4,3.8,4.503274382206169,0.1032743822061688,0.6000000000000005,0.7032743822061693,0.49672561779383173,True,True,True,False,True,1.1721239703436146
2022-02,SENTIMENT_FULL,1.3,0.6,1.0740682459586055,-0.22593175404139454,0.7000000000000001,0.4740682459586055,0.4740682459586055,True,True,True,False,True,0.6772403513694364
2022-03,SENTIMENT_FULL,1.7,1.4,1.019666988832409,-0.6803330111675909,0.30000000000000004,-0.3803330111675909,-0.3803330111675909,False,True,False,False,False,
2022-04,SENTIMENT_FULL,1.8,0.9,0.9047314718837789,-0.8952685281162212,0.9,0.0047314718837788705,0.0047314718837788705,True,False,False,False,False,0.005257190981976523
2022-05,SENTIMENT_FULL,1.8,1.4,2.0703898225508572,0.2703898225508572,0.40000000000000013,0.6703898225508573,0.12961017744914294,True,True,True,False,False,1.6759745563771427
2022-06,SENTIMENT_FULL,1.6,1.5,1.6466656969205473,0.04666569692054723,0.10000000000000009,0.14666569692054732,0.05333430307945286,False,False,False,False,False,
2022-07,SENTIMENT_FULL,1.3,1.6,1.654709262569768,0.35470926256976787,-0.30000000000000004,0.054709262569767825,-0.054709262569767825,False,False,False,False,False,
2022-08,SENTIMENT_FULL,0.4,0.8,0.7133083732355056,0.31330837323550553,-0.4,-0.08669162676449449,0.08669162676449449,True,False,False,False,False,0.21672906691123622
2022-09,SENTIMENT_FULL,0.8,0.2,0.0971534969276995,-0.7028465030723006,0.6000000000000001,-0.1028465030723005,-0.10284650307230048,True,False,False,False,False,-0.17141083845383415
2022-10,SENTIMENT_FULL,-1.4,0.9,1.0452312917036917,2.4452312917036916,-2.3,0.14523129170369165,-0.14523129170369176,True,False,False,False,False,-0.06314403987117029
2022-11,SENTIMENT_FULL,1.2,0.7,0.8001311507546568,-0.39986884924534316,0.5,0.10013115075465684,0.10013115075465684,True,False,False,False,False,0.20026230150931368
2022-12,SENTIMENT_FULL,0.0,0.4,0.14764984525377872,0.14764984525377872,-0.4,-0.2523501547462213,0.2523501547462213,True,True,True,False,True,0.6308753868655532
2023-01,SENTIMENT_FULL,6.0,5.8,4.831716327732332,-1.168283672267668,0.20000000000000018,-0.9682836722676678,-0.9682836722676678,False,True,False,False,False,
2023-02,SENTIMENT_FULL,0.6,0.5,0.500324962961661,-0.09967503703833902,0.09999999999999998,0.0003249629616609573,0.0003249629616609573,False,False,False,False,False,
2023-03,SENTIMENT_FULL,0.1,0.1,0.24586926326330832,0.14586926326330832,0.0,0.14586926326330832,-0.14586926326330832,False,False,False,False,False,
2023-04,SENTIMENT_FULL,-0.2,0.4,0.43537409599359456,0.6353740959935945,-0.6000000000000001,0.035374095993594534,-0.03537409599359442,True,False,False,False,False,-0.058956826655990884
2023-05,SENTIMENT_FULL,0.3,0.1,0.09602968885446181,-0.20397031114553818,0.19999999999999998,-0.003970311145538197,-0.003970311145538197,False,False,False,False,False,
2023-06,SENTIMENT_FULL,0.3,0.3,-0.1496633707050471,-0.4496633707050471,0.0,-0.4496633707050471,-0.4496633707050471,False,True,False,False,False,
2023-07,SENTIMENT_FULL,0.5,0.4,0.3601298773955138,-0.13987012260448622,0.09999999999999998,-0.03987012260448625,-0.03987012260448625,False,False,False,False,False,
2023-08,SENTIMENT_FULL,0.2,0.1,0.4704379124144726,0.27043791241447257,0.1,0.37043791241447255,-0.17043791241447256,False,True,False,False,False,
2023-09,SENTIMENT_FULL,-0.7,-0.2,-0.28656912314900546,0.4134308768509945,-0.49999999999999994,-0.08656912314900544,0.08656912314900544,True,False,False,False,False,0.17313824629801092
2023-10,SENTIMENT_FULL,0.1,0.0,0.22229038343461527,0.12229038343461526,0.1,0.22229038343461527,-0.022290383434615257,False,True,False,False,False,
2023-11,SENTIMENT_FULL,0.1,-0.1,-0.014505076060522953,-0.11450507606052296,0.2,0.08549492393947705,0.08549492393947705,False,False,False,False,False,
2023-12,SENTIMENT_FULL,-0.4,0.0,-0.17616538212105612,0.2238346178789439,-0.4,-0.17616538212105612,0.17616538212105612,True,False,False,False,False,0.44041345530264026
2024-01,SENTIMENT_FULL,1.5,2.0,0.8069275048545839,-0.6930724951454161,-0.5,-1.1930724951454161,-0.19307249514541613,True,True,True,False,False,2.3861449902908323
2024-02,SENTIMENT_FULL,0.3,0.4,0.21980113776943613,-0.08019886223056386,-0.10000000000000003,-0.1801988622305639,0.019801137769436178,False,False,False,False,False,
2024-03,SENTIMENT_FULL,0.1,0.1,0.17430740532725825,0.07430740532725824,0.0,0.07430740532725824,-0.07430740532725824,False,False,False,False,False,
2024-04,SENTIMENT_FULL,0.7,0.2,0.5063191477211881,-0.19368085227881182,0.49999999999999994,0.3063191477211881,0.3063191477211881,True,True,True,False,True,0.6126382954423764
2024-05,SENTIMENT_FULL,0.0,0.1,0.23855817147505914,0.23855817147505914,-0.1,0.13855817147505914,-0.13855817147505914,False,False,False,False,False,
2024-06,SENTIMENT_FULL,-0.3,0.2,0.12307999987713922,0.4230799998771392,-0.5,-0.0769200001228608,0.07692000012286082,True,False,False,False,False,0.1538400002457216
2024-07,SENTIMENT_FULL,0.7,0.5,0.2926190307749379,-0.40738096922506206,0.19999999999999996,-0.2073809692250621,-0.2073809692250621,False,True,False,False,False,
2024-08,SENTIMENT_FULL,0.3,0.0,0.023962162304828255,-0.27603783769517176,0.3,0.023962162304828255,0.023962162304828227,False,False,False,False,False,
2024-09,SENTIMENT_FULL,-0.4,-0.5,-0.584701700555023,-0.184701700555023,0.09999999999999998,-0.08470170055502302,-0.08470170055502302,False,False,False,False,False,
2024-10,SENTIMENT_FULL,0.3,0.3,0.2955446364597739,-0.004455363540226076,0.0,-0.004455363540226076,-0.004455363540226076,False,False,False,False,False,
2024-11,SENTIMENT_FULL,0.1,0.2,0.0772578044783895,-0.02274219552161051,-0.1,-0.12274219552161052,0.0772578044783895,False,False,False,False,False,
2024-12,SENTIMENT_FULL,-0.3,0.1,-0.05318142789641358,0.2468185721035864,-0.4,-0.1531814278964136,0.15318142789641362,True,False,False,False,False,0.38295356974103395
2025-01,SENTIMENT_FULL,1.3,1.1,1.1060366554326386,-0.19396334456736142,0.19999999999999996,0.006036655432638538,0.006036655432638538,False,False,False,False,False,
2025-02,SENTIMENT_FULL,0.2,0.2,0.4003940196044356,0.2003940196044356,0.0,0.2003940196044356,-0.2003940196044356,False,True,False,False,False,
2025-03,SENTIMENT_FULL,0.1,0.0,0.011494953274634113,-0.0885050467253659,0.1,0.011494953274634113,0.01149495327463411,False,False,False,False,False,
2025-04,SENTIMENT_FULL,-0.1,0.1,0.1467438063562369,0.2467438063562369,-0.2,0.0467438063562369,-0.0467438063562369,False,False,False,False,False,
2025-05,SENTIMENT_FULL,0.5,0.2,0.2804377081096641,-0.21956229189033588,0.3,0.08043770810966411,0.08043770810966411,False,False,False,False,False,
2025-06,SENTIMENT_FULL,0.3,0.2,0.210744780617366,-0.08925521938263398,0.09999999999999998,0.010744780617366001,0.010744780617366001,False,False,False,False,False,
2025-07,SENTIMENT_FULL,0.5,0.5,0.632012472385199,0.13201247238519898,0.0,0.13201247238519898,-0.13201247238519898,False,False,False,False,False,
2025-08,SENTIMENT_FULL,0.1,0.1,0.08852905565660144,-0.01147094434339857,0.0,-0.01147094434339857,-0.01147094434339857,False,False,False,False,False,
2025-09,SENTIMENT_FULL,-0.6,-0.3,-0.560255450443384,0.03974454955661599,-0.3,-0.260255450443384,0.260255450443384,False,True,False,False,False,
2025-10,SENTIMENT_FULL,0.5,0.3,0.33574524306949916,-0.16425475693050084,0.2,0.035745243069499166,0.035745243069499166,False,False,False,False,False,
2025-11,SENTIMENT_FULL,-0.3,0.1,0.024707479590279614,0.3247074795902796,-0.4,-0.0752925204097204,0.0752925204097204,True,False,False,False,False,0.188231301024301
2025-12,SENTIMENT_FULL,-0.3,-0.1,-0.3279677702903976,-0.027967770290397598,-0.19999999999999998,-0.22796777029039758,0.17203222970960239,False,True,False,False,False,
2026-01,SENTIMENT_FULL,0.9,0.8,0.8255554872213612,-0.07444451277863884,0.09999999999999998,0.02555548722136114,0.02555548722136114,False,False,False,False,False,
2026-02,SENTIMENT_FULL,-0.1,0.1,0.1061358946469867,0.2061358946469867,-0.2,0.006135894646986689,-0.006135894646986689,False,False,False,False,False,
2026-03,SENTIMENT_FULL,0.6,0.7,0.5663332428649576,-0.03366675713504241,-0.09999999999999998,-0.1336667571350424,0.06633324286495756,False,False,False,False,False,
2026-04,SENTIMENT_FULL,0.5,0.4,0.4537030241698785,-0.04629697583012149,0.09999999999999998,0.05370302416987849,0.05370302416987849,False,False,False,False,False,
2026-05,SENTIMENT_FULL,0.1,0.3,0.37484111330276765,0.2748411133027676,-0.19999999999999998,0.07484111330276766,-0.07484111330276763,False,False,False,False,False,
2026-06,SENTIMENT_FULL,-0.3,0.0,-0.11910851885851949,0.18089148114148051,-0.3,-0.11910851885851949,0.11910851885851947,False,False,False,False,False,
2026-07,SENTIMENT_FULL,0.6,0.6,0.6034672509237415,0.0034672509237415605,0.0,0.0034672509237415605,-0.0034672509237415605,False,False,False,False,False,
2019-02,CONSENSUS,0.2,0.1,0.1,-0.1,0.1,0.0,0.0,False,False,False,False,False,
2019-03,CONSENSUS,0.2,0.1,0.1,-0.1,0.1,0.0,0.0,False,False,False,False,False,
2019-04,CONSENSUS,0.1,0.3,0.3,0.19999999999999998,-0.19999999999999998,0.0,0.0,False,False,False,False,False,
2019-05,CONSENSUS,0.7,0.4,0.4,-0.29999999999999993,0.29999999999999993,0.0,0.0,False,False,False,False,False,
2019-06,CONSENSUS,0.2,0.1,0.1,-0.1,0.1,0.0,0.0,False,False,False,False,False,
2019-07,CONSENSUS,0.4,0.2,0.2,-0.2,0.2,0.0,0.0,False,False,False,False,False,
2019-08,CONSENSUS,0.1,0.0,0.0,-0.1,0.1,0.0,0.0,False,False,False,False,False,
2019-09,CONSENSUS,-0.6,-0.4,-0.4,0.19999999999999996,-0.19999999999999996,0.0,0.0,False,False,False,False,False,
2019-10,CONSENSUS,0.5,0.4,0.4,-0.09999999999999998,0.09999999999999998,0.0,0.0,False,False,False,False,False,
2019-11,CONSENSUS,0.3,0.2,0.2,-0.09999999999999998,0.09999999999999998,0.0,0.0,False,False,False,False,False,
2019-12,CONSENSUS,0.2,0.1,0.1,-0.1,0.1,0.0,0.0,False,False,False,False,False,
2020-01,CONSENSUS,1.5,1.0,1.0,-0.5,0.5,0.0,0.0,True,False,False,False,False,0.0
2020-02,CONSENSUS,0.3,0.3,0.3,0.0,0.0,0.0,0.0,False,False,False,False,False,
2020-03,CONSENSUS,-0.1,0.1,0.1,0.2,-0.2,0.0,0.0,False,False,False,False,False,
2020-04,CONSENSUS,-0.2,-0.2,-0.2,0.0,0.0,0.0,0.0,False,False,False,False,False,
2020-05,CONSENSUS,0.4,0.1,0.1,-0.30000000000000004,0.30000000000000004,0.0,0.0,False,False,False,False,False,
2020-06,CONSENSUS,0.6,0.2,0.2,-0.39999999999999997,0.39999999999999997,0.0,0.0,True,False,False,False,False,0.0
2020-07,CONSENSUS,0.4,0.2,0.2,-0.2,0.2,0.0,0.0,False,False,False,False,False,
2020-08,CONSENSUS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,
2020-09,CONSENSUS,-0.6,-0.3,-0.3,0.3,-0.3,0.0,0.0,False,False,False,False,False,
2020-10,CONSENSUS,0.2,0.2,0.2,0.0,0.0,0.0,0.0,False,False,False,False,False,
2020-11,CONSENSUS,0.0,0.1,0.1,0.1,-0.1,0.0,0.0,False,False,False,False,False,
2020-12,CONSENSUS,-0.2,0.1,0.1,0.30000000000000004,-0.30000000000000004,0.0,0.0,False,False,False,False,False,
2021-01,CONSENSUS,1.3,0.9,0.9,-0.4,0.4,0.0,0.0,True,False,False,False,False,0.0
2021-02,CONSENSUS,0.2,0.3,0.3,0.09999999999999998,-0.09999999999999998,0.0,0.0,False,False,False,False,False,
2021-03,CONSENSUS,0.2,0.3,0.3,0.09999999999999998,-0.09999999999999998,0.0,0.0,False,False,False,False,False,
2021-04,CONSENSUS,0.5,0.2,0.2,-0.3,0.3,0.0,0.0,False,False,False,False,False,
2021-05,CONSENSUS,0.2,0.4,0.4,0.2,-0.2,0.0,0.0,False,False,False,False,False,
2021-06,CONSENSUS,0.5,0.4,0.4,-0.09999999999999998,0.09999999999999998,0.0,0.0,False,False,False,False,False,
2021-07,CONSENSUS,1.0,0.5,0.5,-0.5,0.5,0.0,0.0,True,False,False,False,False,0.0
2021-08,CONSENSUS,0.7,0.2,0.2,-0.49999999999999994,0.49999999999999994,0.0,0.0,True,False,False,False,False,0.0
2021-09,CONSENSUS,0.2,-0.2,-0.2,-0.4,0.4,0.0,0.0,True,False,False,False,False,0.0
2021-10,CONSENSUS,1.0,0.7,0.7,-0.30000000000000004,0.30000000000000004,0.0,0.0,False,False,False,False,False,
2021-11,CONSENSUS,0.2,0.3,0.3,0.09999999999999998,-0.09999999999999998,0.0,0.0,False,False,False,False,False,
2021-12,CONSENSUS,0.4,0.3,0.3,-0.10000000000000003,0.10000000000000003,0.0,0.0,False,False,False,False,False,
2022-01,CONSENSUS,4.4,3.8,3.8,-0.6000000000000005,0.6000000000000005,0.0,0.0,True,False,False,False,False,0.0
2022-02,CONSENSUS,1.3,0.6,0.6,-0.7000000000000001,0.7000000000000001,0.0,0.0,True,False,False,False,False,0.0
2022-03,CONSENSUS,1.7,1.4,1.4,-0.30000000000000004,0.30000000000000004,0.0,0.0,False,False,False,False,False,
2022-04,CONSENSUS,1.8,0.9,0.9,-0.9,0.9,0.0,0.0,True,False,False,False,False,0.0
2022-05,CONSENSUS,1.8,1.4,1.4,-0.40000000000000013,0.40000000000000013,0.0,0.0,True,False,False,False,False,0.0
2022-06,CONSENSUS,1.6,1.5,1.5,-0.10000000000000009,0.10000000000000009,0.0,0.0,False,False,False,False,False,
2022-07,CONSENSUS,1.3,1.6,1.6,0.30000000000000004,-0.30000000000000004,0.0,0.0,False,False,False,False,False,
2022-08,CONSENSUS,0.4,0.8,0.8,0.4,-0.4,0.0,0.0,True,False,False,False,False,-0.0
2022-09,CONSENSUS,0.8,0.2,0.2,-0.6000000000000001,0.6000000000000001,0.0,0.0,True,False,False,False,False,0.0
2022-10,CONSENSUS,-1.4,0.9,0.9,2.3,-2.3,0.0,0.0,True,False,False,False,False,-0.0
2022-11,CONSENSUS,1.2,0.7,0.7,-0.5,0.5,0.0,0.0,True,False,False,False,False,0.0
2022-12,CONSENSUS,0.0,0.4,0.4,0.4,-0.4,0.0,0.0,True,False,False,False,False,-0.0
2023-01,CONSENSUS,6.0,5.8,5.8,-0.20000000000000018,0.20000000000000018,0.0,0.0,False,False,False,False,False,
2023-02,CONSENSUS,0.6,0.5,0.5,-0.09999999999999998,0.09999999999999998,0.0,0.0,False,False,False,False,False,
2023-03,CONSENSUS,0.1,0.1,0.1,0.0,0.0,0.0,0.0,False,False,False,False,False,
2023-04,CONSENSUS,-0.2,0.4,0.4,0.6000000000000001,-0.6000000000000001,0.0,0.0,True,False,False,False,False,-0.0
2023-05,CONSENSUS,0.3,0.1,0.1,-0.19999999999999998,0.19999999999999998,0.0,0.0,False,False,False,False,False,
2023-06,CONSENSUS,0.3,0.3,0.3,0.0,0.0,0.0,0.0,False,False,False,False,False,
2023-07,CONSENSUS,0.5,0.4,0.4,-0.09999999999999998,0.09999999999999998,0.0,0.0,False,False,False,False,False,
2023-08,CONSENSUS,0.2,0.1,0.1,-0.1,0.1,0.0,0.0,False,False,False,False,False,
2023-09,CONSENSUS,-0.7,-0.2,-0.2,0.49999999999999994,-0.49999999999999994,0.0,0.0,True,False,False,False,False,-0.0
2023-10,CONSENSUS,0.1,0.0,0.0,-0.1,0.1,0.0,0.0,False,False,False,False,False,
2023-11,CONSENSUS,0.1,-0.1,-0.1,-0.2,0.2,0.0,0.0,False,False,False,False,False,
2023-12,CONSENSUS,-0.4,0.0,0.0,0.4,-0.4,0.0,0.0,True,False,False,False,False,-0.0
2024-01,CONSENSUS,1.5,2.0,2.0,0.5,-0.5,0.0,0.0,True,False,False,False,False,-0.0
2024-02,CONSENSUS,0.3,0.4,0.4,0.10000000000000003,-0.10000000000000003,0.0,0.0,False,False,False,False,False,
2024-03,CONSENSUS,0.1,0.1,0.1,0.0,0.0,0.0,0.0,False,False,False,False,False,
2024-04,CONSENSUS,0.7,0.2,0.2,-0.49999999999999994,0.49999999999999994,0.0,0.0,True,False,False,False,False,0.0
2024-05,CONSENSUS,0.0,0.1,0.1,0.1,-0.1,0.0,0.0,False,False,False,False,False,
2024-06,CONSENSUS,-0.3,0.2,0.2,0.5,-0.5,0.0,0.0,True,False,False,False,False,-0.0
2024-07,CONSENSUS,0.7,0.5,0.5,-0.19999999999999996,0.19999999999999996,0.0,0.0,False,False,False,False,False,
2024-08,CONSENSUS,0.3,0.0,0.0,-0.3,0.3,0.0,0.0,False,False,False,False,False,
2024-09,CONSENSUS,-0.4,-0.5,-0.5,-0.09999999999999998,0.09999999999999998,0.0,0.0,False,False,False,False,False,
2024-10,CONSENSUS,0.3,0.3,0.3,0.0,0.0,0.0,0.0,False,False,False,False,False,
2024-11,CONSENSUS,0.1,0.2,0.2,0.1,-0.1,0.0,0.0,False,False,False,False,False,
