dataset,freq,s_adj,age,unit,sex,geo,time,value,status
une_rt_m,M,SA,TOTAL,PC_ACT,T,CZ,2023-12,2.8,
une_rt_m,M,SA,TOTAL,PC_ACT,T,CZ,2024-01,3.0,
une_rt_m,M,SA,TOTAL,PC_ACT,T,CZ,2024-02,2.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,CZ,2024-03,2.9,
une_rt_m,M,SA,TOTAL,PC_ACT,T,CZ,2024-04,2.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,CZ,2024-05,2.9,
une_rt_m,M,SA,TOTAL,PC_ACT,T,CZ,2024-06,2.6,
une_rt_m,M,SA,TOTAL,PC_ACT,T,CZ,2024-07,2.6,
une_rt_m,M,SA,TOTAL,PC_ACT,T,CZ,2024-08,2.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,CZ,2024-09,2.8,
une_rt_m,M,SA,TOTAL,PC_ACT,T,CZ,2024-10,2.6,
une_rt_m,M,SA,TOTAL,PC_ACT,T,CZ,2024-11,2.8,
une_rt_m,M,SA,TOTAL,PC_ACT,T,CZ,2024-12,2.6,
une_rt_m,M,SA,TOTAL,PC_ACT,T,CZ,2025-01,2.5,
une_rt_m,M,SA,TOTAL,PC_ACT,T,CZ,2025-02,2.8,
une_rt_m,M,SA,TOTAL,PC_ACT,T,CZ,2025-03,2.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,CZ,2025-04,2.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,CZ,2025-05,2.9,
une_rt_m,M,SA,TOTAL,PC_ACT,T,CZ,2025-06,2.9,
une_rt_m,M,SA,TOTAL,PC_ACT,T,CZ,2025-07,2.8,
une_rt_m,M,SA,TOTAL,PC_ACT,T,CZ,2025-08,3.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,CZ,2025-09,3.0,
une_rt_m,M,SA,TOTAL,PC_ACT,T,CZ,2025-10,3.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,CZ,2025-11,3.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,CZ,2025-12,3.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,CZ,2026-01,3.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,CZ,2026-02,3.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,CZ,2026-03,3.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,CZ,2026-04,3.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,CZ,2026-05,2.9,
une_rt_m,M,SA,TOTAL,PC_ACT,T,CZ,2026-06,3.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,CZ,2026-07,3.3,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1991-01,5.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1991-02,5.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1991-03,5.3,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1991-04,5.3,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1991-05,5.3,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1991-06,5.4,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1991-07,5.5,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1991-08,5.6,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1991-09,5.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1991-10,5.8,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1991-11,5.9,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1991-12,6.0,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1992-01,6.0,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1992-02,6.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1992-03,6.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1992-04,6.3,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1992-05,6.4,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1992-06,6.5,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1992-07,6.6,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1992-08,6.8,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1992-09,6.9,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1992-10,7.0,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1992-11,7.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1992-12,7.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1993-01,7.3,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1993-02,7.4,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1993-03,7.5,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1993-04,7.5,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1993-05,7.6,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1993-06,7.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1993-07,7.8,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1993-08,7.9,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1993-09,8.0,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1993-10,8.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1993-11,8.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1993-12,8.3,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1994-01,8.4,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1994-02,8.5,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1994-03,8.5,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1994-04,8.6,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1994-05,8.5,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1994-06,8.5,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1994-07,8.5,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1994-08,8.4,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1994-09,8.4,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1994-10,8.3,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1994-11,8.3,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1994-12,8.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1995-01,8.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1995-02,8.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1995-03,8.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1995-04,8.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1995-05,8.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1995-06,8.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1995-07,8.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1995-08,8.3,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1995-09,8.3,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1995-10,8.4,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1995-11,8.4,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1995-12,8.5,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1996-01,8.5,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1996-02,8.6,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1996-03,8.6,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1996-04,8.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1996-05,8.8,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1996-06,8.8,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1996-07,8.9,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1996-08,9.0,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1996-09,9.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1996-10,9.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1996-11,9.3,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1996-12,9.4,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1997-01,9.5,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1997-02,9.5,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1997-03,9.6,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1997-04,9.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1997-05,9.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1997-06,9.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1997-07,9.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1997-08,9.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1997-09,9.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1997-10,9.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1997-11,9.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1997-12,9.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1998-01,9.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1998-02,9.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1998-03,9.6,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1998-04,9.6,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1998-05,9.5,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1998-06,9.4,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1998-07,9.4,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1998-08,9.3,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1998-09,9.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1998-10,9.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1998-11,9.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1998-12,9.0,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1999-01,8.9,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1999-02,8.8,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1999-03,8.8,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1999-04,8.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1999-05,8.6,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1999-06,8.6,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1999-07,8.5,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1999-08,8.5,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1999-09,8.4,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1999-10,8.4,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1999-11,8.3,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,1999-12,8.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2000-01,8.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2000-02,8.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2000-03,8.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2000-04,8.0,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2000-05,8.0,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2000-06,8.0,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2000-07,7.9,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2000-08,7.9,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2000-09,7.9,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2000-10,7.8,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2000-11,7.8,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2000-12,7.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2001-01,7.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2001-02,7.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2001-03,7.6,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2001-04,7.6,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2001-05,7.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2001-06,7.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2001-07,7.8,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2001-08,7.8,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2001-09,7.9,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2001-10,8.0,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2001-11,8.0,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2001-12,8.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2002-01,8.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2002-02,8.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2002-03,8.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2002-04,8.3,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2002-05,8.4,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2002-06,8.5,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2002-07,8.6,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2002-08,8.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2002-09,8.9,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2002-10,9.0,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2002-11,9.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2002-12,9.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2003-01,9.4,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2003-02,9.5,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2003-03,9.6,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2003-04,9.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2003-05,9.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2003-06,9.8,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2003-07,9.8,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2003-08,9.8,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2003-09,9.8,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2003-10,9.8,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2003-11,9.8,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2003-12,9.8,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2004-01,9.8,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2004-02,10.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2004-03,10.3,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2004-04,10.3,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2004-05,10.3,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2004-06,10.3,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2004-07,10.3,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2004-08,10.4,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2004-09,10.4,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2004-10,10.5,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2004-11,10.6,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2004-12,10.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2005-01,10.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2005-02,10.9,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2005-03,10.9,d
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2005-04,11.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2005-05,11.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2005-06,11.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2005-07,11.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2005-08,11.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2005-09,11.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2005-10,11.0,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2005-11,10.9,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2005-12,10.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2006-01,10.6,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2006-02,10.5,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2006-03,10.5,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2006-04,10.3,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2006-05,10.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2006-06,10.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2006-07,10.0,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2006-08,9.9,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2006-09,9.8,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2006-10,9.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2006-11,9.6,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2006-12,9.4,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2007-01,9.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2007-02,9.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2007-03,8.9,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2007-04,8.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2007-05,8.6,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2007-06,8.5,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2007-07,8.5,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2007-08,8.4,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2007-09,8.4,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2007-10,8.3,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2007-11,8.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2007-12,8.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2008-01,8.0,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2008-02,7.9,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2008-03,7.8,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2008-04,7.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2008-05,7.5,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2008-06,7.4,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2008-07,7.3,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2008-08,7.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2008-09,7.0,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2008-10,7.0,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2008-11,7.0,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2008-12,7.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2009-01,7.1,b
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2009-02,7.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2009-03,7.3,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2009-04,7.4,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2009-05,7.5,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2009-06,7.5,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2009-07,7.6,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2009-08,7.5,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2009-09,7.5,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2009-10,7.4,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2009-11,7.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2009-12,7.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2010-01,7.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2010-02,7.0,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2010-03,6.9,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2010-04,6.8,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2010-05,6.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2010-06,6.6,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2010-07,6.5,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2010-08,6.4,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2010-09,6.4,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2010-10,6.3,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2010-11,6.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2010-12,6.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2011-01,6.0,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2011-02,5.9,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2011-03,5.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2011-04,5.6,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2011-05,5.6,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2011-06,5.5,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2011-07,5.5,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2011-08,5.4,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2011-09,5.4,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2011-10,5.3,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2011-11,5.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2011-12,5.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2012-01,5.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2012-02,5.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2012-03,5.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2012-04,5.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2012-05,5.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2012-06,5.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2012-07,5.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2012-08,5.0,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2012-09,5.0,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2012-10,5.0,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2012-11,5.0,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2012-12,5.0,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2013-01,5.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2013-02,5.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2013-03,5.0,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2013-04,5.0,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2013-05,5.0,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2013-06,4.9,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2013-07,4.9,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2013-08,4.9,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2013-09,4.9,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2013-10,4.8,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2013-11,4.8,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2013-12,4.8,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2014-01,4.8,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2014-02,4.8,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2014-03,4.8,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2014-04,4.8,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2014-05,4.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2014-06,4.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2014-07,4.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2014-08,4.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2014-09,4.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2014-10,4.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2014-11,4.6,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2014-12,4.6,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2015-01,4.5,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2015-02,4.5,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2015-03,4.5,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2015-04,4.4,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2015-05,4.4,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2015-06,4.4,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2015-07,4.3,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2015-08,4.3,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2015-09,4.3,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2015-10,4.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2015-11,4.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2015-12,4.2,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2016-01,4.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2016-02,4.1,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2016-03,4.0,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2016-04,4.0,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2016-05,4.0,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2016-06,4.0,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2016-07,3.9,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2016-08,3.9,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2016-09,3.8,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2016-10,3.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2016-11,3.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2016-12,3.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2017-01,3.7,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2017-02,3.6,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2017-03,3.6,
une_rt_m,M,SA,TOTAL,PC_ACT,T,DE,2017-04,3.6,
