dataset,freq,indic,s_adj,geo,time,value,status
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2008-03,48.2,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2008-04,34.2,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2008-05,33.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2008-06,38.2,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2008-07,38.7,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2008-08,33.4,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2008-09,28.6,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2008-10,35.2,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2008-11,22.9,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2008-12,17.3,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2009-01,16.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2009-02,8.6,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2009-03,6.6,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2009-04,-3.6,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2009-05,-8.7,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2009-06,-10.5,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2009-07,-10.6,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2009-08,-9.4,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2009-09,-8.5,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2009-10,-12.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2009-11,-9.4,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2009-12,-10.9,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2010-01,-2.5,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2010-02,-1.4,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2010-03,-7.6,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2010-04,-7.8,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2010-05,-7.3,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2010-06,-2.8,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2010-07,-5.1,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2010-08,-13.9,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2010-09,-18.7,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2010-10,-13.8,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2010-11,-12.5,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2010-12,-12.3,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2011-01,-11.8,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2011-02,-7.1,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2011-03,-26.5,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2011-04,-17.2,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2011-05,-22.5,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2011-06,-16.6,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2011-07,-9.8,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2011-08,-15.8,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2011-09,-7.7,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2011-10,-11.5,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2011-11,-9.6,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2011-12,-8.4,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2012-01,-8.7,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2012-02,-11.3,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2012-03,-10.2,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2012-04,-8.8,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2012-05,-9.2,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2012-06,-21.1,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2012-07,-10.1,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2012-08,-12.7,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2012-09,-15.8,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2012-10,-11.2,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2012-11,-22.2,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2012-12,-11.9,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2013-01,-9.6,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2013-02,-24.3,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2013-03,-25.7,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2013-04,-26.2,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2013-05,-24.2,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2013-06,-28.2,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2013-07,-31.1,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2013-08,-20.1,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2013-09,-21.5,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2013-10,-18.8,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2013-11,-21.4,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2013-12,-12.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2014-01,-17.8,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2014-02,-8.5,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2014-03,-17.3,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2014-04,-19.3,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2014-05,-13.9,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2014-06,-12.8,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2014-07,-10.2,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2014-08,-11.8,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2014-09,-10.8,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2014-10,-4.9,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2014-11,-3.6,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2014-12,-5.4,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2015-01,-4.9,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2015-02,0.6,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2015-03,12.4,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2015-04,5.5,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2015-05,14.5,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2015-06,14.1,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2015-07,13.1,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2015-08,12.6,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2015-09,9.6,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2015-10,8.1,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2015-11,11.2,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2015-12,8.9,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2016-01,5.8,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2016-02,7.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2016-03,5.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2016-04,2.6,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2016-05,5.3,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2016-06,6.6,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2016-07,7.7,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2016-08,7.2,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2016-09,8.1,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2016-10,8.9,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2016-11,10.3,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2016-12,9.6,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2017-01,5.7,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2017-02,-2.8,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2017-03,7.4,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2017-04,9.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2017-05,7.6,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2017-06,9.3,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2017-07,9.4,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2017-08,10.6,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2017-09,11.6,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2017-10,14.9,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2017-11,12.3,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2017-12,14.6,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2018-01,18.8,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2018-02,21.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2018-03,14.8,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2018-04,16.7,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2018-05,21.9,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2018-06,23.5,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2018-07,21.7,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2018-08,21.5,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2018-09,19.5,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2018-10,20.3,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2018-11,18.7,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2018-12,18.5,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2019-01,20.7,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2019-02,19.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2019-03,24.2,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2019-04,18.1,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2019-05,35.4,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2019-06,18.1,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2019-07,27.1,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2019-08,27.5,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2019-09,24.3,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2019-10,13.9,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2019-11,14.8,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2019-12,17.1,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2020-01,17.9,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2020-02,19.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2020-03,11.3,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2020-04,11.7,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2020-05,11.4,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2020-06,5.9,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2020-07,3.5,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2020-08,-1.5,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2020-09,2.5,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2020-10,0.3,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2020-11,-1.3,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2020-12,-5.6,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2021-01,-1.2,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2021-02,5.6,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2021-03,4.9,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2021-04,8.6,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2021-05,12.5,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2021-06,23.8,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2021-07,29.7,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2021-08,41.1,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2021-09,39.4,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2021-10,42.5,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2021-11,40.6,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2021-12,43.1,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2022-01,48.2,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2022-02,53.1,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2022-03,48.5,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2022-04,60.9,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2022-05,61.3,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2022-06,51.8,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2022-07,53.9,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2022-08,52.8,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2022-09,28.5,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2022-10,54.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2022-11,55.4,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2022-12,56.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2023-01,44.7,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2023-02,44.1,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2023-03,42.1,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2023-04,40.2,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2023-05,38.5,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2023-06,36.1,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2023-07,35.6,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2023-08,38.3,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2023-09,42.4,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2023-10,33.2,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2023-11,37.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2023-12,32.6,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2024-01,29.4,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2024-02,29.2,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2024-03,28.9,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2024-04,28.6,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2024-05,32.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2024-06,31.9,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2024-07,29.1,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2024-08,29.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2024-09,21.1,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2024-10,18.7,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2024-11,19.1,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2024-12,22.4,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2025-01,17.9,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2025-02,18.4,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2025-03,21.5,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2025-04,18.5,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2025-05,20.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2025-06,16.4,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2025-07,17.2,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2025-08,16.2,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2025-09,19.4,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2025-10,21.6,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2025-11,19.6,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2025-12,23.7,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2026-01,22.9,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2026-02,25.2,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2026-03,23.6,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2026-04,35.1,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2026-05,28.3,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2026-06,24.7,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2026-07,18.9,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,CZ,2026-08,19.9,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1980-01,6.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1980-02,22.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1980-03,44.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1980-04,46.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1980-05,27.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1980-06,-1.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1980-07,-17.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1980-08,-24.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1980-09,-28.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1980-10,-32.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1980-11,-48.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1980-12,-52.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1981-01,-45.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1981-02,-34.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1981-03,-24.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1981-04,-14.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1981-05,-10.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1981-06,-25.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1981-07,-34.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1981-08,-48.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1981-09,-55.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1981-10,-59.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1981-11,-60.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1981-12,-51.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1982-01,-40.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1982-02,-36.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1982-03,-28.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1982-04,-17.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1982-05,-14.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1982-06,-20.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1982-07,-23.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1982-08,-23.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1982-09,-33.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1982-10,-33.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1982-11,-34.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1982-12,-34.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1983-01,-22.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1983-02,-13.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1983-03,17.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1983-04,23.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1983-05,20.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1983-06,8.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1983-07,5.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1983-08,5.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1983-09,-2.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1983-10,-6.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1983-11,-13.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1983-12,-15.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1984-01,-8.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1984-02,-7.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1984-03,1.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1984-04,3.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1984-05,-8.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1984-06,-12.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1984-07,-14.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1984-08,-19.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1984-09,-26.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1984-10,-29.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1984-11,-29.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1984-12,-28.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1985-01,-26.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1985-02,-20.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1985-03,-15.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1985-04,-14.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1985-05,-12.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1985-06,-11.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1985-07,-5.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1985-08,-1.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1985-09,-1.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1985-10,-6.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1985-11,-4.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1985-12,-8.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1986-01,-4.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1986-02,2.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1986-03,7.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1986-04,11.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1986-05,19.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1986-06,12.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1986-07,12.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1986-08,10.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1986-09,6.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1986-10,2.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1986-11,-5.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1986-12,-10.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1987-01,-9.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1987-02,-2.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1987-03,7.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1987-04,12.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1987-05,6.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1987-06,5.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1987-07,3.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1987-08,-4.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1987-09,-1.0,
ei_bsbu_m_r2,M,BS-CPE-BAL,NSA,DE,1987-10,-12.0,
