indicator_id,period,snapshot_id,value
SUCM200311XXX101101,2022-05-31,,283797870000.0
SUCM200311XXX101101,2022-06-30,,285540180000.0
SUCM200311XXX101101,2022-07-31,,308757970000.0
SUCM200311XXX101101,2022-08-31,,340602430000.0
SUCM200311XXX101101,2022-09-30,,311209210000.0
SUCM200311XXX101101,2022-10-31,,311911420000.0
SUCM200311XXX101101,2022-11-30,,313211020000.0
SUCM200311XXX101101,2022-12-31,,272614740000.0
SUCM200311XXX101101,2023-01-31,,280740970000.0
SUCM200311XXX101101,2023-02-28,,277373100000.0
SUCM200311XXX101101,2023-03-31,,281482300000.0
SUCM200311XXX101101,2023-04-30,,286952490000.0
SUCM200311XXX101101,2023-05-31,,285803450000.0
SUCM200311XXX101101,2023-06-30,,279912800000.0
SUCM200311XXX101101,2023-07-31,,280767810000.0
SUCM200311XXX101101,2023-08-31,,279411420000.0
SUCM200311XXX101101,2023-09-30,,284602080000.0
SUCM200311XXX101101,2023-10-31,,291071880000.0
SUCM200311XXX101101,2023-11-30,,287913680000.0
SUCM200311XXX101101,2023-12-31,,277455850000.0
SUCM200311XXX101101,2024-01-31,,285160150000.0
SUCM200311XXX101101,2024-02-29,,283924260000.0
SUCM200311XXX101101,2024-03-31,,290983710000.0
SUCM200311XXX101101,2024-04-30,,295537620000.0
SUCM200311XXX101101,2024-05-31,,287804890000.0
SUCM200311XXX101101,2024-06-30,,289161500000.0
SUCM200311XXX101101,2024-07-31,,298369250000.0
SUCM200311XXX101101,2024-08-31,,295738150000.0
SUCM200311XXX101101,2024-09-30,,300226070000.0
SUCM200311XXX101101,2024-10-31,,301566610000.0
SUCM200311XXX101101,2024-11-30,,302459170000.0
SUCM200311XXX101101,2024-12-31,,286011340000.0
SUCM200311XXX101101,2025-01-31,,292816320000.0
SUCM200311XXX101101,2025-02-28,,300168500000.0
SUCM200311XXX101101,2025-03-31,,303623300000.0
SUCM200311XXX101101,2025-04-30,,307882510000.0
SUCM200311XXX101101,2025-05-31,,316180350000.0
SUCM200311XXX101101,2025-06-30,,334147060000.0
SUCM200311XXX101101,2025-07-31,,314268770000.0
SUCM200311XXX101101,2025-08-31,,326971000000.0
SUCM200311XXX101101,2025-09-30,,342241080000.0
SUCM200311XXX101101,2025-10-31,,319308420000.0
SUCM200311XXX101101,2025-11-30,,322967530000.0
SUCM200311XXX101101,2025-12-31,,300806870000.0
SUCM200311XXX101101,2026-01-31,,299823840000.0
SUCM200311XXX101101,2026-02-28,,319730510000.0
SUCM200311XXX101101,2026-03-31,,316589300000.0
SUCM200311XXX101101,2026-04-30,,329127080000.0
SUCM200311XXX101101,2026-05-31,,322538480000.0
SUCM200311XXX101101,2026-06-30,,339421030000.0
SUCM300311XXX101101,2005-01-31,,117620710000.0
SUCM300311XXX101101,2005-02-28,,117302990000.0
SUCM300311XXX101101,2005-03-31,,122569820000.0
SUCM300311XXX101101,2005-04-30,,123209160000.0
SUCM300311XXX101101,2005-05-31,,126791610000.0
SUCM300311XXX101101,2005-06-30,,129104070000.0
SUCM300311XXX101101,2005-07-31,,124134260000.0
SUCM300311XXX101101,2005-08-31,,130597230000.0
SUCM300311XXX101101,2005-09-30,,130827430000.0
SUCM300311XXX101101,2005-10-31,,134697970000.0
SUCM300311XXX101101,2005-11-30,,133001890000.0
SUCM300311XXX101101,2005-12-31,,131826820000.0
SUCM300311XXX101101,2006-01-31,,129996400000.0
SUCM300311XXX101101,2006-02-28,,131289910000.0
SUCM300311XXX101101,2006-03-31,,131685960000.0
SUCM300311XXX101101,2006-04-30,,134326500000.0
SUCM300311XXX101101,2006-05-31,,134275220000.0
SUCM300311XXX101101,2006-06-30,,144868860000.0
SUCM300311XXX101101,2006-07-31,,149253480000.0
SUCM300311XXX101101,2006-08-31,,151366100000.0
SUCM300311XXX101101,2006-09-30,,145926730000.0
SUCM300311XXX101101,2006-10-31,,150457480000.0
SUCM300311XXX101101,2006-11-30,,156032770000.0
SUCM300311XXX101101,2006-12-31,,152688960000.0
SUCM300311XXX101101,2007-01-31,,155213140000.0
SUCM300311XXX101101,2007-02-28,,155820190000.0
SUCM300311XXX101101,2007-03-31,,156812600000.0
SUCM300311XXX101101,2007-04-30,,161119730000.0
SUCM300311XXX101101,2007-05-31,,167775460000.0
SUCM300311XXX101101,2007-06-30,,171049720000.0
SUCM300311XXX101101,2007-07-31,,176759350000.0
SUCM300311XXX101101,2007-08-31,,175676610000.0
SUCM300311XXX101101,2007-09-30,,173766670000.0
SUCM300311XXX101101,2007-10-31,,174550210000.0
SUCM300311XXX101101,2007-11-30,,161932100000.0
SUCM300311XXX101101,2007-12-31,,161259010000.0
SUCM300311XXX101101,2008-01-31,,159776760000.0
SUCM300311XXX101101,2008-02-29,,159415880000.0
SUCM300311XXX101101,2008-03-31,,158267580000.0
SUCM300311XXX101101,2008-04-30,,155287260000.0
SUCM300311XXX101101,2008-05-31,,157674260000.0
SUCM300311XXX101101,2008-06-30,,159437870000.0
SUCM300311XXX101101,2008-07-31,,164303430000.0
SUCM300311XXX101101,2008-08-31,,168168680000.0
SUCM300311XXX101101,2008-09-30,,167985390000.0
SUCM300311XXX101101,2008-10-31,,171721320000.0
SUCM300311XXX101101,2008-11-30,,174345940000.0
SUCM300311XXX101101,2008-12-31,,176092780000.0
SUCM300311XXX101101,2009-01-31,,188132260000.0
SUCM300311XXX101101,2009-02-28,,188110900000.0
SUCM300311XXX101101,2009-03-31,,183138740000.0
SUCM300311XXX101101,2009-04-30,,183777120000.0
SUCM300311XXX101101,2009-05-31,,183477240000.0
SUCM300311XXX101101,2009-06-30,,179511130000.0
SUCM300311XXX101101,2009-07-31,,181595660000.0
SUCM300311XXX101101,2009-08-31,,175424370000.0
SUCM300311XXX101101,2009-09-30,,173568810000.0
SUCM300311XXX101101,2009-10-31,,176661130000.0
SUCM300311XXX101101,2009-11-30,,172541010000.0
SUCM300311XXX101101,2009-12-31,,169229720000.0
SUCM300311XXX101101,2010-01-31,,165671910000.0
SUCM300311XXX101101,2010-02-28,,166255230000.0
SUCM300311XXX101101,2010-03-31,,162351050000.0
SUCM300311XXX101101,2010-04-30,,155463760000.0
SUCM300311XXX101101,2010-05-31,,157885540000.0
SUCM300311XXX101101,2010-06-30,,153411650000.0
SUCM300311XXX101101,2010-07-31,,154951890000.0
SUCM300311XXX101101,2010-08-31,,152159570000.0
SUCM300311XXX101101,2010-09-30,,151106690000.0
SUCM300311XXX101101,2010-10-31,,148362260000.0
SUCM300311XXX101101,2010-11-30,,146943620000.0
SUCM300311XXX101101,2010-12-31,,145896320000.0
SUCM300311XXX101101,2011-01-31,,148124210000.0
SUCM300311XXX101101,2011-02-28,,146063830000.0
SUCM300311XXX101101,2011-03-31,,145125350000.0
SUCM300311XXX101101,2011-04-30,,143142460000.0
SUCM300311XXX101101,2011-05-31,,143625170000.0
SUCM300311XXX101101,2011-06-30,,144467220000.0
SUCM300311XXX101101,2011-07-31,,146926870000.0
SUCM300311XXX101101,2011-08-31,,148026840000.0
SUCM300311XXX101101,2011-09-30,,148284730000.0
SUCM300311XXX101101,2011-10-31,,150251990000.0
SUCM300311XXX101101,2011-11-30,,153043400000.0
SUCM300311XXX101101,2011-12-31,,156695520000.0
SUCM300311XXX101101,2012-01-31,,155453930000.0
SUCM300311XXX101101,2012-02-29,,152624870000.0
SUCM300311XXX101101,2012-03-31,,150344310000.0
SUCM300311XXX101101,2012-04-30,,149419500000.0
SUCM300311XXX101101,2012-05-31,,151940330000.0
SUCM300311XXX101101,2012-06-30,,152603550000.0
SUCM300311XXX101101,2012-07-31,,154616770000.0
SUCM300311XXX101101,2012-08-31,,152117220000.0
SUCM300311XXX101101,2012-09-30,,149688040000.0
SUCM300311XXX101101,2012-10-31,,150775720000.0
SUCM300311XXX101101,2012-11-30,,150525760000.0
SUCM300311XXX101101,2012-12-31,,152380030000.0
SUCM300311XXX101101,2013-01-31,,159714530000.0
SUCM300311XXX101101,2013-02-28,,160886440000.0
SUCM300311XXX101101,2013-03-31,,160928770000.0
SUCM300311XXX101101,2013-04-30,,153526130000.0
SUCM300311XXX101101,2013-05-31,,150362150000.0
SUCM300311XXX101101,2013-06-30,,152047130000.0
SUCM300311XXX101101,2013-07-31,,154266360000.0
SUCM300311XXX101101,2013-08-31,,157250220000.0
SUCM300311XXX101101,2013-09-30,,159363730000.0
SUCM300311XXX101101,2013-10-31,,159889030000.0
SUCM300311XXX101101,2013-11-30,,162020850000.0
SUCM300311XXX101101,2013-12-31,,164124950000.0
SUCM300311XXX101101,2014-01-31,,163086580000.0
SUCM300311XXX101101,2014-02-28,,158412680000.0
SUCM300311XXX101101,2014-03-31,,157819770000.0
SUCM300311XXX101101,2014-04-30,,156277280000.0
SUCM300311XXX101101,2014-05-31,,155998190000.0
SUCM300311XXX101101,2014-06-30,,159964630000.0
SUCM300311XXX101101,2014-07-31,,157427160000.0
SUCM300311XXX101101,2014-08-31,,155430400000.0
SUCM300311XXX101101,2014-09-30,,150170340000.0
SUCM300311XXX101101,2014-10-31,,149786830000.0
SUCM300311XXX101101,2014-11-30,,150885890000.0
SUCM300311XXX101101,2014-12-31,,156428180000.0
SUCM300311XXX101101,2015-01-31,,157304260000.0
SUCM300311XXX101101,2015-02-28,,160178090000.0
SUCM300311XXX101101,2015-03-31,,160274730000.0
SUCM300311XXX101101,2015-04-30,,160248960000.0
SUCM300311XXX101101,2015-05-31,,160525550000.0
SUCM300311XXX101101,2015-06-30,,159128500000.0
SUCM300311XXX101101,2015-07-31,,161172380000.0
SUCM300311XXX101101,2015-08-31,,169844480000.0
SUCM300311XXX101101,2015-09-30,,170677380000.0
SUCM300311XXX101101,2015-10-31,,168260270000.0
SUCM300311XXX101101,2015-11-30,,171526640000.0
SUCM300311XXX101101,2015-12-31,,175054080000.0
SUCM300311XXX101101,2016-01-31,,177799310000.0
SUCM300311XXX101101,2016-02-29,,178798930000.0
SUCM300311XXX101101,2016-03-31,,193305720000.0
SUCM300311XXX101101,2016-04-30,,190454980000.0
SUCM300311XXX101101,2016-05-31,,183767390000.0
SUCM300311XXX101101,2016-06-30,,184821740000.0
SUCM300311XXX101101,2016-07-31,,187992110000.0
SUCM300311XXX101101,2016-08-31,,187032110000.0
SUCM300311XXX101101,2016-09-30,,187081700000.0
SUCM300311XXX101101,2016-10-31,,188796620000.0
SUCM300311XXX101101,2016-11-30,,194436600000.0
SUCM300311XXX101101,2016-12-31,,190595880000.0
SUCM300311XXX101101,2017-01-31,,191118110000.0
SUCM300311XXX101101,2017-02-28,,193573800000.0
SUCM300311XXX101101,2017-03-31,,197844650000.0
SUCM300311XXX101101,2017-04-30,,201787860000.0
SUCM300311XXX101101,2017-05-31,,201495590000.0
SUCM300311XXX101101,2017-06-30,,207211640000.0
SUCM300311XXX101101,2017-07-31,,209811880000.0
SUCM300311XXX101101,2017-08-31,,210682690000.0
SUCM300311XXX101101,2017-09-30,,210779890000.0
SUCM300311XXX101101,2017-10-31,,201348390000.0
SUCM300311XXX101101,2017-11-30,,199293130000.0
SUCM300311XXX101101,2017-12-31,,198615760000.0
SUCM300311XXX101101,2018-01-31,,198323570000.0
SUCM300311XXX101101,2018-02-28,,211039080000.0
SUCM300311XXX101101,2018-03-31,,209644880000.0
SUCM300311XXX101101,2018-04-30,,211528980000.0
SUCM300311XXX101101,2018-05-31,,214485090000.0
SUCM300311XXX101101,2018-06-30,,218439240000.0
SUCM300311XXX101101,2018-07-31,,221601690000.0
SUCM300311XXX101101,2018-08-31,,222682300000.0
SUCM300311XXX101101,2018-09-30,,225416590000.0
SUCM300311XXX101101,2018-10-31,,228026850000.0
SUCM300311XXX101101,2018-11-30,,230416770000.0
SUCM300311XXX101101,2018-12-31,,224971520000.0
SUCM300311XXX101101,2019-01-31,,246689390000.0
SUCM300311XXX101101,2019-02-28,,246548500000.0
SUCM300311XXX101101,2019-03-31,,246674430000.0
SUCM300311XXX101101,2019-04-30,,247460300000.0
SUCM300311XXX101101,2019-05-31,,247116220000.0
SUCM300311XXX101101,2019-06-30,,243266760000.0
SUCM300311XXX101101,2019-07-31,,239231330000.0
SUCM300311XXX101101,2019-08-31,,243551970000.0
SUCM300311XXX101101,2019-09-30,,244895320000.0
SUCM300311XXX101101,2019-10-31,,246606940000.0
SUCM300311XXX101101,2019-11-30,,244990390000.0
SUCM300311XXX101101,2019-12-31,,237904000000.0
SUCM300311XXX101101,2020-01-31,,237925410000.0
SUCM300311XXX101101,2020-02-29,,237865000000.0
SUCM300311XXX101101,2020-03-31,,247846240000.0
SUCM300311XXX101101,2020-04-30,,246419910000.0
SUCM300311XXX101101,2020-05-31,,242174720000.0
SUCM300311XXX101101,2020-06-30,,241264510000.0
SUCM300311XXX101101,2020-07-31,,242812670000.0
SUCM300311XXX101101,2020-08-31,,245981410000.0
SUCM300311XXX101101,2020-09-30,,250912520000.0
SUCM300311XXX101101,2020-10-31,,249670570000.0
SUCM300311XXX101101,2020-11-30,,244398500000.0
SUCM300311XXX101101,2020-12-31,,246731940000.0
SUCM300311XXX101101,2021-01-31,,247229340000.0
SUCM300311XXX101101,2021-02-28,,248188000000.0
SUCM300311XXX101101,2021-03-31,,252367220000.0
SUCM300311XXX101101,2021-04-30,,254570150000.0
SUCM300311XXX101101,2021-05-31,,255761860000.0
SUCM300311XXX101101,2021-06-30,,259067960000.0
SUCM300311XXX101101,2021-07-31,,260627080000.0
SUCM300311XXX101101,2021-08-31,,260089890000.0
SUCM300311XXX101101,2021-09-30,,261914610000.0
SUCM300311XXX101101,2021-10-31,,267970300000.0
SUCM300311XXX101101,2021-11-30,,273809800000.0
SUCM300311XXX101101,2021-12-31,,261352760000.0
SUCM300311XXX101101,2022-01-31,,259782150000.0
SUCM300311XXX101101,2022-02-28,,269471520000.0
SUCM300311XXX101101,2022-03-31,,265691310000.0
SUCM300311XXX101101,2022-04-30,,269225550000.0
SUCM300311XXX101101,2022-05-31,,263417110000.0
SUCM300311XXX101101,2022-06-30,,261940120000.0
SUCM300311XXX101101,2022-07-31,,263885290000.0
SUCM300311XXX101101,2022-08-31,,269074990000.0
SUCM300311XXX101101,2022-09-30,,273393280000.0
SUCM300311XXX101101,2022-10-31,,276985970000.0
SUCM300311XXX101101,2022-11-30,,267628600000.0
SUCM300311XXX101101,2022-12-31,,264518330000.0
SUCM300311XXX101101,2023-01-31,,274320950000.0
SUCM300311XXX101101,2023-02-28,,270896710000.0
SUCM300311XXX101101,2023-03-31,,282352260000.0
SUCM300311XXX101101,2023-04-30,,292473040000.0
SUCM300311XXX101101,2023-05-31,,290838600000.0
SUCM300311XXX101101,2023-06-30,,309828290000.0
SUCM300311XXX101101,2023-07-31,,326908490000.0
SUCM300311XXX101101,2023-08-31,,331016930000.0
SUCM300311XXX101101,2023-09-30,,331310130000.0
SUCM300311XXX101101,2023-10-31,,335616110000.0
SUCM300311XXX101101,2023-11-30,,325618360000.0
SUCM300311XXX101101,2023-12-31,,333058620000.0
SUCM300311XXX101101,2024-01-31,,331785010000.0
SUCM300311XXX101101,2024-02-29,,341644500000.0
SUCM300311XXX101101,2024-03-31,,345301660000.0
SUCM300311XXX101101,2024-04-30,,345745610000.0
SUCM300311XXX101101,2024-05-31,,350982160000.0
SUCM300311XXX101101,2024-06-30,,351643060000.0
SUCM300311XXX101101,2024-07-31,,348063800000.0
SUCM300311XXX101101,2024-08-31,,342211890000.0
SUCM300311XXX101101,2024-09-30,,348740840000.0
SUCM300311XXX101101,2024-10-31,,343983320000.0
SUCM300311XXX101101,2024-11-30,,337950790000.0
SUCM300311XXX101101,2024-12-31,,360497710000.0
SUCM300311XXX101101,2025-01-31,,362749240000.0
SUCM300311XXX101101,2025-02-28,,355887440000.0
SUCM300311XXX101101,2025-03-31,,362830610000.0
SUCM300311XXX101101,2025-04-30,,369689420000.0
SUCM300311XXX101101,2025-05-31,,371029090000.0
SUCM300311XXX101101,2025-06-30,,364032410000.0
SUCM300311XXX101101,2025-07-31,,340016610000.0
SUCM300311XXX101101,2025-08-31,,342337780000.0
SUCM300311XXX101101,2025-09-30,,344217810000.0
SUCM300311XXX101101,2025-10-31,,350262380000.0
SUCM300311XXX101101,2025-11-30,,369268170000.0
SUCM300311XXX101101,2025-12-31,,373273110000.0
SUCM300311XXX101101,2026-01-31,,385747990000.0
SUCM300311XXX101101,2026-02-28,,382939750000.0
SUCM300311XXX101101,2026-03-31,,384389320000.0
SUCM300311XXX101101,2026-04-30,,389902110000.0
SUCM300311XXX101101,2026-05-31,,394155900000.0
SUCM300311XXX101101,2026-06-30,,404064450000.0
SUCM400311XXX101101,2005-01-31,,157677380000.0
SUCM400311XXX101101,2005-02-28,,161404110000.0
SUCM400311XXX101101,2005-03-31,,162049380000.0
SUCM400311XXX101101,2005-04-30,,164658120000.0
SUCM400311XXX101101,2005-05-31,,166850380000.0
SUCM400311XXX101101,2005-06-30,,164055260000.0
SUCM400311XXX101101,2005-07-31,,170524670000.0
SUCM400311XXX101101,2005-08-31,,177591920000.0
SUCM400311XXX101101,2005-09-30,,178020590000.0
SUCM400311XXX101101,2005-10-31,,178262260000.0
SUCM400311XXX101101,2005-11-30,,179286020000.0
SUCM400311XXX101101,2005-12-31,,184934440000.0
SUCM400311XXX101101,2006-01-31,,189162740000.0
SUCM400311XXX101101,2006-02-28,,193720370000.0
SUCM400311XXX101101,2006-03-31,,197013010000.0
SUCM400311XXX101101,2006-04-30,,202594940000.0
SUCM400311XXX101101,2006-05-31,,207733710000.0
SUCM400311XXX101101,2006-06-30,,211549640000.0
SUCM400311XXX101101,2006-07-31,,215996530000.0
SUCM400311XXX101101,2006-08-31,,219024640000.0
SUCM400311XXX101101,2006-09-30,,221151370000.0
SUCM400311XXX101101,2006-10-31,,225786600000.0
SUCM400311XXX101101,2006-11-30,,238476530000.0
SUCM400311XXX101101,2006-12-31,,246428840000.0
SUCM400311XXX101101,2007-01-31,,248150320000.0
SUCM400311XXX101101,2007-02-28,,248428330000.0
SUCM400311XXX101101,2007-03-31,,253136650000.0
SUCM400311XXX101101,2007-04-30,,258806770000.0
SUCM400311XXX101101,2007-05-31,,261184030000.0
SUCM400311XXX101101,2007-06-30,,268599410000.0
SUCM400311XXX101101,2007-07-31,,268162770000.0
SUCM400311XXX101101,2007-08-31,,275246810000.0
SUCM400311XXX101101,2007-09-30,,278501930000.0
SUCM400311XXX101101,2007-10-31,,280366440000.0
SUCM400311XXX101101,2007-11-30,,284736820000.0
SUCM400311XXX101101,2007-12-31,,285982290000.0
SUCM400311XXX101101,2008-01-31,,289595110000.0
SUCM400311XXX101101,2008-02-29,,288309160000.0
SUCM400311XXX101101,2008-03-31,,291552020000.0
SUCM400311XXX101101,2008-04-30,,297057140000.0
SUCM400311XXX101101,2008-05-31,,301814630000.0
SUCM400311XXX101101,2008-06-30,,301923530000.0
SUCM400311XXX101101,2008-07-31,,307225200000.0
SUCM400311XXX101101,2008-08-31,,309987920000.0
SUCM400311XXX101101,2008-09-30,,315033910000.0
SUCM400311XXX101101,2008-10-31,,320888870000.0
SUCM400311XXX101101,2008-11-30,,327312510000.0
SUCM400311XXX101101,2008-12-31,,345126040000.0
SUCM400311XXX101101,2009-01-31,,351743480000.0
SUCM400311XXX101101,2009-02-28,,351200630000.0
SUCM400311XXX101101,2009-03-31,,348010800000.0
SUCM400311XXX101101,2009-04-30,,346431830000.0
SUCM400311XXX101101,2009-05-31,,348220000000.0
SUCM400311XXX101101,2009-06-30,,347628980000.0
SUCM400311XXX101101,2009-07-31,,349828050000.0
SUCM400311XXX101101,2009-08-31,,349505250000.0
SUCM400311XXX101101,2009-09-30,,351446080000.0
SUCM400311XXX101101,2009-10-31,,355768530000.0
SUCM400311XXX101101,2009-11-30,,356002810000.0
SUCM400311XXX101101,2009-12-31,,360171460000.0
SUCM400311XXX101101,2010-01-31,,356570690000.0
SUCM400311XXX101101,2010-02-28,,356387530000.0
SUCM400311XXX101101,2010-03-31,,355599060000.0
SUCM400311XXX101101,2010-04-30,,359695880000.0
SUCM400311XXX101101,2010-05-31,,361877870000.0
SUCM400311XXX101101,2010-06-30,,366057800000.0
SUCM400311XXX101101,2010-07-31,,364477360000.0
SUCM400311XXX101101,2010-08-31,,370703210000.0
SUCM400311XXX101101,2010-09-30,,372497110000.0
SUCM400311XXX101101,2010-10-31,,379390020000.0
SUCM400311XXX101101,2010-11-30,,384437390000.0
SUCM400311XXX101101,2010-12-31,,391252210000.0
SUCM400311XXX101101,2011-01-31,,393137110000.0
SUCM400311XXX101101,2011-02-28,,396884250000.0
SUCM400311XXX101101,2011-03-31,,398994480000.0
SUCM400311XXX101101,2011-04-30,,403899330000.0
SUCM400311XXX101101,2011-05-31,,408899070000.0
SUCM400311XXX101101,2011-06-30,,410197730000.0
SUCM400311XXX101101,2011-07-31,,409358560000.0
SUCM400311XXX101101,2011-08-31,,410186860000.0
SUCM400311XXX101101,2011-09-30,,411131880000.0
SUCM400311XXX101101,2011-10-31,,413578750000.0
SUCM400311XXX101101,2011-11-30,,418067480000.0
SUCM400311XXX101101,2011-12-31,,419058940000.0
SUCM400311XXX101101,2012-01-31,,417131490000.0
SUCM400311XXX101101,2012-02-29,,418263520000.0
SUCM400311XXX101101,2012-03-31,,415586040000.0
SUCM400311XXX101101,2012-04-30,,415753780000.0
SUCM400311XXX101101,2012-05-31,,422239360000.0
SUCM400311XXX101101,2012-06-30,,420587790000.0
SUCM400311XXX101101,2012-07-31,,418494340000.0
SUCM400311XXX101101,2012-08-31,,418383710000.0
SUCM400311XXX101101,2012-09-30,,418668210000.0
SUCM400311XXX101101,2012-10-31,,418502650000.0
SUCM400311XXX101101,2012-11-30,,422752220000.0
SUCM400311XXX101101,2012-12-31,,424305640000.0
SUCM400311XXX101101,2013-01-31,,428870960000.0
SUCM400311XXX101101,2013-02-28,,429571870000.0
SUCM400311XXX101101,2013-03-31,,428867670000.0
SUCM400311XXX101101,2013-04-30,,428055290000.0
SUCM400311XXX101101,2013-05-31,,425601620000.0
SUCM400311XXX101101,2013-06-30,,427948560000.0
SUCM400311XXX101101,2013-07-31,,426665610000.0
SUCM400311XXX101101,2013-08-31,,429406110000.0
SUCM400311XXX101101,2013-09-30,,427194600000.0
SUCM400311XXX101101,2013-10-31,,427956080000.0
SUCM400311XXX101101,2013-11-30,,443882170000.0
SUCM400311XXX101101,2013-12-31,,448011260000.0
SUCM400311XXX101101,2014-01-31,,450085000000.0
SUCM400311XXX101101,2014-02-28,,446884890000.0
SUCM400311XXX101101,2014-03-31,,443358290000.0
SUCM400311XXX101101,2014-04-30,,447784750000.0
SUCM400311XXX101101,2014-05-31,,449207520000.0
SUCM400311XXX101101,2014-06-30,,448067790000.0
SUCM400311XXX101101,2014-07-31,,443039680000.0
SUCM400311XXX101101,2014-08-31,,444015960000.0
SUCM400311XXX101101,2014-09-30,,439437200000.0
SUCM400311XXX101101,2014-10-31,,453917160000.0
SUCM400311XXX101101,2014-11-30,,458229090000.0
SUCM400311XXX101101,2014-12-31,,465254920000.0
SUCM400311XXX101101,2015-01-31,,466795840000.0
SUCM400311XXX101101,2015-02-28,,465787970000.0
SUCM400311XXX101101,2015-03-31,,466117930000.0
SUCM400311XXX101101,2015-04-30,,469036460000.0
SUCM400311XXX101101,2015-05-31,,476486060000.0
SUCM400311XXX101101,2015-06-30,,481384650000.0
SUCM400311XXX101101,2015-07-31,,491091820000.0
SUCM400311XXX101101,2015-08-31,,503353790000.0
SUCM400311XXX101101,2015-09-30,,507493620000.0
SUCM400311XXX101101,2015-10-31,,515735540000.0
SUCM400311XXX101101,2015-11-30,,516959280000.0
SUCM400311XXX101101,2015-12-31,,514311490000.0
SUCM400311XXX101101,2016-01-31,,516183710000.0
SUCM400311XXX101101,2016-02-29,,518686140000.0
SUCM400311XXX101101,2016-03-31,,520876220000.0
SUCM400311XXX101101,2016-04-30,,526802640000.0
SUCM400311XXX101101,2016-05-31,,533967950000.0
SUCM400311XXX101101,2016-06-30,,535878150000.0
SUCM400311XXX101101,2016-07-31,,545607400000.0
SUCM400311XXX101101,2016-08-31,,548027720000.0
SUCM400311XXX101101,2016-09-30,,555479600000.0
SUCM400311XXX101101,2016-10-31,,556967450000.0
SUCM400311XXX101101,2016-11-30,,562962210000.0
SUCM400311XXX101101,2016-12-31,,549461450000.0
SUCM400311XXX101101,2017-01-31,,553156450000.0
SUCM400311XXX101101,2017-02-28,,559070540000.0
SUCM400311XXX101101,2017-03-31,,559253220000.0
SUCM400311XXX101101,2017-04-30,,567163260000.0
SUCM400311XXX101101,2017-05-31,,579034470000.0
SUCM400311XXX101101,2017-06-30,,562906590000.0
SUCM400311XXX101101,2017-07-31,,563003650000.0
SUCM400311XXX101101,2017-08-31,,568292870000.0
SUCM400311XXX101101,2017-09-30,,567136570000.0
SUCM400311XXX101101,2017-10-31,,562427200000.0
SUCM400311XXX101101,2017-11-30,,563214960000.0
SUCM400311XXX101101,2017-12-31,,570577920000.0
SUCM400311XXX101101,2018-01-31,,568126080000.0
SUCM400311XXX101101,2018-02-28,,571256900000.0
SUCM400311XXX101101,2018-03-31,,573278100000.0
SUCM400311XXX101101,2018-04-30,,578657820000.0
SUCM400311XXX101101,2018-05-31,,583076200000.0
SUCM400311XXX101101,2018-06-30,,592089480000.0
SUCM400311XXX101101,2018-07-31,,595007410000.0
SUCM400311XXX101101,2018-08-31,,599669000000.0
SUCM400311XXX101101,2018-09-30,,602472300000.0
SUCM400311XXX101101,2018-10-31,,610786120000.0
SUCM400311XXX101101,2018-11-30,,611820590000.0
SUCM400311XXX101101,2018-12-31,,605721730000.0
SUCM400311XXX101101,2019-01-31,,590092710000.0
SUCM400311XXX101101,2019-02-28,,589403730000.0
SUCM400311XXX101101,2019-03-31,,589546840000.0
SUCM400311XXX101101,2019-04-30,,597208770000.0
SUCM400311XXX101101,2019-05-31,,602087470000.0
SUCM400311XXX101101,2019-06-30,,600870430000.0
SUCM400311XXX101101,2019-07-31,,619314770000.0
SUCM400311XXX101101,2019-08-31,,627148150000.0
SUCM400311XXX101101,2019-09-30,,624805030000.0
SUCM400311XXX101101,2019-10-31,,626738200000.0
SUCM400311XXX101101,2019-11-30,,636876050000.0
SUCM400311XXX101101,2019-12-31,,636049350000.0
SUCM400311XXX101101,2020-01-31,,637177150000.0
SUCM400311XXX101101,2020-02-29,,636416300000.0
SUCM400311XXX101101,2020-03-31,,657354130000.0
SUCM400311XXX101101,2020-04-30,,660727270000.0
SUCM400311XXX101101,2020-05-31,,666299290000.0
SUCM400311XXX101101,2020-06-30,,662299310000.0
SUCM400311XXX101101,2020-07-31,,654586850000.0
SUCM400311XXX101101,2020-08-31,,655588110000.0
SUCM400311XXX101101,2020-09-30,,655407540000.0
SUCM400311XXX101101,2020-10-31,,657263870000.0
SUCM400311XXX101101,2020-11-30,,653577680000.0
SUCM400311XXX101101,2020-12-31,,645374160000.0
SUCM400311XXX101101,2021-01-31,,639492930000.0
SUCM400311XXX101101,2021-02-28,,650219750000.0
SUCM400311XXX101101,2021-03-31,,647792540000.0
SUCM400311XXX101101,2021-04-30,,647371650000.0
SUCM400311XXX101101,2021-05-31,,646938170000.0
SUCM400311XXX101101,2021-06-30,,631768940000.0
SUCM400311XXX101101,2021-07-31,,639476730000.0
SUCM400311XXX101101,2021-08-31,,641557180000.0
SUCM400311XXX101101,2021-09-30,,654383850000.0
SUCM400311XXX101101,2021-10-31,,660161320000.0
SUCM400311XXX101101,2021-11-30,,664307450000.0
SUCM400311XXX101101,2021-12-31,,664324900000.0
SUCM400311XXX101101,2022-01-31,,666481480000.0
SUCM400311XXX101101,2022-02-28,,678398670000.0
SUCM400311XXX101101,2022-03-31,,673054650000.0
SUCM400311XXX101101,2022-04-30,,664854050000.0
SUCM400311XXX101101,2022-05-31,,669100240000.0
