year,month,indic_code,indic_label,value
2015,2,BS-CCI-BAL,Construction confidence indicator,-24.0
2015,2,BS-CSMCI-BAL,Consumer confidence indicator,-5.2
2015,2,BS-ESI-I,Economic sentiment indicator,100.4
2015,2,BS-ICI-BAL,Industrial confidence indicator,0.9
2015,2,BS-RCI-BAL,Retail confidence indicator,16.3
2015,2,BS-SCI-BAL,Services confidence indicator,29.2
2015,3,BS-CCI-BAL,Construction confidence indicator,-21.7
2015,3,BS-CSMCI-BAL,Consumer confidence indicator,-2.8
2015,3,BS-ESI-I,Economic sentiment indicator,102.0
2015,3,BS-ICI-BAL,Industrial confidence indicator,3.9
2015,3,BS-RCI-BAL,Retail confidence indicator,15.9
2015,3,BS-SCI-BAL,Services confidence indicator,25.6
2015,4,BS-CCI-BAL,Construction confidence indicator,-17.4
2015,4,BS-CSMCI-BAL,Consumer confidence indicator,-2.3
2015,4,BS-ESI-I,Economic sentiment indicator,103.4
2015,4,BS-ICI-BAL,Industrial confidence indicator,4.9
2015,4,BS-RCI-BAL,Retail confidence indicator,20.5
2015,4,BS-SCI-BAL,Services confidence indicator,26.0
2015,5,BS-CCI-BAL,Construction confidence indicator,-16.0
2015,5,BS-CSMCI-BAL,Consumer confidence indicator,-1.0
2015,5,BS-ESI-I,Economic sentiment indicator,104.2
2015,5,BS-ICI-BAL,Industrial confidence indicator,4.2
2015,5,BS-RCI-BAL,Retail confidence indicator,20.9
2015,5,BS-SCI-BAL,Services confidence indicator,29.1
2015,6,BS-CCI-BAL,Construction confidence indicator,-17.8
2015,6,BS-CSMCI-BAL,Consumer confidence indicator,-1.3
2015,6,BS-ESI-I,Economic sentiment indicator,105.4
2015,6,BS-ICI-BAL,Industrial confidence indicator,5.3
2015,6,BS-RCI-BAL,Retail confidence indicator,21.6
2015,6,BS-SCI-BAL,Services confidence indicator,31.2
2015,7,BS-CCI-BAL,Construction confidence indicator,-17.8
2015,7,BS-CSMCI-BAL,Consumer confidence indicator,-3.1
2015,7,BS-ESI-I,Economic sentiment indicator,104.8
2015,7,BS-ICI-BAL,Industrial confidence indicator,5.4
2015,7,BS-RCI-BAL,Retail confidence indicator,20.4
2015,7,BS-SCI-BAL,Services confidence indicator,30.0
2015,8,BS-CCI-BAL,Construction confidence indicator,-19.4
2015,8,BS-CSMCI-BAL,Consumer confidence indicator,-2.5
2015,8,BS-ESI-I,Economic sentiment indicator,103.7
2015,8,BS-ICI-BAL,Industrial confidence indicator,2.6
2015,8,BS-RCI-BAL,Retail confidence indicator,18.7
2015,8,BS-SCI-BAL,Services confidence indicator,31.0
2015,9,BS-CCI-BAL,Construction confidence indicator,-15.7
2015,9,BS-CSMCI-BAL,Consumer confidence indicator,-2.9
2015,9,BS-ESI-I,Economic sentiment indicator,103.6
2015,9,BS-ICI-BAL,Industrial confidence indicator,2.5
2015,9,BS-RCI-BAL,Retail confidence indicator,19.4
2015,9,BS-SCI-BAL,Services confidence indicator,30.3
2015,10,BS-CCI-BAL,Construction confidence indicator,-16.5
2015,10,BS-CSMCI-BAL,Consumer confidence indicator,-0.5
2015,10,BS-ESI-I,Economic sentiment indicator,104.4
2015,10,BS-ICI-BAL,Industrial confidence indicator,0.6
2015,10,BS-RCI-BAL,Retail confidence indicator,20.1
2015,10,BS-SCI-BAL,Services confidence indicator,31.7
2015,11,BS-CCI-BAL,Construction confidence indicator,-19.3
2015,11,BS-CSMCI-BAL,Consumer confidence indicator,0.1
2015,11,BS-ESI-I,Economic sentiment indicator,104.7
2015,11,BS-ICI-BAL,Industrial confidence indicator,0.2
2015,11,BS-RCI-BAL,Retail confidence indicator,20.2
2015,11,BS-SCI-BAL,Services confidence indicator,32.8
2015,12,BS-CCI-BAL,Construction confidence indicator,-20.2
2015,12,BS-CSMCI-BAL,Consumer confidence indicator,-0.6
2015,12,BS-ESI-I,Economic sentiment indicator,104.9
2015,12,BS-ICI-BAL,Industrial confidence indicator,1.1
2015,12,BS-RCI-BAL,Retail confidence indicator,19.1
2015,12,BS-SCI-BAL,Services confidence indicator,34.0
2016,1,BS-CCI-BAL,Construction confidence indicator,-18.3
2016,1,BS-CSMCI-BAL,Consumer confidence indicator,1.5
2016,1,BS-ESI-I,Economic sentiment indicator,106.3
2016,1,BS-ICI-BAL,Industrial confidence indicator,3.7
2016,1,BS-RCI-BAL,Retail confidence indicator,19.2
2016,1,BS-SCI-BAL,Services confidence indicator,35.8
2016,2,BS-CCI-BAL,Construction confidence indicator,-20.7
2016,2,BS-CSMCI-BAL,Consumer confidence indicator,-0.4
2016,2,BS-ESI-I,Economic sentiment indicator,104.0
2016,2,BS-ICI-BAL,Industrial confidence indicator,2.3
2016,2,BS-RCI-BAL,Retail confidence indicator,19.7
2016,2,BS-SCI-BAL,Services confidence indicator,32.8
2016,3,BS-CCI-BAL,Construction confidence indicator,-22.5
2016,3,BS-CSMCI-BAL,Consumer confidence indicator,-0.5
2016,3,BS-ESI-I,Economic sentiment indicator,104.1
2016,3,BS-ICI-BAL,Industrial confidence indicator,1.7
2016,3,BS-RCI-BAL,Retail confidence indicator,17.9
2016,3,BS-SCI-BAL,Services confidence indicator,32.8
2016,4,BS-CCI-BAL,Construction confidence indicator,-22.1
2016,4,BS-CSMCI-BAL,Consumer confidence indicator,-0.5
2016,4,BS-ESI-I,Economic sentiment indicator,104.2
2016,4,BS-ICI-BAL,Industrial confidence indicator,3.9
2016,4,BS-RCI-BAL,Retail confidence indicator,17.4
2016,4,BS-SCI-BAL,Services confidence indicator,31.1
2016,5,BS-CCI-BAL,Construction confidence indicator,-24.8
2016,5,BS-CSMCI-BAL,Consumer confidence indicator,0.5
2016,5,BS-ESI-I,Economic sentiment indicator,104.9
2016,5,BS-ICI-BAL,Industrial confidence indicator,3.6
2016,5,BS-RCI-BAL,Retail confidence indicator,18.3
2016,5,BS-SCI-BAL,Services confidence indicator,32.6
2016,6,BS-CCI-BAL,Construction confidence indicator,-24.7
2016,6,BS-CSMCI-BAL,Consumer confidence indicator,-0.6
2016,6,BS-ESI-I,Economic sentiment indicator,104.5
2016,6,BS-ICI-BAL,Industrial confidence indicator,3.1
2016,6,BS-RCI-BAL,Retail confidence indicator,18.5
2016,6,BS-SCI-BAL,Services confidence indicator,32.6
2016,7,BS-CCI-BAL,Construction confidence indicator,-22.1
2016,7,BS-CSMCI-BAL,Consumer confidence indicator,-3.1
2016,7,BS-ESI-I,Economic sentiment indicator,106.0
2016,7,BS-ICI-BAL,Industrial confidence indicator,5.0
2016,7,BS-RCI-BAL,Retail confidence indicator,17.7
2016,7,BS-SCI-BAL,Services confidence indicator,33.3
2016,8,BS-CCI-BAL,Construction confidence indicator,-22.9
2016,8,BS-CSMCI-BAL,Consumer confidence indicator,-2.1
2016,8,BS-ESI-I,Economic sentiment indicator,105.8
2016,8,BS-ICI-BAL,Industrial confidence indicator,5.6
2016,8,BS-RCI-BAL,Retail confidence indicator,18.4
2016,8,BS-SCI-BAL,Services confidence indicator,32.8
2016,9,BS-CCI-BAL,Construction confidence indicator,-27.8
2016,9,BS-CSMCI-BAL,Consumer confidence indicator,2.7
2016,9,BS-ESI-I,Economic sentiment indicator,107.2
2016,9,BS-ICI-BAL,Industrial confidence indicator,4.9
2016,9,BS-RCI-BAL,Retail confidence indicator,18.3
2016,9,BS-SCI-BAL,Services confidence indicator,33.9
2016,10,BS-CCI-BAL,Construction confidence indicator,-24.7
2016,10,BS-CSMCI-BAL,Consumer confidence indicator,1.8
2016,10,BS-ESI-I,Economic sentiment indicator,107.3
2016,10,BS-ICI-BAL,Industrial confidence indicator,3.8
2016,10,BS-RCI-BAL,Retail confidence indicator,21.3
2016,10,BS-SCI-BAL,Services confidence indicator,36.0
2016,11,BS-CCI-BAL,Construction confidence indicator,-23.8
2016,11,BS-CSMCI-BAL,Consumer confidence indicator,2.1
2016,11,BS-ESI-I,Economic sentiment indicator,110.2
2016,11,BS-ICI-BAL,Industrial confidence indicator,6.4
2016,11,BS-RCI-BAL,Retail confidence indicator,22.0
2016,11,BS-SCI-BAL,Services confidence indicator,39.0
2016,12,BS-CCI-BAL,Construction confidence indicator,-27.4
2016,12,BS-CSMCI-BAL,Consumer confidence indicator,1.2
2016,12,BS-ESI-I,Economic sentiment indicator,109.7
2016,12,BS-ICI-BAL,Industrial confidence indicator,6.7
2016,12,BS-RCI-BAL,Retail confidence indicator,20.7
2016,12,BS-SCI-BAL,Services confidence indicator,39.2
2017,1,BS-CCI-BAL,Construction confidence indicator,-26.5
2017,1,BS-CSMCI-BAL,Consumer confidence indicator,2.5
2017,1,BS-ESI-I,Economic sentiment indicator,107.6
2017,1,BS-ICI-BAL,Industrial confidence indicator,3.7
2017,1,BS-RCI-BAL,Retail confidence indicator,23.5
2017,1,BS-SCI-BAL,Services confidence indicator,38.7
2017,2,BS-CCI-BAL,Construction confidence indicator,-22.9
2017,2,BS-CSMCI-BAL,Consumer confidence indicator,2.3
2017,2,BS-ESI-I,Economic sentiment indicator,106.4
2017,2,BS-ICI-BAL,Industrial confidence indicator,2.8
2017,2,BS-RCI-BAL,Retail confidence indicator,22.6
2017,2,BS-SCI-BAL,Services confidence indicator,34.5
2017,3,BS-CCI-BAL,Construction confidence indicator,-22.2
2017,3,BS-CSMCI-BAL,Consumer confidence indicator,0.6
2017,3,BS-ESI-I,Economic sentiment indicator,104.4
2017,3,BS-ICI-BAL,Industrial confidence indicator,1.7
2017,3,BS-RCI-BAL,Retail confidence indicator,22.9
2017,3,BS-SCI-BAL,Services confidence indicator,31.9
2017,4,BS-CCI-BAL,Construction confidence indicator,-21.9
2017,4,BS-CSMCI-BAL,Consumer confidence indicator,3.0
2017,4,BS-ESI-I,Economic sentiment indicator,107.0
2017,4,BS-ICI-BAL,Industrial confidence indicator,3.1
2017,4,BS-RCI-BAL,Retail confidence indicator,19.6
2017,4,BS-SCI-BAL,Services confidence indicator,36.2
2017,5,BS-CCI-BAL,Construction confidence indicator,-22.5
2017,5,BS-CSMCI-BAL,Consumer confidence indicator,-0.1
2017,5,BS-ESI-I,Economic sentiment indicator,105.2
2017,5,BS-ICI-BAL,Industrial confidence indicator,1.6
2017,5,BS-RCI-BAL,Retail confidence indicator,18.0
2017,5,BS-SCI-BAL,Services confidence indicator,36.4
2017,6,BS-CCI-BAL,Construction confidence indicator,-19.2
2017,6,BS-CSMCI-BAL,Consumer confidence indicator,0.7
2017,6,BS-ESI-I,Economic sentiment indicator,106.6
2017,6,BS-ICI-BAL,Industrial confidence indicator,3.0
2017,6,BS-RCI-BAL,Retail confidence indicator,20.0
2017,6,BS-SCI-BAL,Services confidence indicator,36.1
2017,7,BS-CCI-BAL,Construction confidence indicator,-20.8
2017,7,BS-CSMCI-BAL,Consumer confidence indicator,-1.6
2017,7,BS-ESI-I,Economic sentiment indicator,106.9
2017,7,BS-ICI-BAL,Industrial confidence indicator,3.1
2017,7,BS-RCI-BAL,Retail confidence indicator,20.6
2017,7,BS-SCI-BAL,Services confidence indicator,36.4
2017,8,BS-CCI-BAL,Construction confidence indicator,-17.3
2017,8,BS-CSMCI-BAL,Consumer confidence indicator,-0.4
2017,8,BS-ESI-I,Economic sentiment indicator,108.1
2017,8,BS-ICI-BAL,Industrial confidence indicator,3.7
2017,8,BS-RCI-BAL,Retail confidence indicator,23.2
2017,8,BS-SCI-BAL,Services confidence indicator,36.5
2017,9,BS-CCI-BAL,Construction confidence indicator,-16.1
2017,9,BS-CSMCI-BAL,Consumer confidence indicator,2.6
2017,9,BS-ESI-I,Economic sentiment indicator,109.0
2017,9,BS-ICI-BAL,Industrial confidence indicator,4.1
2017,9,BS-RCI-BAL,Retail confidence indicator,19.7
2017,9,BS-SCI-BAL,Services confidence indicator,37.2
2017,10,BS-CCI-BAL,Construction confidence indicator,-16.4
2017,10,BS-CSMCI-BAL,Consumer confidence indicator,4.5
2017,10,BS-ESI-I,Economic sentiment indicator,110.7
2017,10,BS-ICI-BAL,Industrial confidence indicator,7.3
2017,10,BS-RCI-BAL,Retail confidence indicator,22.4
2017,10,BS-SCI-BAL,Services confidence indicator,36.2
2017,11,BS-CCI-BAL,Construction confidence indicator,-15.1
2017,11,BS-CSMCI-BAL,Consumer confidence indicator,6.2
2017,11,BS-ESI-I,Economic sentiment indicator,110.2
2017,11,BS-ICI-BAL,Industrial confidence indicator,5.9
2017,11,BS-RCI-BAL,Retail confidence indicator,21.8
2017,11,BS-SCI-BAL,Services confidence indicator,36.9
2017,12,BS-CCI-BAL,Construction confidence indicator,-13.5
2017,12,BS-CSMCI-BAL,Consumer confidence indicator,4.2
2017,12,BS-ESI-I,Economic sentiment indicator,109.3
2017,12,BS-ICI-BAL,Industrial confidence indicator,4.5
2017,12,BS-RCI-BAL,Retail confidence indicator,21.4
2017,12,BS-SCI-BAL,Services confidence indicator,38.4
2018,1,BS-CCI-BAL,Construction confidence indicator,-14.4
2018,1,BS-CSMCI-BAL,Consumer confidence indicator,5.7
2018,1,BS-ESI-I,Economic sentiment indicator,108.4
2018,1,BS-ICI-BAL,Industrial confidence indicator,1.8
2018,1,BS-RCI-BAL,Retail confidence indicator,22.6
2018,1,BS-SCI-BAL,Services confidence indicator,39.2
2018,2,BS-CCI-BAL,Construction confidence indicator,-8.4
2018,2,BS-CSMCI-BAL,Consumer confidence indicator,4.9
2018,2,BS-ESI-I,Economic sentiment indicator,108.5
2018,2,BS-ICI-BAL,Industrial confidence indicator,1.2
2018,2,BS-RCI-BAL,Retail confidence indicator,24.2
2018,2,BS-SCI-BAL,Services confidence indicator,38.5
2018,3,BS-CCI-BAL,Construction confidence indicator,-6.6
2018,3,BS-CSMCI-BAL,Consumer confidence indicator,7.4
2018,3,BS-ESI-I,Economic sentiment indicator,109.5
2018,3,BS-ICI-BAL,Industrial confidence indicator,4.9
2018,3,BS-RCI-BAL,Retail confidence indicator,23.1
2018,3,BS-SCI-BAL,Services confidence indicator,34.0
2018,4,BS-CCI-BAL,Construction confidence indicator,-4.5
2018,4,BS-CSMCI-BAL,Consumer confidence indicator,5.6
2018,4,BS-ESI-I,Economic sentiment indicator,109.5
2018,4,BS-ICI-BAL,Industrial confidence indicator,5.6
2018,4,BS-RCI-BAL,Retail confidence indicator,25.5
2018,4,BS-SCI-BAL,Services confidence indicator,36.3
2018,5,BS-CCI-BAL,Construction confidence indicator,-6.7
2018,5,BS-CSMCI-BAL,Consumer confidence indicator,6.1
2018,5,BS-ESI-I,Economic sentiment indicator,108.7
2018,5,BS-ICI-BAL,Industrial confidence indicator,3.2
2018,5,BS-RCI-BAL,Retail confidence indicator,23.6
2018,5,BS-SCI-BAL,Services confidence indicator,36.3
2018,6,BS-CCI-BAL,Construction confidence indicator,-5.7
2018,6,BS-CSMCI-BAL,Consumer confidence indicator,5.2
2018,6,BS-ESI-I,Economic sentiment indicator,108.9
2018,6,BS-ICI-BAL,Industrial confidence indicator,3.9
2018,6,BS-RCI-BAL,Retail confidence indicator,22.9
2018,6,BS-SCI-BAL,Services confidence indicator,36.8
2018,7,BS-CCI-BAL,Construction confidence indicator,-3.8
2018,7,BS-CSMCI-BAL,Consumer confidence indicator,2.4
2018,7,BS-ESI-I,Economic sentiment indicator,106.4
2018,7,BS-ICI-BAL,Industrial confidence indicator,-0.3
2018,7,BS-RCI-BAL,Retail confidence indicator,19.7
2018,7,BS-SCI-BAL,Services confidence indicator,36.9
2018,8,BS-CCI-BAL,Construction confidence indicator,-2.4
2018,8,BS-CSMCI-BAL,Consumer confidence indicator,0.8
2018,8,BS-ESI-I,Economic sentiment indicator,105.7
2018,8,BS-ICI-BAL,Industrial confidence indicator,-0.6
2018,8,BS-RCI-BAL,Retail confidence indicator,17.4
2018,8,BS-SCI-BAL,Services confidence indicator,37.7
2018,9,BS-CCI-BAL,Construction confidence indicator,-2.3
2018,9,BS-CSMCI-BAL,Consumer confidence indicator,4.5
2018,9,BS-ESI-I,Economic sentiment indicator,109.3
2018,9,BS-ICI-BAL,Industrial confidence indicator,1.6
2018,9,BS-RCI-BAL,Retail confidence indicator,22.5
2018,9,BS-SCI-BAL,Services confidence indicator,38.8
2018,10,BS-CCI-BAL,Construction confidence indicator,-1.8
2018,10,BS-CSMCI-BAL,Consumer confidence indicator,3.9
2018,10,BS-ESI-I,Economic sentiment indicator,109.0
2018,10,BS-ICI-BAL,Industrial confidence indicator,2.4
2018,10,BS-RCI-BAL,Retail confidence indicator,21.0
2018,10,BS-SCI-BAL,Services confidence indicator,38.2
2018,11,BS-CCI-BAL,Construction confidence indicator,-0.3
2018,11,BS-CSMCI-BAL,Consumer confidence indicator,1.9
2018,11,BS-ESI-I,Economic sentiment indicator,111.0
2018,11,BS-ICI-BAL,Industrial confidence indicator,2.8
2018,11,BS-RCI-BAL,Retail confidence indicator,22.7
2018,11,BS-SCI-BAL,Services confidence indicator,42.8
2018,12,BS-CCI-BAL,Construction confidence indicator,0.1
2018,12,BS-CSMCI-BAL,Consumer confidence indicator,4.8
2018,12,BS-ESI-I,Economic sentiment indicator,110.2
2018,12,BS-ICI-BAL,Industrial confidence indicator,1.0
2018,12,BS-RCI-BAL,Retail confidence indicator,23.5
2018,12,BS-SCI-BAL,Services confidence indicator,40.7
2019,1,BS-CCI-BAL,Construction confidence indicator,2.9
2019,1,BS-CSMCI-BAL,Consumer confidence indicator,4.7
2019,1,BS-ESI-I,Economic sentiment indicator,108.1
2019,1,BS-ICI-BAL,Industrial confidence indicator,-0.8
2019,1,BS-RCI-BAL,Retail confidence indicator,19.1
2019,1,BS-SCI-BAL,Services confidence indicator,38.8
2019,2,BS-CCI-BAL,Construction confidence indicator,-0.4
2019,2,BS-CSMCI-BAL,Consumer confidence indicator,3.7
2019,2,BS-ESI-I,Economic sentiment indicator,107.4
2019,2,BS-ICI-BAL,Industrial confidence indicator,-2.0
2019,2,BS-RCI-BAL,Retail confidence indicator,16.7
2019,2,BS-SCI-BAL,Services confidence indicator,39.4
2019,3,BS-CCI-BAL,Construction confidence indicator,3.5
2019,3,BS-CSMCI-BAL,Consumer confidence indicator,1.7
2019,3,BS-ESI-I,Economic sentiment indicator,106.6
2019,3,BS-ICI-BAL,Industrial confidence indicator,-0.5
2019,3,BS-RCI-BAL,Retail confidence indicator,15.5
2019,3,BS-SCI-BAL,Services confidence indicator,35.7
2019,4,BS-CCI-BAL,Construction confidence indicator,3.7
2019,4,BS-CSMCI-BAL,Consumer confidence indicator,0.8
2019,4,BS-ESI-I,Economic sentiment indicator,106.5
2019,4,BS-ICI-BAL,Industrial confidence indicator,-1.0
2019,4,BS-RCI-BAL,Retail confidence indicator,14.8
2019,4,BS-SCI-BAL,Services confidence indicator,36.3
2019,5,BS-CCI-BAL,Construction confidence indicator,3.0
2019,5,BS-CSMCI-BAL,Consumer confidence indicator,-0.1
2019,5,BS-ESI-I,Economic sentiment indicator,102.9
2019,5,BS-ICI-BAL,Industrial confidence indicator,-3.3
2019,5,BS-RCI-BAL,Retail confidence indicator,15.3
2019,5,BS-SCI-BAL,Services confidence indicator,31.7
2019,6,BS-CCI-BAL,Construction confidence indicator,4.1
2019,6,BS-CSMCI-BAL,Consumer confidence indicator,0.4
2019,6,BS-ESI-I,Economic sentiment indicator,102.7
2019,6,BS-ICI-BAL,Industrial confidence indicator,-4.6
2019,6,BS-RCI-BAL,Retail confidence indicator,14.9
2019,6,BS-SCI-BAL,Services confidence indicator,31.1
2019,7,BS-CCI-BAL,Construction confidence indicator,-0.1
2019,7,BS-CSMCI-BAL,Consumer confidence indicator,0.5
2019,7,BS-ESI-I,Economic sentiment indicator,102.8
2019,7,BS-ICI-BAL,Industrial confidence indicator,-4.7
2019,7,BS-RCI-BAL,Retail confidence indicator,16.7
2019,7,BS-SCI-BAL,Services confidence indicator,30.6
2019,8,BS-CCI-BAL,Construction confidence indicator,-1.4
2019,8,BS-CSMCI-BAL,Consumer confidence indicator,-0.3
2019,8,BS-ESI-I,Economic sentiment indicator,103.6
2019,8,BS-ICI-BAL,Industrial confidence indicator,-5.1
2019,8,BS-RCI-BAL,Retail confidence indicator,17.3
2019,8,BS-SCI-BAL,Services confidence indicator,34.7
2019,9,BS-CCI-BAL,Construction confidence indicator,-2.3
2019,9,BS-CSMCI-BAL,Consumer confidence indicator,0.4
2019,9,BS-ESI-I,Economic sentiment indicator,104.3
2019,9,BS-ICI-BAL,Industrial confidence indicator,-1.3
2019,9,BS-RCI-BAL,Retail confidence indicator,14.3
2019,9,BS-SCI-BAL,Services confidence indicator,32.7
2019,10,BS-CCI-BAL,Construction confidence indicator,0.2
2019,10,BS-CSMCI-BAL,Consumer confidence indicator,0.0
2019,10,BS-ESI-I,Economic sentiment indicator,102.5
2019,10,BS-ICI-BAL,Industrial confidence indicator,-4.3
2019,10,BS-RCI-BAL,Retail confidence indicator,11.1
2019,10,BS-SCI-BAL,Services confidence indicator,32.9
2019,11,BS-CCI-BAL,Construction confidence indicator,-1.0
2019,11,BS-CSMCI-BAL,Consumer confidence indicator,0.8
2019,11,BS-ESI-I,Economic sentiment indicator,104.5
2019,11,BS-ICI-BAL,Industrial confidence indicator,-5.0
2019,11,BS-RCI-BAL,Retail confidence indicator,16.5
2019,11,BS-SCI-BAL,Services confidence indicator,35.6
2019,12,BS-CCI-BAL,Construction confidence indicator,-0.6
2019,12,BS-CSMCI-BAL,Consumer confidence indicator,2.9
2019,12,BS-ESI-I,Economic sentiment indicator,104.0
2019,12,BS-ICI-BAL,Industrial confidence indicator,-4.5
2019,12,BS-RCI-BAL,Retail confidence indicator,14.3
2019,12,BS-SCI-BAL,Services confidence indicator,32.3
2020,1,BS-CCI-BAL,Construction confidence indicator,-4.1
2020,1,BS-CSMCI-BAL,Consumer confidence indicator,1.2
2020,1,BS-ESI-I,Economic sentiment indicator,102.5
2020,1,BS-ICI-BAL,Industrial confidence indicator,-8.9
2020,1,BS-RCI-BAL,Retail confidence indicator,19.4
2020,1,BS-SCI-BAL,Services confidence indicator,33.8
2020,2,BS-CCI-BAL,Construction confidence indicator,-6.0
2020,2,BS-CSMCI-BAL,Consumer confidence indicator,-1.2
2020,2,BS-ESI-I,Economic sentiment indicator,98.5
2020,2,BS-ICI-BAL,Industrial confidence indicator,-6.8
2020,2,BS-RCI-BAL,Retail confidence indicator,25.0
2020,2,BS-SCI-BAL,Services confidence indicator,26.4
2020,3,BS-CCI-BAL,Construction confidence indicator,-4.5
2020,3,BS-CSMCI-BAL,Consumer confidence indicator,-2.6
2020,3,BS-ESI-I,Economic sentiment indicator,96.5
2020,3,BS-ICI-BAL,Industrial confidence indicator,-10.9
2020,3,BS-RCI-BAL,Retail confidence indicator,18.2
2020,3,BS-SCI-BAL,Services confidence indicator,22.9
2020,4,BS-CCI-BAL,Construction confidence indicator,-11.0
2020,4,BS-CSMCI-BAL,Consumer confidence indicator,-19.2
2020,4,BS-ESI-I,Economic sentiment indicator,63.1
2020,4,BS-ICI-BAL,Industrial confidence indicator,-34.3
2020,4,BS-RCI-BAL,Retail confidence indicator,0.5
2020,4,BS-SCI-BAL,Services confidence indicator,-13.7
2020,5,BS-CCI-BAL,Construction confidence indicator,-13.7
2020,5,BS-CSMCI-BAL,Consumer confidence indicator,-9.8
2020,5,BS-ESI-I,Economic sentiment indicator,64.1
2020,5,BS-ICI-BAL,Industrial confidence indicator,-31.8
2020,5,BS-RCI-BAL,Retail confidence indicator,8.0
2020,5,BS-SCI-BAL,Services confidence indicator,-20.7
2020,6,BS-CCI-BAL,Construction confidence indicator,-13.3
2020,6,BS-CSMCI-BAL,Consumer confidence indicator,-8.6
2020,6,BS-ESI-I,Economic sentiment indicator,66.6
2020,6,BS-ICI-BAL,Industrial confidence indicator,-34.3
2020,6,BS-RCI-BAL,Retail confidence indicator,13.6
2020,6,BS-SCI-BAL,Services confidence indicator,-6.7
2020,7,BS-CCI-BAL,Construction confidence indicator,-13.1
2020,7,BS-CSMCI-BAL,Consumer confidence indicator,-8.1
2020,7,BS-ESI-I,Economic sentiment indicator,87.8
2020,7,BS-ICI-BAL,Industrial confidence indicator,-5.9
2020,7,BS-RCI-BAL,Retail confidence indicator,14.5
2020,7,BS-SCI-BAL,Services confidence indicator,2.5
2020,8,BS-CCI-BAL,Construction confidence indicator,-10.2
2020,8,BS-CSMCI-BAL,Consumer confidence indicator,-10.5
2020,8,BS-ESI-I,Economic sentiment indicator,87.5
2020,8,BS-ICI-BAL,Industrial confidence indicator,-4.0
2020,8,BS-RCI-BAL,Retail confidence indicator,15.1
2020,8,BS-SCI-BAL,Services confidence indicator,2.8
2020,9,BS-CCI-BAL,Construction confidence indicator,-8.7
2020,9,BS-CSMCI-BAL,Consumer confidence indicator,-8.0
2020,9,BS-ESI-I,Economic sentiment indicator,94.6
2020,9,BS-ICI-BAL,Industrial confidence indicator,-2.0
2020,9,BS-RCI-BAL,Retail confidence indicator,12.7
2020,9,BS-SCI-BAL,Services confidence indicator,18.6
2020,10,BS-CCI-BAL,Construction confidence indicator,-8.3
2020,10,BS-CSMCI-BAL,Consumer confidence indicator,-16.7
2020,10,BS-ESI-I,Economic sentiment indicator,89.4
2020,10,BS-ICI-BAL,Industrial confidence indicator,-0.8
2020,10,BS-RCI-BAL,Retail confidence indicator,14.8
2020,10,BS-SCI-BAL,Services confidence indicator,6.5
2020,11,BS-CCI-BAL,Construction confidence indicator,-10.7
2020,11,BS-CSMCI-BAL,Consumer confidence indicator,-18.5
2020,11,BS-ESI-I,Economic sentiment indicator,82.0
2020,11,BS-ICI-BAL,Industrial confidence indicator,-6.5
2020,11,BS-RCI-BAL,Retail confidence indicator,10.0
2020,11,BS-SCI-BAL,Services confidence indicator,0.3
2020,12,BS-CCI-BAL,Construction confidence indicator,-9.0
2020,12,BS-CSMCI-BAL,Consumer confidence indicator,-9.7
2020,12,BS-ESI-I,Economic sentiment indicator,91.4
2020,12,BS-ICI-BAL,Industrial confidence indicator,-1.7
2020,12,BS-RCI-BAL,Retail confidence indicator,11.2
2020,12,BS-SCI-BAL,Services confidence indicator,10.8
2021,1,BS-CCI-BAL,Construction confidence indicator,-11.2
2021,1,BS-CSMCI-BAL,Consumer confidence indicator,-12.3
2021,1,BS-ESI-I,Economic sentiment indicator,88.8
2021,1,BS-ICI-BAL,Industrial confidence indicator,-5.3
2021,1,BS-RCI-BAL,Retail confidence indicator,5.5
2021,1,BS-SCI-BAL,Services confidence indicator,10.2
2021,2,BS-CCI-BAL,Construction confidence indicator,-8.4
2021,2,BS-CSMCI-BAL,Consumer confidence indicator,-14.3
2021,2,BS-ESI-I,Economic sentiment indicator,91.6
2021,2,BS-ICI-BAL,Industrial confidence indicator,-0.8
2021,2,BS-RCI-BAL,Retail confidence indicator,6.4
2021,2,BS-SCI-BAL,Services confidence indicator,14.1
2021,3,BS-CCI-BAL,Construction confidence indicator,-5.2
2021,3,BS-CSMCI-BAL,Consumer confidence indicator,-15.8
2021,3,BS-ESI-I,Economic sentiment indicator,86.1
2021,3,BS-ICI-BAL,Industrial confidence indicator,-3.1
2021,3,BS-RCI-BAL,Retail confidence indicator,6.0
2021,3,BS-SCI-BAL,Services confidence indicator,2.6
2021,4,BS-CCI-BAL,Construction confidence indicator,-7.4
2021,4,BS-CSMCI-BAL,Consumer confidence indicator,-9.4
2021,4,BS-ESI-I,Economic sentiment indicator,92.0
2021,4,BS-ICI-BAL,Industrial confidence indicator,-0.7
2021,4,BS-RCI-BAL,Retail confidence indicator,11.0
2021,4,BS-SCI-BAL,Services confidence indicator,10.6
2021,5,BS-CCI-BAL,Construction confidence indicator,-3.7
2021,5,BS-CSMCI-BAL,Consumer confidence indicator,-5.2
2021,5,BS-ESI-I,Economic sentiment indicator,96.5
2021,5,BS-ICI-BAL,Industrial confidence indicator,0.6
2021,5,BS-RCI-BAL,Retail confidence indicator,16.7
2021,5,BS-SCI-BAL,Services confidence indicator,16.5
