release_date,data_month,code,label_en,yoy_index,source_url
2023-09-07,2023-06-30,4775,Cosmetic and toilet articles2),101.72231835522456,https://csu.gov.cz/rychle-informace/maloobchod-cervenec-2023
2023-10-06,2023-06-30,4775,Cosmetic and toilet articles2),101.72231835522459,https://csu.gov.cz/rychle-informace/maloobchod-srpen-2023
2023-11-07,2023-06-30,4775,Cosmetic and toilet articles2),101.73200687881692,https://csu.gov.cz/rychle-informace/maloobchod-zari-2023
2023-12-06,2023-06-30,4775,Cosmetic and toilet articles2),106.68680121309994,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2023
2023-08-04,2023-06-30,4791,Retail sale via mail order houses or via,92.83800097933837,https://csu.gov.cz/rychle-informace/maloobchod-cerven-2023
2023-09-07,2023-06-30,4791,Retail sale via mail order houses or via,94.55697500630443,https://csu.gov.cz/rychle-informace/maloobchod-cervenec-2023
2023-10-06,2023-06-30,4791,Retail sale via mail order houses or via,94.55697500630441,https://csu.gov.cz/rychle-informace/maloobchod-srpen-2023
2023-11-07,2023-06-30,4791,Retail sale via mail order houses or via,94.55642449887301,https://csu.gov.cz/rychle-informace/maloobchod-zari-2023
2023-12-06,2023-06-30,4791,Retail sale via mail order houses or via,102.29746125035544,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2023
2023-10-06,2023-08-31,45,Sale3) and repair of motor vehicles and motorcycles,107.30500948644944,https://csu.gov.cz/rychle-informace/maloobchod-srpen-2023
2023-11-07,2023-08-31,45,Sale3) and repair of motor vehicles and motorcycles,107.95401316613038,https://csu.gov.cz/rychle-informace/maloobchod-zari-2023
2023-12-06,2023-08-31,45,Sale3) and repair of motor vehicles and motorcycles,107.95804528564166,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2023
2024-01-12,2023-08-31,45,Sale3) and repair of motor vehicles and motorcycles,107.96963173835421,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2023
2023-10-06,2023-08-31,47,"Retail trade, except of motor vehicles and motorcycles",97.15273225331255,https://csu.gov.cz/rychle-informace/maloobchod-srpen-2023
2023-11-07,2023-08-31,47,"Retail trade, except of motor vehicles and motorcycles",97.16671640400479,https://csu.gov.cz/rychle-informace/maloobchod-zari-2023
2023-12-06,2023-08-31,47,"Retail trade, except of motor vehicles and motorcycles",97.16750054555108,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2023
2024-01-12,2023-08-31,47,"Retail trade, except of motor vehicles and motorcycles",97.16514424368584,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2023
2023-10-06,2023-08-31,4711,v nespecializovaných prodejnách,96.62820225627047,https://csu.gov.cz/rychle-informace/maloobchod-srpen-2023
2023-11-07,2023-08-31,4711,v nespecializovaných prodejnách,96.41880380597534,https://csu.gov.cz/rychle-informace/maloobchod-zari-2023
2023-12-06,2023-08-31,4711,v nespecializovaných prodejnách,96.41952162907921,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2023
2024-01-12,2023-08-31,4711,v nespecializovaných prodejnách,96.40678420854003,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2023
2023-10-06,2023-08-31,4711_472,"Retail sale of food, beverages and tobacco",96.75112701668114,https://csu.gov.cz/rychle-informace/maloobchod-srpen-2023
2023-11-07,2023-08-31,4711_472,"Retail sale of food, beverages and tobacco",96.47892857634658,https://csu.gov.cz/rychle-informace/maloobchod-zari-2023
2023-12-06,2023-08-31,4711_472,"Retail sale of food, beverages and tobacco",96.48033904474296,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2023
2024-01-12,2023-08-31,4711_472,"Retail sale of food, beverages and tobacco",96.46836244595264,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2023
2023-10-06,2023-08-31,4719,Ostatní maloobchod v nespecializovaných,102.8878886397375,https://csu.gov.cz/rychle-informace/maloobchod-srpen-2023
2023-11-07,2023-08-31,4719,Ostatní maloobchod v nespecializovaných,101.5823748018426,https://csu.gov.cz/rychle-informace/maloobchod-zari-2023
2023-12-06,2023-08-31,4719,Ostatní maloobchod v nespecializovaných,101.5823748018426,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2023
2024-01-12,2023-08-31,4719,Ostatní maloobchod v nespecializovaných,101.58630999643611,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2023
2023-10-06,2023-08-31,4719_474_ž479,Other (non-food) goods,95.91041527062995,https://csu.gov.cz/rychle-informace/maloobchod-srpen-2023
2023-11-07,2023-08-31,4719_474_ž479,Other (non-food) goods,95.72945673350472,https://csu.gov.cz/rychle-informace/maloobchod-zari-2023
2023-12-06,2023-08-31,4719_474_ž479,Other (non-food) goods,95.72964521228037,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2023
2024-01-12,2023-08-31,4719_474_ž479,Other (non-food) goods,95.73185841331636,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2023
2023-10-06,2023-08-31,472,"in specialised stores of food, beverages",98.89435009070971,https://csu.gov.cz/rychle-informace/maloobchod-srpen-2023
2023-11-07,2023-08-31,472,"in specialised stores of food, beverages",97.52725638433085,https://csu.gov.cz/rychle-informace/maloobchod-zari-2023
2023-12-06,2023-08-31,472,"in specialised stores of food, beverages",97.54078021148689,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2023
2024-01-12,2023-08-31,472,"in specialised stores of food, beverages",97.5420696598354,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2023
2023-10-06,2023-08-31,473,Retail sale of automotive fuel in specialised,103.67947076938012,https://csu.gov.cz/rychle-informace/maloobchod-srpen-2023
2023-11-07,2023-08-31,473,Retail sale of automotive fuel in specialised,105.40073860756868,https://csu.gov.cz/rychle-informace/maloobchod-zari-2023
2023-12-06,2023-08-31,473,Retail sale of automotive fuel in specialised,105.40073860756868,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2023
2024-01-12,2023-08-31,473,Retail sale of automotive fuel in specialised,105.40833875610458,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2023
2023-10-06,2023-08-31,474,Information and communication,92.26694562844291,https://csu.gov.cz/rychle-informace/maloobchod-srpen-2023
2023-11-07,2023-08-31,474,Information and communication,93.1980097625254,https://csu.gov.cz/rychle-informace/maloobchod-zari-2023
2023-12-06,2023-08-31,474,Information and communication,93.19800976252539,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2023
2024-01-12,2023-08-31,474,Information and communication,93.19477366681119,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2023
2023-10-06,2023-08-31,475,Other household equipment2),90.6732763990699,https://csu.gov.cz/rychle-informace/maloobchod-srpen-2023
2023-11-07,2023-08-31,475,Other household equipment2),90.32372277971207,https://csu.gov.cz/rychle-informace/maloobchod-zari-2023
2023-12-06,2023-08-31,475,Other household equipment2),90.32372277971206,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2023
2024-01-12,2023-08-31,475,Other household equipment2),90.32235517155436,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2023
2023-10-06,2023-08-31,476,Cultural and recreation goods2),98.6809828554287,https://csu.gov.cz/rychle-informace/maloobchod-srpen-2023
2023-11-07,2023-08-31,476,Cultural and recreation goods2),99.21430869091398,https://csu.gov.cz/rychle-informace/maloobchod-zari-2023
2023-12-06,2023-08-31,476,Cultural and recreation goods2),99.21430869091398,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2023
2024-01-12,2023-08-31,476,Cultural and recreation goods2),99.21963902504176,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2023
2023-10-06,2023-08-31,4771_ž4772,"Clothing, footwear and leather goods2)",91.64903265606324,https://csu.gov.cz/rychle-informace/maloobchod-srpen-2023
2023-11-07,2023-08-31,4771_ž4772,"Clothing, footwear and leather goods2)",92.12806868073746,https://csu.gov.cz/rychle-informace/maloobchod-zari-2023
2023-12-06,2023-08-31,4771_ž4772,"Clothing, footwear and leather goods2)",92.12806868073746,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2023
2024-01-12,2023-08-31,4771_ž4772,"Clothing, footwear and leather goods2)",92.12487748423888,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2023
2023-10-06,2023-08-31,4773_ž4774,Pharmaceutical and medical goods2),97.17769188187391,https://csu.gov.cz/rychle-informace/maloobchod-srpen-2023
2023-11-07,2023-08-31,4773_ž4774,Pharmaceutical and medical goods2),98.62645134420099,https://csu.gov.cz/rychle-informace/maloobchod-zari-2023
2023-12-06,2023-08-31,4773_ž4774,Pharmaceutical and medical goods2),98.62645134420096,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2023
2024-01-12,2023-08-31,4773_ž4774,Pharmaceutical and medical goods2),98.64000089918655,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2023
2023-10-06,2023-08-31,4775,Cosmetic and toilet articles2),104.64098049181433,https://csu.gov.cz/rychle-informace/maloobchod-srpen-2023
2023-11-07,2023-08-31,4775,Cosmetic and toilet articles2),104.76236836400759,https://csu.gov.cz/rychle-informace/maloobchod-zari-2023
2023-12-06,2023-08-31,4775,Cosmetic and toilet articles2),104.76236836400759,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2023
2024-01-12,2023-08-31,4775,Cosmetic and toilet articles2),104.76950379339823,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2023
2023-10-06,2023-08-31,4791,Retail sale via mail order houses or via,102.79170597764697,https://csu.gov.cz/rychle-informace/maloobchod-srpen-2023
2023-11-07,2023-08-31,4791,Retail sale via mail order houses or via,102.10349003961379,https://csu.gov.cz/rychle-informace/maloobchod-zari-2023
2023-12-06,2023-08-31,4791,Retail sale via mail order houses or via,102.10349003961376,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2023
2024-01-12,2023-08-31,4791,Retail sale via mail order houses or via,102.1075557703733,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2023
2023-11-07,2023-09-30,45,Sale3) and repair of motor vehicles and motorcycles,102.6960057529636,https://csu.gov.cz/rychle-informace/maloobchod-zari-2023
2023-12-06,2023-09-30,45,Sale3) and repair of motor vehicles and motorcycles,102.77288346376163,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2023
2024-01-12,2023-09-30,45,Sale3) and repair of motor vehicles and motorcycles,102.76031630476436,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2023
2024-02-07,2023-09-30,45,Sale3) and repair of motor vehicles and motorcycles,102.75514905641066,https://csu.gov.cz/rychle-informace/maloobchod-prosinec-2023
2023-11-07,2023-09-30,47,"Retail trade, except of motor vehicles and motorcycles",95.97895581684736,https://csu.gov.cz/rychle-informace/maloobchod-zari-2023
2023-12-06,2023-09-30,47,"Retail trade, except of motor vehicles and motorcycles",95.74458084946448,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2023
2024-01-12,2023-09-30,47,"Retail trade, except of motor vehicles and motorcycles",95.74671647841444,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2023
2024-02-07,2023-09-30,47,"Retail trade, except of motor vehicles and motorcycles",95.73515122480588,https://csu.gov.cz/rychle-informace/maloobchod-prosinec-2023
2023-11-07,2023-09-30,4711,v nespecializovaných prodejnách,95.82278078733114,https://csu.gov.cz/rychle-informace/maloobchod-zari-2023
2023-12-06,2023-09-30,4711,v nespecializovaných prodejnách,96.09214981286857,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2023
2024-01-12,2023-09-30,4711,v nespecializovaných prodejnách,96.1060821906894,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2023
2024-02-07,2023-09-30,4711,v nespecializovaných prodejnách,96.08698503143049,https://csu.gov.cz/rychle-informace/maloobchod-prosinec-2023
2023-11-07,2023-09-30,4711_472,"Retail sale of food, beverages and tobacco",95.9420874715347,https://csu.gov.cz/rychle-informace/maloobchod-zari-2023
2023-12-06,2023-09-30,4711_472,"Retail sale of food, beverages and tobacco",96.22084213088462,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2023
2024-01-12,2023-09-30,4711_472,"Retail sale of food, beverages and tobacco",96.23348854363412,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2023
2024-02-07,2023-09-30,4711_472,"Retail sale of food, beverages and tobacco",96.21355725713605,https://csu.gov.cz/rychle-informace/maloobchod-prosinec-2023
2023-11-07,2023-09-30,4719,Ostatní maloobchod v nespecializovaných,101.47357583263785,https://csu.gov.cz/rychle-informace/maloobchod-zari-2023
2023-12-06,2023-09-30,4719,Ostatní maloobchod v nespecializovaných,101.98786540766405,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2023
2024-01-12,2023-09-30,4719,Ostatní maloobchod v nespecializovaných,101.98325621441278,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2023
2024-02-07,2023-09-30,4719,Ostatní maloobchod v nespecializovaných,101.96745823173285,https://csu.gov.cz/rychle-informace/maloobchod-prosinec-2023
2023-11-07,2023-09-30,4719_474_ž479,Other (non-food) goods,94.09098318707542,https://csu.gov.cz/rychle-informace/maloobchod-zari-2023
2023-12-06,2023-09-30,4719_474_ž479,Other (non-food) goods,93.44228353681525,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2023
2024-01-12,2023-09-30,4719_474_ž479,Other (non-food) goods,93.43984177500954,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2023
2024-02-07,2023-09-30,4719_474_ž479,Other (non-food) goods,93.43244205717336,https://csu.gov.cz/rychle-informace/maloobchod-prosinec-2023
2023-11-07,2023-09-30,472,"in specialised stores of food, beverages",98.08616502750839,https://csu.gov.cz/rychle-informace/maloobchod-zari-2023
2023-12-06,2023-09-30,472,"in specialised stores of food, beverages",98.5328910965548,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2023
2024-01-12,2023-09-30,472,"in specialised stores of food, beverages",98.52256078174847,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2023
2024-02-07,2023-09-30,472,"in specialised stores of food, beverages",98.48764297800022,https://csu.gov.cz/rychle-informace/maloobchod-prosinec-2023
2023-11-07,2023-09-30,473,Retail sale of automotive fuel in specialised,104.46771959771016,https://csu.gov.cz/rychle-informace/maloobchod-zari-2023
2023-12-06,2023-09-30,473,Retail sale of automotive fuel in specialised,104.5616888170009,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2023
2024-01-12,2023-09-30,473,Retail sale of automotive fuel in specialised,104.55289324920527,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2023
2024-02-07,2023-09-30,473,Retail sale of automotive fuel in specialised,104.54746213666364,https://csu.gov.cz/rychle-informace/maloobchod-prosinec-2023
2023-11-07,2023-09-30,474,Information and communication,93.94315599600912,https://csu.gov.cz/rychle-informace/maloobchod-zari-2023
2023-12-06,2023-09-30,474,Information and communication,96.81047097968612,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2023
2024-01-12,2023-09-30,474,Information and communication,96.81439291277157,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2023
2024-02-07,2023-09-30,474,Information and communication,96.79255484025431,https://csu.gov.cz/rychle-informace/maloobchod-prosinec-2023
2023-11-07,2023-09-30,475,Other household equipment2),89.99578747489359,https://csu.gov.cz/rychle-informace/maloobchod-zari-2023
2023-12-06,2023-09-30,475,Other household equipment2),90.24057233788993,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2023
2024-01-12,2023-09-30,475,Other household equipment2),90.24216643805963,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2023
2024-02-07,2023-09-30,475,Other household equipment2),90.24002642214704,https://csu.gov.cz/rychle-informace/maloobchod-prosinec-2023
2023-11-07,2023-09-30,476,Cultural and recreation goods2),91.5850730727834,https://csu.gov.cz/rychle-informace/maloobchod-zari-2023
2023-12-06,2023-09-30,476,Cultural and recreation goods2),93.24590473758529,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2023
2024-01-12,2023-09-30,476,Cultural and recreation goods2),93.24006045236118,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2023
2024-02-07,2023-09-30,476,Cultural and recreation goods2),93.23502705415177,https://csu.gov.cz/rychle-informace/maloobchod-prosinec-2023
2023-11-07,2023-09-30,4771_ž4772,"Clothing, footwear and leather goods2)",83.85879986377691,https://csu.gov.cz/rychle-informace/maloobchod-zari-2023
2023-12-06,2023-09-30,4771_ž4772,"Clothing, footwear and leather goods2)",80.91428379125277,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2023
2024-01-12,2023-09-30,4771_ž4772,"Clothing, footwear and leather goods2)",80.91755380712826,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2023
2024-02-07,2023-09-30,4771_ž4772,"Clothing, footwear and leather goods2)",80.90890340682205,https://csu.gov.cz/rychle-informace/maloobchod-prosinec-2023
2023-11-07,2023-09-30,4773_ž4774,Pharmaceutical and medical goods2),97.00919260119703,https://csu.gov.cz/rychle-informace/maloobchod-zari-2023
2023-12-06,2023-09-30,4773_ž4774,Pharmaceutical and medical goods2),96.35911776639513,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2023
2024-01-12,2023-09-30,4773_ž4774,Pharmaceutical and medical goods2),96.3436756579766,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2023
2024-02-07,2023-09-30,4773_ž4774,Pharmaceutical and medical goods2),96.33885331531957,https://csu.gov.cz/rychle-informace/maloobchod-prosinec-2023
2023-11-07,2023-09-30,4775,Cosmetic and toilet articles2),112.790466810051,https://csu.gov.cz/rychle-informace/maloobchod-zari-2023
2023-12-06,2023-09-30,4775,Cosmetic and toilet articles2),112.10558439242165,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2023
2024-01-12,2023-09-30,4775,Cosmetic and toilet articles2),112.09667687259781,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2023
2024-02-07,2023-09-30,4775,Cosmetic and toilet articles2),112.07988750708782,https://csu.gov.cz/rychle-informace/maloobchod-prosinec-2023
2023-11-07,2023-09-30,4791,Retail sale via mail order houses or via,99.1547339529162,https://csu.gov.cz/rychle-informace/maloobchod-zari-2023
2023-12-06,2023-09-30,4791,Retail sale via mail order houses or via,97.36275654352023,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2023
2024-01-12,2023-09-30,4791,Retail sale via mail order houses or via,97.3582336231166,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2023
2024-02-07,2023-09-30,4791,Retail sale via mail order houses or via,97.35464959447685,https://csu.gov.cz/rychle-informace/maloobchod-prosinec-2023
2023-12-06,2023-10-31,45,Sale3) and repair of motor vehicles and motorcycles,105.94030497751861,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2023
2024-01-12,2023-10-31,45,Sale3) and repair of motor vehicles and motorcycles,105.20135495719258,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2023
2024-02-07,2023-10-31,45,Sale3) and repair of motor vehicles and motorcycles,105.2148666768427,https://csu.gov.cz/rychle-informace/maloobchod-prosinec-2023
2024-03-12,2023-10-31,45,Sale3) and repair of motor vehicles and motorcycles,106.48392683439825,https://csu.gov.cz/rychle-informace/maloobchod-leden-2024
2023-12-06,2023-10-31,47,"Retail trade, except of motor vehicles and motorcycles",98.61348380596779,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2023
2024-01-12,2023-10-31,47,"Retail trade, except of motor vehicles and motorcycles",98.42135417495301,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2023
2024-02-07,2023-10-31,47,"Retail trade, except of motor vehicles and motorcycles",98.43072831608461,https://csu.gov.cz/rychle-informace/maloobchod-prosinec-2023
2024-03-12,2023-10-31,47,"Retail trade, except of motor vehicles and motorcycles",98.30434683895115,https://csu.gov.cz/rychle-informace/maloobchod-leden-2024
2023-12-06,2023-10-31,4711,v nespecializovaných prodejnách,97.30797633569486,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2023
2024-01-12,2023-10-31,4711,v nespecializovaných prodejnách,96.64772677529466,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2023
2024-02-07,2023-10-31,4711,v nespecializovaných prodejnách,96.63697744167273,https://csu.gov.cz/rychle-informace/maloobchod-prosinec-2023
2024-03-12,2023-10-31,4711,v nespecializovaných prodejnách,96.06503699118718,https://csu.gov.cz/rychle-informace/maloobchod-leden-2024
2023-12-06,2023-10-31,4711_472,"Retail sale of food, beverages and tobacco",97.32131225635719,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2023
2024-01-12,2023-10-31,4711_472,"Retail sale of food, beverages and tobacco",96.66933988493464,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2023
2024-02-07,2023-10-31,4711_472,"Retail sale of food, beverages and tobacco",96.6582072895718,https://csu.gov.cz/rychle-informace/maloobchod-prosinec-2023
2024-03-12,2023-10-31,4711_472,"Retail sale of food, beverages and tobacco",96.1423111751226,https://csu.gov.cz/rychle-informace/maloobchod-leden-2024
2023-12-06,2023-10-31,4719,Ostatní maloobchod v nespecializovaných,107.76900620038398,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2023
2024-01-12,2023-10-31,4719,Ostatní maloobchod v nespecializovaných,108.27537120109581,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2023
2024-02-07,2023-10-31,4719,Ostatní maloobchod v nespecializovaných,108.32234852875264,https://csu.gov.cz/rychle-informace/maloobchod-prosinec-2023
2024-03-12,2023-10-31,4719,Ostatní maloobchod v nespecializovaných,107.44897648210592,https://csu.gov.cz/rychle-informace/maloobchod-leden-2024
2023-12-06,2023-10-31,4719_474_ž479,Other (non-food) goods,98.97756031332685,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2023
2024-01-12,2023-10-31,4719_474_ž479,Other (non-food) goods,99.4846553401225,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2023
2024-02-07,2023-10-31,4719_474_ž479,Other (non-food) goods,99.50669682243706,https://csu.gov.cz/rychle-informace/maloobchod-prosinec-2023
2024-03-12,2023-10-31,4719_474_ž479,Other (non-food) goods,99.56401871702721,https://csu.gov.cz/rychle-informace/maloobchod-leden-2024
2023-12-06,2023-10-31,472,"in specialised stores of food, beverages",97.56446094372974,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2023
2024-01-12,2023-10-31,472,"in specialised stores of food, beverages",97.06324190792476,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2023
2024-02-07,2023-10-31,472,"in specialised stores of food, beverages",97.04511338901054,https://csu.gov.cz/rychle-informace/maloobchod-prosinec-2023
2024-03-12,2023-10-31,472,"in specialised stores of food, beverages",96.85515034423969,https://csu.gov.cz/rychle-informace/maloobchod-leden-2024
2023-12-06,2023-10-31,473,Retail sale of automotive fuel in specialised,100.75112417929721,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2023
2024-01-12,2023-10-31,473,Retail sale of automotive fuel in specialised,98.81981922987242,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2023
2024-02-07,2023-10-31,473,Retail sale of automotive fuel in specialised,98.83419389375406,https://csu.gov.cz/rychle-informace/maloobchod-prosinec-2023
2024-03-12,2023-10-31,473,Retail sale of automotive fuel in specialised,99.66424669853266,https://csu.gov.cz/rychle-informace/maloobchod-leden-2024
2023-12-06,2023-10-31,474,Information and communication,96.89079343081387,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2023
2024-01-12,2023-10-31,474,Information and communication,99.61730882487632,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2023
2024-02-07,2023-10-31,474,Information and communication,99.68025268443328,https://csu.gov.cz/rychle-informace/maloobchod-prosinec-2023
2024-03-12,2023-10-31,474,Information and communication,96.80342002249196,https://csu.gov.cz/rychle-informace/maloobchod-leden-2024
2023-12-06,2023-10-31,475,Other household equipment2),97.05661491772193,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2023
2024-01-12,2023-10-31,475,Other household equipment2),97.38921951407148,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2023
2024-02-07,2023-10-31,475,Other household equipment2),97.39568641153168,https://csu.gov.cz/rychle-informace/maloobchod-prosinec-2023
2024-03-12,2023-10-31,475,Other household equipment2),97.47726500489541,https://csu.gov.cz/rychle-informace/maloobchod-leden-2024
2023-12-06,2023-10-31,476,Cultural and recreation goods2),98.11378304614708,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2023
2024-01-12,2023-10-31,476,Cultural and recreation goods2),97.3151770526334,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2023
2024-02-07,2023-10-31,476,Cultural and recreation goods2),97.32988804257884,https://csu.gov.cz/rychle-informace/maloobchod-prosinec-2023
2024-03-12,2023-10-31,476,Cultural and recreation goods2),98.78299141944198,https://csu.gov.cz/rychle-informace/maloobchod-leden-2024
2023-12-06,2023-10-31,4771_ž4772,"Clothing, footwear and leather goods2)",93.94928512343267,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2023
2024-01-12,2023-10-31,4771_ž4772,"Clothing, footwear and leather goods2)",95.89615200254345,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2023
2024-02-07,2023-10-31,4771_ž4772,"Clothing, footwear and leather goods2)",95.9248625114754,https://csu.gov.cz/rychle-informace/maloobchod-prosinec-2023
2024-03-12,2023-10-31,4771_ž4772,"Clothing, footwear and leather goods2)",95.85795689418732,https://csu.gov.cz/rychle-informace/maloobchod-leden-2024
2023-12-06,2023-10-31,4773_ž4774,Pharmaceutical and medical goods2),97.77151546544277,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2023
2024-01-12,2023-10-31,4773_ž4774,Pharmaceutical and medical goods2),97.31697439683828,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2023
2024-02-07,2023-10-31,4773_ž4774,Pharmaceutical and medical goods2),97.33061466122187,https://csu.gov.cz/rychle-informace/maloobchod-prosinec-2023
2024-03-12,2023-10-31,4773_ž4774,Pharmaceutical and medical goods2),97.94443902034597,https://csu.gov.cz/rychle-informace/maloobchod-leden-2024
2023-12-06,2023-10-31,4775,Cosmetic and toilet articles2),105.87309747523581,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2023
2024-01-12,2023-10-31,4775,Cosmetic and toilet articles2),105.28614213077962,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2023
2024-02-07,2023-10-31,4775,Cosmetic and toilet articles2),105.33030877378009,https://csu.gov.cz/rychle-informace/maloobchod-prosinec-2023
2024-03-12,2023-10-31,4775,Cosmetic and toilet articles2),106.03894975916668,https://csu.gov.cz/rychle-informace/maloobchod-leden-2024
2023-12-06,2023-10-31,4791,Retail sale via mail order houses or via,105.31173020429532,https://csu.gov.cz/rychle-informace/maloobchod-rijen-2023
2024-01-12,2023-10-31,4791,Retail sale via mail order houses or via,105.1644917607085,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2023
2024-02-07,2023-10-31,4791,Retail sale via mail order houses or via,105.17533243562778,https://csu.gov.cz/rychle-informace/maloobchod-prosinec-2023
2024-03-12,2023-10-31,4791,Retail sale via mail order houses or via,106.36159840057284,https://csu.gov.cz/rychle-informace/maloobchod-leden-2024
2024-01-12,2023-11-30,45,Sale3) and repair of motor vehicles and motorcycles,104.70386574840589,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2023
2024-02-07,2023-11-30,45,Sale3) and repair of motor vehicles and motorcycles,105.59474011023862,https://csu.gov.cz/rychle-informace/maloobchod-prosinec-2023
2024-03-12,2023-11-30,45,Sale3) and repair of motor vehicles and motorcycles,107.14165380809253,https://csu.gov.cz/rychle-informace/maloobchod-leden-2024
2024-04-05,2023-11-30,45,Sale3) and repair of motor vehicles and motorcycles,107.1418682253054,https://csu.gov.cz/rychle-informace/maloobchod-unor-2024
2024-01-12,2023-11-30,47,"Retail trade, except of motor vehicles and motorcycles",100.86681364618337,https://csu.gov.cz/rychle-informace/maloobchod-listopad-2023
2024-02-07,2023-11-30,47,"Retail trade, except of motor vehicles and motorcycles",100.11381188190474,https://csu.gov.cz/rychle-informace/maloobchod-prosinec-2023
