release_date,data_month,nace_code,nace_label_en,yoy_index,source_url
2025-03-12,2024-12-31,23,Manufacture of other non-metallic mineral products,112.51700911238822,https://csu.gov.cz/rychle-informace/prumysl-leden-2025
2025-04-07,2024-12-31,23,Manufacture of other non-metallic mineral products,112.5170091123882,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2024-12-31,23,Manufacture of other non-metallic mineral products,112.5170091123882,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-02-06,2024-12-31,24,Manufacture of basic metals,96.43351330226065,https://csu.gov.cz/rychle-informace/prumysl-prosinec-2024
2025-03-12,2024-12-31,24,Manufacture of basic metals,97.95518903911909,https://csu.gov.cz/rychle-informace/prumysl-leden-2025
2025-04-07,2024-12-31,24,Manufacture of basic metals,97.95518903911909,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2024-12-31,24,Manufacture of basic metals,97.95518903911909,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-02-06,2024-12-31,25,"Manufacture of fabricated metal products, except machinery and equipment",101.08702906467859,https://csu.gov.cz/rychle-informace/prumysl-prosinec-2024
2025-03-12,2024-12-31,25,"Manufacture of fabricated metal products, except machinery and equipment",101.82406058474479,https://csu.gov.cz/rychle-informace/prumysl-leden-2025
2025-04-07,2024-12-31,25,"Manufacture of fabricated metal products, except machinery and equipment",101.82406058474476,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2024-12-31,25,"Manufacture of fabricated metal products, except machinery and equipment",101.82406058474476,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-02-06,2024-12-31,26,a zařízení,100.14837066943862,https://csu.gov.cz/rychle-informace/prumysl-prosinec-2024
2025-03-12,2024-12-31,26,a zařízení,100.21805978395781,https://csu.gov.cz/rychle-informace/prumysl-leden-2025
2025-04-07,2024-12-31,26,a zařízení,100.21805978395781,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2024-12-31,26,a zařízení,100.21805978395784,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-02-06,2024-12-31,27,Manufacture of electrical equipment,87.74566029250401,https://csu.gov.cz/rychle-informace/prumysl-prosinec-2024
2025-03-12,2024-12-31,27,Manufacture of electrical equipment,90.74012168744538,https://csu.gov.cz/rychle-informace/prumysl-leden-2025
2025-04-07,2024-12-31,27,Manufacture of electrical equipment,90.74012168744538,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2024-12-31,27,Manufacture of electrical equipment,90.74012168744538,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-02-06,2024-12-31,28,Manufacture of machinery and equipment n.e.c.,91.08333953342617,https://csu.gov.cz/rychle-informace/prumysl-prosinec-2024
2025-03-12,2024-12-31,28,Manufacture of machinery and equipment n.e.c.,89.48343781900505,https://csu.gov.cz/rychle-informace/prumysl-leden-2025
2025-04-07,2024-12-31,28,Manufacture of machinery and equipment n.e.c.,89.48343781900505,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2024-12-31,28,Manufacture of machinery and equipment n.e.c.,89.48343781900505,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-02-06,2024-12-31,29,"Manufacture of motor vehicles, trailers and semi-trailers",88.68427054678054,https://csu.gov.cz/rychle-informace/prumysl-prosinec-2024
2025-03-12,2024-12-31,29,"Manufacture of motor vehicles, trailers and semi-trailers",89.4517727830861,https://csu.gov.cz/rychle-informace/prumysl-leden-2025
2025-04-07,2024-12-31,29,"Manufacture of motor vehicles, trailers and semi-trailers",89.4517727830861,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2024-12-31,29,"Manufacture of motor vehicles, trailers and semi-trailers",89.45177278308611,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-02-06,2024-12-31,30,Manufacture of other transport equipment,73.04122988969381,https://csu.gov.cz/rychle-informace/prumysl-prosinec-2024
2025-03-12,2024-12-31,30,Manufacture of other transport equipment,72.92431967007387,https://csu.gov.cz/rychle-informace/prumysl-leden-2025
2025-04-07,2024-12-31,30,Manufacture of other transport equipment,72.92431967007387,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2024-12-31,30,Manufacture of other transport equipment,72.92431967007387,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-02-06,2024-12-31,31,Manufacture of furniture,109.43896098205101,https://csu.gov.cz/rychle-informace/prumysl-prosinec-2024
2025-03-12,2024-12-31,31,Manufacture of furniture,99.80037600307291,https://csu.gov.cz/rychle-informace/prumysl-leden-2025
2025-04-07,2024-12-31,31,Manufacture of furniture,99.80037600307293,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2024-12-31,31,Manufacture of furniture,99.80037600307291,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-02-06,2024-12-31,32,Other manufacturing,103.69845461250146,https://csu.gov.cz/rychle-informace/prumysl-prosinec-2024
2025-03-12,2024-12-31,32,Other manufacturing,105.16566254285624,https://csu.gov.cz/rychle-informace/prumysl-leden-2025
2025-04-07,2024-12-31,32,Other manufacturing,105.16566254285624,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2024-12-31,32,Other manufacturing,105.16566254285624,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-02-06,2024-12-31,33,Repair and installation of machinery and equipment,117.92196474679308,https://csu.gov.cz/rychle-informace/prumysl-prosinec-2024
2025-03-12,2024-12-31,33,Repair and installation of machinery and equipment,115.59419848688918,https://csu.gov.cz/rychle-informace/prumysl-leden-2025
2025-04-07,2024-12-31,33,Repair and installation of machinery and equipment,115.59419848688918,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2024-12-31,33,Repair and installation of machinery and equipment,115.59419848688918,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-02-06,2024-12-31,B,Mining and quarrying,85.26358853771889,https://csu.gov.cz/rychle-informace/prumysl-prosinec-2024
2025-03-12,2024-12-31,B,Mining and quarrying,86.10312625436308,https://csu.gov.cz/rychle-informace/prumysl-leden-2025
2025-04-07,2024-12-31,B,Mining and quarrying,86.10601868564804,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2024-12-31,B,Mining and quarrying,86.10633849033766,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-02-06,2024-12-31,BCD,"Industry, total",96.99106459493927,https://csu.gov.cz/rychle-informace/prumysl-prosinec-2024
2025-03-12,2024-12-31,BCD,"Industry, total",97.28125923833639,https://csu.gov.cz/rychle-informace/prumysl-leden-2025
2025-04-07,2024-12-31,BCD,"Industry, total",97.28122327263333,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2024-12-31,BCD,"Industry, total",97.28131144253656,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-02-06,2024-12-31,C,Manufacturing,96.85233151601744,https://csu.gov.cz/rychle-informace/prumysl-prosinec-2024
2025-03-12,2024-12-31,C,Manufacturing,97.16675714763213,https://csu.gov.cz/rychle-informace/prumysl-leden-2025
2025-04-07,2024-12-31,C,Manufacturing,97.16664958452166,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2024-12-31,C,Manufacturing,97.16674597548044,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-02-06,2024-12-31,D,"Electricity, gas, steam and air conditioning supply*)",100.1520655458982,https://csu.gov.cz/rychle-informace/prumysl-prosinec-2024
2025-03-12,2024-12-31,D,"Electricity, gas, steam and air conditioning supply*)",100.1520655458982,https://csu.gov.cz/rychle-informace/prumysl-leden-2025
2025-04-07,2024-12-31,D,"Electricity, gas, steam and air conditioning supply*)",100.1520655458982,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2024-12-31,D,"Electricity, gas, steam and air conditioning supply*)",100.1520655458982,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-03-12,2025-01-31,10,Manufacture of food products,103.94587492392662,https://csu.gov.cz/rychle-informace/prumysl-leden-2025
2025-04-07,2025-01-31,10,Manufacture of food products,104.37861416747414,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2025-01-31,10,Manufacture of food products,104.37861416747415,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-06-06,2025-01-31,10,Manufacture of food products,104.50338053255163,https://csu.gov.cz/rychle-informace/prumysl-duben-2025
2025-03-12,2025-01-31,11,Manufacture of beverages,106.20565355771741,https://csu.gov.cz/rychle-informace/prumysl-leden-2025
2025-04-07,2025-01-31,11,Manufacture of beverages,103.58004530429818,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2025-01-31,11,Manufacture of beverages,103.58004530429818,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-06-06,2025-01-31,11,Manufacture of beverages,103.5498504402201,https://csu.gov.cz/rychle-informace/prumysl-duben-2025
2025-03-12,2025-01-31,13,Manufacture of textiles,96.89840551918,https://csu.gov.cz/rychle-informace/prumysl-leden-2025
2025-04-07,2025-01-31,13,Manufacture of textiles,98.7047931015789,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2025-01-31,13,Manufacture of textiles,98.70479310157891,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-06-06,2025-01-31,13,Manufacture of textiles,98.29600259935395,https://csu.gov.cz/rychle-informace/prumysl-duben-2025
2025-03-12,2025-01-31,14,Manufacture of wearing apparel,78.6133105838711,https://csu.gov.cz/rychle-informace/prumysl-leden-2025
2025-04-07,2025-01-31,14,Manufacture of wearing apparel,78.75319590868384,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2025-01-31,14,Manufacture of wearing apparel,78.75319590868385,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-06-06,2025-01-31,14,Manufacture of wearing apparel,80.45522176159268,https://csu.gov.cz/rychle-informace/prumysl-duben-2025
2025-03-12,2025-01-31,15,Manufacture of leather and related products,106.49109883469423,https://csu.gov.cz/rychle-informace/prumysl-leden-2025
2025-04-07,2025-01-31,15,Manufacture of leather and related products,91.38506173743343,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2025-01-31,15,Manufacture of leather and related products,91.38506173743343,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-06-06,2025-01-31,15,Manufacture of leather and related products,91.38506173743343,https://csu.gov.cz/rychle-informace/prumysl-duben-2025
2025-03-12,2025-01-31,16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles",95.4708725297063,https://csu.gov.cz/rychle-informace/prumysl-leden-2025
2025-04-07,2025-01-31,16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles",96.11083882077426,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2025-01-31,16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles",96.11083882077426,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-06-06,2025-01-31,16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles",95.6556311796676,https://csu.gov.cz/rychle-informace/prumysl-duben-2025
2025-03-12,2025-01-31,17,Manufacture of paper and paper products,103.69170286994851,https://csu.gov.cz/rychle-informace/prumysl-leden-2025
2025-04-07,2025-01-31,17,Manufacture of paper and paper products,103.60771776017643,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2025-01-31,17,Manufacture of paper and paper products,103.60771776017641,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-06-06,2025-01-31,17,Manufacture of paper and paper products,103.29599285981637,https://csu.gov.cz/rychle-informace/prumysl-duben-2025
2025-03-12,2025-01-31,18,Printing and reproduction of recorded media,101.71185508471308,https://csu.gov.cz/rychle-informace/prumysl-leden-2025
2025-04-07,2025-01-31,18,Printing and reproduction of recorded media,100.15301803358074,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2025-01-31,18,Printing and reproduction of recorded media,100.15301803358074,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-06-06,2025-01-31,18,Printing and reproduction of recorded media,96.11082802945022,https://csu.gov.cz/rychle-informace/prumysl-duben-2025
2025-03-12,2025-01-31,20,Manufacture of chemicals and chemical products,96.60048995689831,https://csu.gov.cz/rychle-informace/prumysl-leden-2025
2025-04-07,2025-01-31,20,Manufacture of chemicals and chemical products,96.28063159229218,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2025-01-31,20,Manufacture of chemicals and chemical products,96.28063159229218,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-06-06,2025-01-31,20,Manufacture of chemicals and chemical products,96.27529556385687,https://csu.gov.cz/rychle-informace/prumysl-duben-2025
2025-03-12,2025-01-31,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,100.09051224706442,https://csu.gov.cz/rychle-informace/prumysl-leden-2025
2025-04-07,2025-01-31,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,100.01177634105056,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2025-01-31,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,100.01177634105056,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-06-06,2025-01-31,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,100.01785217180948,https://csu.gov.cz/rychle-informace/prumysl-duben-2025
2025-03-12,2025-01-31,22,Manufacture of rubber and plastic products,98.17314903727775,https://csu.gov.cz/rychle-informace/prumysl-leden-2025
2025-04-07,2025-01-31,22,Manufacture of rubber and plastic products,98.85192533043973,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2025-01-31,22,Manufacture of rubber and plastic products,98.85192533043971,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-06-06,2025-01-31,22,Manufacture of rubber and plastic products,98.77674059882115,https://csu.gov.cz/rychle-informace/prumysl-duben-2025
2025-03-12,2025-01-31,23,Manufacture of other non-metallic mineral products,102.44631336645722,https://csu.gov.cz/rychle-informace/prumysl-leden-2025
2025-04-07,2025-01-31,23,Manufacture of other non-metallic mineral products,103.15457151922669,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2025-01-31,23,Manufacture of other non-metallic mineral products,103.15457151922669,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-06-06,2025-01-31,23,Manufacture of other non-metallic mineral products,102.96913651191532,https://csu.gov.cz/rychle-informace/prumysl-duben-2025
2025-03-12,2025-01-31,24,Manufacture of basic metals,93.85641631387354,https://csu.gov.cz/rychle-informace/prumysl-leden-2025
2025-04-07,2025-01-31,24,Manufacture of basic metals,93.42967755066888,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2025-01-31,24,Manufacture of basic metals,93.42967755066888,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-06-06,2025-01-31,24,Manufacture of basic metals,94.84368568451423,https://csu.gov.cz/rychle-informace/prumysl-duben-2025
2025-03-12,2025-01-31,25,"Manufacture of fabricated metal products, except machinery and equipment",101.1719316585993,https://csu.gov.cz/rychle-informace/prumysl-leden-2025
2025-04-07,2025-01-31,25,"Manufacture of fabricated metal products, except machinery and equipment",100.68464877367163,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2025-01-31,25,"Manufacture of fabricated metal products, except machinery and equipment",100.68464877367163,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-06-06,2025-01-31,25,"Manufacture of fabricated metal products, except machinery and equipment",100.07414783048718,https://csu.gov.cz/rychle-informace/prumysl-duben-2025
2025-03-12,2025-01-31,26,a zařízení,113.94813884914228,https://csu.gov.cz/rychle-informace/prumysl-leden-2025
2025-04-07,2025-01-31,26,a zařízení,113.93293363404918,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2025-01-31,26,a zařízení,113.93293363404919,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-06-06,2025-01-31,26,a zařízení,115.36262444510061,https://csu.gov.cz/rychle-informace/prumysl-duben-2025
2025-03-12,2025-01-31,27,Manufacture of electrical equipment,99.89879832884688,https://csu.gov.cz/rychle-informace/prumysl-leden-2025
2025-04-07,2025-01-31,27,Manufacture of electrical equipment,99.84256625035385,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2025-01-31,27,Manufacture of electrical equipment,99.84256625035385,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-06-06,2025-01-31,27,Manufacture of electrical equipment,99.15343983781094,https://csu.gov.cz/rychle-informace/prumysl-duben-2025
2025-03-12,2025-01-31,28,Manufacture of machinery and equipment n.e.c.,97.9436954415782,https://csu.gov.cz/rychle-informace/prumysl-leden-2025
2025-04-07,2025-01-31,28,Manufacture of machinery and equipment n.e.c.,96.96061679759013,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2025-01-31,28,Manufacture of machinery and equipment n.e.c.,96.96061679759013,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-06-06,2025-01-31,28,Manufacture of machinery and equipment n.e.c.,95.85134649159622,https://csu.gov.cz/rychle-informace/prumysl-duben-2025
2025-03-12,2025-01-31,29,"Manufacture of motor vehicles, trailers and semi-trailers",95.1525018804626,https://csu.gov.cz/rychle-informace/prumysl-leden-2025
2025-04-07,2025-01-31,29,"Manufacture of motor vehicles, trailers and semi-trailers",95.16810210766683,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2025-01-31,29,"Manufacture of motor vehicles, trailers and semi-trailers",95.16810210766681,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-06-06,2025-01-31,29,"Manufacture of motor vehicles, trailers and semi-trailers",95.21829480201059,https://csu.gov.cz/rychle-informace/prumysl-duben-2025
2025-03-12,2025-01-31,30,Manufacture of other transport equipment,84.43394254572118,https://csu.gov.cz/rychle-informace/prumysl-leden-2025
2025-04-07,2025-01-31,30,Manufacture of other transport equipment,81.81457916892265,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2025-01-31,30,Manufacture of other transport equipment,81.81457916892265,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-06-06,2025-01-31,30,Manufacture of other transport equipment,82.37979574938164,https://csu.gov.cz/rychle-informace/prumysl-duben-2025
2025-03-12,2025-01-31,31,Manufacture of furniture,102.89631203522403,https://csu.gov.cz/rychle-informace/prumysl-leden-2025
2025-04-07,2025-01-31,31,Manufacture of furniture,102.30284883560547,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2025-01-31,31,Manufacture of furniture,102.3028488356055,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-06-06,2025-01-31,31,Manufacture of furniture,102.1279574441592,https://csu.gov.cz/rychle-informace/prumysl-duben-2025
2025-03-12,2025-01-31,32,Other manufacturing,101.42141377169193,https://csu.gov.cz/rychle-informace/prumysl-leden-2025
2025-04-07,2025-01-31,32,Other manufacturing,101.55421791755425,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2025-01-31,32,Other manufacturing,101.55421791755425,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-06-06,2025-01-31,32,Other manufacturing,101.97857700582237,https://csu.gov.cz/rychle-informace/prumysl-duben-2025
2025-03-12,2025-01-31,33,Repair and installation of machinery and equipment,107.18167371376958,https://csu.gov.cz/rychle-informace/prumysl-leden-2025
2025-04-07,2025-01-31,33,Repair and installation of machinery and equipment,104.45293767867095,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2025-01-31,33,Repair and installation of machinery and equipment,104.45293767867095,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-06-06,2025-01-31,33,Repair and installation of machinery and equipment,101.8851696011795,https://csu.gov.cz/rychle-informace/prumysl-duben-2025
2025-03-12,2025-01-31,B,Mining and quarrying,96.47442656192261,https://csu.gov.cz/rychle-informace/prumysl-leden-2025
2025-04-07,2025-01-31,B,Mining and quarrying,96.47152634382049,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2025-01-31,B,Mining and quarrying,96.4714347543922,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-06-06,2025-01-31,B,Mining and quarrying,97.35121667407793,https://csu.gov.cz/rychle-informace/prumysl-duben-2025
2025-03-12,2025-01-31,BCD,"Industry, total",99.39975408597692,https://csu.gov.cz/rychle-informace/prumysl-leden-2025
2025-04-07,2025-01-31,BCD,"Industry, total",99.17487705325614,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2025-01-31,BCD,"Industry, total",99.17462630836735,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-06-06,2025-01-31,BCD,"Industry, total",99.00334760033446,https://csu.gov.cz/rychle-informace/prumysl-duben-2025
2025-03-12,2025-01-31,C,Manufacturing,99.03159429388303,https://csu.gov.cz/rychle-informace/prumysl-leden-2025
2025-04-07,2025-01-31,C,Manufacturing,98.78986117904708,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2025-01-31,C,Manufacturing,98.78957744246695,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-06-06,2025-01-31,C,Manufacturing,98.5780276465094,https://csu.gov.cz/rychle-informace/prumysl-duben-2025
2025-03-12,2025-01-31,D,"Electricity, gas, steam and air conditioning supply*)",102.6485068524907,https://csu.gov.cz/rychle-informace/prumysl-leden-2025
2025-04-07,2025-01-31,D,"Electricity, gas, steam and air conditioning supply*)",102.52489225150909,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2025-01-31,D,"Electricity, gas, steam and air conditioning supply*)",102.52489225150909,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-06-06,2025-01-31,D,"Electricity, gas, steam and air conditioning supply*)",102.52489225150909,https://csu.gov.cz/rychle-informace/prumysl-duben-2025
2025-04-07,2025-02-28,10,Manufacture of food products,103.70318069319464,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2025-02-28,10,Manufacture of food products,103.71632772403872,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-06-06,2025-02-28,10,Manufacture of food products,104.25022747951714,https://csu.gov.cz/rychle-informace/prumysl-duben-2025
2025-07-07,2025-02-28,10,Manufacture of food products,104.25006549808948,https://csu.gov.cz/rychle-informace/prumysl-kveten-2025
2025-04-07,2025-02-28,11,Manufacture of beverages,95.93781748869525,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2025-02-28,11,Manufacture of beverages,95.9460249667226,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-06-06,2025-02-28,11,Manufacture of beverages,96.79131606782218,https://csu.gov.cz/rychle-informace/prumysl-duben-2025
2025-07-07,2025-02-28,11,Manufacture of beverages,96.81049988647796,https://csu.gov.cz/rychle-informace/prumysl-kveten-2025
2025-04-07,2025-02-28,13,Manufacture of textiles,96.6764707850029,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2025-02-28,13,Manufacture of textiles,96.66948454409605,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-06-06,2025-02-28,13,Manufacture of textiles,95.10313473752302,https://csu.gov.cz/rychle-informace/prumysl-duben-2025
2025-07-07,2025-02-28,13,Manufacture of textiles,95.1013643933564,https://csu.gov.cz/rychle-informace/prumysl-kveten-2025
2025-04-07,2025-02-28,14,Manufacture of wearing apparel,102.40253704712745,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2025-02-28,14,Manufacture of wearing apparel,102.41538942042298,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-06-06,2025-02-28,14,Manufacture of wearing apparel,103.70774155421125,https://csu.gov.cz/rychle-informace/prumysl-duben-2025
2025-07-07,2025-02-28,14,Manufacture of wearing apparel,103.74729307972275,https://csu.gov.cz/rychle-informace/prumysl-kveten-2025
2025-04-07,2025-02-28,15,Manufacture of leather and related products,74.4186846096886,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2025-02-28,15,Manufacture of leather and related products,74.37860122665273,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-06-06,2025-02-28,15,Manufacture of leather and related products,74.45085118972278,https://csu.gov.cz/rychle-informace/prumysl-duben-2025
2025-07-07,2025-02-28,15,Manufacture of leather and related products,74.45148569379396,https://csu.gov.cz/rychle-informace/prumysl-kveten-2025
2025-04-07,2025-02-28,16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles",101.86526042994306,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2025-02-28,16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles",101.86365265543003,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-06-06,2025-02-28,16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles",102.70461404215196,https://csu.gov.cz/rychle-informace/prumysl-duben-2025
2025-07-07,2025-02-28,16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles",102.68788195805018,https://csu.gov.cz/rychle-informace/prumysl-kveten-2025
2025-04-07,2025-02-28,17,Manufacture of paper and paper products,100.56167485190464,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2025-02-28,17,Manufacture of paper and paper products,100.56280520424146,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-06-06,2025-02-28,17,Manufacture of paper and paper products,100.59408700694235,https://csu.gov.cz/rychle-informace/prumysl-duben-2025
2025-07-07,2025-02-28,17,Manufacture of paper and paper products,100.59800687097713,https://csu.gov.cz/rychle-informace/prumysl-kveten-2025
2025-04-07,2025-02-28,18,Printing and reproduction of recorded media,88.61209501933574,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2025-02-28,18,Printing and reproduction of recorded media,88.60794956440668,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-06-06,2025-02-28,18,Printing and reproduction of recorded media,87.43737887086431,https://csu.gov.cz/rychle-informace/prumysl-duben-2025
2025-07-07,2025-02-28,18,Printing and reproduction of recorded media,87.41673206513816,https://csu.gov.cz/rychle-informace/prumysl-kveten-2025
2025-04-07,2025-02-28,20,Manufacture of chemicals and chemical products,97.39853062141779,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2025-02-28,20,Manufacture of chemicals and chemical products,97.39783168765574,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-06-06,2025-02-28,20,Manufacture of chemicals and chemical products,97.06097061159511,https://csu.gov.cz/rychle-informace/prumysl-duben-2025
2025-07-07,2025-02-28,20,Manufacture of chemicals and chemical products,97.05227024624695,https://csu.gov.cz/rychle-informace/prumysl-kveten-2025
2025-04-07,2025-02-28,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,98.98830466295561,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2025-02-28,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,98.98830466295561,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
2025-06-06,2025-02-28,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,97.7937941563204,https://csu.gov.cz/rychle-informace/prumysl-duben-2025
2025-07-07,2025-02-28,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,97.7937941563204,https://csu.gov.cz/rychle-informace/prumysl-kveten-2025
2025-04-07,2025-02-28,22,Manufacture of rubber and plastic products,100.67468445174121,https://csu.gov.cz/rychle-informace/prumysl-unor-2025
2025-05-07,2025-02-28,22,Manufacture of rubber and plastic products,100.68224563129351,https://csu.gov.cz/rychle-informace/prumysl-brezen-2025
