scope,sample,h,model,n,mm_rmse,mm_mae,mm_bias,cumulative_log_rmse,cumulative_log_mae,cumulative_log_bias
paired_CORE_LEVEL_RIDGE_R14,full,2,CORE_LEVEL_RIDGE_R14,72,0.37949697383704156,0.27405398374637785,-0.0037488588108648274,0.6876798259119374,0.48154524207489324,-0.014211107809258513
paired_CORE_LEVEL_RIDGE_R14,full,2,INDEPENDENT_BRIDGE,72,0.3830674140703203,0.2919605126733304,-0.0274661204696524,0.6757472963758313,0.5259650161051697,-0.06909806915147139
paired_CORE_LEVEL_RIDGE_R14,full,3,CORE_LEVEL_RIDGE_R14,71,0.4087610204969632,0.2936713546284797,-0.009507691756570251,1.0363834163708239,0.6885966074539963,-0.028394121817841896
paired_CORE_LEVEL_RIDGE_R14,full,3,INDEPENDENT_BRIDGE,71,0.4444571429694065,0.3292389634043541,0.03753787312402449,1.0184274803096163,0.7755986759500872,-0.032268959399401394
paired_CORE_LEVEL_RIDGE_R14,full,4,CORE_LEVEL_RIDGE_R14,67,0.5231194207249379,0.3859511199951917,0.02859381025027845,1.5076676017260255,0.993283121255068,-0.023450267738573876
paired_CORE_LEVEL_RIDGE_R14,full,4,INDEPENDENT_BRIDGE,67,0.5159259666874358,0.35008527425606295,0.0221618137685919,1.4538786285982048,1.0465737945044689,-0.0397196607843836
paired_CORE_LEVEL_RIDGE_R14,full,5,CORE_LEVEL_RIDGE_R14,66,0.5648812876977652,0.41058525553843706,0.02978255838629707,2.0177904633672417,1.3219716999002757,-0.0036941785141019166
paired_CORE_LEVEL_RIDGE_R14,full,5,INDEPENDENT_BRIDGE,66,0.5043312812289487,0.3674207943554114,-0.049680069931127176,1.8893857306986834,1.375797051888845,-0.08901379255483353
paired_CORE_LEVEL_RIDGE_R14,full,6,CORE_LEVEL_RIDGE_R14,65,0.5973978313679009,0.4292975825311744,0.026750345122636163,2.573353405831219,1.694528406248193,0.02066767703570151
paired_CORE_LEVEL_RIDGE_R14,full,6,INDEPENDENT_BRIDGE,65,0.6732205311980513,0.4913397265481104,-0.040139090421434966,2.5110023939724586,1.8568446219952477,-0.12526713262840083
paired_CORE_LEVEL_RIDGE_R14,full,7,CORE_LEVEL_RIDGE_R14,61,0.7776387706412985,0.5730174660953866,0.09999227684893931,3.3718792659446994,2.3069740540372776,0.08983959647446423
paired_CORE_LEVEL_RIDGE_R14,full,7,INDEPENDENT_BRIDGE,61,0.7155554304615769,0.4879094935972182,-0.03394383558644771,3.22517585881646,2.3622234673244837,-0.13765909509272944
paired_CORE_LEVEL_RIDGE_R14,full,8,CORE_LEVEL_RIDGE_R14,60,0.7944266995686099,0.5860901093366285,0.1139179379702934,4.148475589286181,2.8951617067296813,0.2040273385397898
paired_CORE_LEVEL_RIDGE_R14,full,8,INDEPENDENT_BRIDGE,60,0.6265442567839878,0.45626531687125327,-0.008057059201698663,3.800425468215537,2.7664359125948104,-0.13215698985471633
paired_CORE_LEVEL_RIDGE_R14,full,9,CORE_LEVEL_RIDGE_R14,59,0.8046969107568022,0.5846308715232484,0.12732327105589472,4.947840698257265,3.488750526278702,0.32852471345465917
paired_CORE_LEVEL_RIDGE_R14,full,9,INDEPENDENT_BRIDGE,59,0.6942932951832976,0.49570318126723095,0.00884883559880935,4.444162988283539,3.2432985275251993,-0.10465614792411028
paired_CORE_LEVEL_RIDGE_R14,full,10,CORE_LEVEL_RIDGE_R14,55,1.0040388115875931,0.6836236851639658,0.4421465303870371,5.907626878817351,4.1627237741865315,0.9725801215022134
paired_CORE_LEVEL_RIDGE_R14,full,10,INDEPENDENT_BRIDGE,55,0.5667794358180991,0.39499539433261305,-0.013350726872795766,5.001289735452204,3.5681881532396513,0.09999203857644078
paired_CORE_LEVEL_RIDGE_R14,full,11,CORE_LEVEL_RIDGE_R14,54,1.0137518272303094,0.6919530497860535,0.4688235739252065,6.840818486122895,4.837315204920352,1.4326405973741492
paired_CORE_LEVEL_RIDGE_R14,full,11,INDEPENDENT_BRIDGE,54,0.5834226938199816,0.42582198419960227,0.12234733225363803,5.537610076476601,3.9421901373566453,0.21777027432598534
paired_CORE_LEVEL_RIDGE_R14,full,12,CORE_LEVEL_RIDGE_R14,53,1.044233201473732,0.721502258791817,0.485148294852919,7.8332096271377285,5.551740010936369,1.9176525782608562
paired_CORE_LEVEL_RIDGE_R14,full,12,INDEPENDENT_BRIDGE,53,0.6248842768453774,0.4655375919635173,0.13332324219825317,6.132721337811158,4.397056219372215,0.3378676094346436
paired_CORE_LEVEL_RIDGE_R14,recent_targets,1,CORE_LEVEL_RIDGE_R14,31,0.18023694680171684,0.15856473290714748,0.04057409514169498,0.1796701951851284,0.15813445692801928,0.040555067331275826
paired_CORE_LEVEL_RIDGE_R14,recent_targets,1,INDEPENDENT_BRIDGE,31,0.22454759440903632,0.18672030537156056,-0.028297050607042958,0.2238029821286639,0.18622444521621026,-0.02798364233536905
paired_CORE_LEVEL_RIDGE_R14,recent_targets,2,CORE_LEVEL_RIDGE_R14,31,0.1657223580489974,0.14514849046378114,0.03093560644259788,0.27086532019027826,0.22684168283862732,0.070577723847791
paired_CORE_LEVEL_RIDGE_R14,recent_targets,2,INDEPENDENT_BRIDGE,31,0.19979777465896156,0.15884909107247594,-0.025610522181855316,0.3574335791573405,0.30662960926141775,-0.03675866299945886
paired_CORE_LEVEL_RIDGE_R14,recent_targets,3,CORE_LEVEL_RIDGE_R14,31,0.1624751604368482,0.1366867220733687,0.023621323014053463,0.3157299144683464,0.2627189097042958,0.08590976420919876
paired_CORE_LEVEL_RIDGE_R14,recent_targets,3,INDEPENDENT_BRIDGE,31,0.18058646619238883,0.14681329773856192,-0.005700253485176867,0.42302970972182585,0.36457197341100184,-0.032564023679735606
paired_CORE_LEVEL_RIDGE_R14,recent_targets,4,CORE_LEVEL_RIDGE_R14,31,0.17965388838174276,0.15493521569019633,0.07339480260112428,0.3583795817706755,0.2793324092127776,0.1542627081389366
paired_CORE_LEVEL_RIDGE_R14,recent_targets,4,INDEPENDENT_BRIDGE,31,0.17421860024305452,0.1425308166441056,-0.011110855588603889,0.505467267577163,0.4222001223660921,-0.014603126049407403
paired_CORE_LEVEL_RIDGE_R14,recent_targets,5,CORE_LEVEL_RIDGE_R14,31,0.17581374618199627,0.14735105103963955,0.06526639606538151,0.4254790501147654,0.3070037244158953,0.2162123082681739
paired_CORE_LEVEL_RIDGE_R14,recent_targets,5,INDEPENDENT_BRIDGE,31,0.2231181564120637,0.15702750550694486,-0.016872638283044205,0.660318102063997,0.550134058342463,0.015093381023317766
paired_CORE_LEVEL_RIDGE_R14,recent_targets,6,CORE_LEVEL_RIDGE_R14,31,0.1681121577541746,0.13443555583513656,0.0588944227068541,0.4984525947510826,0.3406599263970744,0.2787575809522309
paired_CORE_LEVEL_RIDGE_R14,recent_targets,6,INDEPENDENT_BRIDGE,31,0.2353110866783148,0.18504997579658683,0.006830432317399949,0.8236366777463148,0.7201529059379109,0.04947649412857654
paired_CORE_LEVEL_RIDGE_R14,recent_targets,7,CORE_LEVEL_RIDGE_R14,31,0.2088888762267719,0.1793331587907688,0.14115593479935679,0.5962078515256279,0.44374608659546805,0.4152788737960351
paired_CORE_LEVEL_RIDGE_R14,recent_targets,7,INDEPENDENT_BRIDGE,31,0.22090795218487586,0.17712279678994025,-0.01887175273570763,0.9458583774331112,0.8030388338391562,0.021938835020892295
paired_CORE_LEVEL_RIDGE_R14,recent_targets,8,CORE_LEVEL_RIDGE_R14,31,0.22370409513379771,0.1870745838642634,0.14417974560746497,0.7668054858445092,0.60979266722971,0.5869767873641862
paired_CORE_LEVEL_RIDGE_R14,recent_targets,8,INDEPENDENT_BRIDGE,31,0.2414701924458868,0.19871557702396195,-0.026029498642574405,1.077745620185069,0.8674589683436424,0.02647368642859645
paired_CORE_LEVEL_RIDGE_R14,recent_targets,9,CORE_LEVEL_RIDGE_R14,31,0.23006850039771354,0.18456744109206594,0.15098394274565619,1.0681814256808608,0.8182984565736188,0.8146080424311841
paired_CORE_LEVEL_RIDGE_R14,recent_targets,9,INDEPENDENT_BRIDGE,31,0.2369505520409813,0.1797471774329466,0.025459785027510583,1.2926440769447043,1.0386077132182587,0.1671692343831142
paired_CORE_LEVEL_RIDGE_R14,recent_targets,10,CORE_LEVEL_RIDGE_R14,31,0.3286470741809789,0.26232538074442435,0.24018093963315754,1.480889716517177,1.1501582803782724,1.1501582803782724
paired_CORE_LEVEL_RIDGE_R14,recent_targets,10,INDEPENDENT_BRIDGE,31,0.19486275446649584,0.14752728773015603,-0.014780140591199904,1.497833758687297,1.149745229400179,0.29431785274158034
paired_CORE_LEVEL_RIDGE_R14,recent_targets,11,CORE_LEVEL_RIDGE_R14,31,0.38227238236255046,0.28847308520255394,0.26705241848045214,2.0147546833181793,1.533735659264153,1.533735659264153
paired_CORE_LEVEL_RIDGE_R14,recent_targets,11,INDEPENDENT_BRIDGE,31,0.2408348448396873,0.18249903874668089,0.04409697795495505,1.7052809497901509,1.3193429436848898,0.4172776507577011
paired_CORE_LEVEL_RIDGE_R14,recent_targets,12,CORE_LEVEL_RIDGE_R14,31,0.4872269514680274,0.34326035808072014,0.3207217588050137,2.914957010340709,2.0733759603374815,2.0733759603374815
paired_CORE_LEVEL_RIDGE_R14,recent_targets,12,INDEPENDENT_BRIDGE,31,0.4373446233284642,0.3026878166912192,0.18248366045564973,2.217140784402716,1.659321868795348,0.7124920626622898
paired_CORE_LEVEL_RIDGE_R14,recent_origins,1,CORE_LEVEL_RIDGE_R14,30,0.17632624375451017,0.15476313061303865,0.032839471588737804,0.17577469290047137,0.15434896457427172,0.03285026199097013
paired_CORE_LEVEL_RIDGE_R14,recent_origins,1,INDEPENDENT_BRIDGE,30,0.21888029643592544,0.1811209506523802,-0.041063650525510184,0.21816294827582036,0.18065299736779689,-0.04069535976883508
paired_CORE_LEVEL_RIDGE_R14,recent_origins,2,CORE_LEVEL_RIDGE_R14,29,0.1629393473368074,0.14126104082839025,0.032320900895136555,0.27475009357625896,0.22999920583905858,0.06295842209023358
paired_CORE_LEVEL_RIDGE_R14,recent_origins,2,INDEPENDENT_BRIDGE,29,0.20030055989268833,0.1572300284742763,-0.03160547732953312,0.3502416192859687,0.2993782956308994,-0.06769192644107216
paired_CORE_LEVEL_RIDGE_R14,recent_origins,3,CORE_LEVEL_RIDGE_R14,28,0.14907816524361986,0.12417944244906108,0.0321709995493294,0.32363248621368845,0.2717445326726647,0.08540532828215364
paired_CORE_LEVEL_RIDGE_R14,recent_origins,3,INDEPENDENT_BRIDGE,28,0.17266550821974744,0.13781210199880947,-0.004859723962744732,0.42426574498139336,0.3657813745548522,-0.07390490793846431
paired_CORE_LEVEL_RIDGE_R14,recent_origins,4,CORE_LEVEL_RIDGE_R14,27,0.16239661405768152,0.13864854294088533,0.07858696360213174,0.3546611307111657,0.2738538932611715,0.14621103109220032
paired_CORE_LEVEL_RIDGE_R14,recent_origins,4,INDEPENDENT_BRIDGE,27,0.16134231972233254,0.12908457260771902,-0.020368265443839524,0.47995748209376116,0.4071881550880066,-0.09432668568534466
paired_CORE_LEVEL_RIDGE_R14,recent_origins,5,CORE_LEVEL_RIDGE_R14,26,0.16703590383176545,0.1347154339706068,0.06876695837865056,0.4197307847880816,0.29826166934795667,0.19661899316641232
paired_CORE_LEVEL_RIDGE_R14,recent_origins,5,INDEPENDENT_BRIDGE,26,0.21251130574728633,0.1387457156696801,-0.03549259318832842,0.5807891773893533,0.5067948669826637,-0.13113824828247117
paired_CORE_LEVEL_RIDGE_R14,recent_origins,6,CORE_LEVEL_RIDGE_R14,25,0.15308738129115398,0.11762910849083984,0.05584049917578174,0.5095741166235555,0.3316383761201908,0.2548794677685848
paired_CORE_LEVEL_RIDGE_R14,recent_origins,6,INDEPENDENT_BRIDGE,25,0.21129173311324304,0.1582223445042295,-0.06276988940996227,0.7256389597039801,0.6472450385016755,-0.18439371214189917
paired_CORE_LEVEL_RIDGE_R14,recent_origins,7,CORE_LEVEL_RIDGE_R14,24,0.18552862400406397,0.16112664147091146,0.14347881297721707,0.6240902447170031,0.4348899444660119,0.3981197946000776
paired_CORE_LEVEL_RIDGE_R14,recent_origins,7,INDEPENDENT_BRIDGE,24,0.20435143044695472,0.1644411891794487,-0.03669335899505266,0.8703657851338832,0.746949660256809,-0.19455479388438154
paired_CORE_LEVEL_RIDGE_R14,recent_origins,8,CORE_LEVEL_RIDGE_R14,23,0.19053040236100632,0.16437928690336592,0.1455626463989667,0.7652309554844741,0.5917014393725896,0.5609496012929704
paired_CORE_LEVEL_RIDGE_R14,recent_origins,8,INDEPENDENT_BRIDGE,23,0.22152025648412974,0.1935959364619602,-0.020068346045995045,1.0388005991626248,0.8660194670094994,-0.18109212143891007
paired_CORE_LEVEL_RIDGE_R14,recent_origins,9,CORE_LEVEL_RIDGE_R14,22,0.17663997340145385,0.15392931592167539,0.1359066112446928,0.8883826889240443,0.7142132465408101,0.7090131175219248
paired_CORE_LEVEL_RIDGE_R14,recent_origins,9,INDEPENDENT_BRIDGE,22,0.1686760545571581,0.13895764869318247,-0.020940455811605956,1.133837543097704,0.9699130267493509,-0.1528375834055954
paired_CORE_LEVEL_RIDGE_R14,recent_origins,10,CORE_LEVEL_RIDGE_R14,21,0.25772848974803186,0.22690265519925382,0.21874447638461986,1.0525168854190625,0.9342222010056325,0.9342222010056325
paired_CORE_LEVEL_RIDGE_R14,recent_origins,10,INDEPENDENT_BRIDGE,21,0.1828745081692194,0.13026541337192962,-0.03611079596635757,1.2194123499959137,0.9901268337801776,-0.14311339552886193
paired_CORE_LEVEL_RIDGE_R14,recent_origins,11,CORE_LEVEL_RIDGE_R14,20,0.2564010321145164,0.22455799555294043,0.21665917358805725,1.2136533905009876,1.1378884244048804,1.1378884244048804
paired_CORE_LEVEL_RIDGE_R14,recent_origins,11,INDEPENDENT_BRIDGE,20,0.15764284805466514,0.12038052984610255,-0.02495132947415507,1.3470276498867746,1.0813953563408136,-0.19038887163020124
paired_CORE_LEVEL_RIDGE_R14,recent_origins,12,CORE_LEVEL_RIDGE_R14,19,0.2579002977495061,0.2231057193536086,0.21195431246379814,1.4092153925963329,1.347328364633792,1.347328364633792
paired_CORE_LEVEL_RIDGE_R14,recent_origins,12,INDEPENDENT_BRIDGE,19,0.21759617404786805,0.15910159809344238,-0.02350999338366829,1.5434638238948875,1.192660944543377,-0.2701304923773016
paired_CORE_GAP_RIDGE_R14,full,1,CORE_GAP_RIDGE_R14,73,0.4025163778001161,0.3061199545464646,0.06516855424019537,0.39970539411759276,0.3042806191148565,0.06482115382155404
paired_CORE_GAP_RIDGE_R14,full,1,INDEPENDENT_BRIDGE,73,0.3697813368348688,0.2914385925355034,-0.044285380937180735,0.36727675839731444,0.28984109591615337,-0.04370512635687196
paired_CORE_GAP_RIDGE_R14,full,2,CORE_GAP_RIDGE_R14,72,0.4275483233466149,0.31845821409522634,0.07196688063361646,0.7808092647728084,0.5658464137938313,0.13587409212414908
paired_CORE_GAP_RIDGE_R14,full,2,INDEPENDENT_BRIDGE,72,0.3830674140703203,0.2919605126733304,-0.0274661204696524,0.6757472963758313,0.5259650161051697,-0.06909806915147139
paired_CORE_GAP_RIDGE_R14,full,3,CORE_GAP_RIDGE_R14,71,0.4614218108823777,0.33728833265761715,0.06700064503377616,1.1901235442247549,0.8360810791329347,0.19911567790392387
paired_CORE_GAP_RIDGE_R14,full,3,INDEPENDENT_BRIDGE,71,0.4444571429694065,0.3292389634043541,0.03753787312402449,1.0184274803096163,0.7755986759500872,-0.032268959399401394
paired_CORE_GAP_RIDGE_R14,full,4,CORE_GAP_RIDGE_R14,67,0.5960831487404951,0.4373590518668657,0.11866983076343586,1.7482649210327874,1.2215323926679083,0.30122936075637846
paired_CORE_GAP_RIDGE_R14,full,4,INDEPENDENT_BRIDGE,67,0.5159259666874358,0.35008527425606295,0.0221618137685919,1.4538786285982048,1.0465737945044689,-0.0397196607843836
paired_CORE_GAP_RIDGE_R14,full,5,CORE_GAP_RIDGE_R14,66,0.6388449655406728,0.4618216225426902,0.12136873148155022,2.3422612947422228,1.6361521042049363,0.41709913073716737
paired_CORE_GAP_RIDGE_R14,full,5,INDEPENDENT_BRIDGE,66,0.5043312812289487,0.3674207943554114,-0.049680069931127176,1.8893857306986834,1.375797051888845,-0.08901379255483353
paired_CORE_GAP_RIDGE_R14,full,6,CORE_GAP_RIDGE_R14,65,0.674034073414089,0.4896325412978595,0.11970904449002416,2.983620449525316,2.095398036518922,0.5397913022874612
paired_CORE_GAP_RIDGE_R14,full,6,INDEPENDENT_BRIDGE,65,0.6732205311980513,0.4913397265481104,-0.040139090421434966,2.5110023939724586,1.8568446219952477,-0.12526713262840083
paired_CORE_GAP_RIDGE_R14,full,7,CORE_GAP_RIDGE_R14,61,0.8706112176763368,0.6319391310668554,0.2004604104393306,3.8940276669725176,2.767559866307223,0.7297416924655017
paired_CORE_GAP_RIDGE_R14,full,7,INDEPENDENT_BRIDGE,61,0.7155554304615769,0.4879094935972182,-0.03394383558644771,3.22517585881646,2.3622234673244837,-0.13765909509272944
paired_CORE_GAP_RIDGE_R14,full,8,CORE_GAP_RIDGE_R14,60,0.8906196052401129,0.6478032635800048,0.21642866304690164,4.7770496265806806,3.4159897565656383,0.9583994505540707
paired_CORE_GAP_RIDGE_R14,full,8,INDEPENDENT_BRIDGE,60,0.6265442567839878,0.45626531687125327,-0.008057059201698663,3.800425468215537,2.7664359125948104,-0.13215698985471633
paired_CORE_GAP_RIDGE_R14,full,9,CORE_GAP_RIDGE_R14,59,0.9051371439133191,0.647350676668616,0.2318145973204877,5.687287659909127,4.085827348904613,1.2008763138587244
paired_CORE_GAP_RIDGE_R14,full,9,INDEPENDENT_BRIDGE,59,0.6942932951832976,0.49570318126723095,0.00884883559880935,4.444162988283539,3.2432985275251993,-0.10465614792411028
paired_CORE_GAP_RIDGE_R14,full,10,CORE_GAP_RIDGE_R14,55,1.1431776428026597,0.7757890896235086,0.5561957689094604,6.86769914795422,4.908263458342821,1.9968624967879895
paired_CORE_GAP_RIDGE_R14,full,10,INDEPENDENT_BRIDGE,55,0.5667794358180991,0.39499539433261305,-0.013350726872795766,5.001289735452204,3.5681881532396513,0.09999203857644078
paired_CORE_GAP_RIDGE_R14,full,11,CORE_GAP_RIDGE_R14,54,1.1567894614560372,0.7894387503056707,0.5857401945152833,7.981194941868247,5.718293072413677,2.5979144689781055
paired_CORE_GAP_RIDGE_R14,full,11,INDEPENDENT_BRIDGE,54,0.5834226938199816,0.42582198419960227,0.12234733225363803,5.537610076476601,3.9421901373566453,0.21777027432598534
paired_CORE_GAP_RIDGE_R14,full,12,CORE_GAP_RIDGE_R14,53,1.1892312658450812,0.8246193738133956,0.6050355525442079,9.15226745694384,6.57187589068836,3.230279201813569
paired_CORE_GAP_RIDGE_R14,full,12,INDEPENDENT_BRIDGE,53,0.6248842768453774,0.4655375919635173,0.13332324219825317,6.132721337811158,4.397056219372215,0.3378676094346436
paired_CORE_GAP_RIDGE_R14,recent_targets,1,CORE_GAP_RIDGE_R14,31,0.1766188045522109,0.15065057494555006,0.029568315497510277,0.176007573613596,0.1502147040347103,0.02955636738974218
paired_CORE_GAP_RIDGE_R14,recent_targets,1,INDEPENDENT_BRIDGE,31,0.22454759440903632,0.18672030537156056,-0.028297050607042958,0.2238029821286639,0.18622444521621026,-0.02798364233536905
paired_CORE_GAP_RIDGE_R14,recent_targets,2,CORE_GAP_RIDGE_R14,31,0.16605431227494558,0.1430494963533923,0.025387218882761665,0.2726659208198835,0.22128702275318168,0.05946961833475855
paired_CORE_GAP_RIDGE_R14,recent_targets,2,INDEPENDENT_BRIDGE,31,0.19979777465896156,0.15884909107247594,-0.025610522181855316,0.3574335791573405,0.30662960926141775,-0.03675866299945886
paired_CORE_GAP_RIDGE_R14,recent_targets,3,CORE_GAP_RIDGE_R14,31,0.17151888469735788,0.13571970815477513,0.02345307864991234,0.3439578122557557,0.268214270326803,0.08537987889107933
paired_CORE_GAP_RIDGE_R14,recent_targets,3,INDEPENDENT_BRIDGE,31,0.18058646619238883,0.14681329773856192,-0.005700253485176867,0.42302970972182585,0.36457197341100184,-0.032564023679735606
paired_CORE_GAP_RIDGE_R14,recent_targets,4,CORE_GAP_RIDGE_R14,31,0.19186069880617082,0.15060408028953215,0.08226121280357393,0.4529642594757821,0.35283871336966305,0.18112793294871302
paired_CORE_GAP_RIDGE_R14,recent_targets,4,INDEPENDENT_BRIDGE,31,0.17421860024305452,0.1425308166441056,-0.011110855588603889,0.505467267577163,0.4222001223660921,-0.014603126049407403
paired_CORE_GAP_RIDGE_R14,recent_targets,5,CORE_GAP_RIDGE_R14,31,0.19126086497834846,0.14434445606677163,0.08095167277300315,0.5977933576028635,0.44523456929641614,0.28289516477739135
paired_CORE_GAP_RIDGE_R14,recent_targets,5,INDEPENDENT_BRIDGE,31,0.2231181564120637,0.15702750550694486,-0.016872638283044205,0.660318102063997,0.550134058342463,0.015093381023317766
paired_CORE_GAP_RIDGE_R14,recent_targets,6,CORE_GAP_RIDGE_R14,31,0.19218886545105998,0.14523257080707924,0.08173664542973332,0.751655694164321,0.5643458788316335,0.3988001286653472
paired_CORE_GAP_RIDGE_R14,recent_targets,6,INDEPENDENT_BRIDGE,31,0.2353110866783148,0.18504997579658683,0.006830432317399949,0.8236366777463148,0.7201529059379109,0.04947649412857654
paired_CORE_GAP_RIDGE_R14,recent_targets,7,CORE_GAP_RIDGE_R14,31,0.2574135591872456,0.20296110209831822,0.17354442360046732,0.9830409971932572,0.7456970758605256,0.6180998623976526
paired_CORE_GAP_RIDGE_R14,recent_targets,7,INDEPENDENT_BRIDGE,31,0.22090795218487586,0.17712279678994025,-0.01887175273570763,0.9458583774331112,0.8030388338391562,0.021938835020892295
paired_CORE_GAP_RIDGE_R14,recent_targets,8,CORE_GAP_RIDGE_R14,31,0.27603945606458286,0.2130632477353787,0.18552937528387736,1.3000097618065738,0.9617237138194101,0.88908080083089
paired_CORE_GAP_RIDGE_R14,recent_targets,8,INDEPENDENT_BRIDGE,31,0.2414701924458868,0.19871557702396195,-0.026029498642574405,1.077745620185069,0.8674589683436424,0.02647368642859645
paired_CORE_GAP_RIDGE_R14,recent_targets,9,CORE_GAP_RIDGE_R14,31,0.2945047046136987,0.2181437828386908,0.20047728117656646,1.7789269867492268,1.2686234902856242,1.2296689094172795
paired_CORE_GAP_RIDGE_R14,recent_targets,9,INDEPENDENT_BRIDGE,31,0.2369505520409813,0.1797471774329466,0.025459785027510583,1.2926440769447043,1.0386077132182587,0.1671692343831142
paired_CORE_GAP_RIDGE_R14,recent_targets,10,CORE_GAP_RIDGE_R14,31,0.41131482375547895,0.3103737295344444,0.3004090820896533,2.4005138467985048,1.6978482597356044,1.6978482597356044
paired_CORE_GAP_RIDGE_R14,recent_targets,10,INDEPENDENT_BRIDGE,31,0.19486275446649584,0.14752728773015603,-0.014780140591199904,1.497833758687297,1.149745229400179,0.29431785274158034
paired_CORE_GAP_RIDGE_R14,recent_targets,11,CORE_GAP_RIDGE_R14,31,0.4825262912190931,0.34926682047616053,0.33841229283727453,3.1701807493237864,2.2481766270027257,2.2481766270027257
paired_CORE_GAP_RIDGE_R14,recent_targets,11,INDEPENDENT_BRIDGE,31,0.2408348448396873,0.18249903874668089,0.04409697795495505,1.7052809497901509,1.3193429436848898,0.4172776507577011
paired_CORE_GAP_RIDGE_R14,recent_targets,12,CORE_GAP_RIDGE_R14,31,0.6056064137356373,0.4151112868673723,0.40402494700678165,4.310250501993268,2.9821883051336453,2.9821883051336453
paired_CORE_GAP_RIDGE_R14,recent_targets,12,INDEPENDENT_BRIDGE,31,0.4373446233284642,0.3026878166912192,0.18248366045564973,2.217140784402716,1.659321868795348,0.7124920626622898
paired_CORE_GAP_RIDGE_R14,recent_origins,1,CORE_GAP_RIDGE_R14,30,0.1660441869624477,0.1432045199568375,0.01808618519386309,0.16548059671252158,0.14280217178985194,0.018121890590051593
paired_CORE_GAP_RIDGE_R14,recent_origins,1,INDEPENDENT_BRIDGE,30,0.21888029643592544,0.1811209506523802,-0.041063650525510184,0.21816294827582036,0.18065299736779689,-0.04069535976883508
paired_CORE_GAP_RIDGE_R14,recent_origins,2,CORE_GAP_RIDGE_R14,29,0.15526908833328978,0.13658149541489042,0.016970996710329613,0.2516806914430505,0.2053075502209735,0.032330324808176346
paired_CORE_GAP_RIDGE_R14,recent_origins,2,INDEPENDENT_BRIDGE,29,0.20030055989268833,0.1572300284742763,-0.03160547732953312,0.3502416192859687,0.2993782956308994,-0.06769192644107216
paired_CORE_GAP_RIDGE_R14,recent_origins,3,CORE_GAP_RIDGE_R14,28,0.1535709618185912,0.12617954326698905,0.015595383498538689,0.2975633509440283,0.23824597435984265,0.03582218384172007
paired_CORE_GAP_RIDGE_R14,recent_origins,3,INDEPENDENT_BRIDGE,28,0.17266550821974744,0.13781210199880947,-0.004859723962744732,0.42426574498139336,0.3657813745548522,-0.07390490793846431
paired_CORE_GAP_RIDGE_R14,recent_origins,4,CORE_GAP_RIDGE_R14,27,0.16260321236824657,0.13618747401305895,0.06306174309627989,0.32500202151208446,0.27742762443965535,0.08027820988226825
paired_CORE_GAP_RIDGE_R14,recent_origins,4,INDEPENDENT_BRIDGE,27,0.16134231972233254,0.12908457260771902,-0.020368265443839524,0.47995748209376116,0.4071881550880066,-0.09432668568534466
paired_CORE_GAP_RIDGE_R14,recent_origins,5,CORE_GAP_RIDGE_R14,26,0.16106709428072674,0.12596250537151993,0.053012660481911826,0.3776156186714642,0.3073033336141836,0.1137448128415002
paired_CORE_GAP_RIDGE_R14,recent_origins,5,INDEPENDENT_BRIDGE,26,0.21251130574728633,0.1387457156696801,-0.03549259318832842,0.5807891773893533,0.5067948669826637,-0.13113824828247117
paired_CORE_GAP_RIDGE_R14,recent_origins,6,CORE_GAP_RIDGE_R14,25,0.14299097060564947,0.11723151036868237,0.039356997163056975,0.44670827283439224,0.35705950698003425,0.15178277677383975
paired_CORE_GAP_RIDGE_R14,recent_origins,6,INDEPENDENT_BRIDGE,25,0.21129173311324304,0.1582223445042295,-0.06276988940996227,0.7256389597039801,0.6472450385016755,-0.18439371214189917
paired_CORE_GAP_RIDGE_R14,recent_origins,7,CORE_GAP_RIDGE_R14,24,0.17728086570945495,0.15256813143253797,0.12640516887899175,0.5443538025422785,0.44418597484986844,0.279372907460324
paired_CORE_GAP_RIDGE_R14,recent_origins,7,INDEPENDENT_BRIDGE,24,0.20435143044695472,0.1644411891794487,-0.03669335899505266,0.8703657851338832,0.746949660256809,-0.19455479388438154
paired_CORE_GAP_RIDGE_R14,recent_origins,8,CORE_GAP_RIDGE_R14,23,0.18141066251254392,0.15507899129157202,0.12872277624757156,0.66745221997624,0.5247138174679524,0.4268038043095121
paired_CORE_GAP_RIDGE_R14,recent_origins,8,INDEPENDENT_BRIDGE,23,0.22152025648412974,0.1935959364619602,-0.020068346045995045,1.0388005991626248,0.8660194670094994,-0.18109212143891007
paired_CORE_GAP_RIDGE_R14,recent_origins,9,CORE_GAP_RIDGE_R14,22,0.1638597737639239,0.1398662180836079,0.11898243825620969,0.7664682630373186,0.6119644572770643,0.5570739115080335
paired_CORE_GAP_RIDGE_R14,recent_origins,9,INDEPENDENT_BRIDGE,22,0.1686760545571581,0.13895764869318247,-0.020940455811605956,1.133837543097704,0.9699130267493509,-0.1528375834055954
paired_CORE_GAP_RIDGE_R14,recent_origins,10,CORE_GAP_RIDGE_R14,21,0.24328968682462812,0.21065089853880375,0.1993714614394649,0.9019264208365144,0.7576241109005849,0.7576241109005849
paired_CORE_GAP_RIDGE_R14,recent_origins,10,INDEPENDENT_BRIDGE,21,0.1828745081692194,0.13026541337192962,-0.03611079596635757,1.2194123499959137,0.9901268337801776,-0.14311339552886193
