origin,target,h,model,mm_forecast,mm_actual,cumulative_log_forecast,cumulative_log_actual
2025-10,2026-07,9,CORE_LOCAL_R14,0.884203208132134,1.0,2.5466670948624337,2.9914419247777206
2025-10,2026-08,10,CORE_LOCAL_R14,0.16355551434810514,,2.710089002839723,
2025-10,2026-09,11,CORE_LOCAL_R14,-0.5931128052566386,,2.11521029760287,
2025-10,2026-10,12,CORE_LOCAL_R14,0.4748389073422729,,2.5889254011066107,
2025-11,2025-12,1,CORE_GAP_ADAPT_R14,0.13348737288748186,0.2,0.1333983577010967,0.19980026626730563
2025-11,2026-01,2,CORE_GAP_ADAPT_R14,0.5208851284317048,0.4,0.6529315721282083,0.5990023932210509
2025-11,2026-02,3,CORE_GAP_ADAPT_R14,0.39921050849183365,0.5,1.0513473498665646,1.0977565443249582
2025-11,2026-03,4,CORE_GAP_ADAPT_R14,-0.03581899993423359,0.2,1.0155219333962777,1.297556810592264
2025-11,2026-04,5,CORE_GAP_ADAPT_R14,0.3251849665802804,0.3,1.3401793171015017,1.5971077085721117
2025-11,2026-05,6,CORE_GAP_ADAPT_R14,0.2643423749733957,0.2,1.604172922114858,1.7969079748394174
2025-11,2026-06,7,CORE_GAP_ADAPT_R14,0.39158974942270897,0.3,1.9949979545969623,2.0964588728192655
2025-11,2026-07,8,CORE_GAP_ADAPT_R14,0.9665895402969242,1.0,2.956945904313978,3.0914919581360736
2025-11,2026-08,9,CORE_GAP_ADAPT_R14,0.2453533349482908,,3.201998739391355,
2025-11,2026-09,10,CORE_GAP_ADAPT_R14,-0.5280346047593003,,2.6725651048320627,
2025-11,2026-10,11,CORE_GAP_ADAPT_R14,0.5406413314436285,,3.211750217285968,
2025-11,2026-11,12,CORE_GAP_ADAPT_R14,0.0900210031649101,,3.301730725846435,
2025-11,2025-12,1,CORE_GAP_RF_R14,0.13277549711505499,0.2,0.13268742839904848,0.19980026626730563
2025-11,2026-01,2,CORE_GAP_RF_R14,0.5201704985449083,0.4,0.6515097135241118,0.5990023932210509
2025-11,2026-02,3,CORE_GAP_RF_R14,0.3984967436224885,0.5,1.0492145619604198,1.0977565443249582
2025-11,2026-03,4,CORE_GAP_RF_R14,0.014616403807499373,0.2,1.0638298976756946,1.297556810592264
2025-11,2026-04,5,CORE_GAP_RF_R14,0.3758025093704343,0.3,1.4389280335664798,1.5971077085721117
2025-11,2026-05,6,CORE_GAP_RF_R14,0.31492922056139494,0.2,1.7533623907653975,1.7969079748394174
2025-11,2026-06,7,CORE_GAP_RF_R14,0.446519742287368,0.3,2.198888191317213,2.0964588728192655
2025-11,2026-07,8,CORE_GAP_RF_R14,1.02183414850425,1.0,3.2155369091039394,3.0914919581360736
2025-11,2026-08,9,CORE_GAP_RF_R14,0.300203313488805,,3.515290512251027,
2025-11,2026-09,10,CORE_GAP_RF_R14,-0.5251604286472535,,2.9887462692682716,
2025-11,2026-10,11,CORE_GAP_RF_R14,0.5435463862342574,,3.5308207732987142,
2025-11,2026-11,12,CORE_GAP_RF_R14,0.09291303758162758,,3.6236906734357177,
2025-11,2025-12,1,CORE_GAP_RIDGE_R14,0.12074308530438312,0.2,0.12067024946473687,0.19980026626730563
2025-11,2026-01,2,CORE_GAP_RIDGE_R14,0.5080915355808556,0.4,0.6274753556554885,0.5990023932210509
2025-11,2026-02,3,CORE_GAP_RIDGE_R14,0.38643240153275504,0.5,1.0131630251574848,1.0977565443249582
2025-11,2026-03,4,CORE_GAP_RIDGE_R14,0.02233028474552382,0.2,1.0354908170660226,1.297556810592264
2025-11,2026-04,5,CORE_GAP_RIDGE_R14,0.38354424770285733,0.3,1.4183014091500714,1.5971077085721117
2025-11,2026-05,6,CORE_GAP_RIDGE_R14,0.32266626388703723,0.2,1.7404482225422524,1.7969079748394174
2025-11,2026-06,7,CORE_GAP_RIDGE_R14,0.47672977620029106,0.3,2.2160452410471656,2.0964588728192655
2025-11,2026-07,8,CORE_GAP_RIDGE_R14,1.0522172124810023,1.0,3.26276517678699,3.0914919581360736
2025-11,2026-08,9,CORE_GAP_RIDGE_R14,0.3303693416533223,,3.592589997887176,
2025-11,2026-09,10,CORE_GAP_RIDGE_R14,-0.4887643388067515,,3.102627299822925,
2025-11,2026-10,11,CORE_GAP_RIDGE_R14,0.5803334970546896,,3.681283348771873,
2025-11,2026-11,12,CORE_GAP_RIDGE_R14,0.12953526960543776,,3.8107347938273812,
2025-11,2025-12,1,CORE_LEVEL_RF_R14,0.13431118373845,0.2,0.13422106695032215,0.19980026626730563
2025-11,2026-01,2,CORE_LEVEL_RF_R14,0.5217121264529496,0.4,0.6545769906266591,0.5990023932210509
2025-11,2026-02,3,CORE_LEVEL_RF_R14,0.4000365054806085,0.5,1.0538154776142408,1.0977565443249582
2025-11,2026-03,4,CORE_LEVEL_RF_R14,-0.005567186152753306,0.2,1.0482481364879275,1.297556810592264
2025-11,2026-04,5,CORE_LEVEL_RF_R14,0.35554602974148963,0.3,1.4031635955371249,1.5971077085721117
2025-11,2026-05,6,CORE_LEVEL_RF_R14,0.29468502555188925,0.2,1.6974152758944545,1.7969079748394174
2025-11,2026-06,7,CORE_LEVEL_RF_R14,0.38048194322082896,0.3,2.0771752173810167,2.0964588728192655
2025-11,2026-07,8,CORE_LEVEL_RF_R14,0.9554181133648705,1.0,3.0280580761024893,3.0914919581360736
2025-11,2026-08,9,CORE_LEVEL_RF_R14,0.23426170904354227,,3.2620458201843237,
2025-11,2026-09,10,CORE_LEVEL_RF_R14,-0.586418225859282,,2.6739014109026162,
2025-11,2026-10,11,CORE_LEVEL_RF_R14,0.4816304665700869,,3.154375748634106,
2025-11,2026-11,12,CORE_LEVEL_RF_R14,0.031274623328952984,,3.1856454824721574,
2025-11,2025-12,1,CORE_LEVEL_RIDGE_R14,0.1347013652166673,0.2,0.13461072431493556,0.19980026626730563
2025-11,2026-01,2,CORE_LEVEL_RIDGE_R14,0.522103817470412,0.4,0.6553563053558862,0.5990023932210509
2025-11,2026-02,3,CORE_LEVEL_RIDGE_R14,0.400427722379129,0.5,1.0549844497080814,1.0977565443249582
2025-11,2026-03,4,CORE_LEVEL_RIDGE_R14,0.036592762263386695,0.2,1.0915705184530635,1.297556810592264
2025-11,2026-04,5,CORE_LEVEL_RIDGE_R14,0.3978582317794171,0.3,1.4886393873735564,1.5971077085721117
2025-11,2026-05,6,CORE_LEVEL_RIDGE_R14,0.33697156719328275,0.2,1.8250444776021815,1.7969079748394174
2025-11,2026-06,7,CORE_LEVEL_RIDGE_R14,0.49128463092844793,0.3,2.315126243639226,2.0964588728192655
2025-11,2026-07,8,CORE_LEVEL_RIDGE_R14,1.066855431148766,1.0,3.376330926911181,3.0914919581360736
2025-11,2026-08,9,CORE_LEVEL_RIDGE_R14,0.34490299490659504,,3.7206404955434973,
2025-11,2026-09,10,CORE_LEVEL_RIDGE_R14,-0.4724997028235988,,3.2470209840866584,
2025-11,2026-10,11,CORE_LEVEL_RIDGE_R14,0.596772871970739,,3.8420202196430178,
2025-11,2026-11,12,CORE_LEVEL_RIDGE_R14,0.14590096370521954,,3.9878148513059384,
2025-11,2025-12,1,CORE_LOCAL_R14,0.09636757333713174,0.2,0.09632116960088746,0.19980026626730563
2025-11,2026-01,2,CORE_LOCAL_R14,0.4836217193116759,0.4,0.5787771959277898,0.5990023932210509
2025-11,2026-02,3,CORE_LOCAL_R14,0.3619922045371298,0.5,0.9401157855659368,1.0977565443249582
2025-11,2026-03,4,CORE_LOCAL_R14,-0.08923001545115686,0.2,0.850845936439,1.297556810592264
2025-11,2026-04,5,CORE_LOCAL_R14,0.2715810660893167,0.3,1.122058887487574,1.5971077085721117
2025-11,2026-05,6,CORE_LOCAL_R14,0.2107709827726204,0.2,1.3326080598442802,1.7969079748394174
2025-11,2026-06,7,CORE_LOCAL_R14,0.3096705187665387,0.3,1.6418000870369143,2.0964588728192655
2025-11,2026-07,8,CORE_LOCAL_R14,0.8842011115673551,1.0,2.5221150314644594,3.0914919581360736
2025-11,2026-08,9,CORE_LOCAL_R14,0.16355343275974982,,2.6855348612523655,
2025-11,2026-09,10,CORE_LOCAL_R14,-0.5931148711199934,,2.090654077826129,
2025-11,2026-10,11,CORE_LOCAL_R14,0.47486187597668844,,2.5643920414130905,
2025-11,2026-11,12,CORE_LOCAL_R14,0.024536369368330948,,2.5889254011066125,
2025-12,2026-01,1,CORE_GAP_ADAPT_R14,0.4810516324656829,0.4,0.4798982764465198,0.39920212695374535
2025-12,2026-02,2,CORE_GAP_ADAPT_R14,0.3594252286301203,0.5,0.8386791162042844,0.8979562780576527
2025-12,2026-03,3,CORE_GAP_ADAPT_R14,-0.0917854503699698,0.2,0.7468515171969651,1.0977565443249582
2025-12,2026-04,4,CORE_GAP_ADAPT_R14,0.3062278848612814,0.3,1.0526114795004358,1.3973074423048062
2025-12,2026-05,5,CORE_GAP_ADAPT_R14,0.24539678984901023,0.2,1.2977076631120388,1.5971077085721117
2025-12,2026-06,6,CORE_GAP_ADAPT_R14,0.344330498579249,0.3,1.6414467015595693,1.8966586065519597
2025-12,2026-07,7,CORE_GAP_ADAPT_R14,0.9450990423443871,1.0,2.582107624077174,2.8916916918687683
2025-12,2026-08,8,CORE_GAP_ADAPT_R14,0.22401635040315837,,2.80587343195514,
2025-12,2026-09,9,CORE_GAP_ADAPT_R14,-0.5331087101687442,,2.271338626618963,
2025-12,2026-10,10,CORE_GAP_ADAPT_R14,0.5154760972423279,,2.7854906939165653,
2025-12,2026-11,11,CORE_GAP_ADAPT_R14,0.05585662306247784,,2.84133172297393,
2025-12,2026-12,12,CORE_GAP_ADAPT_R14,0.13682879860886618,,2.9780669962854587,
2025-12,2026-01,1,CORE_GAP_RF_R14,0.5081389109525196,0.4,0.5068522420578991,0.39920212695374535
2025-12,2026-02,2,CORE_GAP_RF_R14,0.3864797195593177,0.5,0.8925870474270429,0.8979562780576527
2025-12,2026-03,3,CORE_GAP_RF_R14,-0.06485259500409246,0.2,0.8277134140311029,1.0977565443249582
2025-12,2026-04,4,CORE_GAP_RF_R14,0.3693948513953389,0.3,1.1964276781665344,1.3973074423048062
2025-12,2026-05,5,CORE_GAP_RF_R14,0.3085254485349521,0.2,1.5044781636100986,1.5971077085721117
2025-12,2026-06,6,CORE_GAP_RF_R14,0.4075214598998351,0.3,1.9111715038895902,1.8966586065519597
2025-12,2026-07,7,CORE_GAP_RF_R14,0.9904871505614338,1.0,2.896785482812038,2.8916916918687683
2025-12,2026-08,8,CORE_GAP_RF_R14,0.2690802370426766,,3.165504347094847,
2025-12,2026-09,9,CORE_GAP_RF_R14,-0.4883852508952801,,2.675922598163513,
2025-12,2026-10,10,CORE_GAP_RF_R14,0.539797976768455,,3.214268887429962,
2025-12,2026-11,11,CORE_GAP_RF_R14,0.08006728777957337,,3.294304138456173,
2025-12,2026-12,12,CORE_GAP_RF_R14,0.16105905628393272,,3.455233633736548,
2025-12,2026-01,1,CORE_GAP_RIDGE_R14,0.4668272330955898,0.4,0.4657409740911485,0.39920212695374535
2025-12,2026-02,2,CORE_GAP_RIDGE_R14,0.3452180470589456,0.5,0.8103645114935418,0.8979562780576527
2025-12,2026-03,3,CORE_GAP_RIDGE_R14,-0.10592875720263542,0.2,0.7043796101308514,1.0977565443249582
2025-12,2026-04,4,CORE_GAP_RIDGE_R14,0.35286479872974885,0.3,1.0566233017131716,1.3973074423048062
2025-12,2026-05,5,CORE_GAP_RIDGE_R14,0.2920054205829363,0.2,1.3482032146036245,1.5971077085721117
2025-12,2026-06,6,CORE_GAP_RIDGE_R14,0.3909851280806498,0.3,1.7384259823300052,1.8966586065519597
2025-12,2026-07,7,CORE_GAP_RIDGE_R14,1.0021134148689055,1.0,2.735551535723761,2.8916916918687683
2025-12,2026-08,8,CORE_GAP_RIDGE_R14,0.28062345127596383,,3.0157819744778784,
2025-12,2026-09,9,CORE_GAP_RIDGE_R14,-0.4769292378847519,,2.5377118000178527,
2025-12,2026-10,10,CORE_GAP_RIDGE_R14,0.5137651227876636,,3.050161652807435,
2025-12,2026-11,11,CORE_GAP_RIDGE_R14,0.05415347225059701,,3.1043004673567784,
2025-12,2026-12,12,CORE_GAP_RIDGE_R14,0.13512426948859663,,3.2393335261602867,
2025-12,2026-01,1,CORE_LEVEL_RF_R14,0.5195597472400149,0.4,0.5182146924824064,0.39920212695374535
2025-12,2026-02,2,CORE_LEVEL_RF_R14,0.3978867315961322,0.5,0.9153119482760576,0.8979562780576527
2025-12,2026-03,3,CORE_LEVEL_RF_R14,-0.053496868291349545,0.2,0.8618007653046251,1.0977565443249582
2025-12,2026-04,4,CORE_LEVEL_RF_R14,0.35259444452904315,0.3,1.2137750529537141,1.3973074423048062
2025-12,2026-05,5,CORE_LEVEL_RF_R14,0.29173523033956816,0.2,1.5050855619109353,1.5971077085721117
2025-12,2026-06,6,CORE_LEVEL_RF_R14,0.3907146711824157,0.3,1.895038925704084,1.8966586065519597
2025-12,2026-07,7,CORE_LEVEL_RF_R14,0.943675711027428,1.0,2.8342898329113067,2.8916916918687683
2025-12,2026-08,8,CORE_LEVEL_RF_R14,0.22260318639087573,,3.0566456254788905,
2025-12,2026-09,9,CORE_LEVEL_RF_R14,-0.5345111986770172,,2.520700804832331,
2025-12,2026-10,10,CORE_LEVEL_RF_R14,0.4873756845048811,,3.0068926589574096,
2025-12,2026-11,11,CORE_LEVEL_RF_R14,0.027884702945551853,,3.03477347484225,
2025-12,2026-12,12,CORE_LEVEL_RF_R14,0.10883424166384716,,3.1435485349812544,
2025-12,2026-01,1,CORE_LEVEL_RIDGE_R14,0.48782406063421785,0.4,0.48663805458155873,0.39920212695374535
2025-12,2026-02,2,CORE_LEVEL_RIDGE_R14,0.3661894591726353,0.5,0.8521586724743622,0.8979562780576527
2025-12,2026-03,3,CORE_LEVEL_RIDGE_R14,-0.08505163145096749,0.2,0.7670708516020818,1.0977565443249582
2025-12,2026-04,4,CORE_LEVEL_RIDGE_R14,0.37457039353063076,0.3,1.140941477105711,1.3973074423048062
2025-12,2026-05,5,CORE_LEVEL_RIDGE_R14,0.31369785194294847,0.2,1.4541483239174724,1.5971077085721117
2025-12,2026-06,6,CORE_LEVEL_RIDGE_R14,0.4126989680315254,0.3,1.8659980255651618,1.8966586065519597
2025-12,2026-07,7,CORE_LEVEL_RIDGE_R14,1.0246996254315326,1.0,2.8854831958006897,2.8916916918687683
2025-12,2026-08,8,CORE_LEVEL_RIDGE_R14,0.3030483214103008,,3.1880732513965784,
2025-12,2026-09,9,CORE_LEVEL_RIDGE_R14,-0.454673772567514,,2.7323626937783243,
2025-12,2026-10,10,CORE_LEVEL_RIDGE_R14,0.5380531397222301,,3.268973498965766,
2025-12,2026-11,11,CORE_LEVEL_RIDGE_R14,0.07833042921702944,,3.3472732659129694,
2025-12,2026-12,12,CORE_LEVEL_RIDGE_R14,0.15932079213433797,,3.506467277114337,
2025-12,2026-01,1,CORE_LOCAL_R14,0.4760067227042617,0.4,0.47487739307593946,0.39920212695374535
2025-12,2026-02,2,CORE_LOCAL_R14,0.3543864254352803,0.5,0.8286373494631235,0.8979562780576527
2025-12,2026-03,3,CORE_LOCAL_R14,-0.0968015993715866,0.2,0.7317888670852238,1.0977565443249582
2025-12,2026-04,4,CORE_LOCAL_R14,0.26398213865643344,0.3,0.9954231848828349,1.3973074423048062
2025-12,2026-05,5,CORE_LOCAL_R14,0.2031766637383024,0.2,1.1983937239885782,1.5971077085721117
2025-12,2026-06,6,CORE_LOCAL_R14,0.3020687047831117,0.3,1.5000071179302492,1.8966586065519597
2025-12,2026-07,7,CORE_LOCAL_R14,0.8765557576672711,1.0,2.3727434291068312,2.8916916918687683
2025-12,2026-08,8,CORE_LOCAL_R14,0.15596269203478216,,2.5285846256437745,
2025-12,2026-09,9,CORE_LOCAL_R14,-0.6006482689022167,,1.926125208966575,
2025-12,2026-10,10,CORE_LOCAL_R14,0.4672475432205181,,2.3922845393025733,
2025-12,2026-11,11,CORE_LOCAL_R14,0.007848600082261264,,2.4001328313983334,
2025-12,2026-12,12,CORE_LOCAL_R14,0.08878192418910784,,2.488875367748258,
2026-01,2026-02,1,CORE_GAP_ADAPT_R14,0.446112442517776,0.5,0.44512031054935713,0.49875415110390736
2026-01,2026-03,2,CORE_GAP_ADAPT_R14,-0.005487977620725041,0.2,0.43963218233363055,0.6985544173712129
2026-01,2026-04,3,CORE_GAP_ADAPT_R14,0.35562552432192,0.3,0.7946268542934146,0.9981053153510608
2026-01,2026-05,4,CORE_GAP_ADAPT_R14,0.27908903349218794,0.2,1.0733271574437302,1.1979055816183664
2026-01,2026-06,5,CORE_GAP_ADAPT_R14,0.3780559936107778,0.3,1.4506703154299736,1.4974564795982144
2026-01,2026-07,6,CORE_GAP_ADAPT_R14,0.9529782689602261,1.0,2.399136390651128,2.4924895649150227
2026-01,2026-08,7,CORE_GAP_ADAPT_R14,0.23928577863353873,,2.638136336745656,
2026-01,2026-09,8,CORE_GAP_ADAPT_R14,-0.5179546322026498,,2.118835669626041,
2026-01,2026-10,9,CORE_GAP_ADAPT_R14,0.5508295980715392,,2.6681537495196244,
2026-01,2026-11,10,CORE_GAP_ADAPT_R14,0.06758387898069446,,2.735714800881443,
2026-01,2026-12,11,CORE_GAP_ADAPT_R14,0.12862269927523662,,2.8642548520247497,
2026-01,2027-01,12,CORE_GAP_ADAPT_R14,0.5360216352156049,,3.3988450043667475,
2026-01,2026-02,1,CORE_GAP_RF_R14,0.3834975619776329,0.5,0.38276408472427137,0.49875415110390736
2026-01,2026-03,2,CORE_GAP_RF_R14,-0.06782134496268398,0.2,0.31491973068345896,0.6985544173712129
2026-01,2026-04,3,CORE_GAP_RF_R14,0.2930670504204762,0.3,0.6075581768181574,0.9981053153510608
2026-01,2026-05,4,CORE_GAP_RF_R14,0.3305597451393792,0.2,0.9375727742608759,1.1979055816183664
2026-01,2026-06,5,CORE_GAP_RF_R14,0.4295775024871417,0.3,1.3662302265395225,1.4974564795982144
2026-01,2026-07,6,CORE_GAP_RF_R14,1.004794870850889,1.0,2.3660105960530795,2.4924895649150227
2026-01,2026-08,7,CORE_GAP_RF_R14,0.2619039479095815,,2.627572173231029,
2026-01,2026-09,8,CORE_GAP_RF_R14,-0.49550732798876207,,2.130833137194836,
2026-01,2026-10,9,CORE_GAP_RF_R14,0.5735180646445972,,2.7027128481718408,
2026-01,2026-11,10,CORE_GAP_RF_R14,0.07479460243825908,,2.777479493386791,
2026-01,2026-12,11,CORE_GAP_RF_R14,0.13583782110074674,,2.91322513838323,
2026-01,2027-01,12,CORE_GAP_RF_R14,0.5432661136114457,,3.4550208845783597,
2026-01,2026-02,1,CORE_GAP_RIDGE_R14,0.42447799932681773,0.5,0.4235796328154755,0.49875415110390736
2026-01,2026-03,2,CORE_GAP_RIDGE_R14,-0.027025153496931877,0.2,0.39655082686586723,0.6985544173712129
2026-01,2026-04,3,CORE_GAP_RIDGE_R14,0.3340105705272523,0.3,0.7300048210917697,0.9981053153510608
2026-01,2026-05,4,CORE_GAP_RIDGE_R14,0.37162402772001923,0.2,1.100940032731821,1.1979055816183664
2026-01,2026-06,5,CORE_GAP_RIDGE_R14,0.4706823120336289,0.3,1.5705180992078003,1.4974564795982144
2026-01,2026-07,6,CORE_GAP_RIDGE_R14,1.0461351110440287,1.0,2.61121908291869,2.4924895649150227
2026-01,2026-08,7,CORE_GAP_RIDGE_R14,0.306052624326163,,2.9168043195925293,
2026-01,2026-09,8,CORE_GAP_RIDGE_R14,-0.4516921651403178,,2.464088943052227,
2026-01,2026-10,9,CORE_GAP_RIDGE_R14,0.6178039551999976,,3.0799923135251217,
2026-01,2026-11,10,CORE_GAP_RIDGE_R14,0.07746647365840131,,3.157428797397838,
2026-01,2026-12,11,CORE_GAP_RIDGE_R14,0.13851132209809489,,3.295844281052042,
2026-01,2027-01,12,CORE_GAP_RIDGE_R14,0.5459504924320595,,3.8403098659049375,
2026-01,2026-02,1,CORE_LEVEL_RF_R14,0.3623472315588943,0.5,0.3616923354995232,0.49875415110390736
2026-01,2026-03,2,CORE_LEVEL_RF_R14,-0.0888765846121443,0.2,0.27277623223396263,0.6985544173712129
2026-01,2026-04,3,CORE_LEVEL_RF_R14,0.271935773284855,0.3,0.5443429291439128,0.9981053153510608
2026-01,2026-05,4,CORE_LEVEL_RF_R14,0.26654613404757926,0.2,0.8105344589664168,1.1979055816183664
2026-01,2026-06,5,CORE_LEVEL_RF_R14,0.36550071538769136,0.3,1.1753688436248488,1.4974564795982144
2026-01,2026-07,6,CORE_LEVEL_RF_R14,0.9403510795106047,1.0,2.1113261455181913,2.4924895649150227
2026-01,2026-08,7,CORE_LEVEL_RF_R14,0.20937628074671785,,2.320483539608124,
2026-01,2026-09,8,CORE_LEVEL_RF_R14,-0.5476381839417921,,1.771340320483913,
2026-01,2026-10,9,CORE_LEVEL_RF_R14,0.5208271414297078,,2.2908158483729006,
2026-01,2026-11,10,CORE_LEVEL_RF_R14,0.030397690921516844,,2.321208920132406,
2026-01,2026-12,11,CORE_LEVEL_RF_R14,0.09141382853539058,,2.4125809916733996,
2026-01,2027-01,12,CORE_LEVEL_RF_R14,0.4986613706591029,,2.9100031644130846,
2026-01,2026-02,1,CORE_LEVEL_RIDGE_R14,0.4466874288296418,0.5,0.44569274152969646,0.49875415110390736
2026-01,2026-03,2,CORE_LEVEL_RIDGE_R14,-0.004915576416970409,0.2,0.4407770442943092,0.6985544173712129
2026-01,2026-04,3,CORE_LEVEL_RIDGE_R14,0.35619999265715035,0.3,0.7963441472344327,0.9981053153510608
2026-01,2026-05,4,CORE_LEVEL_RIDGE_R14,0.39466931236190556,0.2,1.1902366833931612,1.1979055816183664
2026-01,2026-06,5,CORE_LEVEL_RIDGE_R14,0.4937503404178854,0.3,1.6827720743878176,1.4974564795982144
2026-01,2026-07,6,CORE_LEVEL_RIDGE_R14,1.0693352631602622,1.0,2.7464303826173846,2.4924895649150227
2026-01,2026-08,7,CORE_LEVEL_RIDGE_R14,0.329520682095844,,3.0754093350615244,
2026-01,2026-09,8,CORE_LEVEL_RIDGE_R14,-0.4284013927689614,,2.646087674291522,
2026-01,2026-10,9,CORE_LEVEL_RIDGE_R14,0.6413449517211429,,3.2853847605347166,
2026-01,2026-11,10,CORE_LEVEL_RIDGE_R14,0.10303705885551363,,3.38836877264815,
2026-01,2026-12,11,CORE_LEVEL_RIDGE_R14,0.16409750473739745,,3.5523317845430724,
2026-01,2027-01,12,CORE_LEVEL_RIDGE_R14,0.5716407790058916,,4.122344897636686,
2026-01,2026-02,1,CORE_LOCAL_R14,0.3727626204139385,0.5,0.3720695822821826,0.49875415110390736
2026-01,2026-03,2,CORE_LOCAL_R14,-0.07850802279568299,0.2,0.29353072579928147,0.6985544173712129
2026-01,2026-04,3,CORE_LOCAL_R14,0.2823417794329294,0.3,0.5754746694918911,0.9981053153510608
2026-01,2026-05,4,CORE_LOCAL_R14,0.22152517024052626,0.2,0.7967548344926328,1.1979055816183664
2026-01,2026-06,5,CORE_LOCAL_R14,0.3204353197058322,0.3,1.1166778543293023,1.4974564795982144
2026-01,2026-07,6,CORE_LOCAL_R14,0.8950275686503988,1.0,2.007723791400883,2.4924895649150227
2026-01,2026-08,7,CORE_LOCAL_R14,0.17430255304396242,,2.1818746138328247,
2026-01,2026-09,8,CORE_LOCAL_R14,-0.5824469532126425,,1.5977248230506236,
2026-01,2026-10,9,CORE_LOCAL_R14,0.4856444045395308,,2.0821937792816203,
2026-01,2026-11,10,CORE_LOCAL_R14,0.02616133947244949,,2.108351697272379,
2026-01,2026-12,11,CORE_LOCAL_R14,0.08717489301379167,,2.1954886150446256,
2026-01,2027-01,12,CORE_LOCAL_R14,0.4944051879431007,,2.6886756340155635,
2026-02,2026-03,1,CORE_GAP_ADAPT_R14,0.02846297736704498,0.2,0.028458927430112194,0.19980026626730563
2026-02,2026-04,2,CORE_GAP_ADAPT_R14,0.38969908752090054,0.3,0.4174006550357351,0.49935116424715353
2026-02,2026-05,3,CORE_GAP_ADAPT_R14,0.3288173710789649,0.2,0.7456786039494903,0.699151430514459
2026-02,2026-06,4,CORE_GAP_ADAPT_R14,0.37415139394591024,0.3,1.1191317925887745,0.9987023284943071
2026-02,2026-07,5,CORE_GAP_ADAPT_R14,0.9490513054300551,1.0,2.0637078984629693,1.9937354138111152
2026-02,2026-08,6,CORE_GAP_ADAPT_R14,0.2279403812266155,,2.2913888896975254,
2026-02,2026-09,7,CORE_GAP_ADAPT_R14,-0.5215377056523218,,1.7684864289434234,
2026-02,2026-10,8,CORE_GAP_ADAPT_R14,0.5472080299127491,,2.3142027152025193,
2026-02,2026-11,9,CORE_GAP_ADAPT_R14,0.08744345753732777,,2.401607963221377,
2026-02,2026-12,10,CORE_GAP_ADAPT_R14,0.13164621570258522,,2.5331676012692252,
2026-02,2027-01,11,CORE_GAP_ADAPT_R14,0.5583138216253559,,3.089928628241205,
2026-02,2027-02,12,CORE_GAP_ADAPT_R14,0.41736083712281746,,3.506420930798989,
2026-02,2026-03,1,CORE_GAP_RF_R14,-0.041637171561839256,0.2,-0.04164584223901763,0.19980026626730563
2026-02,2026-04,2,CORE_GAP_RF_R14,0.3193457835962627,0.3,0.2771911156974755,0.49935116424715353
2026-02,2026-05,3,CORE_GAP_RF_R14,0.2585067331842009,0.2,0.5353642949421008,0.699151430514459
2026-02,2026-06,4,CORE_GAP_RF_R14,0.41098180496613734,0.3,0.9455038764895904,0.9987023284943071
2026-02,2026-07,5,CORE_GAP_RF_R14,0.9860926651830125,1.0,1.9267663752719906,1.9937354138111152
2026-02,2026-08,6,CORE_GAP_RF_R14,0.26471714285983056,,2.1911337594147517,
2026-02,2026-09,7,CORE_GAP_RF_R14,-0.5330824400783624,,1.6566253649642193,
2026-02,2026-10,8,CORE_GAP_RF_R14,0.5355392647628563,,2.190735717526885,
2026-02,2026-11,9,CORE_GAP_RF_R14,0.07582804926252286,,2.266535031849312,
2026-02,2026-12,10,CORE_GAP_RF_R14,0.11075677687211725,,2.3772305186544074,
2026-02,2027-01,11,CORE_GAP_RF_R14,0.5373353715063321,,2.913127394383634,
2026-02,2027-02,12,CORE_GAP_RF_R14,0.39641179257994297,,3.3087555456986664,
2026-02,2026-03,1,CORE_GAP_RIDGE_R14,-0.0011496429778678852,0.2,-0.001149649586313417,0.19980026626730563
2026-02,2026-04,2,CORE_GAP_RIDGE_R14,0.35997952613674294,0.3,0.35818350100288393,0.49935116424715353
2026-02,2026-05,3,CORE_GAP_RIDGE_R14,0.2991158332363202,0.2,0.6568528729002135,0.699151430514459
2026-02,2026-06,4,CORE_GAP_RIDGE_R14,0.4584839029115876,0.3,1.1142889399175588,0.9987023284943071
2026-02,2026-07,5,CORE_GAP_RIDGE_R14,1.0338668346879718,1.0,2.1428479241698146,1.9937354138111152
2026-02,2026-08,6,CORE_GAP_RIDGE_R14,0.31215004639864885,,2.4545117937824323,
2026-02,2026-09,7,CORE_GAP_RIDGE_R14,-0.4707911572230194,,1.982608924390062,
2026-02,2026-10,8,CORE_GAP_RIDGE_R14,0.5984997733116719,,2.579324802010889,
2026-02,2026-11,9,CORE_GAP_RIDGE_R14,0.1385006630815229,,2.7177296413914784,
2026-02,2026-12,10,CORE_GAP_RIDGE_R14,0.12597019292979278,,2.843620558442738,
2026-02,2027-01,11,CORE_GAP_RIDGE_R14,0.552613612941923,,3.394712864418128,
2026-02,2027-02,12,CORE_GAP_RIDGE_R14,0.4116686184443449,,3.8055364459793233,
2026-02,2026-03,1,CORE_LEVEL_RF_R14,-0.08518276656409857,0.2,-0.08521906769903417,0.19980026626730563
2026-02,2026-04,2,CORE_LEVEL_RF_R14,0.2756429309406841,0.3,0.19004466477744228,0.49935116424715353
2026-02,2026-05,3,CORE_LEVEL_RF_R14,0.21483038429053483,0.2,0.4046446185620511,0.699151430514459
