origin,as_of,band,model,level_prediction,current_trend,n_train,last_training_origin,last_training_target,training_last_release
2023-03,2023-04-12 23:59:00,3,CORE_LOCAL_R14,0.9445061682535778,0.9445061682535778,72,2022-02,2023-02,2023-03-10 09:00:00
2023-03,2023-04-12 23:59:00,3,CORE_LEVEL_RIDGE_R14,1.066486346258825,0.9445061682535778,72,2022-02,2023-02,2023-03-10 09:00:00
2023-03,2023-04-12 23:59:00,3,CORE_GAP_RIDGE_R14,1.3720375476555766,0.9445061682535778,72,2022-02,2023-02,2023-03-10 09:00:00
2023-03,2023-04-12 23:59:00,3,CORE_GAP_ADAPT_R14,1.3720375476555766,0.9445061682535778,72,2022-02,2023-02,2023-03-10 09:00:00
2023-03,2023-04-12 23:59:00,3,CORE_LEVEL_RF_R14,0.7571150915375239,0.9445061682535778,72,2022-02,2023-02,2023-03-10 09:00:00
2023-03,2023-04-12 23:59:00,3,CORE_GAP_RF_R14,1.3236347037596041,0.9445061682535778,72,2022-02,2023-02,2023-03-10 09:00:00
2023-04,2023-05-10 23:59:00,0,CORE_LOCAL_R14,0.9030260759723094,0.9030260759723094,82,2022-12,2023-03,2023-04-13 09:00:00
2023-04,2023-05-10 23:59:00,0,CORE_LEVEL_RIDGE_R14,0.5402709484619824,0.9030260759723094,82,2022-12,2023-03,2023-04-13 09:00:00
2023-04,2023-05-10 23:59:00,0,CORE_GAP_RIDGE_R14,0.7648312040676473,0.9030260759723094,82,2022-12,2023-03,2023-04-13 09:00:00
2023-04,2023-05-10 23:59:00,0,CORE_GAP_ADAPT_R14,0.9259590294460049,0.9030260759723094,82,2022-12,2023-03,2023-04-13 09:00:00
2023-04,2023-05-10 23:59:00,0,CORE_LEVEL_RF_R14,0.6974212940939793,0.9030260759723094,82,2022-12,2023-03,2023-04-13 09:00:00
2023-04,2023-05-10 23:59:00,0,CORE_GAP_RF_R14,1.1581360406892298,0.9030260759723094,82,2022-12,2023-03,2023-04-13 09:00:00
2023-04,2023-05-10 23:59:00,1,CORE_LOCAL_R14,0.9030260759723094,0.9030260759723094,79,2022-09,2023-03,2023-04-13 09:00:00
2023-04,2023-05-10 23:59:00,1,CORE_LEVEL_RIDGE_R14,0.5291326179513909,0.9030260759723094,79,2022-09,2023-03,2023-04-13 09:00:00
2023-04,2023-05-10 23:59:00,1,CORE_GAP_RIDGE_R14,0.7677175610577508,0.9030260759723094,79,2022-09,2023-03,2023-04-13 09:00:00
2023-04,2023-05-10 23:59:00,1,CORE_GAP_ADAPT_R14,0.9700436714117379,0.9030260759723094,79,2022-09,2023-03,2023-04-13 09:00:00
2023-04,2023-05-10 23:59:00,1,CORE_LEVEL_RF_R14,0.6633529417962957,0.9030260759723094,79,2022-09,2023-03,2023-04-13 09:00:00
2023-04,2023-05-10 23:59:00,1,CORE_GAP_RF_R14,1.0756665512248653,0.9030260759723094,79,2022-09,2023-03,2023-04-13 09:00:00
2023-04,2023-05-10 23:59:00,2,CORE_LOCAL_R14,0.9030260759723094,0.9030260759723094,76,2022-06,2023-03,2023-04-13 09:00:00
2023-04,2023-05-10 23:59:00,2,CORE_LEVEL_RIDGE_R14,0.6338619195657007,0.9030260759723094,76,2022-06,2023-03,2023-04-13 09:00:00
2023-04,2023-05-10 23:59:00,2,CORE_GAP_RIDGE_R14,0.8703953145006017,0.9030260759723094,76,2022-06,2023-03,2023-04-13 09:00:00
2023-04,2023-05-10 23:59:00,2,CORE_GAP_ADAPT_R14,0.8703953145006017,0.9030260759723094,76,2022-06,2023-03,2023-04-13 09:00:00
2023-04,2023-05-10 23:59:00,2,CORE_LEVEL_RF_R14,0.6607595018377793,0.9030260759723094,76,2022-06,2023-03,2023-04-13 09:00:00
2023-04,2023-05-10 23:59:00,2,CORE_GAP_RF_R14,1.108522632728317,0.9030260759723094,76,2022-06,2023-03,2023-04-13 09:00:00
2023-04,2023-05-10 23:59:00,3,CORE_LOCAL_R14,0.9030260759723094,0.9030260759723094,73,2022-03,2023-03,2023-04-13 09:00:00
2023-04,2023-05-10 23:59:00,3,CORE_LEVEL_RIDGE_R14,0.8225169482131751,0.9030260759723094,73,2022-03,2023-03,2023-04-13 09:00:00
2023-04,2023-05-10 23:59:00,3,CORE_GAP_RIDGE_R14,1.103912642399932,0.9030260759723094,73,2022-03,2023-03,2023-04-13 09:00:00
2023-04,2023-05-10 23:59:00,3,CORE_GAP_ADAPT_R14,1.103912642399932,0.9030260759723094,73,2022-03,2023-03,2023-04-13 09:00:00
2023-04,2023-05-10 23:59:00,3,CORE_LEVEL_RF_R14,0.7302482710498305,0.9030260759723094,73,2022-03,2023-03,2023-04-13 09:00:00
2023-04,2023-05-10 23:59:00,3,CORE_GAP_RF_R14,1.2662924806593614,0.9030260759723094,73,2022-03,2023-03,2023-04-13 09:00:00
2023-05,2023-06-11 23:59:00,0,CORE_LOCAL_R14,0.795604327379996,0.795604327379996,83,2023-01,2023-04,2023-05-11 09:00:00
2023-05,2023-06-11 23:59:00,0,CORE_LEVEL_RIDGE_R14,0.35321898921202427,0.795604327379996,83,2023-01,2023-04,2023-05-11 09:00:00
2023-05,2023-06-11 23:59:00,0,CORE_GAP_RIDGE_R14,0.5711426583666379,0.795604327379996,83,2023-01,2023-04,2023-05-11 09:00:00
2023-05,2023-06-11 23:59:00,0,CORE_GAP_ADAPT_R14,0.7822451760291982,0.795604327379996,83,2023-01,2023-04,2023-05-11 09:00:00
2023-05,2023-06-11 23:59:00,0,CORE_LEVEL_RF_R14,0.5461055143395709,0.795604327379996,83,2023-01,2023-04,2023-05-11 09:00:00
2023-05,2023-06-11 23:59:00,0,CORE_GAP_RF_R14,0.9056445873693884,0.795604327379996,83,2023-01,2023-04,2023-05-11 09:00:00
2023-05,2023-06-11 23:59:00,1,CORE_LOCAL_R14,0.795604327379996,0.795604327379996,80,2022-10,2023-04,2023-05-11 09:00:00
2023-05,2023-06-11 23:59:00,1,CORE_LEVEL_RIDGE_R14,0.3280779710934578,0.795604327379996,80,2022-10,2023-04,2023-05-11 09:00:00
2023-05,2023-06-11 23:59:00,1,CORE_GAP_RIDGE_R14,0.5767126410237817,0.795604327379996,80,2022-10,2023-04,2023-05-11 09:00:00
2023-05,2023-06-11 23:59:00,1,CORE_GAP_ADAPT_R14,0.8327860451448309,0.795604327379996,80,2022-10,2023-04,2023-05-11 09:00:00
2023-05,2023-06-11 23:59:00,1,CORE_LEVEL_RF_R14,0.5692362696419692,0.795604327379996,80,2022-10,2023-04,2023-05-11 09:00:00
2023-05,2023-06-11 23:59:00,1,CORE_GAP_RF_R14,0.9769137191302304,0.795604327379996,80,2022-10,2023-04,2023-05-11 09:00:00
2023-05,2023-06-11 23:59:00,2,CORE_LOCAL_R14,0.795604327379996,0.795604327379996,77,2022-07,2023-04,2023-05-11 09:00:00
2023-05,2023-06-11 23:59:00,2,CORE_LEVEL_RIDGE_R14,0.46873639524836946,0.795604327379996,77,2022-07,2023-04,2023-05-11 09:00:00
2023-05,2023-06-11 23:59:00,2,CORE_GAP_RIDGE_R14,0.722327308230239,0.795604327379996,77,2022-07,2023-04,2023-05-11 09:00:00
2023-05,2023-06-11 23:59:00,2,CORE_GAP_ADAPT_R14,0.722327308230239,0.795604327379996,77,2022-07,2023-04,2023-05-11 09:00:00
2023-05,2023-06-11 23:59:00,2,CORE_LEVEL_RF_R14,0.6588544806192789,0.795604327379996,77,2022-07,2023-04,2023-05-11 09:00:00
2023-05,2023-06-11 23:59:00,2,CORE_GAP_RF_R14,0.9908772451942502,0.795604327379996,77,2022-07,2023-04,2023-05-11 09:00:00
2023-05,2023-06-11 23:59:00,3,CORE_LOCAL_R14,0.795604327379996,0.795604327379996,74,2022-04,2023-04,2023-05-11 09:00:00
2023-05,2023-06-11 23:59:00,3,CORE_LEVEL_RIDGE_R14,0.6004835310644151,0.795604327379996,74,2022-04,2023-04,2023-05-11 09:00:00
2023-05,2023-06-11 23:59:00,3,CORE_GAP_RIDGE_R14,0.8597684072652102,0.795604327379996,74,2022-04,2023-04,2023-05-11 09:00:00
2023-05,2023-06-11 23:59:00,3,CORE_GAP_ADAPT_R14,0.8597684072652102,0.795604327379996,74,2022-04,2023-04,2023-05-11 09:00:00
2023-05,2023-06-11 23:59:00,3,CORE_LEVEL_RF_R14,0.705546939385552,0.795604327379996,74,2022-04,2023-04,2023-05-11 09:00:00
2023-05,2023-06-11 23:59:00,3,CORE_GAP_RF_R14,1.1690592016187515,0.795604327379996,74,2022-04,2023-04,2023-05-11 09:00:00
2023-06,2023-07-12 23:59:00,0,CORE_LOCAL_R14,0.6880759537474304,0.6880759537474304,84,2023-02,2023-05,2023-06-12 09:00:00
2023-06,2023-07-12 23:59:00,0,CORE_LEVEL_RIDGE_R14,0.25442154123110905,0.6880759537474304,84,2023-02,2023-05,2023-06-12 09:00:00
2023-06,2023-07-12 23:59:00,0,CORE_GAP_RIDGE_R14,0.46996281493399467,0.6880759537474304,84,2023-02,2023-05,2023-06-12 09:00:00
2023-06,2023-07-12 23:59:00,0,CORE_GAP_ADAPT_R14,0.662660440542397,0.6880759537474304,84,2023-02,2023-05,2023-06-12 09:00:00
2023-06,2023-07-12 23:59:00,0,CORE_LEVEL_RF_R14,0.4761359895824335,0.6880759537474304,84,2023-02,2023-05,2023-06-12 09:00:00
2023-06,2023-07-12 23:59:00,0,CORE_GAP_RF_R14,0.7954011214727092,0.6880759537474304,84,2023-02,2023-05,2023-06-12 09:00:00
2023-06,2023-07-12 23:59:00,1,CORE_LOCAL_R14,0.6880759537474304,0.6880759537474304,81,2022-11,2023-05,2023-06-12 09:00:00
2023-06,2023-07-12 23:59:00,1,CORE_LEVEL_RIDGE_R14,0.2035931180642059,0.6880759537474304,81,2022-11,2023-05,2023-06-12 09:00:00
2023-06,2023-07-12 23:59:00,1,CORE_GAP_RIDGE_R14,0.4654834167494592,0.6880759537474304,81,2022-11,2023-05,2023-06-12 09:00:00
2023-06,2023-07-12 23:59:00,1,CORE_GAP_ADAPT_R14,0.7143366464653873,0.6880759537474304,81,2022-11,2023-05,2023-06-12 09:00:00
2023-06,2023-07-12 23:59:00,1,CORE_LEVEL_RF_R14,0.5178485479230603,0.6880759537474304,81,2022-11,2023-05,2023-06-12 09:00:00
2023-06,2023-07-12 23:59:00,1,CORE_GAP_RF_R14,0.9184061858997323,0.6880759537474304,81,2022-11,2023-05,2023-06-12 09:00:00
2023-06,2023-07-12 23:59:00,2,CORE_LOCAL_R14,0.6880759537474304,0.6880759537474304,78,2022-08,2023-05,2023-06-12 09:00:00
2023-06,2023-07-12 23:59:00,2,CORE_LEVEL_RIDGE_R14,0.339559999748808,0.6880759537474304,78,2022-08,2023-05,2023-06-12 09:00:00
2023-06,2023-07-12 23:59:00,2,CORE_GAP_RIDGE_R14,0.6121425784891292,0.6880759537474304,78,2022-08,2023-05,2023-06-12 09:00:00
2023-06,2023-07-12 23:59:00,2,CORE_GAP_ADAPT_R14,0.6121425784891292,0.6880759537474304,78,2022-08,2023-05,2023-06-12 09:00:00
2023-06,2023-07-12 23:59:00,2,CORE_LEVEL_RF_R14,0.5936881153580946,0.6880759537474304,78,2022-08,2023-05,2023-06-12 09:00:00
2023-06,2023-07-12 23:59:00,2,CORE_GAP_RF_R14,1.0072190906832788,0.6880759537474304,78,2022-08,2023-05,2023-06-12 09:00:00
2023-06,2023-07-12 23:59:00,3,CORE_LOCAL_R14,0.6880759537474304,0.6880759537474304,75,2022-05,2023-05,2023-06-12 09:00:00
2023-06,2023-07-12 23:59:00,3,CORE_LEVEL_RIDGE_R14,0.3878443429758166,0.6880759537474304,75,2022-05,2023-05,2023-06-12 09:00:00
2023-06,2023-07-12 23:59:00,3,CORE_GAP_RIDGE_R14,0.6425896441846054,0.6880759537474304,75,2022-05,2023-05,2023-06-12 09:00:00
2023-06,2023-07-12 23:59:00,3,CORE_GAP_ADAPT_R14,0.6425896441846054,0.6880759537474304,75,2022-05,2023-05,2023-06-12 09:00:00
2023-06,2023-07-12 23:59:00,3,CORE_LEVEL_RF_R14,0.6268859867867838,0.6880759537474304,75,2022-05,2023-05,2023-06-12 09:00:00
2023-06,2023-07-12 23:59:00,3,CORE_GAP_RF_R14,1.0448656834845094,0.6880759537474304,75,2022-05,2023-05,2023-06-12 09:00:00
2023-07,2023-08-09 23:59:00,0,CORE_LOCAL_R14,0.6055670288915006,0.6055670288915006,85,2023-03,2023-06,2023-07-13 09:00:00
2023-07,2023-08-09 23:59:00,0,CORE_LEVEL_RIDGE_R14,0.2155740804150549,0.6055670288915006,85,2023-03,2023-06,2023-07-13 09:00:00
2023-07,2023-08-09 23:59:00,0,CORE_GAP_RIDGE_R14,0.3867417261848012,0.6055670288915006,85,2023-03,2023-06,2023-07-13 09:00:00
2023-07,2023-08-09 23:59:00,0,CORE_GAP_ADAPT_R14,0.5718419602567314,0.6055670288915006,85,2023-03,2023-06,2023-07-13 09:00:00
2023-07,2023-08-09 23:59:00,0,CORE_LEVEL_RF_R14,0.42675715177550566,0.6055670288915006,85,2023-03,2023-06,2023-07-13 09:00:00
2023-07,2023-08-09 23:59:00,0,CORE_GAP_RF_R14,0.5825065211568418,0.6055670288915006,85,2023-03,2023-06,2023-07-13 09:00:00
2023-07,2023-08-09 23:59:00,1,CORE_LOCAL_R14,0.6055670288915006,0.6055670288915006,82,2022-12,2023-06,2023-07-13 09:00:00
2023-07,2023-08-09 23:59:00,1,CORE_LEVEL_RIDGE_R14,0.18259753993429295,0.6055670288915006,82,2022-12,2023-06,2023-07-13 09:00:00
2023-07,2023-08-09 23:59:00,1,CORE_GAP_RIDGE_R14,0.4060940753693978,0.6055670288915006,82,2022-12,2023-06,2023-07-13 09:00:00
2023-07,2023-08-09 23:59:00,1,CORE_GAP_ADAPT_R14,0.6271035028827522,0.6055670288915006,82,2022-12,2023-06,2023-07-13 09:00:00
2023-07,2023-08-09 23:59:00,1,CORE_LEVEL_RF_R14,0.43376735661584825,0.6055670288915006,82,2022-12,2023-06,2023-07-13 09:00:00
2023-07,2023-08-09 23:59:00,1,CORE_GAP_RF_R14,0.7630418557773058,0.6055670288915006,82,2022-12,2023-06,2023-07-13 09:00:00
2023-07,2023-08-09 23:59:00,2,CORE_LOCAL_R14,0.6055670288915006,0.6055670288915006,79,2022-09,2023-06,2023-07-13 09:00:00
2023-07,2023-08-09 23:59:00,2,CORE_LEVEL_RIDGE_R14,0.32193061316247173,0.6055670288915006,79,2022-09,2023-06,2023-07-13 09:00:00
2023-07,2023-08-09 23:59:00,2,CORE_GAP_RIDGE_R14,0.5557477368363464,0.6055670288915006,79,2022-09,2023-06,2023-07-13 09:00:00
2023-07,2023-08-09 23:59:00,2,CORE_GAP_ADAPT_R14,0.5557477368363464,0.6055670288915006,79,2022-09,2023-06,2023-07-13 09:00:00
2023-07,2023-08-09 23:59:00,2,CORE_LEVEL_RF_R14,0.6006642619886488,0.6055670288915006,79,2022-09,2023-06,2023-07-13 09:00:00
2023-07,2023-08-09 23:59:00,2,CORE_GAP_RF_R14,0.9748275941893311,0.6055670288915006,79,2022-09,2023-06,2023-07-13 09:00:00
2023-07,2023-08-09 23:59:00,3,CORE_LOCAL_R14,0.6055670288915006,0.6055670288915006,76,2022-06,2023-06,2023-07-13 09:00:00
2023-07,2023-08-09 23:59:00,3,CORE_LEVEL_RIDGE_R14,0.34841358862152844,0.6055670288915006,76,2022-06,2023-06,2023-07-13 09:00:00
2023-07,2023-08-09 23:59:00,3,CORE_GAP_RIDGE_R14,0.5769163460990467,0.6055670288915006,76,2022-06,2023-06,2023-07-13 09:00:00
2023-07,2023-08-09 23:59:00,3,CORE_GAP_ADAPT_R14,0.5769163460990467,0.6055670288915006,76,2022-06,2023-06,2023-07-13 09:00:00
2023-07,2023-08-09 23:59:00,3,CORE_LEVEL_RF_R14,0.6147244172730405,0.6055670288915006,76,2022-06,2023-06,2023-07-13 09:00:00
2023-07,2023-08-09 23:59:00,3,CORE_GAP_RF_R14,0.9045066357929319,0.6055670288915006,76,2022-06,2023-06,2023-07-13 09:00:00
2023-08,2023-09-10 23:59:00,0,CORE_LOCAL_R14,0.5562085430321501,0.5562085430321501,86,2023-04,2023-07,2023-08-10 09:00:00
2023-08,2023-09-10 23:59:00,0,CORE_LEVEL_RIDGE_R14,0.27731250674802643,0.5562085430321501,86,2023-04,2023-07,2023-08-10 09:00:00
2023-08,2023-09-10 23:59:00,0,CORE_GAP_RIDGE_R14,0.44893765396570395,0.5562085430321501,86,2023-04,2023-07,2023-08-10 09:00:00
2023-08,2023-09-10 23:59:00,0,CORE_GAP_ADAPT_R14,0.5540216266766017,0.5562085430321501,86,2023-04,2023-07,2023-08-10 09:00:00
2023-08,2023-09-10 23:59:00,0,CORE_LEVEL_RF_R14,0.33247511471844754,0.5562085430321501,86,2023-04,2023-07,2023-08-10 09:00:00
2023-08,2023-09-10 23:59:00,0,CORE_GAP_RF_R14,0.4516433185344892,0.5562085430321501,86,2023-04,2023-07,2023-08-10 09:00:00
2023-08,2023-09-10 23:59:00,1,CORE_LOCAL_R14,0.5562085430321501,0.5562085430321501,83,2023-01,2023-07,2023-08-10 09:00:00
2023-08,2023-09-10 23:59:00,1,CORE_LEVEL_RIDGE_R14,0.20656070484366215,0.5562085430321501,83,2023-01,2023-07,2023-08-10 09:00:00
2023-08,2023-09-10 23:59:00,1,CORE_GAP_RIDGE_R14,0.4077278915256268,0.5562085430321501,83,2023-01,2023-07,2023-08-10 09:00:00
2023-08,2023-09-10 23:59:00,1,CORE_GAP_ADAPT_R14,0.5783920890567622,0.5562085430321501,83,2023-01,2023-07,2023-08-10 09:00:00
2023-08,2023-09-10 23:59:00,1,CORE_LEVEL_RF_R14,0.3673235652300284,0.5562085430321501,83,2023-01,2023-07,2023-08-10 09:00:00
2023-08,2023-09-10 23:59:00,1,CORE_GAP_RF_R14,0.6271994277510811,0.5562085430321501,83,2023-01,2023-07,2023-08-10 09:00:00
2023-08,2023-09-10 23:59:00,2,CORE_LOCAL_R14,0.5562085430321501,0.5562085430321501,80,2022-10,2023-07,2023-08-10 09:00:00
2023-08,2023-09-10 23:59:00,2,CORE_LEVEL_RIDGE_R14,0.3574780785660944,0.5562085430321501,80,2022-10,2023-07,2023-08-10 09:00:00
2023-08,2023-09-10 23:59:00,2,CORE_GAP_RIDGE_R14,0.5745036943501947,0.5562085430321501,80,2022-10,2023-07,2023-08-10 09:00:00
2023-08,2023-09-10 23:59:00,2,CORE_GAP_ADAPT_R14,0.5745036943501947,0.5562085430321501,80,2022-10,2023-07,2023-08-10 09:00:00
2023-08,2023-09-10 23:59:00,2,CORE_LEVEL_RF_R14,0.5371378923782688,0.5562085430321501,80,2022-10,2023-07,2023-08-10 09:00:00
2023-08,2023-09-10 23:59:00,2,CORE_GAP_RF_R14,0.8521412991112688,0.5562085430321501,80,2022-10,2023-07,2023-08-10 09:00:00
2023-08,2023-09-10 23:59:00,3,CORE_LOCAL_R14,0.5562085430321501,0.5562085430321501,77,2022-07,2023-07,2023-08-10 09:00:00
2023-08,2023-09-10 23:59:00,3,CORE_LEVEL_RIDGE_R14,0.3230999954892748,0.5562085430321501,77,2022-07,2023-07,2023-08-10 09:00:00
2023-08,2023-09-10 23:59:00,3,CORE_GAP_RIDGE_R14,0.5430495570366294,0.5562085430321501,77,2022-07,2023-07,2023-08-10 09:00:00
2023-08,2023-09-10 23:59:00,3,CORE_GAP_ADAPT_R14,0.5430495570366294,0.5562085430321501,77,2022-07,2023-07,2023-08-10 09:00:00
2023-08,2023-09-10 23:59:00,3,CORE_LEVEL_RF_R14,0.6300665609215685,0.5562085430321501,77,2022-07,2023-07,2023-08-10 09:00:00
2023-08,2023-09-10 23:59:00,3,CORE_GAP_RF_R14,0.8793421032782658,0.5562085430321501,77,2022-07,2023-07,2023-08-10 09:00:00
2023-09,2023-10-09 23:59:00,0,CORE_LOCAL_R14,0.49819405379215964,0.49819405379215964,87,2023-05,2023-08,2023-09-11 09:00:00
2023-09,2023-10-09 23:59:00,0,CORE_LEVEL_RIDGE_R14,0.27106958968451733,0.49819405379215964,87,2023-05,2023-08,2023-09-11 09:00:00
2023-09,2023-10-09 23:59:00,0,CORE_GAP_RIDGE_R14,0.4542120093030304,0.49819405379215964,87,2023-05,2023-08,2023-09-11 09:00:00
2023-09,2023-10-09 23:59:00,0,CORE_GAP_ADAPT_R14,0.5145142631393416,0.49819405379215964,87,2023-05,2023-08,2023-09-11 09:00:00
2023-09,2023-10-09 23:59:00,0,CORE_LEVEL_RF_R14,0.29903209255433316,0.49819405379215964,87,2023-05,2023-08,2023-09-11 09:00:00
2023-09,2023-10-09 23:59:00,0,CORE_GAP_RF_R14,0.44170705911202074,0.49819405379215964,87,2023-05,2023-08,2023-09-11 09:00:00
2023-09,2023-10-09 23:59:00,1,CORE_LOCAL_R14,0.49819405379215964,0.49819405379215964,84,2023-02,2023-08,2023-09-11 09:00:00
2023-09,2023-10-09 23:59:00,1,CORE_LEVEL_RIDGE_R14,0.21017552698595773,0.49819405379215964,84,2023-02,2023-08,2023-09-11 09:00:00
2023-09,2023-10-09 23:59:00,1,CORE_GAP_RIDGE_R14,0.4072490046128008,0.49819405379215964,84,2023-02,2023-08,2023-09-11 09:00:00
2023-09,2023-10-09 23:59:00,1,CORE_GAP_ADAPT_R14,0.5346693536798465,0.49819405379215964,84,2023-02,2023-08,2023-09-11 09:00:00
2023-09,2023-10-09 23:59:00,1,CORE_LEVEL_RF_R14,0.3367656333727003,0.49819405379215964,84,2023-02,2023-08,2023-09-11 09:00:00
2023-09,2023-10-09 23:59:00,1,CORE_GAP_RF_R14,0.5385186554140111,0.49819405379215964,84,2023-02,2023-08,2023-09-11 09:00:00
2023-09,2023-10-09 23:59:00,2,CORE_LOCAL_R14,0.49819405379215964,0.49819405379215964,81,2022-11,2023-08,2023-09-11 09:00:00
2023-09,2023-10-09 23:59:00,2,CORE_LEVEL_RIDGE_R14,0.38176190456931636,0.49819405379215964,81,2022-11,2023-08,2023-09-11 09:00:00
2023-09,2023-10-09 23:59:00,2,CORE_GAP_RIDGE_R14,0.597588466839219,0.49819405379215964,81,2022-11,2023-08,2023-09-11 09:00:00
2023-09,2023-10-09 23:59:00,2,CORE_GAP_ADAPT_R14,0.6322035457328042,0.49819405379215964,81,2022-11,2023-08,2023-09-11 09:00:00
2023-09,2023-10-09 23:59:00,2,CORE_LEVEL_RF_R14,0.5625602849913167,0.49819405379215964,81,2022-11,2023-08,2023-09-11 09:00:00
2023-09,2023-10-09 23:59:00,2,CORE_GAP_RF_R14,0.8527630052977042,0.49819405379215964,81,2022-11,2023-08,2023-09-11 09:00:00
2023-09,2023-10-09 23:59:00,3,CORE_LOCAL_R14,0.49819405379215964,0.49819405379215964,78,2022-08,2023-08,2023-09-11 09:00:00
2023-09,2023-10-09 23:59:00,3,CORE_LEVEL_RIDGE_R14,0.3163813727116138,0.49819405379215964,78,2022-08,2023-08,2023-09-11 09:00:00
2023-09,2023-10-09 23:59:00,3,CORE_GAP_RIDGE_R14,0.5358495007726427,0.49819405379215964,78,2022-08,2023-08,2023-09-11 09:00:00
2023-09,2023-10-09 23:59:00,3,CORE_GAP_ADAPT_R14,0.5358495007726427,0.49819405379215964,78,2022-08,2023-08,2023-09-11 09:00:00
2023-09,2023-10-09 23:59:00,3,CORE_LEVEL_RF_R14,0.606550797217518,0.49819405379215964,78,2022-08,2023-08,2023-09-11 09:00:00
2023-09,2023-10-09 23:59:00,3,CORE_GAP_RF_R14,0.836584389416529,0.49819405379215964,78,2022-08,2023-08,2023-09-11 09:00:00
2023-10,2023-11-09 23:59:00,0,CORE_LOCAL_R14,0.42308087624748053,0.42308087624748053,88,2023-06,2023-09,2023-10-10 09:00:00
2023-10,2023-11-09 23:59:00,0,CORE_LEVEL_RIDGE_R14,0.22339156268335084,0.42308087624748053,88,2023-06,2023-09,2023-10-10 09:00:00
2023-10,2023-11-09 23:59:00,0,CORE_GAP_RIDGE_R14,0.4087603207023366,0.42308087624748053,88,2023-06,2023-09,2023-10-10 09:00:00
2023-10,2023-11-09 23:59:00,0,CORE_GAP_ADAPT_R14,0.44980622477018195,0.42308087624748053,88,2023-06,2023-09,2023-10-10 09:00:00
2023-10,2023-11-09 23:59:00,0,CORE_LEVEL_RF_R14,0.3029510165613981,0.42308087624748053,88,2023-06,2023-09,2023-10-10 09:00:00
2023-10,2023-11-09 23:59:00,0,CORE_GAP_RF_R14,0.4317843903770675,0.42308087624748053,88,2023-06,2023-09,2023-10-10 09:00:00
2023-10,2023-11-09 23:59:00,1,CORE_LOCAL_R14,0.42308087624748053,0.42308087624748053,85,2023-03,2023-09,2023-10-10 09:00:00
2023-10,2023-11-09 23:59:00,1,CORE_LEVEL_RIDGE_R14,0.18369959310799372,0.42308087624748053,85,2023-03,2023-09,2023-10-10 09:00:00
2023-10,2023-11-09 23:59:00,1,CORE_GAP_RIDGE_R14,0.3796289699845774,0.42308087624748053,85,2023-03,2023-09,2023-10-10 09:00:00
2023-10,2023-11-09 23:59:00,1,CORE_GAP_ADAPT_R14,0.4708530545650802,0.42308087624748053,85,2023-03,2023-09,2023-10-10 09:00:00
2023-10,2023-11-09 23:59:00,1,CORE_LEVEL_RF_R14,0.31642675212796784,0.42308087624748053,85,2023-03,2023-09,2023-10-10 09:00:00
2023-10,2023-11-09 23:59:00,1,CORE_GAP_RF_R14,0.490079552668678,0.42308087624748053,85,2023-03,2023-09,2023-10-10 09:00:00
2023-10,2023-11-09 23:59:00,2,CORE_LOCAL_R14,0.42308087624748053,0.42308087624748053,82,2022-12,2023-09,2023-10-10 09:00:00
2023-10,2023-11-09 23:59:00,2,CORE_LEVEL_RIDGE_R14,0.32732591265574007,0.42308087624748053,82,2022-12,2023-09,2023-10-10 09:00:00
2023-10,2023-11-09 23:59:00,2,CORE_GAP_RIDGE_R14,0.5236896191948225,0.42308087624748053,82,2022-12,2023-09,2023-10-10 09:00:00
2023-10,2023-11-09 23:59:00,2,CORE_GAP_ADAPT_R14,0.5588137332620051,0.42308087624748053,82,2022-12,2023-09,2023-10-10 09:00:00
2023-10,2023-11-09 23:59:00,2,CORE_LEVEL_RF_R14,0.5529218617328615,0.42308087624748053,82,2022-12,2023-09,2023-10-10 09:00:00
2023-10,2023-11-09 23:59:00,2,CORE_GAP_RF_R14,0.7422435403157832,0.42308087624748053,82,2022-12,2023-09,2023-10-10 09:00:00
2023-10,2023-11-09 23:59:00,3,CORE_LOCAL_R14,0.42308087624748053,0.42308087624748053,79,2022-09,2023-09,2023-10-10 09:00:00
2023-10,2023-11-09 23:59:00,3,CORE_LEVEL_RIDGE_R14,0.2893392861688806,0.42308087624748053,79,2022-09,2023-09,2023-10-10 09:00:00
2023-10,2023-11-09 23:59:00,3,CORE_GAP_RIDGE_R14,0.49551628318816554,0.42308087624748053,79,2022-09,2023-09,2023-10-10 09:00:00
2023-10,2023-11-09 23:59:00,3,CORE_GAP_ADAPT_R14,0.49551628318816554,0.42308087624748053,79,2022-09,2023-09,2023-10-10 09:00:00
2023-10,2023-11-09 23:59:00,3,CORE_LEVEL_RF_R14,0.594234776878861,0.42308087624748053,79,2022-09,2023-09,2023-10-10 09:00:00
2023-10,2023-11-09 23:59:00,3,CORE_GAP_RF_R14,0.7492414938038501,0.42308087624748053,79,2022-09,2023-09,2023-10-10 09:00:00
2023-11,2023-12-10 23:59:00,0,CORE_LOCAL_R14,0.34863869386851953,0.34863869386851953,89,2023-07,2023-10,2023-11-10 09:00:00
2023-11,2023-12-10 23:59:00,0,CORE_LEVEL_RIDGE_R14,0.13687135267696388,0.34863869386851953,89,2023-07,2023-10,2023-11-10 09:00:00
2023-11,2023-12-10 23:59:00,0,CORE_GAP_RIDGE_R14,0.30791168397477775,0.34863869386851953,89,2023-07,2023-10,2023-11-10 09:00:00
