origin,as_of,model,forecast,actual,consensus,release_kind,error,surprise,deviation,gain,big,alert,material_win,material_loss,direction
2022-07,2022-08-09T23:59:00,HEADLINE_ENET_R21,1.541361152016315,1.3,1.6,regular,0.24136115201631503,-0.30000000000000004,-0.058638847983685016,0.058638847983685016,False,False,False,False,True
2022-07,2022-08-09T23:59:00,CORE_RF_MEAN_R21,1.5184912216368018,1.3,1.6,regular,0.2184912216368018,-0.30000000000000004,-0.08150877836319825,0.08150877836319825,False,False,False,False,True
2022-07,2022-08-09T23:59:00,CORE_RF_MEDIAN_R21,1.5691684328146849,1.3,1.6,regular,0.26916843281468483,-0.30000000000000004,-0.030831567185315212,0.030831567185315212,False,False,False,False,True
2022-08,2022-09-11T23:59:00,HARD_BASE,0.6308526564677204,0.4,0.8,regular,0.23085265646772035,-0.4,-0.16914734353227967,0.16914734353227967,True,False,True,False,True
2022-08,2022-09-11T23:59:00,HARD_HALF,0.6720821029177679,0.4,0.8,regular,0.2720821029177679,-0.4,-0.1279178970822321,0.1279178970822321,True,False,False,False,True
2022-08,2022-09-11T23:59:00,HARD_FULL,0.7133115493678155,0.4,0.8,regular,0.31331154936781547,-0.4,-0.08668845063218455,0.08668845063218455,True,False,False,False,True
2022-08,2022-09-11T23:59:00,HEADLINE_MEAN_R21,0.7217963791441597,0.4,0.8,regular,0.3217963791441597,-0.4,-0.07820362085584032,0.07820362085584032,True,False,False,False,True
2022-08,2022-09-11T23:59:00,HEADLINE_ENET_R21,0.7311626450477701,0.4,0.8,regular,0.33116264504777004,-0.4,-0.06883735495222998,0.06883735495222998,True,False,False,False,True
2022-08,2022-09-11T23:59:00,CORE_RF_MEAN_R21,0.6738755687179713,0.4,0.8,regular,0.27387556871797125,-0.4,-0.12612443128202877,0.12612443128202877,True,False,False,False,True
2022-08,2022-09-11T23:59:00,CORE_RF_MEDIAN_R21,0.6665617395516428,0.4,0.8,regular,0.26656173955164275,-0.4,-0.13343826044835727,0.13343826044835727,True,False,False,False,True
2022-09,2022-10-10T23:59:00,HARD_BASE,0.1620924446428433,0.8,0.2,regular,-0.6379075553571567,0.6000000000000001,-0.0379075553571567,-0.03790755535715662,True,False,False,False,False
2022-09,2022-10-10T23:59:00,HARD_HALF,0.1149601618884696,0.8,0.2,regular,-0.6850398381115305,0.6000000000000001,-0.08503983811153042,-0.08503983811153037,True,False,False,False,False
2022-09,2022-10-10T23:59:00,HARD_FULL,0.067827879134096,0.8,0.2,regular,-0.732172120865904,0.6000000000000001,-0.13217212086590402,-0.1321721208659039,True,False,False,False,False
2022-09,2022-10-10T23:59:00,HEADLINE_MEAN_R21,0.2391230099312549,0.8,0.2,regular,-0.5608769900687451,0.6000000000000001,0.03912300993125489,0.03912300993125495,True,False,False,False,True
2022-09,2022-10-10T23:59:00,HEADLINE_ENET_R21,0.0105460305260844,0.8,0.2,regular,-0.7894539694739157,0.6000000000000001,-0.1894539694739156,-0.18945396947391557,True,False,False,True,False
2022-09,2022-10-10T23:59:00,CORE_RF_MEAN_R21,0.154827263852819,0.8,0.2,regular,-0.6451727361471811,0.6000000000000001,-0.04517273614718101,-0.04517273614718098,True,False,False,False,False
2022-09,2022-10-10T23:59:00,CORE_RF_MEDIAN_R21,0.1443041129655095,0.8,0.2,regular,-0.6556958870344906,0.6000000000000001,-0.05569588703449052,-0.055695887034490466,True,False,False,False,False
2022-10,2022-11-09T23:59:00,HARD_BASE,1.1729476113272232,-1.4,0.9,regular,2.572947611327223,-2.3,0.2729476113272232,-0.27294761132722334,True,True,False,True,False
2022-10,2022-11-09T23:59:00,HARD_HALF,1.1241974351095645,-1.4,0.9,regular,2.5241974351095644,-2.3,0.22419743510956447,-0.22419743510956458,True,True,False,True,False
2022-10,2022-11-09T23:59:00,HARD_FULL,1.075447258891905,-1.4,0.9,regular,2.475447258891905,-2.3,0.17544725889190504,-0.17544725889190538,True,False,False,True,False
2022-10,2022-11-09T23:59:00,HEADLINE_MEAN_R21,1.2710258162007066,-1.4,0.9,regular,2.6710258162007063,-2.3,0.3710258162007066,-0.3710258162007065,True,True,False,True,False
2022-10,2022-11-09T23:59:00,HEADLINE_ENET_R21,1.427713293166268,-1.4,0.9,regular,2.827713293166268,-2.3,0.5277132931662679,-0.527713293166268,True,True,False,True,False
2022-10,2022-11-09T23:59:00,CORE_RF_MEAN_R21,1.175517234061093,-1.4,0.9,regular,2.575517234061093,-2.3,0.2755172340610931,-0.27551723406109296,True,True,False,True,False
2022-10,2022-11-09T23:59:00,CORE_RF_MEDIAN_R21,1.154627615639204,-1.4,0.9,regular,2.5546276156392036,-2.3,0.2546276156392039,-0.2546276156392038,True,True,False,True,False
2022-11,2022-12-11T23:59:00,HARD_BASE,0.7585158740889214,1.2,0.7,regular,-0.44148412591107855,0.5,0.05851587408892145,0.05851587408892145,True,False,False,False,True
2022-11,2022-12-11T23:59:00,HARD_HALF,0.7882528330528827,1.2,0.7,regular,-0.4117471669471172,0.5,0.08825283305288278,0.08825283305288278,True,False,False,False,True
2022-11,2022-12-11T23:59:00,HARD_FULL,0.817989792016844,1.2,0.7,regular,-0.382010207983156,0.5,0.11798979201684401,0.11798979201684401,True,False,False,False,True
2022-11,2022-12-11T23:59:00,HEADLINE_MEAN_R21,0.7496342928639042,1.2,0.7,regular,-0.4503657071360958,0.5,0.049634292863904195,0.049634292863904195,True,False,False,False,True
2022-11,2022-12-11T23:59:00,HEADLINE_ENET_R21,0.6636858280730406,1.2,0.7,regular,-0.5363141719269594,0.5,-0.036314171926959404,-0.036314171926959404,True,False,False,False,False
2022-11,2022-12-11T23:59:00,CORE_RF_MEAN_R21,0.8350580386362082,1.2,0.7,regular,-0.36494196136379176,0.5,0.13505803863620824,0.13505803863620824,True,False,False,False,True
2022-11,2022-12-11T23:59:00,CORE_RF_MEDIAN_R21,0.8333685994633966,1.2,0.7,regular,-0.36663140053660337,0.5,0.13336859946339663,0.13336859946339663,True,False,False,False,True
2022-12,2023-01-10T23:59:00,HARD_BASE,0.0474750657227316,0.0,0.4,regular,0.0474750657227316,-0.4,-0.35252493427726844,0.35252493427726844,True,True,True,False,True
2022-12,2023-01-10T23:59:00,HARD_HALF,0.0909414221677358,0.0,0.4,regular,0.0909414221677358,-0.4,-0.3090585778322642,0.3090585778322642,True,True,True,False,True
2022-12,2023-01-10T23:59:00,HARD_FULL,0.13440777861274,0.0,0.4,regular,0.13440777861274,-0.4,-0.26559222138726,0.26559222138726,True,True,True,False,True
2022-12,2023-01-10T23:59:00,HEADLINE_MEAN_R21,0.0565775793985771,0.0,0.4,regular,0.0565775793985771,-0.4,-0.3434224206014229,0.3434224206014229,True,True,True,False,True
2022-12,2023-01-10T23:59:00,HEADLINE_ENET_R21,-0.4165497262998252,0.0,0.4,regular,-0.4165497262998252,-0.4,-0.8165497262998251,-0.01654972629982515,True,True,False,False,True
2022-12,2023-01-10T23:59:00,CORE_RF_MEAN_R21,0.1296133053095926,0.0,0.4,regular,0.1296133053095926,-0.4,-0.27038669469040744,0.27038669469040744,True,True,True,False,True
2022-12,2023-01-10T23:59:00,CORE_RF_MEDIAN_R21,0.1438528782993156,0.0,0.4,regular,0.1438528782993156,-0.4,-0.25614712170068443,0.25614712170068443,True,True,True,False,True
2023-01,2023-02-09T23:59:00,HARD_BASE,4.873148431243555,6.0,5.8,regular,-1.1268515687564449,0.20000000000000018,-0.9268515687564447,-0.9268515687564447,False,True,False,True,False
2023-01,2023-02-09T23:59:00,HARD_HALF,4.8557166576029465,6.0,5.8,regular,-1.1442833423970535,0.20000000000000018,-0.9442833423970534,-0.9442833423970534,False,True,False,True,False
2023-01,2023-02-09T23:59:00,HARD_FULL,4.838284883962337,6.0,5.8,regular,-1.161715116037663,0.20000000000000018,-0.9617151160376629,-0.9617151160376629,False,True,False,True,False
2023-01,2023-02-09T23:59:00,HEADLINE_MEAN_R21,4.879877750751273,6.0,5.8,regular,-1.1201222492487268,0.20000000000000018,-0.9201222492487267,-0.9201222492487267,False,True,False,True,False
2023-01,2023-02-09T23:59:00,HEADLINE_ENET_R21,4.85259084967488,6.0,5.8,regular,-1.14740915032512,0.20000000000000018,-0.9474091503251199,-0.9474091503251199,False,True,False,True,False
2023-01,2023-02-09T23:59:00,CORE_RF_MEAN_R21,4.948002428357248,6.0,5.8,regular,-1.0519975716427519,0.20000000000000018,-0.8519975716427517,-0.8519975716427517,False,True,False,True,False
2023-01,2023-02-09T23:59:00,CORE_RF_MEDIAN_R21,4.929255264110024,6.0,5.8,regular,-1.070744735889976,0.20000000000000018,-0.8707447358899758,-0.8707447358899758,False,True,False,True,False
2023-02,2023-03-09T23:59:00,HARD_BASE,0.5313152061494304,0.6,0.5,regular,-0.06868479385056958,0.09999999999999998,0.0313152061494304,0.0313152061494304,False,False,False,False,True
2023-02,2023-03-09T23:59:00,HARD_HALF,0.5039703923327187,0.6,0.5,regular,-0.0960296076672813,0.09999999999999998,0.003970392332718675,0.003970392332718675,False,False,False,False,True
2023-02,2023-03-09T23:59:00,HARD_FULL,0.4766255785160068,0.6,0.5,regular,-0.12337442148399319,0.09999999999999998,-0.023374421483993213,-0.023374421483993213,False,False,False,False,False
2023-02,2023-03-09T23:59:00,HEADLINE_MEAN_R21,0.5826609761802262,0.6,0.5,regular,-0.017339023819773813,0.09999999999999998,0.08266097618022616,0.08266097618022616,False,False,False,False,True
2023-02,2023-03-09T23:59:00,HEADLINE_ENET_R21,0.5054414955505744,0.6,0.5,regular,-0.0945585044494256,0.09999999999999998,0.005441495550574382,0.005441495550574382,False,False,False,False,True
2023-02,2023-03-09T23:59:00,CORE_RF_MEAN_R21,0.544371153100008,0.6,0.5,regular,-0.055628846899991924,0.09999999999999998,0.044371153100008054,0.044371153100008054,False,False,False,False,True
2023-02,2023-03-09T23:59:00,CORE_RF_MEDIAN_R21,0.5314326890956239,0.6,0.5,regular,-0.06856731090437607,0.09999999999999998,0.03143268909562391,0.03143268909562391,False,False,False,False,True
2023-03,2023-04-12T23:59:00,HARD_BASE,0.2926338566146489,0.1,0.1,regular,0.1926338566146489,0.0,0.1926338566146489,-0.1926338566146489,False,False,False,True,False
2023-03,2023-04-12T23:59:00,HARD_HALF,0.2285695805914532,0.1,0.1,regular,0.12856958059145318,0.0,0.12856958059145318,-0.12856958059145318,False,False,False,False,False
2023-03,2023-04-12T23:59:00,HARD_FULL,0.1645053045682576,0.1,0.1,regular,0.0645053045682576,0.0,0.0645053045682576,-0.0645053045682576,False,False,False,False,False
2023-03,2023-04-12T23:59:00,HEADLINE_MEAN_R21,0.3439976624778549,0.1,0.1,regular,0.2439976624778549,0.0,0.2439976624778549,-0.2439976624778549,False,True,False,True,False
2023-03,2023-04-12T23:59:00,HEADLINE_ENET_R21,0.7378318079146959,0.1,0.1,regular,0.637831807914696,0.0,0.637831807914696,-0.637831807914696,False,True,False,True,False
2023-03,2023-04-12T23:59:00,CORE_RF_MEAN_R21,0.2905147153691113,0.1,0.1,regular,0.19051471536911127,0.0,0.19051471536911127,-0.19051471536911127,False,False,False,True,False
2023-03,2023-04-12T23:59:00,CORE_RF_MEDIAN_R21,0.2941603030027425,0.1,0.1,regular,0.19416030300274248,0.0,0.19416030300274248,-0.19416030300274248,False,False,False,True,False
2023-04,2023-05-10T23:59:00,HARD_BASE,0.5640927888903151,-0.2,0.4,regular,0.7640927888903151,-0.6000000000000001,0.1640927888903151,-0.16409278889031498,True,False,False,True,False
2023-04,2023-05-10T23:59:00,HARD_HALF,0.5026749219687728,-0.2,0.4,regular,0.7026749219687729,-0.6000000000000001,0.10267492196877281,-0.10267492196877281,True,False,False,False,False
2023-04,2023-05-10T23:59:00,HARD_FULL,0.4412570550472305,-0.2,0.4,regular,0.6412570550472305,-0.6000000000000001,0.041257055047230484,-0.04125705504723043,True,False,False,False,False
2023-04,2023-05-10T23:59:00,HEADLINE_MEAN_R21,0.6049875906631733,-0.2,0.4,regular,0.8049875906631734,-0.6000000000000001,0.2049875906631733,-0.2049875906631733,True,True,False,True,False
2023-04,2023-05-10T23:59:00,HEADLINE_ENET_R21,1.0693039819759518,-0.2,0.4,regular,1.2693039819759517,-0.6000000000000001,0.6693039819759518,-0.6693039819759516,True,True,False,True,False
2023-04,2023-05-10T23:59:00,CORE_RF_MEAN_R21,0.5626334626119419,-0.2,0.4,regular,0.762633462611942,-0.6000000000000001,0.1626334626119419,-0.1626334626119419,True,False,False,True,False
2023-04,2023-05-10T23:59:00,CORE_RF_MEDIAN_R21,0.5546600613036068,-0.2,0.4,regular,0.7546600613036067,-0.6000000000000001,0.15466006130360677,-0.15466006130360666,True,False,False,True,False
2023-05,2023-06-11T23:59:00,HARD_BASE,0.2289826804167738,0.3,0.1,regular,-0.07101731958322618,0.19999999999999998,0.1289826804167738,0.1289826804167738,False,False,False,False,True
2023-05,2023-06-11T23:59:00,HARD_HALF,0.1680241532119831,0.3,0.1,regular,-0.13197584678801688,0.19999999999999998,0.0680241532119831,0.0680241532119831,False,False,False,False,True
2023-05,2023-06-11T23:59:00,HARD_FULL,0.1070656260071924,0.3,0.1,regular,-0.1929343739928076,0.19999999999999998,0.007065626007192391,0.007065626007192377,False,False,False,False,True
2023-05,2023-06-11T23:59:00,HEADLINE_MEAN_R21,0.2369215224730012,0.3,0.1,regular,-0.0630784775269988,0.19999999999999998,0.13692152247300118,0.13692152247300118,False,False,False,False,True
2023-05,2023-06-11T23:59:00,HEADLINE_ENET_R21,0.1269141924842601,0.3,0.1,regular,-0.17308580751573988,0.19999999999999998,0.026914192484260108,0.026914192484260108,False,False,False,False,True
2023-05,2023-06-11T23:59:00,CORE_RF_MEAN_R21,0.2817022448196591,0.3,0.1,regular,-0.01829775518034088,0.19999999999999998,0.1817022448196591,0.1817022448196591,False,False,True,False,True
2023-05,2023-06-11T23:59:00,CORE_RF_MEDIAN_R21,0.289334732236485,0.3,0.1,regular,-0.010665267763515007,0.19999999999999998,0.18933473223648498,0.18933473223648498,False,False,True,False,True
2023-06,2023-07-12T23:59:00,HARD_BASE,0.0350440790407446,0.3,0.3,regular,-0.2649559209592554,0.0,-0.2649559209592554,-0.2649559209592554,False,True,False,True,False
2023-06,2023-07-12T23:59:00,HARD_HALF,-0.0471302304329217,0.3,0.3,regular,-0.3471302304329217,0.0,-0.3471302304329217,-0.3471302304329217,False,True,False,True,False
2023-06,2023-07-12T23:59:00,HARD_FULL,-0.1293045399065881,0.3,0.3,regular,-0.4293045399065881,0.0,-0.4293045399065881,-0.4293045399065881,False,True,False,True,False
2023-06,2023-07-12T23:59:00,HEADLINE_MEAN_R21,0.0454298842486193,0.3,0.3,regular,-0.25457011575138067,0.0,-0.25457011575138067,-0.25457011575138067,False,True,False,True,False
2023-06,2023-07-12T23:59:00,HEADLINE_ENET_R21,0.069733599071231,0.3,0.3,regular,-0.230266400928769,0.0,-0.230266400928769,-0.230266400928769,False,True,False,True,False
2023-06,2023-07-12T23:59:00,CORE_RF_MEAN_R21,0.0470939665641863,0.3,0.3,regular,-0.2529060334358137,0.0,-0.2529060334358137,-0.2529060334358137,False,True,False,True,False
2023-06,2023-07-12T23:59:00,CORE_RF_MEDIAN_R21,0.0564757983541377,0.3,0.3,regular,-0.2435242016458623,0.0,-0.2435242016458623,-0.2435242016458623,False,True,False,True,False
2023-07,2023-08-09T23:59:00,HARD_BASE,0.386175143410121,0.5,0.4,regular,-0.11382485658987901,0.09999999999999998,-0.013824856589879031,-0.013824856589879031,False,False,False,False,False
2023-07,2023-08-09T23:59:00,HARD_HALF,0.3623426582424115,0.5,0.4,regular,-0.13765734175758848,0.09999999999999998,-0.0376573417575885,-0.0376573417575885,False,False,False,False,False
2023-07,2023-08-09T23:59:00,HARD_FULL,0.3385101730747019,0.5,0.4,regular,-0.16148982692529812,0.09999999999999998,-0.06148982692529814,-0.06148982692529814,False,False,False,False,False
2023-07,2023-08-09T23:59:00,HEADLINE_MEAN_R21,0.4067465620346293,0.5,0.4,regular,-0.09325343796537072,0.09999999999999998,0.006746562034629255,0.006746562034629255,False,False,False,False,True
2023-07,2023-08-09T23:59:00,HEADLINE_ENET_R21,0.3668908005014146,0.5,0.4,regular,-0.1331091994985854,0.09999999999999998,-0.03310919949858543,-0.03310919949858543,False,False,False,False,False
2023-07,2023-08-09T23:59:00,CORE_RF_MEAN_R21,0.4233535817203506,0.5,0.4,regular,-0.07664641827964941,0.09999999999999998,0.02335358172035057,0.02335358172035057,False,False,False,False,True
2023-07,2023-08-09T23:59:00,CORE_RF_MEDIAN_R21,0.4048359528505576,0.5,0.4,regular,-0.09516404714944238,0.09999999999999998,0.004835952850557601,0.004835952850557601,False,False,False,False,True
2023-08,2023-09-10T23:59:00,HARD_BASE,0.4746143904367312,0.2,0.1,regular,0.2746143904367312,0.1,0.37461439043673117,-0.1746143904367312,False,True,False,True,True
2023-08,2023-09-10T23:59:00,HARD_HALF,0.4718841229993044,0.2,0.1,regular,0.27188412299930437,0.1,0.3718841229993044,-0.17188412299930436,False,True,False,True,True
2023-08,2023-09-10T23:59:00,HARD_FULL,0.4691538555618777,0.2,0.1,regular,0.2691538555618777,0.1,0.36915385556187774,-0.1691538555618777,False,True,False,True,True
2023-08,2023-09-10T23:59:00,HEADLINE_MEAN_R21,0.4987175601094886,0.2,0.1,regular,0.2987175601094886,0.1,0.39871756010948856,-0.19871756010948857,False,True,False,True,True
2023-08,2023-09-10T23:59:00,HEADLINE_ENET_R21,0.4716140831522629,0.2,0.1,regular,0.2716140831522629,0.1,0.37161408315226285,-0.17161408315226287,False,True,False,True,True
2023-08,2023-09-10T23:59:00,CORE_RF_MEAN_R21,0.5009327898074952,0.2,0.1,regular,0.3009327898074952,0.1,0.40093278980749525,-0.2009327898074952,False,True,False,True,True
2023-08,2023-09-10T23:59:00,CORE_RF_MEDIAN_R21,0.4918300107678033,0.2,0.1,regular,0.2918300107678033,0.1,0.3918300107678033,-0.1918300107678033,False,True,False,True,True
2023-09,2023-10-09T23:59:00,HARD_BASE,-0.2488983995990439,-0.7,-0.2,regular,0.45110160040095604,-0.49999999999999994,-0.04889839959904388,0.04889839959904391,True,False,False,False,True
2023-09,2023-10-09T23:59:00,HARD_HALF,-0.2755480777313318,-0.7,-0.2,regular,0.4244519222686682,-0.49999999999999994,-0.07554807773133176,0.07554807773133176,True,False,False,False,True
2023-09,2023-10-09T23:59:00,HARD_FULL,-0.3021977558636196,-0.7,-0.2,regular,0.3978022441363804,-0.49999999999999994,-0.10219775586361957,0.10219775586361957,True,False,False,False,True
2023-09,2023-10-09T23:59:00,HEADLINE_MEAN_R21,-0.2372768735605865,-0.7,-0.2,regular,0.4627231264394135,-0.49999999999999994,-0.03727687356058648,0.037276873560586454,True,False,False,False,True
2023-09,2023-10-09T23:59:00,HEADLINE_ENET_R21,-0.1285058235946325,-0.7,-0.2,regular,0.5714941764053675,-0.49999999999999994,0.07149417640536751,-0.07149417640536754,True,False,False,False,False
2023-09,2023-10-09T23:59:00,CORE_RF_MEAN_R21,-0.2115940090867797,-0.7,-0.2,regular,0.48840599091322023,-0.49999999999999994,-0.011594009086779683,0.01159400908677971,True,False,False,False,True
2023-09,2023-10-09T23:59:00,CORE_RF_MEDIAN_R21,-0.2263189084483911,-0.7,-0.2,regular,0.47368109155160887,-0.49999999999999994,-0.026318908448391076,0.026318908448391076,True,False,False,False,True
2023-10,2023-11-09T23:59:00,HARD_BASE,0.2905974273835784,0.1,0.0,regular,0.1905974273835784,0.1,0.2905974273835784,-0.0905974273835784,False,True,False,False,True
2023-10,2023-11-09T23:59:00,HARD_HALF,0.2826615364616625,0.1,0.0,regular,0.18266153646166247,0.1,0.2826615364616625,-0.08266153646166247,False,True,False,False,True
2023-10,2023-11-09T23:59:00,HARD_FULL,0.2747256455397465,0.1,0.0,regular,0.17472564553974648,0.1,0.2747256455397465,-0.07472564553974648,False,True,False,False,True
2023-10,2023-11-09T23:59:00,HEADLINE_MEAN_R21,0.2831503743662055,0.1,0.0,regular,0.1831503743662055,0.1,0.2831503743662055,-0.08315037436620548,False,True,False,False,True
2023-10,2023-11-09T23:59:00,HEADLINE_ENET_R21,-0.8980689979561738,0.1,0.0,regular,-0.9980689979561738,0.1,-0.8980689979561738,-0.8980689979561738,False,True,False,True,False
2023-10,2023-11-09T23:59:00,CORE_RF_MEAN_R21,0.2988130217477194,0.1,0.0,regular,0.1988130217477194,0.1,0.2988130217477194,-0.09881302174771939,False,True,False,False,True
2023-10,2023-11-09T23:59:00,CORE_RF_MEDIAN_R21,0.3316059531233863,0.1,0.0,regular,0.2316059531233863,0.1,0.3316059531233863,-0.1316059531233863,False,True,False,False,True
2023-11,2023-12-10T23:59:00,HARD_BASE,0.0584924929324471,0.1,-0.1,regular,-0.04150750706755291,0.2,0.1584924929324471,0.1584924929324471,False,False,True,False,True
2023-11,2023-12-10T23:59:00,HARD_HALF,0.0389131139375782,0.1,-0.1,regular,-0.061086886062421804,0.2,0.13891311393757821,0.13891311393757821,False,False,False,False,True
2023-11,2023-12-10T23:59:00,HARD_FULL,0.0193337349427093,0.1,-0.1,regular,-0.0806662650572907,0.2,0.11933373494270931,0.11933373494270931,False,False,False,False,True
2023-11,2023-12-10T23:59:00,HEADLINE_MEAN_R21,0.0436240780932877,0.1,-0.1,regular,-0.056375921906712305,0.2,0.1436240780932877,0.1436240780932877,False,False,False,False,True
2023-11,2023-12-10T23:59:00,HEADLINE_ENET_R21,0.1690043672732048,0.1,-0.1,regular,0.0690043672732048,0.2,0.2690043672732048,0.1309956327267952,False,True,False,False,True
2023-11,2023-12-10T23:59:00,CORE_RF_MEAN_R21,0.0867684957373104,0.1,-0.1,regular,-0.013231504262689611,0.2,0.1867684957373104,0.1867684957373104,False,False,True,False,True
2023-11,2023-12-10T23:59:00,CORE_RF_MEDIAN_R21,0.0677067389544592,0.1,-0.1,regular,-0.03229326104554081,0.2,0.1677067389544592,0.1677067389544592,False,False,True,False,True
2023-12,2024-01-10T23:59:00,HARD_BASE,-0.1330702411008323,-0.4,0.0,regular,0.2669297588991677,-0.4,-0.1330702411008323,0.13307024110083232,True,False,False,False,True
2023-12,2024-01-10T23:59:00,HARD_HALF,-0.1476501974424573,-0.4,0.0,regular,0.2523498025575427,-0.4,-0.1476501974424573,0.14765019744245733,True,False,False,False,True
2023-12,2024-01-10T23:59:00,HARD_FULL,-0.1622301537840823,-0.4,0.0,regular,0.23776984621591774,-0.4,-0.1622301537840823,0.1622301537840823,True,False,True,False,True
2023-12,2024-01-10T23:59:00,HEADLINE_MEAN_R21,-0.1454380326360541,-0.4,0.0,regular,0.25456196736394593,-0.4,-0.1454380326360541,0.1454380326360541,True,False,False,False,True
2023-12,2024-01-10T23:59:00,HEADLINE_ENET_R21,-0.2998153794439112,-0.4,0.0,regular,0.10018462055608884,-0.4,-0.2998153794439112,0.2998153794439112,True,True,True,False,True
2023-12,2024-01-10T23:59:00,CORE_RF_MEAN_R21,-0.0945955414759696,-0.4,0.0,regular,0.3054044585240304,-0.4,-0.0945955414759696,0.0945955414759696,True,False,False,False,True
2023-12,2024-01-10T23:59:00,CORE_RF_MEDIAN_R21,-0.0790241373157055,-0.4,0.0,regular,0.3209758626842945,-0.4,-0.0790241373157055,0.07902413731570551,True,False,False,False,True
2024-01,2024-02-14T23:59:00,HARD_BASE,0.9319165376518568,1.5,2.0,regular,-0.5680834623481432,-0.5,-1.0680834623481432,-0.06808346234814322,True,True,False,False,True
2024-01,2024-02-14T23:59:00,HARD_HALF,0.8857871746883093,1.5,2.0,regular,-0.6142128253116907,-0.5,-1.1142128253116907,-0.11421282531169075,True,True,False,False,True
2024-01,2024-02-14T23:59:00,HARD_FULL,0.8396578117247618,1.5,2.0,regular,-0.6603421882752382,-0.5,-1.160342188275238,-0.16034218827523816,True,True,False,True,True
2024-01,2024-02-14T23:59:00,HEADLINE_MEAN_R21,0.9091943413661449,1.5,2.0,regular,-0.5908056586338551,-0.5,-1.090805658633855,-0.09080565863385515,True,True,False,False,True
2024-01,2024-02-14T23:59:00,HEADLINE_ENET_R21,1.0799820464461454,1.5,2.0,regular,-0.42001795355385463,-0.5,-0.9200179535538546,0.07998204644614537,True,True,False,False,True
2024-01,2024-02-14T23:59:00,CORE_RF_MEAN_R21,0.9422814079138212,1.5,2.0,regular,-0.5577185920861788,-0.5,-1.0577185920861787,-0.0577185920861788,True,True,False,False,True
2024-01,2024-02-14T23:59:00,CORE_RF_MEDIAN_R21,0.9491296055542158,1.5,2.0,regular,-0.5508703944457842,-0.5,-1.0508703944457842,-0.05087039444578423,True,True,False,False,True
2024-02,2024-03-10T23:59:00,HARD_BASE,0.2706200012537311,0.3,0.4,regular,-0.0293799987462689,-0.10000000000000003,-0.12937999874626893,0.07062000125373114,False,False,False,False,True
2024-02,2024-03-10T23:59:00,HARD_HALF,0.2580380446649967,0.3,0.4,regular,-0.0419619553350033,-0.10000000000000003,-0.14196195533500333,0.058038044664996735,False,False,False,False,True
2024-02,2024-03-10T23:59:00,HARD_FULL,0.2454560880762622,0.3,0.4,regular,-0.05454391192373778,-0.10000000000000003,-0.15454391192373781,0.04545608807626225,False,False,False,False,True
2024-02,2024-03-10T23:59:00,HEADLINE_MEAN_R21,0.2726195779054009,0.3,0.4,regular,-0.027380422094599066,-0.10000000000000003,-0.1273804220945991,0.07261957790540097,False,False,False,False,True
2024-02,2024-03-10T23:59:00,HEADLINE_ENET_R21,0.3123112725705244,0.3,0.4,regular,0.01231127257052439,-0.10000000000000003,-0.08768872742947564,0.08768872742947564,False,False,False,False,True
2024-02,2024-03-10T23:59:00,CORE_RF_MEAN_R21,0.2926685770001788,0.3,0.4,regular,-0.007331422999821202,-0.10000000000000003,-0.10733142299982124,0.09266857700017883,False,False,False,False,True
2024-02,2024-03-10T23:59:00,CORE_RF_MEDIAN_R21,0.2943136304148099,0.3,0.4,regular,-0.0056863695851900875,-0.10000000000000003,-0.10568636958519012,0.09431363041480995,False,False,False,False,True
2024-03,2024-04-09T23:59:00,HARD_BASE,0.1782802216315052,0.1,0.1,regular,0.07828022163150519,0.0,0.07828022163150519,-0.07828022163150519,False,False,False,False,False
2024-03,2024-04-09T23:59:00,HARD_HALF,0.1779588240592174,0.1,0.1,regular,0.07795882405921739,0.0,0.07795882405921739,-0.07795882405921739,False,False,False,False,False
2024-03,2024-04-09T23:59:00,HARD_FULL,0.1776374264869296,0.1,0.1,regular,0.07763742648692959,0.0,0.07763742648692959,-0.07763742648692959,False,False,False,False,False
2024-03,2024-04-09T23:59:00,HEADLINE_MEAN_R21,0.1815356858200735,0.1,0.1,regular,0.0815356858200735,0.0,0.0815356858200735,-0.0815356858200735,False,False,False,False,False
2024-03,2024-04-09T23:59:00,HEADLINE_ENET_R21,0.2729912696236836,0.1,0.1,regular,0.17299126962368358,0.0,0.17299126962368358,-0.17299126962368358,False,False,False,True,False
2024-03,2024-04-09T23:59:00,CORE_RF_MEAN_R21,0.2370787764253218,0.1,0.1,regular,0.1370787764253218,0.0,0.1370787764253218,-0.1370787764253218,False,False,False,False,False
2024-03,2024-04-09T23:59:00,CORE_RF_MEDIAN_R21,0.2193384116054397,0.1,0.1,regular,0.1193384116054397,0.0,0.1193384116054397,-0.1193384116054397,False,False,False,False,False
2024-04,2024-05-12T23:59:00,HARD_BASE,0.535513874597449,0.7,0.2,regular,-0.16448612540255092,0.49999999999999994,0.335513874597449,0.335513874597449,True,True,True,False,True
2024-04,2024-05-12T23:59:00,HARD_HALF,0.5169386135775386,0.7,0.2,regular,-0.1830613864224614,0.49999999999999994,0.31693861357753855,0.31693861357753855,True,True,True,False,True
2024-04,2024-05-12T23:59:00,HARD_FULL,0.4983633525576281,0.7,0.2,regular,-0.20163664744237186,0.49999999999999994,0.2983633525576281,0.2983633525576281,True,True,True,False,True
