memberStateCode,memberStateName,beginDate,endDate,price,unit,weekNumber,category,productCode
CZ,Czechia,28/11/2016,04/12/2016,€256.47,€/100Kg,48,Heifers,ER4
CZ,Czechia,28/11/2016,04/12/2016,€234.55,€/100Kg,48,Heifers,EO2
CZ,Czechia,28/11/2016,04/12/2016,€255.84,€/100Kg,48,Heifers,ER3
CZ,Czechia,28/11/2016,04/12/2016,€277.87,€/100Kg,48,Heifers,EU3
CZ,Czechia,28/11/2016,04/12/2016,€282.99,€/100Kg,48,Steers,CR3
CZ,Czechia,28/11/2016,04/12/2016,€227.45,€/100Kg,48,Heifers,EO4
CZ,Czechia,28/11/2016,04/12/2016,€316.28,€/100Kg,48,Young bulls,AO3
CZ,Czechia,28/11/2016,04/12/2016,€192.63,€/100Kg,48,Cows,DP3
CZ,Czechia,28/11/2016,04/12/2016,€230.59,€/100Kg,48,Heifers,EU2
CZ,Czechia,28/11/2016,04/12/2016,€334.10,€/100Kg,48,Young bulls,AU3
CZ,Czechia,28/11/2016,04/12/2016,€179.17,€/100Kg,48,Cows,DP2
CZ,Czechia,28/11/2016,04/12/2016,€323.54,€/100Kg,48,Adult male indicative price,ACZURO
CZ,Czechia,28/11/2016,04/12/2016,€311.32,€/100Kg,48,Young bulls,AO2
CZ,Czechia,28/11/2016,04/12/2016,€328.29,€/100Kg,48,Bulls,BR3
CZ,Czechia,28/11/2016,04/12/2016,€218.80,€/100Kg,48,Cows,DO4
CZ,Czechia,28/11/2016,04/12/2016,€245.86,€/100Kg,48,Cows,DR3
CZ,Czechia,28/11/2016,04/12/2016,€247.82,€/100Kg,48,Steers,CO4
CZ,Czechia,28/11/2016,04/12/2016,€234.73,€/100Kg,48,Heifers,EO3
CZ,Czechia,28/11/2016,04/12/2016,€327.59,€/100Kg,48,Young bulls,AR2
CZ,Czechia,28/11/2016,04/12/2016,€339.57,€/100Kg,48,Young bulls,AU2
CZ,Czechia,28/11/2016,04/12/2016,€241.35,€/100Kg,48,Cows,DR4
CZ,Czechia,28/11/2016,04/12/2016,€264.85,€/100Kg,48,Young cattle,ZR2
CZ,Czechia,28/11/2016,04/12/2016,€251.52,€/100Kg,48,Steers,CO3
CZ,Czechia,21/11/2016,27/11/2016,€278.83,€/100Kg,47,Heifers,EU2
CZ,Czechia,21/11/2016,27/11/2016,€249.52,€/100Kg,47,Cows,DR3
CZ,Czechia,21/11/2016,27/11/2016,€248.08,€/100Kg,47,Cows,DR4
CZ,Czechia,21/11/2016,27/11/2016,€325.71,€/100Kg,47,Adult male indicative price,ACZURO
CZ,Czechia,21/11/2016,27/11/2016,€277.87,€/100Kg,47,Heifers,EU3
CZ,Czechia,21/11/2016,27/11/2016,€196.67,€/100Kg,47,Young cattle,ZO2
CZ,Czechia,21/11/2016,27/11/2016,€182.76,€/100Kg,47,Cows,DP3
CZ,Czechia,21/11/2016,27/11/2016,€233.25,€/100Kg,47,Heifers,EO4
CZ,Czechia,21/11/2016,27/11/2016,€237.06,€/100Kg,47,Heifers,EO3
CZ,Czechia,21/11/2016,27/11/2016,€254.11,€/100Kg,47,Heifers,ER2
CZ,Czechia,21/11/2016,27/11/2016,€308.04,€/100Kg,47,Young bulls,AO3
CZ,Czechia,21/11/2016,27/11/2016,€324.46,€/100Kg,47,Bulls,BR3
CZ,Czechia,21/11/2016,27/11/2016,€282.99,€/100Kg,47,Steers,CR3
CZ,Czechia,21/11/2016,27/11/2016,€266.39,€/100Kg,47,Heifers,ER3
CZ,Czechia,21/11/2016,27/11/2016,€330.01,€/100Kg,47,Young bulls,AR2
CZ,Czechia,21/11/2016,27/11/2016,€311.85,€/100Kg,47,Young bulls,AO2
CZ,Czechia,21/11/2016,27/11/2016,€256.40,€/100Kg,47,Heifers,ER4
CZ,Czechia,21/11/2016,27/11/2016,€222.59,€/100Kg,47,Cows,DO3
CZ,Czechia,21/11/2016,27/11/2016,€181.43,€/100Kg,47,Cows,DP2
CZ,Czechia,21/11/2016,27/11/2016,€328.42,€/100Kg,47,Young bulls,AR3
CZ,Czechia,21/11/2016,27/11/2016,€339.14,€/100Kg,47,Young bulls,AU2
CZ,Czechia,21/11/2016,27/11/2016,€334.71,€/100Kg,47,Young bulls,AU3
CZ,Czechia,21/11/2016,27/11/2016,€251.52,€/100Kg,47,Steers,CO3
CZ,Czechia,21/11/2016,27/11/2016,€264.85,€/100Kg,47,Young cattle,ZR2
CZ,Czechia,21/11/2016,27/11/2016,€247.82,€/100Kg,47,Steers,CO4
CZ,Czechia,21/11/2016,27/11/2016,€217.05,€/100Kg,47,Cows,DO2
CZ,Czechia,21/11/2016,27/11/2016,€223.52,€/100Kg,47,Cows,DO4
CZ,Czechia,21/11/2016,27/11/2016,€233.10,€/100Kg,47,Heifers,EO2
CZ,Czechia,14/11/2016,20/11/2016,€325.24,€/100Kg,46,Adult male indicative price,ACZURO
CZ,Czechia,14/11/2016,20/11/2016,€255.20,€/100Kg,46,Steers,CO3
CZ,Czechia,14/11/2016,20/11/2016,€322.36,€/100Kg,46,Bulls,BR3
CZ,Czechia,14/11/2016,20/11/2016,€336.38,€/100Kg,46,Young bulls,AU3
CZ,Czechia,14/11/2016,20/11/2016,€246.14,€/100Kg,46,Heifers,EO4
CZ,Czechia,14/11/2016,20/11/2016,€224.39,€/100Kg,46,Cows,DO3
CZ,Czechia,14/11/2016,20/11/2016,€330.24,€/100Kg,46,Young bulls,AR3
CZ,Czechia,14/11/2016,20/11/2016,€329.02,€/100Kg,46,Young bulls,AR2
CZ,Czechia,14/11/2016,20/11/2016,€337.82,€/100Kg,46,Young bulls,AU2
CZ,Czechia,14/11/2016,20/11/2016,€264.85,€/100Kg,46,Young cattle,ZR2
CZ,Czechia,14/11/2016,20/11/2016,€258.38,€/100Kg,46,Heifers,ER3
CZ,Czechia,14/11/2016,20/11/2016,€175.27,€/100Kg,46,Cows,DP3
CZ,Czechia,14/11/2016,20/11/2016,€182.19,€/100Kg,46,Cows,DP2
CZ,Czechia,14/11/2016,20/11/2016,€310.64,€/100Kg,46,Young bulls,AO3
CZ,Czechia,14/11/2016,20/11/2016,€249.61,€/100Kg,46,Cows,DR3
CZ,Czechia,14/11/2016,20/11/2016,€264.22,€/100Kg,46,Heifers,ER4
CZ,Czechia,14/11/2016,20/11/2016,€241.40,€/100Kg,46,Heifers,EO3
CZ,Czechia,14/11/2016,20/11/2016,€240.62,€/100Kg,46,Cows,DR4
CZ,Czechia,14/11/2016,20/11/2016,€213.77,€/100Kg,46,Cows,DO2
CZ,Czechia,14/11/2016,20/11/2016,€278.83,€/100Kg,46,Heifers,EU2
CZ,Czechia,14/11/2016,20/11/2016,€309.56,€/100Kg,46,Young bulls,AO2
CZ,Czechia,14/11/2016,20/11/2016,€187.85,€/100Kg,46,Young cattle,ZO2
CZ,Czechia,14/11/2016,20/11/2016,€237.89,€/100Kg,46,Heifers,EO2
CZ,Czechia,14/11/2016,20/11/2016,€277.87,€/100Kg,46,Heifers,EU3
CZ,Czechia,14/11/2016,20/11/2016,€254.53,€/100Kg,46,Heifers,ER2
CZ,Czechia,14/11/2016,20/11/2016,€282.99,€/100Kg,46,Steers,CR3
CZ,Czechia,14/11/2016,20/11/2016,€218.84,€/100Kg,46,Cows,DO4
CZ,Czechia,07/11/2016,13/11/2016,€218.38,€/100Kg,45,Cows,DO2
CZ,Czechia,07/11/2016,13/11/2016,€179.42,€/100Kg,45,Cows,DP2
CZ,Czechia,07/11/2016,13/11/2016,€235.91,€/100Kg,45,Heifers,EO4
CZ,Czechia,07/11/2016,13/11/2016,€244.64,€/100Kg,45,Cows,DR4
CZ,Czechia,07/11/2016,13/11/2016,€185.19,€/100Kg,45,Cows,DP3
CZ,Czechia,07/11/2016,13/11/2016,€312.38,€/100Kg,45,Young bulls,AO3
CZ,Czechia,07/11/2016,13/11/2016,€336.57,€/100Kg,45,Young bulls,AU3
CZ,Czechia,07/11/2016,13/11/2016,€326.73,€/100Kg,45,Young bulls,AR3
CZ,Czechia,07/11/2016,13/11/2016,€282.99,€/100Kg,45,Steers,CR3
CZ,Czechia,07/11/2016,13/11/2016,€225.22,€/100Kg,45,Cows,DO3
CZ,Czechia,07/11/2016,13/11/2016,€323.69,€/100Kg,45,Adult male indicative price,ACZURO
CZ,Czechia,07/11/2016,13/11/2016,€321.70,€/100Kg,45,Bulls,BR3
CZ,Czechia,07/11/2016,13/11/2016,€338.64,€/100Kg,45,Young bulls,AU2
CZ,Czechia,07/11/2016,13/11/2016,€244.60,€/100Kg,45,Young cattle,ZO2
CZ,Czechia,07/11/2016,13/11/2016,€314.52,€/100Kg,45,Young bulls,AO2
CZ,Czechia,07/11/2016,13/11/2016,€264.85,€/100Kg,45,Young cattle,ZR2
CZ,Czechia,07/11/2016,13/11/2016,€220.97,€/100Kg,45,Cows,DO4
CZ,Czechia,07/11/2016,13/11/2016,€246.01,€/100Kg,45,Heifers,EO3
CZ,Czechia,07/11/2016,13/11/2016,€255.35,€/100Kg,45,Steers,CO3
CZ,Czechia,07/11/2016,13/11/2016,€238.94,€/100Kg,45,Heifers,EO2
CZ,Czechia,07/11/2016,13/11/2016,€253.00,€/100Kg,45,Cows,DR3
CZ,Czechia,07/11/2016,13/11/2016,€268.54,€/100Kg,45,Heifers,EU3
CZ,Czechia,07/11/2016,13/11/2016,€257.40,€/100Kg,45,Heifers,ER4
CZ,Czechia,07/11/2016,13/11/2016,€257.52,€/100Kg,45,Heifers,ER3
CZ,Czechia,07/11/2016,13/11/2016,€260.40,€/100Kg,45,Heifers,ER2
CZ,Czechia,07/11/2016,13/11/2016,€327.88,€/100Kg,45,Young bulls,AR2
CZ,Czechia,31/10/2016,06/11/2016,€323.47,€/100Kg,44,Adult male indicative price,ACZURO
CZ,Czechia,31/10/2016,06/11/2016,€254.94,€/100Kg,44,Heifers,ER3
CZ,Czechia,31/10/2016,06/11/2016,€240.32,€/100Kg,44,Heifers,EO3
CZ,Czechia,31/10/2016,06/11/2016,€255.35,€/100Kg,44,Steers,CO3
CZ,Czechia,31/10/2016,06/11/2016,€312.82,€/100Kg,44,Young bulls,AO3
CZ,Czechia,31/10/2016,06/11/2016,€312.52,€/100Kg,44,Young bulls,AO2
CZ,Czechia,31/10/2016,06/11/2016,€184.29,€/100Kg,44,Cows,DP3
CZ,Czechia,31/10/2016,06/11/2016,€232.18,€/100Kg,44,Heifers,EO2
CZ,Czechia,31/10/2016,06/11/2016,€327.81,€/100Kg,44,Young bulls,AR2
CZ,Czechia,31/10/2016,06/11/2016,€219.19,€/100Kg,44,Cows,DO2
CZ,Czechia,31/10/2016,06/11/2016,€325.81,€/100Kg,44,Young bulls,AR3
CZ,Czechia,31/10/2016,06/11/2016,€257.64,€/100Kg,44,Heifers,ER4
CZ,Czechia,31/10/2016,06/11/2016,€278.39,€/100Kg,44,Heifers,EU2
CZ,Czechia,31/10/2016,06/11/2016,€264.85,€/100Kg,44,Young cattle,ZR2
CZ,Czechia,31/10/2016,06/11/2016,€204.28,€/100Kg,44,Young cattle,ZO2
CZ,Czechia,31/10/2016,06/11/2016,€231.11,€/100Kg,44,Heifers,EO4
CZ,Czechia,31/10/2016,06/11/2016,€335.02,€/100Kg,44,Young bulls,AU3
CZ,Czechia,31/10/2016,06/11/2016,€270.37,€/100Kg,44,Heifers,EU3
CZ,Czechia,31/10/2016,06/11/2016,€324.88,€/100Kg,44,Bulls,BR3
CZ,Czechia,31/10/2016,06/11/2016,€282.99,€/100Kg,44,Steers,CR3
CZ,Czechia,31/10/2016,06/11/2016,€338.20,€/100Kg,44,Young bulls,AU2
CZ,Czechia,31/10/2016,06/11/2016,€184.63,€/100Kg,44,Cows,DP2
CZ,Czechia,31/10/2016,06/11/2016,€213.34,€/100Kg,44,Cows,DO4
CZ,Czechia,31/10/2016,06/11/2016,€259.79,€/100Kg,44,Heifers,ER2
CZ,Czechia,31/10/2016,06/11/2016,€226.11,€/100Kg,44,Cows,DO3
CZ,Czechia,31/10/2016,06/11/2016,€246.69,€/100Kg,44,Cows,DR4
CZ,Czechia,31/10/2016,06/11/2016,€251.61,€/100Kg,44,Cows,DR3
CZ,Czechia,24/10/2016,30/10/2016,€255.35,€/100Kg,43,Steers,CO3
CZ,Czechia,24/10/2016,30/10/2016,€254.24,€/100Kg,43,Cows,DR3
CZ,Czechia,24/10/2016,30/10/2016,€271.51,€/100Kg,43,Heifers,EU3
CZ,Czechia,24/10/2016,30/10/2016,€244.51,€/100Kg,43,Heifers,EO4
CZ,Czechia,24/10/2016,30/10/2016,€246.62,€/100Kg,43,Heifers,EO3
CZ,Czechia,24/10/2016,30/10/2016,€168.76,€/100Kg,43,Cows,DP3
CZ,Czechia,24/10/2016,30/10/2016,€227.04,€/100Kg,43,Cows,DO3
CZ,Czechia,24/10/2016,30/10/2016,€324.64,€/100Kg,43,Adult male indicative price,ACZURO
CZ,Czechia,24/10/2016,30/10/2016,€278.39,€/100Kg,43,Heifers,EU2
CZ,Czechia,24/10/2016,30/10/2016,€175.16,€/100Kg,43,Cows,DP2
CZ,Czechia,24/10/2016,30/10/2016,€215.42,€/100Kg,43,Cows,DO2
CZ,Czechia,24/10/2016,30/10/2016,€339.62,€/100Kg,43,Young bulls,AU3
CZ,Czechia,24/10/2016,30/10/2016,€215.90,€/100Kg,43,Cows,DO4
CZ,Czechia,24/10/2016,30/10/2016,€264.85,€/100Kg,43,Young cattle,ZR2
CZ,Czechia,24/10/2016,30/10/2016,€339.62,€/100Kg,43,Young bulls,AU2
CZ,Czechia,24/10/2016,30/10/2016,€410.99,€/100Kg,43,Steers,CR3
CZ,Czechia,24/10/2016,30/10/2016,€268.56,€/100Kg,43,Heifers,ER4
CZ,Czechia,24/10/2016,30/10/2016,€329.11,€/100Kg,43,Young bulls,AR2
CZ,Czechia,24/10/2016,30/10/2016,€305.31,€/100Kg,43,Young bulls,AO3
CZ,Czechia,24/10/2016,30/10/2016,€260.27,€/100Kg,43,Heifers,ER2
CZ,Czechia,24/10/2016,30/10/2016,€326.78,€/100Kg,43,Bulls,BR3
CZ,Czechia,24/10/2016,30/10/2016,€157.36,€/100Kg,43,Young cattle,ZO2
CZ,Czechia,24/10/2016,30/10/2016,€263.90,€/100Kg,43,Heifers,ER3
CZ,Czechia,24/10/2016,30/10/2016,€326.48,€/100Kg,43,Young bulls,AR3
CZ,Czechia,24/10/2016,30/10/2016,€249.32,€/100Kg,43,Cows,DR4
CZ,Czechia,24/10/2016,30/10/2016,€246.29,€/100Kg,43,Heifers,EO2
CZ,Czechia,24/10/2016,30/10/2016,€314.45,€/100Kg,43,Young bulls,AO2
CZ,Czechia,17/10/2016,23/10/2016,€311.41,€/100Kg,42,Young bulls,AO2
CZ,Czechia,17/10/2016,23/10/2016,€175.04,€/100Kg,42,Cows,DP3
CZ,Czechia,17/10/2016,23/10/2016,€256.75,€/100Kg,42,Heifers,ER2
CZ,Czechia,17/10/2016,23/10/2016,€279.55,€/100Kg,42,Steers,CO3
CZ,Czechia,17/10/2016,23/10/2016,€228.25,€/100Kg,42,Cows,DO3
CZ,Czechia,17/10/2016,23/10/2016,€321.55,€/100Kg,42,Adult male indicative price,ACZURO
CZ,Czechia,17/10/2016,23/10/2016,€239.73,€/100Kg,42,Heifers,EO4
CZ,Czechia,17/10/2016,23/10/2016,€263.45,€/100Kg,42,Heifers,ER3
CZ,Czechia,17/10/2016,23/10/2016,€308.70,€/100Kg,42,Young bulls,AO3
CZ,Czechia,17/10/2016,23/10/2016,€327.80,€/100Kg,42,Young bulls,AR2
CZ,Czechia,17/10/2016,23/10/2016,€324.36,€/100Kg,42,Young bulls,AR3
CZ,Czechia,17/10/2016,23/10/2016,€222.59,€/100Kg,42,Cows,DO2
CZ,Czechia,17/10/2016,23/10/2016,€278.39,€/100Kg,42,Heifers,EU2
CZ,Czechia,17/10/2016,23/10/2016,€239.80,€/100Kg,42,Heifers,EO2
CZ,Czechia,17/10/2016,23/10/2016,€126.75,€/100Kg,42,Young cattle,ZO2
CZ,Czechia,17/10/2016,23/10/2016,€264.85,€/100Kg,42,Young cattle,ZR2
CZ,Czechia,17/10/2016,23/10/2016,€339.42,€/100Kg,42,Young bulls,AU2
CZ,Czechia,17/10/2016,23/10/2016,€242.65,€/100Kg,42,Cows,DR4
CZ,Czechia,17/10/2016,23/10/2016,€271.51,€/100Kg,42,Heifers,EU3
CZ,Czechia,17/10/2016,23/10/2016,€187.51,€/100Kg,42,Cows,DP2
CZ,Czechia,17/10/2016,23/10/2016,€344.30,€/100Kg,42,Young bulls,AU3
CZ,Czechia,17/10/2016,23/10/2016,€324.95,€/100Kg,42,Bulls,BR3
CZ,Czechia,17/10/2016,23/10/2016,€410.99,€/100Kg,42,Steers,CR3
CZ,Czechia,17/10/2016,23/10/2016,€260.00,€/100Kg,42,Heifers,ER4
CZ,Czechia,17/10/2016,23/10/2016,€218.89,€/100Kg,42,Cows,DO4
CZ,Czechia,17/10/2016,23/10/2016,€255.79,€/100Kg,42,Cows,DR3
CZ,Czechia,17/10/2016,23/10/2016,€246.65,€/100Kg,42,Heifers,EO3
CZ,Czechia,10/10/2016,16/10/2016,€252.33,€/100Kg,41,Cows,DR3
CZ,Czechia,10/10/2016,16/10/2016,€314.41,€/100Kg,41,Heifers,EU3
CZ,Czechia,10/10/2016,16/10/2016,€247.12,€/100Kg,41,Cows,DR4
CZ,Czechia,10/10/2016,16/10/2016,€226.32,€/100Kg,41,Cows,DO3
CZ,Czechia,10/10/2016,16/10/2016,€272.76,€/100Kg,41,Young cattle,ZR2
CZ,Czechia,10/10/2016,16/10/2016,€181.25,€/100Kg,41,Cows,DP2
CZ,Czechia,10/10/2016,16/10/2016,€303.07,€/100Kg,41,Young bulls,AO3
CZ,Czechia,10/10/2016,16/10/2016,€339.66,€/100Kg,41,Young bulls,AU3
CZ,Czechia,10/10/2016,16/10/2016,€339.77,€/100Kg,41,Young bulls,AU2
CZ,Czechia,10/10/2016,16/10/2016,€328.15,€/100Kg,41,Young bulls,AR2
CZ,Czechia,10/10/2016,16/10/2016,€247.34,€/100Kg,41,Heifers,EO3
CZ,Czechia,10/10/2016,16/10/2016,€314.65,€/100Kg,41,Steers,CR3
CZ,Czechia,10/10/2016,16/10/2016,€278.39,€/100Kg,41,Heifers,EU2
CZ,Czechia,10/10/2016,16/10/2016,€326.75,€/100Kg,41,Young bulls,AR3
CZ,Czechia,10/10/2016,16/10/2016,€255.96,€/100Kg,41,Heifers,ER4
CZ,Czechia,10/10/2016,16/10/2016,€247.56,€/100Kg,41,Heifers,EO4
CZ,Czechia,10/10/2016,16/10/2016,€238.79,€/100Kg,41,Heifers,EO2
CZ,Czechia,10/10/2016,16/10/2016,€183.69,€/100Kg,41,Cows,DP3
CZ,Czechia,10/10/2016,16/10/2016,€243.64,€/100Kg,41,Young cattle,ZO2
CZ,Czechia,10/10/2016,16/10/2016,€221.92,€/100Kg,41,Cows,DO4
CZ,Czechia,10/10/2016,16/10/2016,€279.55,€/100Kg,41,Steers,CO3
CZ,Czechia,10/10/2016,16/10/2016,€309.76,€/100Kg,41,Young bulls,AO2
CZ,Czechia,10/10/2016,16/10/2016,€257.40,€/100Kg,41,Heifers,ER2
CZ,Czechia,10/10/2016,16/10/2016,€322.45,€/100Kg,41,Adult male indicative price,ACZURO
CZ,Czechia,10/10/2016,16/10/2016,€216.25,€/100Kg,41,Cows,DO2
CZ,Czechia,10/10/2016,16/10/2016,€263.66,€/100Kg,41,Heifers,ER3
CZ,Czechia,10/10/2016,16/10/2016,€323.94,€/100Kg,41,Bulls,BR3
CZ,Czechia,03/10/2016,09/10/2016,€338.87,€/100Kg,40,Young bulls,AU2
CZ,Czechia,03/10/2016,09/10/2016,€279.55,€/100Kg,40,Steers,CO3
CZ,Czechia,03/10/2016,09/10/2016,€278.39,€/100Kg,40,Heifers,EU2
CZ,Czechia,03/10/2016,09/10/2016,€225.33,€/100Kg,40,Cows,DO2
CZ,Czechia,03/10/2016,09/10/2016,€262.38,€/100Kg,40,Heifers,ER3
CZ,Czechia,03/10/2016,09/10/2016,€326.88,€/100Kg,40,Young bulls,AR3
CZ,Czechia,03/10/2016,09/10/2016,€311.49,€/100Kg,40,Young bulls,AO2
CZ,Czechia,03/10/2016,09/10/2016,€314.82,€/100Kg,40,Bulls,BR3
CZ,Czechia,03/10/2016,09/10/2016,€253.42,€/100Kg,40,Cows,DR4
CZ,Czechia,03/10/2016,09/10/2016,€305.49,€/100Kg,40,Young bulls,AO3
CZ,Czechia,03/10/2016,09/10/2016,€257.46,€/100Kg,40,Heifers,ER4
CZ,Czechia,03/10/2016,09/10/2016,€239.84,€/100Kg,40,Heifers,EO2
CZ,Czechia,03/10/2016,09/10/2016,€255.46,€/100Kg,40,Cows,DR3
CZ,Czechia,03/10/2016,09/10/2016,€242.51,€/100Kg,40,Heifers,EO3
CZ,Czechia,03/10/2016,09/10/2016,€314.41,€/100Kg,40,Heifers,EU3
CZ,Czechia,03/10/2016,09/10/2016,€223.26,€/100Kg,40,Cows,DO4
CZ,Czechia,03/10/2016,09/10/2016,€302.70,€/100Kg,40,Steers,CR3
CZ,Czechia,03/10/2016,09/10/2016,€336.91,€/100Kg,40,Young bulls,AU3
CZ,Czechia,03/10/2016,09/10/2016,€235.96,€/100Kg,40,Heifers,EO4
CZ,Czechia,03/10/2016,09/10/2016,€229.81,€/100Kg,40,Cows,DO3
CZ,Czechia,03/10/2016,09/10/2016,€167.46,€/100Kg,40,Cows,DP3
CZ,Czechia,03/10/2016,09/10/2016,€211.20,€/100Kg,40,Young cattle,ZO2
CZ,Czechia,03/10/2016,09/10/2016,€327.47,€/100Kg,40,Young bulls,AR2
CZ,Czechia,03/10/2016,09/10/2016,€322.43,€/100Kg,40,Adult male indicative price,ACZURO
CZ,Czechia,03/10/2016,09/10/2016,€291.73,€/100Kg,40,Young cattle,ZR2
CZ,Czechia,03/10/2016,09/10/2016,€185.11,€/100Kg,40,Cows,DP2
CZ,Czechia,03/10/2016,09/10/2016,€252.24,€/100Kg,40,Heifers,ER2
CZ,Czechia,26/09/2016,02/10/2016,€339.68,€/100Kg,39,Young bulls,AU2
CZ,Czechia,26/09/2016,02/10/2016,€237.66,€/100Kg,39,Young cattle,ZO2
CZ,Czechia,26/09/2016,02/10/2016,€245.39,€/100Kg,39,Heifers,EO4
CZ,Czechia,26/09/2016,02/10/2016,€238.84,€/100Kg,39,Heifers,EO2
CZ,Czechia,26/09/2016,02/10/2016,€321.96,€/100Kg,39,Bulls,BR3
CZ,Czechia,26/09/2016,02/10/2016,€269.59,€/100Kg,39,Young cattle,ZR2
CZ,Czechia,26/09/2016,02/10/2016,€328.18,€/100Kg,39,Young bulls,AR2
CZ,Czechia,26/09/2016,02/10/2016,€243.65,€/100Kg,39,Heifers,EO3
CZ,Czechia,26/09/2016,02/10/2016,€285.91,€/100Kg,39,Heifers,ER4
CZ,Czechia,26/09/2016,02/10/2016,€252.83,€/100Kg,39,Cows,DR4
CZ,Czechia,26/09/2016,02/10/2016,€177.04,€/100Kg,39,Cows,DP3
CZ,Czechia,26/09/2016,02/10/2016,€181.67,€/100Kg,39,Cows,DP2
CZ,Czechia,26/09/2016,02/10/2016,€279.55,€/100Kg,39,Steers,CO3
CZ,Czechia,26/09/2016,02/10/2016,€278.39,€/100Kg,39,Heifers,EU2
CZ,Czechia,26/09/2016,02/10/2016,€327.84,€/100Kg,39,Young bulls,AR3
CZ,Czechia,26/09/2016,02/10/2016,€309.78,€/100Kg,39,Young bulls,AO2
CZ,Czechia,26/09/2016,02/10/2016,€316.59,€/100Kg,39,Young bulls,AO3
CZ,Czechia,26/09/2016,02/10/2016,€224.93,€/100Kg,39,Cows,DO2
CZ,Czechia,26/09/2016,02/10/2016,€259.12,€/100Kg,39,Heifers,ER2
CZ,Czechia,26/09/2016,02/10/2016,€271.37,€/100Kg,39,Heifers,ER3
CZ,Czechia,26/09/2016,02/10/2016,€335.95,€/100Kg,39,Young bulls,AU3
CZ,Czechia,26/09/2016,02/10/2016,€322.57,€/100Kg,39,Adult male indicative price,ACZURO
CZ,Czechia,26/09/2016,02/10/2016,€259.01,€/100Kg,39,Cows,DR3
CZ,Czechia,26/09/2016,02/10/2016,€302.70,€/100Kg,39,Steers,CR3
CZ,Czechia,26/09/2016,02/10/2016,€215.16,€/100Kg,39,Cows,DO4
CZ,Czechia,26/09/2016,02/10/2016,€230.00,€/100Kg,39,Cows,DO3
CZ,Czechia,26/09/2016,02/10/2016,€314.41,€/100Kg,39,Heifers,EU3
CZ,Czechia,19/09/2016,25/09/2016,€204.87,€/100Kg,38,Young cattle,ZO2
CZ,Czechia,19/09/2016,25/09/2016,€245.76,€/100Kg,38,Heifers,EO3
CZ,Czechia,19/09/2016,25/09/2016,€177.04,€/100Kg,38,Cows,DP3
CZ,Czechia,19/09/2016,25/09/2016,€218.30,€/100Kg,38,Cows,DO4
CZ,Czechia,19/09/2016,25/09/2016,€255.50,€/100Kg,38,Heifers,ER3
CZ,Czechia,19/09/2016,25/09/2016,€183.07,€/100Kg,38,Cows,DP2
CZ,Czechia,19/09/2016,25/09/2016,€314.26,€/100Kg,38,Bulls,BR3
CZ,Czechia,19/09/2016,25/09/2016,€257.64,€/100Kg,38,Heifers,ER4
CZ,Czechia,19/09/2016,25/09/2016,€324.66,€/100Kg,38,Young bulls,AR3
CZ,Czechia,19/09/2016,25/09/2016,€278.39,€/100Kg,38,Heifers,EU2
CZ,Czechia,19/09/2016,25/09/2016,€253.83,€/100Kg,38,Cows,DR4
CZ,Czechia,19/09/2016,25/09/2016,€231.33,€/100Kg,38,Cows,DO3
CZ,Czechia,19/09/2016,25/09/2016,€302.70,€/100Kg,38,Steers,CR3
CZ,Czechia,19/09/2016,25/09/2016,€321.59,€/100Kg,38,Adult male indicative price,ACZURO
CZ,Czechia,19/09/2016,25/09/2016,€287.43,€/100Kg,38,Heifers,EU3
CZ,Czechia,19/09/2016,25/09/2016,€325.73,€/100Kg,38,Young bulls,AR2
CZ,Czechia,19/09/2016,25/09/2016,€244.69,€/100Kg,38,Young cattle,ZR2
CZ,Czechia,19/09/2016,25/09/2016,€244.58,€/100Kg,38,Heifers,EO2
CZ,Czechia,19/09/2016,25/09/2016,€267.37,€/100Kg,38,Steers,CO3
CZ,Czechia,19/09/2016,25/09/2016,€245.39,€/100Kg,38,Heifers,EO4
CZ,Czechia,19/09/2016,25/09/2016,€334.91,€/100Kg,38,Young bulls,AU3
CZ,Czechia,19/09/2016,25/09/2016,€250.83,€/100Kg,38,Heifers,ER2
CZ,Czechia,19/09/2016,25/09/2016,€224.96,€/100Kg,38,Cows,DO2
CZ,Czechia,19/09/2016,25/09/2016,€339.39,€/100Kg,38,Young bulls,AU2
CZ,Czechia,19/09/2016,25/09/2016,€259.57,€/100Kg,38,Cows,DR3
CZ,Czechia,19/09/2016,25/09/2016,€310.08,€/100Kg,38,Young bulls,AO2
CZ,Czechia,19/09/2016,25/09/2016,€317.67,€/100Kg,38,Young bulls,AO3
CZ,Czechia,12/09/2016,18/09/2016,€321.11,€/100Kg,37,Adult male indicative price,ACZURO
CZ,Czechia,12/09/2016,18/09/2016,€261.30,€/100Kg,37,Cows,DR3
CZ,Czechia,12/09/2016,18/09/2016,€324.91,€/100Kg,37,Young bulls,AR2
CZ,Czechia,12/09/2016,18/09/2016,€333.97,€/100Kg,37,Young bulls,AU2
CZ,Czechia,12/09/2016,18/09/2016,€224.51,€/100Kg,37,Cows,DO2
CZ,Czechia,12/09/2016,18/09/2016,€336.23,€/100Kg,37,Young bulls,AU3
CZ,Czechia,12/09/2016,18/09/2016,€235.76,€/100Kg,37,Cows,DO3
CZ,Czechia,12/09/2016,18/09/2016,€184.29,€/100Kg,37,Cows,DP2
