candidate,reference,omitted_period,delta_rmse,delta_mae
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2022-03,0.002063012617186999,0.002256564099893499
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2022-04,0.0021367187586443515,0.0022565640998935266
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2022-05,0.0020501106387486034,0.002256564099893499
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2022-06,0.0025448896438776125,0.00394145651436606
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2022-07,0.0016650002067131742,0.0009210504130646724
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2022-08,0.00208472736799431,0.002380498865136027
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2022-09,0.004478525281244483,0.003307331342570552
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2022-10,-0.00014853592512981129,0.0018876098238096162
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2022-11,0.0026359977661864487,0.0027008001336664145
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2022-12,0.0020126537971928427,0.00209621909801877
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2023-01,0.0004972899412123977,0.0017516290019906622
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2023-02,0.0018743110985366962,0.001942189004761008
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2023-03,0.0021288792196514916,0.003108222056891208
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2023-04,0.0026380696818733007,0.0026243549384322162
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2023-05,0.002055065851144011,0.002298319760572376
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2023-06,0.001268224168339993,0.0009356267001490726
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2023-07,0.002019204819432352,0.0021429514010462003
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2023-08,0.0019244375689655424,0.0018240782028788316
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2023-09,0.002079557065277904,0.0023026213737568635
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2023-10,0.001896243919953855,0.001904193016808109
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2023-11,0.002361992778301625,0.0031192063311786256
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2023-12,0.0020964665257158233,0.002354248621336208
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2024-01,0.0017138290247324939,0.001953947181382476
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2024-02,0.00204365151959246,0.0022787278078698625
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2024-03,0.0020415970160342356,0.0022796246308411927
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2024-04,0.002053418909431448,0.002273794180535804
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2024-05,0.001879453445608692,0.0019800124414416365
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2024-06,0.0019445288556363405,0.0021415717539572943
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2024-07,0.0019062909951115259,0.0020707821309891017
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2024-08,0.002137106426323754,0.0023981674618445137
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2024-09,0.001977465613410778,0.0021109854260537575
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2024-10,0.0020536522178709604,0.0023829558239095716
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2024-11,0.0020567361858711553,0.0026164601233057416
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2024-12,0.0023992087333369327,0.002858775958729687
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2025-01,0.0018004329308295985,0.001552029916739972
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2025-02,0.0019709263645289465,0.0020759494689917
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2025-03,0.001988268959410122,0.0020600855133598994
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2025-04,0.0024835021530726364,0.002864022880883721
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2025-05,0.0019475379193119036,0.0020343179511524423
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2025-06,0.0020288528258272653,0.0021618324798853283
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2025-07,0.0018353524535913435,0.001601519034837906
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2025-08,0.002041470427681491,0.002267206421683654
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2025-09,0.0021374152945770053,0.0028112271619601392
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2025-10,0.0019680499035002463,0.0020768373554087005
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2025-11,0.0021083675234075394,0.0023311370822798327
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2025-12,0.0019247234320080575,0.0014722978462074487
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2026-01,0.0020385828651294235,0.0021731404743841054
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2026-02,0.0019792761862964525,0.0021265925953465326
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2026-03,0.0020343509338530685,0.0021688522657607456
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2026-04,0.0020020128704006934,0.0018430911504299652
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2026-05,0.001743193551596911,0.001807741307603583
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2026-06,0.0019162636614431516,0.0020099032576374465
CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2026-07,0.0020398691189585927,0.0022454452089351595
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2019-02,-0.004809337936753533,-0.0064790397066471495
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2019-03,-0.00510696812688799,-0.007343824042242264
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2019-04,-0.0047865023597332135,-0.006406564012665983
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2019-05,-0.004274016714877649,-0.005933958032900644
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2019-06,-0.004798019857804536,-0.0064483513260019665
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2019-07,-0.00491927296153144,-0.00718342985580217
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2019-08,-0.00491067116903271,-0.007204141747799597
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2019-09,-0.004181019714845691,-0.005367502501750776
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2019-10,-0.004168524882711688,-0.005227378655393189
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2019-11,-0.004819653010099345,-0.006499603185188496
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2019-12,-0.004445917072362249,-0.005378367772871706
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2020-01,-0.004166562747700608,-0.005961297142441702
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2020-02,-0.004824127826885072,-0.006937679115847528
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2020-03,-0.0054607313186511575,-0.007686872252778421
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2020-04,-0.004661091282715246,-0.0058132967497943056
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2020-05,-0.005427696035107399,-0.007397852798333104
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2020-06,-0.006995507106201615,-0.008893428595768027
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2020-07,-0.004785108097356716,-0.006383058320174884
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2020-08,-0.004782651433959062,-0.006212208635105798
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2020-09,-0.004577570197637715,-0.005974832071509617
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2020-10,-0.004862530724277614,-0.007063586710715719
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2020-11,-0.004571684925384456,-0.005324692663437269
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2020-12,-0.004535395053848534,-0.006116726926715554
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2021-01,-0.0044796803118265505,-0.006124169706392513
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2021-02,-0.004448347764627714,-0.005691135722158958
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2021-03,-0.004827425468660884,-0.006663723560155543
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2021-04,-0.0045380215152000525,-0.0059442686542434675
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2021-05,-0.003812110492989962,-0.005101799172353372
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2021-06,-0.004963263853714095,-0.006798545493822028
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2021-07,-0.004522526711473462,-0.006084428304503897
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2021-08,-0.005381024647091948,-0.0068907557209746395
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2021-09,-0.005608058770414315,-0.0073346201981407955
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2021-10,-0.0039690406201440265,-0.004709669182096254
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2021-11,-0.004692652515516982,-0.006318199004617997
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2021-12,-0.0031581978653315024,-0.0037062520188402837
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2022-01,-0.005022886282810168,-0.007663841472815958
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2022-02,-0.005549684054866,-0.007078784064763144
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2022-03,-0.001979917378604479,-0.0046114763035020045
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2022-04,-0.007853270353457953,-0.007464623727486713
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2022-05,-0.006568752050017168,-0.010188468036903597
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2022-06,-0.004894698426202271,-0.00682025292898758
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2022-07,-0.00456310315373637,-0.005486136281382725
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2022-08,-0.004348639114580888,-0.005427055447299989
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2022-09,-0.009818027742880542,-0.008940655430388883
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2022-10,0.0021700532580472,-0.005346439930135727
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2022-11,-0.006371586146212194,-0.007788055090970525
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2022-12,-0.004735828993221669,-0.0061505061952528695
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2023-01,-0.009802269565219568,-0.007978261361030276
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2023-02,-0.005379447044437546,-0.008001850317627401
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2023-03,-0.00453147123530423,-0.005235466608581929
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2023-04,-0.003757908295638712,-0.005753212861204671
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2023-05,-0.004823309234033679,-0.006525422071134546
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2023-06,-0.003978482923247817,-0.005270922497847663
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2023-07,-0.004611950146467314,-0.005753271013553163
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2023-08,-0.003963901549110693,-0.004635669695592315
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2023-09,-0.003146902597059409,-0.004590768403219425
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2023-10,-0.004872976014890951,-0.006623916103984384
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2023-11,-0.005079286245618708,-0.00759624785794627
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2023-12,-0.0046504601541876855,-0.00616384481949811
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2024-01,-0.002692412484594231,-0.004792560112765798
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2024-02,-0.004791505164566612,-0.006400695785271915
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2024-03,-0.004741458308039792,-0.005740330916221947
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2024-04,-0.005083348418906453,-0.007059596682673863
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2024-05,-0.0050117592118003595,-0.006811570698846636
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2024-06,-0.004733597566552283,-0.006346588318316249
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2024-07,-0.0030764908929515333,-0.004615504992607489
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2024-08,-0.004934682119426603,-0.006646851635956241
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2024-09,-0.005077070394813088,-0.007185447088736141
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2024-10,-0.0047476657959445445,-0.006082164766430254
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2024-11,-0.004796356157870774,-0.006467659475242693
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2024-12,-0.0044214314379337205,-0.005844430549293289
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2025-01,-0.004616560278771276,-0.005971889494245153
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2025-02,-0.004778815360436395,-0.006386331068033935
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2025-03,-0.00488049898245152,-0.0067954454461356395
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2025-04,-0.0051144168849538985,-0.006899850773151861
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2025-05,-0.004475915419328569,-0.005785159465298284
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2025-06,-0.004776760666000024,-0.006308171466825385
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2025-07,-0.005015630678686767,-0.007578968994436663
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2025-08,-0.004795383606482184,-0.0064508763557061255
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2025-09,-0.004731863518408264,-0.006124252414979547
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2025-10,-0.004365120486310603,-0.005579052829999542
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2025-11,-0.004894533164049697,-0.006542906142058824
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2025-12,-0.0048392929791011285,-0.006866117332835098
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2026-01,-0.004792095058551438,-0.006361111871742764
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2026-02,-0.004794075623390237,-0.006422119344152155
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2026-03,-0.00479248812198485,-0.006403532437899262
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2026-04,-0.004773725145411134,-0.00615085652561459
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2026-05,-0.004830027292185901,-0.0064718053824038835
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2026-06,-0.0046544031372656725,-0.006165322235641035
CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,2026-07,-0.004710038139009665,-0.005992749330453351
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2019-02,-0.0012628659750278382,-0.006317516663339184
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2019-03,-0.001559813343364913,-0.007182300998934299
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2019-04,-0.001232160217250422,-0.006245040969357962
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2019-05,-0.0007048859113399364,-0.005772434989592623
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2019-06,-0.0012525274323672009,-0.006286828282693946
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2019-07,-0.0013738479265350545,-0.007021906812494205
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2019-08,-0.0013653319853317858,-0.007042618704491688
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2019-09,-0.0006288655075620264,-0.0052059794584427554
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2019-10,-0.0006175786670252759,-0.005065855612085168
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2019-11,-0.0012724880452911203,-0.0063380801418804755
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2019-12,-0.0008984582956414466,-0.00521684472956363
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2020-01,-0.0005805443574399272,-0.005799774099133681
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2020-02,-0.0012792026754845365,-0.006776156072539452
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2020-03,-0.001910374701386608,-0.0075253492094704
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2020-04,-0.0011151801100381942,-0.005651773706486285
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2020-05,-0.0018746641273001963,-0.007236329755025028
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2020-06,-0.003434762357659049,-0.008731905552460062
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2020-07,-0.0012394560711980196,-0.006221535276866863
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2020-08,-0.001237755283147901,-0.006050685591797833
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2020-09,-0.001027933260941638,-0.005813309028201652
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2020-10,-0.001317430627065297,-0.0069020636674076985
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2020-11,-0.0010256562918958823,-0.005163169620129193
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2020-12,-0.0009752604212845961,-0.005955203883407478
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2021-01,-0.0009101148722588936,-0.005962646663084437
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2021-02,-0.0008987749634322695,-0.005529612678850937
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2021-03,-0.0012822211193376232,-0.006502200516847578
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2021-04,-0.0009872779176329782,-0.0057827456109355024
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2021-05,-0.00025525777251644843,-0.004940276129045407
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2021-06,-0.0014144604645483505,-0.006637022450514118
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2021-07,-0.0009640581322907238,-0.005922905261195988
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2021-08,-0.001807572167837057,-0.006729232677666619
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2021-09,-0.002047981812167199,-0.007173097154832775
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2021-10,-0.0004184810857097987,-0.004548146138788289
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2021-11,-0.0011210471502691166,-0.006156675961309976
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2021-12,0.00039644944723071784,-0.0035447289755323186
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2022-01,-0.001477160647373188,-0.007502318429507937
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2022-02,-0.001980086847557183,-0.006917261021455179
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2022-03,0.0016165168133241425,-0.0044499532601940395
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2022-04,-0.004159159215134378,-0.0073031006841787205
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2022-05,-0.0030171717690742894,-0.010026944993595577
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2022-06,-0.0012698186372359088,-0.0064849550373077824
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2022-07,-0.0011998601977584733,-0.00615787658903405
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2022-08,-0.0007837647915565071,-0.005212573583206703
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2022-09,-0.004128398218721241,-0.007726752634753364
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2022-10,-0.0002521174466728615,-0.0060971222102041145
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2022-11,-0.0028676251552547938,-0.007769809814619444
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2022-12,-0.001025140839572669,-0.005478535030349618
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2023-01,-0.006277895703275194,-0.007851668763178749
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2023-02,-0.0018819226853754034,-0.007828102837933892
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2023-03,-0.0011226415163874126,-0.005234066794328696
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2023-04,-0.0011983675590487852,-0.006231117068417946
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2023-05,-0.0010903929291480319,-0.005815578085784978
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2023-06,-5.700208493053527e-06,-0.004860286671135694
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2023-07,-0.000954883161689013,-0.005326034607742669
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2023-08,-0.0004928554104442484,-0.004714021867764373
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2023-09,0.00048245439102234666,-0.00436081214705375
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2023-10,-0.0015336364775537237,-0.007035648016759155
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2023-11,-0.0013829219827041217,-0.006916472573717025
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2023-12,-0.001221934161675653,-0.006218437495445039
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2024-01,0.0014232580868953626,-0.004322002884154297
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2024-02,-0.0012215838150393954,-0.006045106428211544
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2024-03,-0.0012195767849538242,-0.0057952661642970416
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2024-04,-0.001548259969723964,-0.0069373292503971395
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2024-05,-0.0015128079634065261,-0.006725444608584763
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2024-06,-0.0007952560581428458,-0.005807911844413982
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2024-07,0.00022990586907584154,-0.00471104469517214
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2024-08,-0.001206757716427087,-0.006202917313804512
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2024-09,-0.0013402801612983906,-0.006474269214131356
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2024-10,-0.0012086895137304876,-0.005929782306705378
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2024-11,-0.0012503369240234319,-0.006283770384704068
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2024-12,-0.0007769657251739948,-0.005489816205605624
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2025-01,-0.0011661991986872122,-0.006081586481803458
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2025-02,-0.0010521300025538305,-0.005845575049382656
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2025-03,-0.0013463107931585006,-0.00665287156139116
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2025-04,-0.0015762848865518708,-0.006824236851687093
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2025-05,-0.0009922672138664712,-0.005765236596964096
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2025-06,-0.0012680817697101054,-0.006414199271233878
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2025-07,-0.001520331641887085,-0.007228261007408865
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2025-08,-0.0012502212146432434,-0.006271297032497458
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2025-09,-0.001197598706220937,-0.005924048051872688
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2025-10,-0.0009261217518635179,-0.005631528644657324
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2025-11,-0.001255865993717853,-0.006277613033222829
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2025-12,-0.001365100357360316,-0.007033233151561458
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2026-01,-0.0012532636672367703,-0.0063721315249574695
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2026-02,-0.0010908876714899596,-0.005978680347448195
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2026-03,-0.0012279348473960283,-0.006072794953952465
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2026-04,-0.001195522676773364,-0.005958905758935318
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2026-05,-0.001378595947630512,-0.006453806247961047
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2026-06,-0.0011922748281834594,-0.006167754399887371
CATEGORY_FULL_CORRECTION,BASE_MATCHED_FULL,2026-07,-0.0012699462313329746,-0.0064249526317802785
BASE_MATCHED_HALF,R9_HALF,2019-02,0.0006108359573224198,-0.0010584490551919234
BASE_MATCHED_HALF,R9_HALF,2019-03,0.000524125977951706,-0.0013204645248280356
BASE_MATCHED_HALF,R9_HALF,2019-04,0.0008993180478396035,-0.0008553085470213717
BASE_MATCHED_HALF,R9_HALF,2019-05,0.0003101865994176167,-0.0015538800463864022
BASE_MATCHED_HALF,R9_HALF,2019-06,0.0006491011898744348,-0.0008054066408376692
BASE_MATCHED_HALF,R9_HALF,2019-07,0.0005160742345191038,-0.0013173887616529378
BASE_MATCHED_HALF,R9_HALF,2019-08,0.0005030851384120738,-0.0015323152755314928
BASE_MATCHED_HALF,R9_HALF,2019-09,0.0004673398113023697,-0.0014381901149944087
BASE_MATCHED_HALF,R9_HALF,2019-10,0.00014597522886805603,-0.0019992868817380605
BASE_MATCHED_HALF,R9_HALF,2019-11,0.0004162485582244191,-0.0016872623909428563
BASE_MATCHED_HALF,R9_HALF,2019-12,0.000512076086307045,-0.0013716306480881513
BASE_MATCHED_HALF,R9_HALF,2020-01,0.00010943737125196362,-0.0016538660155392404
BASE_MATCHED_HALF,R9_HALF,2020-02,0.0005167847295748929,-0.0011585750352873792
BASE_MATCHED_HALF,R9_HALF,2020-03,0.0005002324769300404,-0.001401756196449444
BASE_MATCHED_HALF,R9_HALF,2020-04,0.0005060070023621965,-0.0013914338042765872
BASE_MATCHED_HALF,R9_HALF,2020-05,0.0005339378191289157,-0.0013321872524813538
