period,candidate,reference,weighted_core_squared_gain,cross_term_gain,headline_squared_gain
2019-08,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0,-0.0,0.0
2019-09,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0,0.0,0.0
2019-10,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0,-0.0,0.0
2019-11,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0,-0.0,0.0
2019-12,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0,-0.0,0.0
2020-01,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0,-0.0,0.0
2020-02,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0,0.0,0.0
2020-03,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0,-0.0,0.0
2020-04,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0,-0.0,0.0
2020-05,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0,0.0,0.0
2020-06,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0,-0.0,0.0
2020-07,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0,0.0,0.0
2020-08,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0,-0.0,0.0
2020-09,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0,0.0,0.0
2020-10,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0,0.0,0.0
2020-11,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0,0.0,0.0
2020-12,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0,0.0,0.0
2021-01,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0,-0.0,0.0
2021-02,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0,0.0,0.0
2021-03,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0,-0.0,0.0
2021-04,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0,-0.0,0.0
2021-05,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0,0.0,0.0
2021-06,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0,0.0,0.0
2021-07,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0,-0.0,0.0
2021-08,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0,-0.0,0.0
2021-09,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0,-0.0,0.0
2021-10,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0,0.0,0.0
2021-11,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0,0.0,0.0
2021-12,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0,0.0,0.0
2022-01,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0,0.0,0.0
2022-02,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0,-0.0,0.0
2022-03,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0,-0.0,0.0
2022-04,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0,-0.0,0.0
2022-05,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0,-0.0,0.0
2022-06,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,-0.0007187177419751894,0.02475528145527694,0.024036563713301755
2022-07,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,-0.04879732863855997,0.04851485662848073,-0.0002824720100792484
2022-08,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0006287500917027461,0.0009470901686708989,0.0015758402603736447
2022-09,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.014260532768249089,0.07280104254784484,0.08706157531609393
2022-10,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,-0.0005213592852611532,-0.07838097085118068,-0.0789023301364411
2022-11,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,-0.008744267818873573,0.030056087635444758,0.021311819816571154
2022-12,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,-0.0017851306589294954,0.00077309009157111,-0.0010120405673583865
2023-01,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,-0.001448097846715356,-0.055718751511983786,-0.05716684935869898
2023-02,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,-0.0041639930288816,-0.0018790491864249495,-0.006043042215306549
2023-03,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,-0.004461760659113808,0.009458449964911837,0.004996689305798029
2023-04,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.007908131131417265,0.012978584448738437,0.0208867155801557
2023-05,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,-0.00044826419975362887,0.0009191174817101665,0.0004708532819565382
2023-06,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,-0.008197592949008911,-0.016805748853867906,-0.02500334180287682
2023-07,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,-6.34714108011989e-05,-0.0007362699437985291,-0.0007997413545997286
2023-08,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,-0.0024015576158895185,-0.0015442792903274745,-0.0039458369062169915
2023-09,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0002968412824128769,0.0008992566470667706,0.001196097929479653
2023-10,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,-0.005533152518858515,0.0003900634206828338,-0.005143089098175679
2023-11,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0020236167658019308,0.011147460974685074,0.013171077740487008
2023-12,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0010430190653231107,0.0008796752617252435,0.0019226943270483562
2024-01,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.00446362933618899,-0.016742563351758555,-0.012278934015569565
2024-02,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.00035624204679616384,-0.0002716772701273556,8.456477666880509e-05
2024-03,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,-0.000710285697097151,0.0007603582309134038,5.007253381625299e-05
2024-04,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,-0.00022347347125820788,0.0005546474708251945,0.00033117399956698185
2024-05,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,-0.0005334739664439312,-0.005390983621200423,-0.005924457587644351
2024-06,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,-0.0013120572096903295,-0.0025522954722376396,-0.003864352681927974
2024-07,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,-0.0018956987904881865,-0.003215148427621298,-0.005110847218109477
2024-08,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,-0.0006090416513288297,0.003983892288435405,0.0033748506371065745
2024-09,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.000856310790618933,-0.003238841260396735,-0.0023825304697778008
2024-10,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0002484752894781608,0.00023405738841177068,0.0004825326778899316
2024-11,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,-0.00038109253108560136,0.0012042965092785554,0.0008232039781929542
2024-12,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0007287064836910719,0.012950720058215928,0.013679426541907
2025-01,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,-0.004251544026787619,-0.0036473441455870904,-0.007898888172374708
2025-02,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0003022374679386354,-0.0028828509247240215,-0.0025806134567853863
2025-03,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0009217712695498651,-0.0028202607389229634,-0.0018984894693730991
2025-04,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0030580304311204876,0.013634050535280957,0.016692080966401443
2025-05,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,-0.00048657662368716204,-0.002928838579033824,-0.0034154152027209873
2025-06,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,-0.0002645665458272583,-0.00018003743658610133,-0.00044460398241335944
2025-07,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,-0.004454956928443738,-0.002289644153875615,-0.006744601082319354
2025-08,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,3.373651518056523e-05,-2.5663110772845562e-05,8.07340440771954e-06
2025-09,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0034434230218257306,0.0006794013228629314,0.004122824344688663
2025-10,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0005242908719807831,-0.0032172577061313165,-0.002692966834150535
2025-11,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.00035679890997181336,0.0018390983274021294,0.002195897237373942
2025-12,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,-0.008664230781653548,0.005595056844365273,-0.003069173937288274
2026-01,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,-0.0005083807685788604,0.00042376675695814244,-8.461401162071852e-05
2026-02,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.00029910486903355824,-0.002640962449816627,-0.00234185758078307
2026-03,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,-0.0005872266405581028,0.0003465724614931067,-0.0002406541790649962
2026-04,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.003981255634766395,-0.0038851621602368634,9.609347452953205e-05
2026-05,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,-0.00141638297786046,-0.009285039047294691,-0.010701422025155158
2026-06,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,-0.00019268947378371255,-0.004379296930011441,-0.00457198640379515
2026-07,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,-2.9170404894319265e-05,-3.0340624916968064e-05,-5.951102981128749e-05
2019-02,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0,0.0,0.0
2019-03,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0,-0.0,0.0
2019-04,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0,0.0,0.0
2019-05,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0,-0.0,0.0
2019-06,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0,-0.0,0.0
2019-07,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0,0.0,0.0
2019-08,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0,-0.0,0.0
2019-09,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0,0.0,0.0
2019-10,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0,-0.0,0.0
2019-11,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0,-0.0,0.0
2019-12,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0,-0.0,0.0
2020-01,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0,-0.0,0.0
2020-02,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0,0.0,0.0
2020-03,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0,-0.0,0.0
2020-04,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0,-0.0,0.0
2020-05,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0,0.0,0.0
2020-06,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0,-0.0,0.0
2020-07,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0,0.0,0.0
2020-08,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0,-0.0,0.0
2020-09,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0,0.0,0.0
2020-10,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0,0.0,0.0
2020-11,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0,0.0,0.0
2020-12,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0,0.0,0.0
2021-01,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0,-0.0,0.0
2021-02,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0,0.0,0.0
2021-03,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0,-0.0,0.0
2021-04,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0,-0.0,0.0
2021-05,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0,0.0,0.0
2021-06,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0,0.0,0.0
2021-07,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0,-0.0,0.0
2021-08,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0,-0.0,0.0
2021-09,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0,-0.0,0.0
2021-10,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0,0.0,0.0
2021-11,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0,0.0,0.0
2021-12,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0,0.0,0.0
2022-01,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0,0.0,0.0
2022-02,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0,-0.0,0.0
2022-03,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0,-0.0,0.0
2022-04,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0,-0.0,0.0
2022-05,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0,-0.0,0.0
2022-06,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,-0.012680750210629152,0.04951056291055396,0.0368298126999248
2022-07,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,-0.12470873879470655,0.09702971325696136,-0.027679025537745202
2022-08,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0011966675923910431,0.0018941803373417978,0.00309084792973284
2022-09,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.02414823075939791,0.1456020850956895,0.16975031585508749
2022-10,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,-0.0015818505752000832,-0.15676194170236135,-0.15834379227756123
2022-11,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,-0.018270123099235043,0.060112175270889516,0.04184205217165443
2022-12,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,-0.0036720878308386506,0.00154618018314222,-0.0021259076476964284
2023-01,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,-0.003905962607410346,-0.11143750302396757,-0.11534346563137787
2023-02,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,-0.008719409007354097,-0.003758098372849899,-0.012477507380203992
2023-03,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,-0.012503327764907233,0.01891689992982367,0.0064135721649164375
2023-04,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.015280525028168568,0.025957168897476783,0.04123769392564536
2023-05,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,-0.0009034336706618164,0.001838234963420333,0.0009348012927585161
2023-06,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,-0.023305765767437828,-0.03361149770773581,-0.05691726347517364
2023-07,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,-0.00017806434306901056,-0.0014725398875970583,-0.0016506042306660687
2023-08,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,-0.005543903196226342,-0.0030885585806549533,-0.008632461776881296
2023-09,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.000585281265185646,0.0017985132941335169,0.002383794559319169
2023-10,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,-0.011558062025978501,0.0007801268413656676,-0.010777935184612831
2023-11,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0011000210437761573,0.022294921949370144,0.023394942993146303
2023-12,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0020482459872245857,0.001759350523450487,0.003807596510675075
2024-01,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.008564567966376817,-0.03348512670351739,-0.024920558737140552
2024-02,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0007105385773703565,-0.0005433545402547112,0.0001671840371156412
2024-03,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,-0.0014955787256387847,0.0015207164618268093,2.5137736188024228e-05
2024-04,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,-0.0004481227186428592,0.001109294941650389,0.0006611722230075306
2024-05,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,-0.0013698502196760143,-0.010781967242400834,-0.012151817462076844
2024-06,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,-0.0026764850599111656,-0.005104590944475279,-0.0077810760043864335
2024-07,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,-0.003928094000727645,-0.006430296855242596,-0.010358390855970234
2024-08,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,-0.0012974973163923957,0.00796778457687081,0.006670287260478414
2024-09,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0016286861095660106,-0.00647768252079347,-0.004848996411227456
2024-10,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0004336821146393087,0.00046811477682353903,0.0009017968914628478
2024-11,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,-0.0012751694095101058,0.002408593018557112,0.0011334236090470061
2024-12,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,2.1101511045764666e-05,0.02590144011643184,0.025922541627477605
2025-01,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,-0.0104689551621007,-0.007294688291174181,-0.01776364345327488
2025-02,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.00047527691126740426,-0.005765701849448043,-0.005290424938180639
2025-03,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0016906520507158642,-0.0056405214778459225,-0.003949869427130059
2025-04,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.004654611923571319,0.027268101070561913,0.031922712994133226
2025-05,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,-0.0011687756125453824,-0.005857677158067648,-0.007026452770613031
2025-06,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,-0.0005646749348187537,-0.00036007487317220267,-0.0009247498079909566
2025-07,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,-0.010609301186430798,-0.00457928830775123,-0.01518858949418203
2025-08,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,6.702446803980608e-05,-5.1326221545691124e-05,1.5698246494114966e-05
2025-09,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.00566839381290748,0.0013588026457258629,0.007027196458633344
2025-10,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0009206508504851546,-0.00643451541226261,-0.005513864561777455
2025-11,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0006915729657589178,0.003678196654804228,0.004369769620563152
2025-12,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,-0.0197644603845017,0.011190113688730546,-0.008574346695771149
2026-01,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,-0.001044324642029154,0.0008475335139162722,-0.00019679112811288226
2026-02,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.0005313066274740881,-0.005281924899633254,-0.004750618272159168
2026-03,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,-0.0012049228565530262,0.0006931449229862134,-0.000511777933566813
2026-04,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,0.004881780258329137,-0.007770324320473732,-0.0028885440621445944
2026-05,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,-0.003630576596230962,-0.018570078094589434,-0.0222006546908204
2026-06,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,-0.0006263419899187031,-0.008758593860022892,-0.009384935849941593
2026-07,CATEGORY_FULL_CORRECTION,CATEGORY_RAW,-5.883044535863653e-05,-6.068124983393613e-05,-0.00011951169519257288
2019-02,CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,-0.00014197355756317943,-0.0007392662614339366,-0.0008812398189971173
2019-03,CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,0.006348152113827466,-0.02906964223164816,-0.02272149011782069
2019-04,CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,-0.0001259436229644464,0.0017066462600062698,0.0015807026370418253
2019-05,CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,-0.0021280555990292635,0.0426624238416936,0.04053436824266435
2019-06,CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,-0.00013438851629000905,-1.1169583710034976e-05,-0.0001455581000000452
2019-07,CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,0.020215511521930657,-0.029297791185524443,-0.009082279663593786
2019-08,CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,-0.0004517171256786188,-0.008005832273922894,-0.008457549399601513
2019-09,CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,0.03146989026985814,0.014406809758777435,0.04587670002863557
2019-10,CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,0.03477981615998746,0.011911255840480145,0.04669107200046761
2019-11,CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,0.0005715398346670688,-0.0021428920448940967,-0.0015713522102270248
2019-12,CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,-0.008595042994274955,0.03456384983381181,0.02596880683953686
2020-01,CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,0.01894665590223195,0.030886340220937614,0.04983299612316955
2020-02,CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,-0.019137678877564665,0.017012466094961494,-0.0021252127826031707
2020-03,CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,0.02635926510393602,-0.0747560576243186,-0.04839679252038259
2020-04,CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,-0.0011809306168952152,0.01116057156136168,0.009979640944466465
2020-05,CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,-0.056879635115543975,0.011212711281711732,-0.04566692383383223
2020-06,CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,-0.036080477181416305,-0.12364698532104114,-0.15972746250245745
2020-07,CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,-0.0026537065814904726,0.0034749380889157262,0.0008212315074252585
2020-08,CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,0.004400582967964618,-0.003473561970524399,0.0009270209974402199
2020-09,CATEGORY_HALF_CORRECTION,BASE_MATCHED_HALF,-0.0003941150406533254,0.0168784075184276,0.016484292477774276
